GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
53005005624,630,437,160,5,17,12,0,456,343,91,2,13,8,0,534,305,185,49,11,29,2,338,261,54,7,9,7,2,563,372,137,37,0,25,6,356,302,28,7,0,9,5
53005000470,964,530,380,12,6,37,3,669,400,227,8,5,30,3,1019,491,411,21,105,13,0,617,347,181,21,71,0,0,1076,436,539,24,74,9,10,611,296,227,23,53,0,11
53033002105,849,722,33,15,10,73,1,765,653,29,13,10,64,1,764,549,45,11,0,158,0,594,451,35,13,0,95,0,830,613,34,18,0,166,0,643,507,32,17,0,91,0
53033003299,319,277,13,7,3,17,4,246,225,10,1,2,8,1,454,356,32,8,8,52,0,318,248,17,6,6,37,0,460,339,42,8,9,58,0,324,247,25,8,8,39,0
53033000051,1411,741,298,114,198,67,35,999,590,167,63,132,47,19,1995,816,729,170,79,154,178,1021,702,161,91,64,20,0,1716,635,707,69,94,218,190,830,547,162,36,82,22,0
53033000064,1075,669,98,67,204,59,31,785,523,64,34,130,41,20,795,402,149,106,140,49,15,558,349,49,69,80,12,0,705,332,118,120,160,39,23,525,291,62,81,90,3,0
53033003335,1203,869,71,102,37,121,26,950,707,53,60,31,84,18,1274,837,53,131,49,234,0,974,666,31,103,27,146,0,1470,953,69,170,75,177,56,1129,755,46,138,54,121,21
53063006219,1175,1037,36,33,17,58,4,854,771,22,18,14,34,1,1367,1220,27,43,36,57,0,958,875,19,18,9,34,0,1341,1220,20,48,38,40,0,958,892,16,18,7,18,0
53063006225,983,868,31,28,15,49,5,715,645,20,13,11,31,3,1413,1188,63,70,8,82,0,1035,950,36,13,3,34,0,1385,1150,56,92,12,73,0,1045,927,31,51,3,33,0
53063004032,724,667,24,2,16,12,2,565,529,15,2,9,6,2,815,778,2,0,1,35,0,522,505,0,0,1,15,0,874,833,4,4,4,31,0,559,542,0,0,0,17,0
53063004005,876,808,32,7,18,16,5,683,638,18,4,15,10,1,984,950,8,0,5,20,0,634,619,2,0,5,9,0,1018,980,10,7,9,20,0,668,655,2,0,2,11,0
53067000115,1401,987,119,115,23,151,65,1053,805,64,57,15,91,34,1422,1052,181,110,110,26,0,1111,896,86,70,34,27,0,1533,1196,156,90,113,37,0,1197,1018,74,41,31,37,0
