GEOID20,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
720650028.2,1432,26,1380,32,0,0,0,1075,26,1022,26,0,0,0,1005,4,1001,74,29,0,2,824,3,821,57,24,0,2,824,3,821,0,0,0,0,0,0
720670045.8,495,0,495,0,0,0,0,370,0,370,0,0,0,0,541,4,534,57,10,0,0,475,3,469,53,8,0,0,475,3,469,2,0,0,0,1,0
720670045.3,2438,0,2434,169,0,4,0,1934,0,1934,0,0,0,0,2527,16,2505,324,70,4,1,2111,14,2092,275,63,2,1,2111,14,2092,4,0,0,0,1,0
720670045.2,2992,0,2957,58,44,29,0,2416,0,2416,0,0,0,0,2731,8,2718,440,62,0,1,2305,6,2294,396,56,0,1,2305,6,2294,0,0,0,0,4,1
720670045.1,764,0,764,7,0,0,0,615,0,615,0,0,0,0,788,3,782,92,29,5,0,632,3,627,79,24,4,0,632,3,627,1,0,0,0,0,1
720670045.6,3511,4,3505,51,14,12,0,3001,6,2994,0,0,0,0,3434,22,3403,451,102,9,10,2923,22,2892,406,88,8,9,2923,22,2892,3,2,0,0,2,2
720670045.4,1779,0,1775,96,0,0,0,1600,0,1598,2,0,0,0,1966,5,1957,248,57,4,7,1754,5,1746,222,46,4,6,1754,5,1746,1,1,1,0,0,0
720670045.5,2792,9,2783,110,0,0,0,2311,10,2301,0,0,0,0,2700,17,2678,352,71,9,4,2370,15,2350,304,51,6,4,2370,15,2350,2,3,0,0,0,0
720670045.7,960,4,955,31,0,0,0,813,4,807,2,0,0,0,967,3,959,103,32,2,0,812,3,804,89,27,2,0,812,3,804,1,1,0,0,0,3
720690094.7,2806,23,2783,985,0,0,0,2307,25,2282,0,0,0,0,2274,14,2245,595,53,4,2,1847,11,1824,491,44,2,2,1847,11,1824,11,0,0,0,0,1
720690094.6,1098,0,1098,604,0,0,0,1012,0,1012,0,0,0,0,1252,2,1234,484,40,5,6,1077,2,1062,419,32,5,6,1077,2,1062,8,0,0,0,1,4
72069ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72069094.26,3986,18,3968,925,0,0,0,3266,20,3246,0,0,0,0,2952,8,2941,656,48,6,4,2277,8,2266,538,35,6,2,2277,8,2266,1,1,0,0,0,1
720690094.4,2414,0,2414,406,0,103,0,1776,0,1776,0,0,0,0,1750,14,1736,441,55,2,0,1439,13,1426,389,53,2,0,1439,13,1426,0,0,0,0,0,0
720690094.5,1666,0,1666,786,0,16,0,1426,0,1426,0,0,0,0,1580,14,1562,407,9,2,7,1361,14,1343,371,7,1,5,1361,14,1343,1,0,0,0,2,1
720690094.3,2350,0,2350,979,0,0,0,1660,0,1660,0,0,0,0,2614,7,2600,517,46,4,2,2204,4,2195,453,32,3,2,2204,4,2195,2,0,0,0,3,0
720690094.8,2176,20,2156,492,0,2,0,1849,20,1830,0,0,0,0,1527,12,1508,343,20,5,0,1294,8,1280,302,18,4,0,1294,8,1280,3,2,0,0,1,0
720690094.2,663,0,663,21,0,0,0,529,0,529,0,0,0,0,706,2,702,120,5,1,0,601,1,598,108,4,0,0,601,1,598,2,0,0,0,0,0
720690094.1,1177,0,1177,37,0,0,0,938,0,938,0,0,0,0,1251,5,1237,156,38,2,1,1044,5,1034,135,32,0,1,1044,5,1034,0,0,0,0,3,2
72069094.10,2326,0,2326,730,0,0,0,2029,0,2029,0,0,0,0,1922,10,1902,374,58,7,2,1667,10,1648,315,45,6,1,1667,10,1648,3,3,0,0,0,3
72069094.24,909,0,909,281,0,0,0,761,0,761,0,0,0,0,816,1,813,211,13,0,0,715,1,712,195,13,0,0,715,1,712,0,0,0,0,2,0
72069094.22,1615,4,1600,248,0,20,0,1335,5,1328,0,0,3,0,1271,8,1259,353,60,4,2,1026,8,1014,311,35,4,0,1026,8,1014,1,1,0,0,1,1
72069094.23,3775,0,3775,624,0,12,0,3114,0,3114,0,0,0,0,3558,20,3523,826,129,2,5,2984,18,2952,696,106,1,4,2984,18,2952,8,0,0,0,2,4
72069094.11,1922,0,1881,200,0,39,0,1601,0,1576,0,0,26,0,1811,2,1806,320,46,3,0,1588,1,1584,286,37,3,0,1588,1,1584,3,0,0,0,0,0
72069094.12,1101,0,1101,139,0,0,0,917,0,917,0,0,0,0,1254,1,1252,200,36,0,0,1031,1,1029,170,23,0,0,1031,1,1029,1,0,0,0,0,0
720690094.9,1099,0,1099,109,0,0,0,957,0,957,0,0,0,0,1036,0,1034,322,21,0,0,882,0,880,275,20,0,0,882,0,880,2,0,0,0,0,0
72069094.25,1651,1,1649,160,0,0,0,1412,2,1412,0,0,0,0,1631,11,1619,330,41,5,3,1382,11,1370,277,31,5,1,1382,11,1370,0,1,0,0,0,0
72069094.19,2576,37,2536,266,0,5,0,2224,36,2187,0,0,1,0,1967,19,1947,410,60,1,1,1664,17,1646,332,52,1,0,1664,17,1646,1,0,0,0,0,0
72069094.21,1588,1,1556,146,0,32,0,1335,2,1330,0,0,9,0,1728,26,1698,287,37,2,6,1515,26,1485,255,34,2,4,1515,26,1485,3,1,0,0,0,0
72069094.20,2241,38,2194,343,0,47,0,1793,39,1752,0,0,2,0,2063,11,2020,379,64,30,3,1737,10,1699,299,56,26,3,1737,10,1699,2,23,0,0,3,0
72069094.14,1267,0,1266,154,0,2,11,854,0,853,0,0,1,0,1302,2,1295,224,30,6,4,989,1,984,174,22,5,1,989,1,984,1,1,0,0,0,2
72069094.15,2272,33,2239,626,111,0,0,1720,15,1705,0,0,0,0,4421,27,4380,900,109,9,8,3540,22,3516,768,83,4,7,3540,22,3516,0,0,0,0,1,1
72069094.13,1768,0,1692,139,0,78,0,1475,0,1425,0,0,48,0,1284,16,1264,216,28,4,1,1042,15,1025,178,22,3,0,1042,15,1025,0,2,0,0,0,0
72069094.16,3831,26,3804,723,0,16,0,3091,25,3065,0,0,0,0,4514,28,4462,974,107,7,11,3751,25,3706,840,92,4,6,3751,25,3706,15,1,0,0,2,2
72069094.17,2664,222,2443,319,0,3,0,2062,174,1887,0,0,0,0,3560,468,3027,436,93,33,2,2945,396,2494,356,62,32,0,2945,396,2494,12,23,0,0,8,12
72069094.18,645,17,628,47,0,6,0,442,16,428,0,0,0,0,852,9,837,339,11,2,3,716,9,703,296,6,2,2,716,9,703,3,0,0,0,1,0
720710032.5,1847,0,1847,163,0,0,0,1635,0,1635,0,0,0,0,1936,19,1912,179,42,2,0,1694,19,1670,163,37,1,0,1694,19,1670,0,0,0,0,3,2
720710032.6,1013,0,1013,161,0,0,0,899,0,899,0,0,0,0,1903,3,1896,207,38,1,0,1559,3,1552,177,34,0,0,1559,3,1552,1,0,0,0,3,0
720710032.7,1495,0,1495,54,0,0,0,1233,0,1233,0,0,0,0,2121,14,2102,313,35,2,2,1784,14,1765,280,31,1,1,1784,14,1765,1,1,0,1,2,0
72071ZZZZZZ,4,0,4,0,0,0,0,3,0,3,0,0,0,0,3,1,1,0,0,0,0,3,1,1,0,0,0,0,3,1,1,0,0,0,0,1,0
720710032.4,3088,32,3056,73,0,0,0,2680,30,2650,0,0,0,0,2591,25,2557,318,61,5,3,2158,16,2134,259,47,3,3,2158,16,2134,1,0,0,0,1,6
720710032.2,2178,51,2108,125,4,0,0,1849,47,1792,0,4,8,0,1877,51,1821,208,30,1,4,1619,49,1568,188,26,1,4,1619,49,1568,1,1,0,0,0,0
720710032.9,2300,1,2252,348,15,0,0,1982,1,1944,0,16,22,0,2034,22,2009,266,61,2,9,1733,22,1710,242,51,1,9,1733,22,1710,1,0,0,0,0,0
720710032.1,5229,73,5150,296,0,0,0,4203,60,4142,0,0,0,0,4870,54,4798,725,159,6,9,3889,43,3839,586,130,3,8,3889,43,3839,1,0,0,0,1,5
72071032.12,528,13,510,27,0,0,0,406,10,392,2,0,0,0,529,50,475,69,17,1,0,471,48,419,63,16,1,0,471,48,419,3,1,0,0,0,0
720710032.3,1341,57,1286,69,1,0,0,1149,58,1090,0,0,0,0,1549,7,1540,150,61,3,1,1252,7,1243,126,48,1,1,1252,7,1243,0,1,0,0,1,0
72071032.14,3374,58,3295,246,0,0,0,2549,41,2502,8,0,0,0,3278,59,3200,691,73,10,2,2831,50,2763,602,69,8,2,2831,50,2763,10,0,1,0,4,3
72071032.21,1410,0,1332,20,0,0,0,1308,78,1230,0,0,0,0,1577,6,1565,192,46,3,1,1213,1,1207,151,30,3,1,1213,1,1207,2,2,0,0,1,0
72071032.22,1658,0,1607,89,0,0,0,1332,0,1282,50,0,0,0,1540,3,1531,170,31,5,1,1262,0,1256,154,23,5,1,1262,0,1256,0,4,0,0,2,0
72071032.20,2206,13,2193,161,6,0,0,1633,13,1620,0,0,0,0,2140,17,2120,229,44,3,0,1724,17,1704,194,39,1,0,1724,17,1704,0,1,0,0,0,2
72071032.19,2558,13,2544,307,7,0,0,1848,12,1835,0,0,0,0,2329,24,2295,259,81,6,3,1900,24,1866,212,61,5,1,1900,24,1866,0,4,0,0,5,1
720710032.8,310,0,310,0,0,0,0,247,0,247,0,0,0,0,407,0,404,46,1,0,1,332,0,329,37,1,0,0,332,0,329,3,0,0,0,0,0
72071032.13,772,0,763,87,0,0,0,581,0,581,0,0,0,0,962,1,960,137,44,0,0,770,1,768,114,40,0,0,770,1,768,0,0,0,0,1,0
72071032.11,383,0,364,32,0,0,0,281,0,260,18,0,0,0,399,1,398,42,13,1,0,331,1,330,35,11,1,0,331,1,330,0,0,0,0,0,0
72071032.10,1590,0,1527,105,0,0,0,1167,0,1103,62,0,0,0,1663,8,1654,122,44,2,1,1417,8,1408,103,43,0,1,1417,8,1408,1,0,0,0,0,0
72071032.18,3509,39,3454,321,0,0,0,2975,10,2950,0,0,15,0,3859,18,3815,543,71,9,2,3219,17,3183,454,58,9,0,3219,17,3183,7,7,0,0,2,3
72071032.16,2581,0,2545,335,0,0,0,1954,0,1954,0,0,0,0,2965,11,2948,359,49,6,4,2478,11,2461,295,41,4,4,2478,11,2461,2,0,0,0,3,1
72071032.15,1011,0,1011,116,0,0,0,820,0,820,0,0,0,0,1288,13,1275,132,22,1,1,1033,13,1020,116,20,0,1,1033,13,1020,0,0,0,0,0,0
72071032.17,699,0,699,87,0,0,0,491,0,491,0,0,0,0,1123,1,1119,129,23,1,0,920,1,916,103,18,1,0,920,1,916,0,0,0,0,1,2
720730057.2,373,0,373,29,18,0,0,307,0,307,0,0,0,0,509,1,508,89,57,2,1,435,1,434,74,47,1,1,435,1,434,0,0,0,0,0,0
720730057.3,1484,34,1447,46,25,0,0,1165,10,1156,0,0,0,0,1622,6,1614,100,44,0,1,1333,6,1327,91,41,0,1,1333,6,1327,0,0,0,0,0,0
720730057.4,2080,40,2040,121,0,0,0,1497,6,1491,0,0,0,0,1883,4,1874,110,53,5,2,1447,4,1440,96,45,4,2,1447,4,1440,0,2,0,0,1,0
720730057.5,1068,30,1041,36,0,0,0,895,22,872,0,0,0,0,903,1,900,61,37,0,1,744,1,741,57,33,0,1,744,1,741,0,0,0,0,2,0
720730057.7,1341,15,1328,172,0,0,0,1213,16,1198,0,0,0,0,1567,7,1559,124,39,1,2,1276,7,1268,113,31,1,2,1276,7,1268,0,0,0,0,1,0
720730057.6,271,1,268,33,0,0,0,244,1,242,0,0,0,0,315,3,311,40,6,1,1,261,1,259,31,4,0,0,261,1,259,0,0,0,0,1,0
720730056.3,1277,0,1277,0,0,0,0,1093,0,1093,0,0,0,0,1782,1,1778,124,36,2,5,1418,1,1414,108,28,1,5,1418,1,1414,1,1,0,0,0,1
720730056.2,585,0,585,37,2,0,0,426,0,426,0,0,0,0,560,1,559,44,23,0,4,431,1,430,35,23,0,4,431,1,430,0,0,0,0,0,0
720730056.4,2629,0,2629,80,0,0,0,2112,0,2112,0,0,0,0,2998,22,2975,200,86,0,5,2447,17,2430,173,70,0,5,2447,17,2430,0,0,0,0,0,0
720730057.1,1452,0,1452,159,0,0,0,996,0,996,0,0,0,0,1070,0,1067,64,37,0,5,877,0,874,51,25,0,5,877,0,874,1,0,0,0,2,0
720730056.1,1679,0,1679,43,17,0,0,1227,0,1227,0,0,0,0,1570,9,1558,153,73,3,0,1270,8,1260,123,55,0,0,1270,8,1260,2,0,0,0,0,0
720750064.2,2936,0,2936,1666,0,0,0,2255,0,2255,0,0,0,0,2838,27,2794,673,83,3,1,2307,27,2263,569,56,3,1,2307,27,2263,11,0,0,0,6,0
72075ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720750064.1,2004,0,2004,898,0,0,0,1715,0,1715,0,0,0,0,1711,2,1703,397,43,0,1,1450,2,1442,354,34,0,1,1450,2,1442,5,0,0,0,1,0
720750064.3,5197,26,5171,2308,15,0,0,4046,25,4021,0,0,0,0,4592,3,4578,960,121,15,4,3796,2,3785,832,99,12,2,3796,2,3785,2,1,0,0,4,2
720750063.7,2290,0,2290,1126,0,0,0,1685,0,1685,0,0,0,0,2200,13,2186,381,35,6,3,1709,7,1701,305,24,4,3,1709,7,1701,0,0,0,0,0,1
72075063.11,4247,0,4247,1500,21,1,0,3351,0,3351,0,0,0,0,6788,29,6750,802,178,6,2,5059,21,5030,626,125,6,1,5059,21,5030,0,4,1,0,0,3
720750064.4,5474,0,5465,1490,9,19,0,4370,0,4360,0,10,0,0,5615,20,5582,941,133,20,8,4634,13,4612,757,112,20,7,4634,13,4612,2,0,0,0,5,2
720750063.9,1204,0,1204,390,0,0,0,1096,0,1096,0,0,0,0,1298,6,1290,285,47,1,3,1165,6,1157,243,37,1,3,1165,6,1157,2,0,0,0,0,0
720750063.5,4293,32,4261,2005,31,0,0,3526,30,3491,0,0,0,0,4347,7,4335,651,141,7,2,3623,5,3613,560,106,5,2,3623,5,3613,3,0,0,0,1,1
720750063.6,420,0,420,125,0,0,0,334,0,334,0,0,0,0,436,0,435,85,14,1,0,389,0,388,80,11,1,0,389,0,388,1,0,0,0,0,0
720750063.2,1787,0,1787,522,0,0,0,1445,0,1445,0,0,0,0,1684,10,1666,218,27,10,6,1424,7,1410,181,21,6,6,1424,7,1410,4,0,0,0,1,2
720750063.4,1150,0,1150,291,1,0,0,914,0,914,0,0,0,0,1109,5,1104,156,28,1,0,934,4,930,129,26,1,0,934,4,930,0,0,0,0,0,0
72075063.10,4926,0,4926,1673,26,0,0,3836,0,3836,0,0,0,0,4628,8,4611,955,105,3,5,3659,8,3643,785,92,2,5,3659,8,3643,5,1,0,0,0,2
72075063.12,2823,1,2822,1111,0,12,0,2108,0,2106,0,0,0,0,2844,7,2834,596,69,4,2,2272,6,2263,494,48,4,1,2272,6,2263,1,0,0,0,0,2
72075063.13,551,0,551,194,0,2,0,413,0,412,0,0,0,0,1204,10,1189,268,59,9,0,925,9,913,243,44,9,0,925,9,913,1,1,0,0,0,1
720750063.8,471,1,469,198,0,9,0,351,1,350,1,0,0,0,380,1,378,134,25,0,4,318,1,316,108,22,0,1,318,1,316,0,0,0,0,1,0
720750063.3,5442,10,5430,2650,0,63,0,4158,9,4147,3,0,0,0,4644,6,4633,1167,137,12,5,3710,4,3702,986,111,11,5,3710,4,3702,1,0,0,0,2,1
720750063.1,199,0,199,101,0,0,0,152,0,152,0,0,0,0,220,1,217,77,3,0,1,193,1,191,74,1,0,0,193,1,191,1,0,0,0,0,0
720770088.4,3018,0,3018,266,0,0,0,2340,0,2340,0,0,0,0,2400,5,2385,572,63,9,4,2011,4,2000,481,50,8,4,2011,4,2000,1,0,0,0,5,1
72077088.15,5443,20,5422,1701,53,0,0,4166,19,4146,0,0,0,0,5178,21,5150,1018,127,6,4,3990,19,3964,817,106,3,2,3990,19,3964,4,0,1,0,2,0
720770088.1,1491,0,1491,429,3,0,0,1155,0,1154,0,0,0,0,1918,7,1907,517,35,3,6,1558,4,1550,432,26,3,6,1558,4,1550,1,0,0,0,1,2
720770088.2,2972,10,2962,1048,23,0,0,2490,10,2481,0,0,0,0,3199,17,3171,993,87,3,1,2563,17,2535,822,67,3,1,2563,17,2535,7,0,0,0,3,1
72077088.10,2842,19,2819,798,0,0,0,2025,21,2006,0,0,0,0,2361,9,2348,468,66,3,2,1732,9,1721,363,57,2,2,1732,9,1721,0,0,2,0,0,0
720770088.7,2070,21,2051,455,0,17,0,1727,21,1705,0,0,0,0,1821,1,1809,347,46,10,4,1527,1,1519,294,41,8,3,1527,1,1519,6,0,0,0,1,0
720770088.6,1687,0,1687,423,7,37,0,1297,0,1297,0,0,0,0,1671,5,1664,372,41,5,0,1345,5,1338,315,35,5,0,1345,5,1338,1,0,0,0,1,0
720770088.5,543,0,543,148,8,0,0,411,0,411,0,0,0,0,749,5,741,107,8,0,1,561,5,554,89,8,0,1,561,5,554,0,0,0,0,2,0
720770088.3,1058,0,1058,256,0,33,0,816,0,816,0,0,0,0,874,3,869,135,19,0,1,737,0,736,116,14,0,0,737,0,736,0,0,0,0,1,0
72077088.14,1023,0,1023,99,0,0,0,827,0,827,0,0,0,0,1701,6,1693,375,61,0,1,1290,6,1283,284,39,0,1,1290,6,1283,0,0,0,0,1,0
72077088.13,2934,0,2934,848,0,0,0,2293,0,2293,0,0,0,0,3146,7,3138,752,82,10,1,2596,6,2589,642,70,9,1,2596,6,2589,1,0,0,0,0,0
720770088.8,2549,42,2508,791,0,0,0,1933,41,1888,0,0,0,0,2355,8,2344,461,60,1,3,1957,8,1946,369,49,1,2,1957,8,1946,1,0,0,0,2,0
720770088.9,2167,0,2167,462,0,0,0,1871,0,1871,0,0,0,0,1956,8,1941,526,61,3,5,1643,5,1631,436,55,2,3,1643,5,1631,4,0,0,0,2,1
72077088.11,3538,28,3494,786,0,0,0,2598,28,2569,0,0,0,0,3660,20,3630,857,185,2,1,2906,20,2877,682,146,2,0,2906,20,2877,0,0,1,0,7,1
72077088.12,5136,0,5073,1595,0,0,0,4511,0,4511,0,0,0,0,4023,10,4004,958,138,5,6,3399,10,3381,841,119,4,3,3399,10,3381,0,0,0,0,6,2
720790047.6,1796,66,1700,6,0,0,0,1499,53,1446,0,0,0,0,2271,2,2266,317,48,4,0,1903,2,1898,275,36,4,0,1903,2,1898,0,1,0,0,0,2
720790047.5,507,0,507,13,0,0,0,446,0,446,0,0,0,0,674,5,669,102,12,2,1,559,5,554,84,9,2,1,559,5,554,0,0,0,0,0,0
720790047.7,671,0,671,14,0,0,0,597,0,597,0,0,0,0,934,5,926,128,15,2,0,790,5,782,113,15,2,0,790,5,782,3,0,0,0,0,0
72079047.14,2290,17,2264,59,0,0,0,1982,17,1963,0,0,0,0,2019,10,2001,210,58,9,4,1739,10,1723,177,42,5,4,1739,10,1723,3,1,0,0,2,0
720790047.8,1248,1,1248,1,0,0,0,928,1,926,0,0,0,0,1800,30,1768,146,52,2,7,1548,30,1516,132,46,2,7,1548,30,1516,0,0,0,0,2,0
72079ZZZZZZ,22,0,22,0,0,0,0,18,0,17,0,0,0,0,20,0,20,8,0,0,0,6,0,6,5,0,0,0,6,0,6,0,0,0,0,0,0
720790047.4,1456,27,1429,6,0,0,0,1250,9,1241,0,0,0,0,2143,3,2140,206,50,3,0,1820,3,1817,172,36,3,0,1820,3,1817,0,0,0,0,0,0
720790047.3,1721,21,1701,15,0,0,0,1475,16,1459,0,0,0,0,1730,1,1729,215,75,1,2,1447,1,1446,180,61,0,2,1447,1,1446,0,0,0,0,0,0
720790047.2,2387,15,2336,25,0,0,0,1776,47,1731,0,0,0,0,2366,14,2346,272,59,5,2,1948,10,1932,234,54,4,2,1948,10,1932,1,1,0,0,4,0
720790047.1,2111,17,2094,60,0,0,0,1586,18,1568,0,0,0,0,2274,11,2258,232,61,3,3,1857,10,1843,191,50,2,3,1857,10,1843,2,0,0,0,2,0
72079047.13,1473,2,1454,4,0,0,0,1252,20,1232,0,0,0,0,1468,14,1449,138,19,2,1,1149,11,1133,106,13,2,1,1149,11,1133,4,0,0,0,0,1
72079047.12,1435,11,1425,18,0,0,0,1200,12,1190,0,0,0,0,1264,5,1255,94,17,3,0,1062,5,1053,79,15,3,0,1062,5,1053,2,1,0,0,0,1
720790047.9,3002,14,2908,43,0,0,0,2610,95,2523,0,0,0,0,2552,11,2533,318,119,3,5,2189,11,2170,276,97,2,5,2189,11,2170,3,0,0,0,4,1
72079047.11,1414,27,1384,35,0,0,0,1041,27,1012,0,0,0,0,993,11,979,93,27,1,3,857,11,843,88,23,1,3,857,11,843,0,0,0,0,3,0
72079047.10,858,19,844,0,0,0,0,820,20,804,0,0,0,0,826,4,821,68,3,1,1,699,4,694,55,2,1,1,699,4,694,0,0,0,0,1,0
720810053.4,3557,0,3500,47,23,0,0,2696,7,2689,0,0,0,0,4409,27,4362,419,150,7,7,3727,27,3683,362,132,5,4,3727,27,3683,3,0,0,0,13,1
720810053.5,2626,0,2612,27,9,0,0,2176,2,2174,0,0,0,0,2592,8,2573,143,69,0,7,2153,7,2135,117,58,0,6,2153,7,2135,0,0,2,0,6,3
72081053.11,1438,0,1431,12,4,0,0,1147,1,1146,0,0,0,0,1874,12,1860,177,87,7,5,1541,12,1527,146,70,5,2,1541,12,1527,0,2,0,0,0,0
72081053.13,3170,0,3170,44,0,0,0,2669,0,2669,0,0,0,0,3809,18,3785,270,63,2,6,3141,18,3117,224,52,2,4,3141,18,3117,0,2,0,0,2,2
720810053.1,2438,19,2417,94,53,0,0,2017,18,1999,0,0,0,0,2749,15,2724,191,66,3,1,2278,15,2255,155,48,1,1,2278,15,2255,0,1,0,0,7,0
720810053.6,3094,0,3094,34,3,0,0,2620,0,2620,0,0,0,0,3504,8,3488,194,88,3,3,2951,8,2936,167,68,2,3,2951,8,2936,1,0,0,0,5,1
720810053.2,1430,3,1428,34,10,0,0,1218,5,1214,0,0,0,0,1804,0,1801,85,28,1,1,1566,0,1563,82,26,0,0,1566,0,1563,0,0,1,0,0,2
720810053.3,3102,0,3102,35,0,0,0,2505,0,2505,0,0,0,0,2957,9,2937,150,54,8,1,2481,9,2463,136,45,3,1,2481,9,2463,1,0,2,0,4,2
720810053.7,449,4,445,13,8,0,0,362,4,359,0,0,0,0,464,2,458,27,11,0,2,385,2,379,22,10,0,2,385,2,379,0,0,0,0,4,0
720810053.8,1069,10,1060,2,0,0,0,817,9,804,0,0,0,0,1079,2,1076,56,25,2,0,879,2,876,38,15,0,0,879,2,876,1,0,0,0,0,0
720810053.9,1278,5,1274,79,0,0,0,1040,5,1037,0,0,0,0,1595,5,1585,116,36,4,0,1359,5,1350,98,30,2,0,1359,5,1350,1,0,0,0,3,0
72081053.12,488,4,483,0,0,0,0,359,3,355,0,0,0,0,425,3,422,33,6,0,0,326,2,324,31,5,0,0,326,2,324,0,0,0,0,0,0
72081053.10,806,0,806,0,0,0,0,664,0,664,0,0,0,0,844,4,838,54,11,2,1,681,3,677,49,9,1,1,681,3,677,0,0,0,0,1,0
720830034.8,843,17,821,21,13,0,0,621,21,601,0,0,0,0,801,2,799,62,24,1,0,657,2,655,48,18,1,0,657,2,655,0,0,0,0,0,0
720830034.9,732,16,705,19,15,0,0,536,22,512,0,0,0,0,693,2,686,75,21,5,0,557,0,553,62,13,1,0,557,0,553,3,0,0,0,1,0
720830034.3,823,1,820,13,0,0,0,618,2,617,0,0,0,0,780,5,771,75,16,3,0,664,4,658,60,10,2,0,664,4,658,0,0,0,0,0,2
720830034.7,568,0,568,29,0,0,0,443,0,443,0,0,0,0,731,1,728,68,10,2,0,610,1,607,65,7,1,0,610,1,607,1,0,0,0,0,1
720830034.1,552,0,552,30,0,0,0,432,0,432,0,0,0,0,712,1,707,68,33,2,2,574,1,570,52,28,1,2,574,1,570,3,0,0,0,0,0
720830034.5,2328,0,2328,14,0,0,0,1826,0,1826,0,0,0,0,1843,8,1828,208,70,7,2,1435,6,1423,184,55,5,1,1435,6,1423,1,3,0,0,0,2
720830034.2,896,0,896,21,0,0,0,804,0,804,0,0,0,0,1449,10,1437,171,34,5,2,1204,9,1194,139,27,1,2,1204,9,1194,0,0,0,0,0,1
720830034.4,671,0,671,11,0,0,0,636,0,636,0,0,0,0,1193,3,1188,102,31,4,0,1004,3,999,81,26,3,0,1004,3,999,0,1,0,0,1,0
720830034.6,718,0,718,9,0,0,0,569,0,569,0,0,0,0,672,10,659,57,34,0,0,561,9,550,48,29,0,0,561,9,550,0,0,0,0,1,1
720850090.1,1014,0,1014,743,0,0,0,803,0,803,0,0,0,0,977,5,970,276,13,2,1,796,4,790,227,10,2,1,796,4,790,0,0,0,0,2,0
720850090.2,3363,0,3363,2445,0,1,0,2672,0,2672,0,0,0,0,3001,0,3000,712,65,0,4,2351,0,2350,575,52,0,4,2351,0,2350,1,0,0,0,0,0
720850090.3,375,0,375,291,0,0,0,301,0,301,0,0,0,0,472,0,472,158,13,0,1,413,0,413,136,12,0,1,413,0,413,0,0,0,0,0,0
720850090.4,2260,0,2260,1637,0,1,0,1803,0,1803,0,0,0,0,1809,11,1796,437,103,3,3,1500,7,1491,368,86,3,3,1500,7,1491,0,0,0,0,2,0
720850089.1,5774,0,5754,3784,0,0,0,4622,0,4622,0,0,0,0,5423,25,5380,1082,169,14,11,4395,23,4358,886,142,12,9,4395,23,4358,6,2,0,0,3,3
72085089.10,3420,24,3383,2545,0,13,0,2753,26,2717,0,0,11,0,4050,10,4040,757,108,10,5,3378,4,3374,628,75,6,5,3378,4,3374,0,0,0,0,0,0
720850090.5,298,0,293,210,0,4,0,251,0,247,0,0,4,0,463,0,463,101,15,0,0,415,0,415,87,11,0,0,415,0,415,0,0,0,0,0,0
720850089.2,566,0,566,379,0,0,0,490,0,490,0,0,0,0,613,3,601,110,21,8,1,548,3,537,98,19,8,1,548,3,537,0,6,0,0,1,1
720850089.4,4235,4,4231,3011,17,0,0,3199,4,3194,0,0,0,0,4142,16,4109,726,122,11,3,3283,16,3250,566,103,11,3,3283,16,3250,6,4,0,0,5,2
720850089.3,1076,3,1074,696,14,0,0,881,3,878,0,0,0,0,1062,4,1057,198,27,10,2,856,3,852,163,21,7,1,856,3,852,0,1,0,0,0,0
720850089.9,3496,2,3483,2527,0,0,0,2804,2,2802,0,0,0,0,3306,12,3287,864,90,2,2,2795,12,2776,744,71,1,2,2795,12,2776,5,0,0,0,1,1
720850089.8,3093,0,3093,1849,30,0,0,2601,0,2601,0,0,0,0,2653,11,2638,380,52,7,1,2094,10,2081,319,38,6,0,2094,10,2081,3,0,0,0,0,0
720850089.5,5028,0,5028,3768,0,0,0,3939,0,3939,0,0,0,0,4375,8,4361,923,162,5,8,3605,8,3591,772,129,5,8,3605,8,3591,2,0,0,0,2,2
720850089.6,1465,0,1465,1158,0,0,0,1284,0,1284,0,0,0,0,1441,12,1427,306,27,2,0,1204,9,1193,246,21,0,0,1204,9,1193,1,0,0,0,0,1
720850089.7,1770,0,1763,1427,0,0,0,1407,0,1407,0,0,0,0,1393,9,1382,355,47,0,1,1181,6,1173,303,40,0,1,1181,6,1173,1,0,0,0,0,1
