GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap
0901515-015,2521,2313,84,51,38,46,5,1942,1818,52,19,23,31,2,2349,2089,106,122,47,17,0,1748,1628,12,56,7,8,0,2309,1957,141,173,71,37,0,1642,1488,12,65,0,3,0,2450,2101,130,64,71,55,6,1973,1727,81,40,56,40,2
0901515-018,1715,1507,99,47,42,23,7,1219,1104,45,21,30,14,6,1929,1798,31,60,43,0,0,1328,1263,13,24,29,0,0,2044,1813,107,133,144,0,0,1432,1313,43,25,43,0,0,1638,1382,93,39,49,44,1,1212,1037,50,31,46,32,1
0901515-027,1776,1716,15,9,16,21,0,1400,1369,8,5,9,10,0,1952,1823,36,30,35,36,0,1551,1480,24,4,15,17,0,2030,1784,136,47,35,41,0,1577,1463,58,10,12,17,0,1747,1597,47,20,24,21,2,1438,1336,31,9,19,15,0
0901515-024,1869,1804,17,14,18,13,1,1483,1439,11,7,15,8,1,1761,1702,6,1,19,43,0,1469,1430,5,0,8,23,0,1613,1546,8,1,24,44,0,1308,1262,6,0,12,23,0,1725,1579,36,18,44,30,6,1461,1364,27,7,32,17,0
0901515-014,4018,3638,165,81,64,81,9,3083,2860,93,43,41,53,3,3347,2954,96,150,91,75,0,2794,2557,85,41,65,47,0,3424,3141,85,84,90,45,0,2835,2674,70,27,49,16,0,3967,3364,245,108,130,93,8,3163,2788,149,60,87,61,5
0901515-033,7964,7662,119,48,56,79,4,6121,5939,70,27,40,46,2,7813,7485,191,0,100,37,0,6085,5875,75,0,94,35,0,7836,7677,39,0,96,24,0,6235,6105,15,0,90,25,0,8221,7532,219,100,141,129,7,6412,5970,130,57,98,82,5
0901515-012,2750,2587,40,43,18,57,1,2127,2020,26,23,14,42,1,2290,2241,0,0,0,48,0,1799,1784,0,0,0,16,0,2458,2409,0,2,0,47,0,1947,1930,0,0,0,16,0,2743,2446,117,62,50,42,1,2140,1951,62,39,41,28,0
0901515-006,1863,1762,46,7,31,23,0,1501,1433,31,5,22,16,0,1861,1736,56,9,57,11,0,1550,1445,45,4,49,4,0,1830,1723,40,11,52,15,0,1535,1450,35,8,34,4,0,1728,1563,58,22,46,25,3,1442,1321,34,7,39,24,0
0901515-004,2305,2123,110,37,37,12,5,1839,1728,74,18,22,5,1,2329,2092,183,46,51,19,0,1960,1800,120,10,25,10,0,2489,2119,231,141,52,17,0,2040,1765,180,70,15,10,0,2151,1877,121,50,73,24,2,1747,1551,87,26,54,17,2
0901515-013,3467,3066,152,120,45,115,1,2668,2403,88,73,30,89,0,3237,2803,106,267,101,78,0,2251,2090,39,52,25,7,0,3101,2753,86,115,0,146,0,2292,2229,48,7,0,7,0,3574,2900,264,143,118,112,4,2836,2375,173,95,84,77,2
0901515-010,3530,3325,56,49,52,49,0,2794,2660,34,31,34,41,0,3573,3296,71,183,25,0,0,2834,2731,49,33,26,0,0,3430,3165,0,191,76,0,0,2792,2681,0,36,75,0,0,3529,3176,75,76,105,54,0,2925,2674,42,54,80,34,0
0901515-032,1319,710,515,92,22,21,0,1012,612,330,64,16,16,0,821,442,316,83,49,8,4,659,415,197,34,0,6,0,826,404,351,95,45,2,6,657,386,215,46,0,0,0,1282,545,614,100,35,28,1,1008,485,424,74,32,19,1
0901515-030,7389,3324,3432,659,98,226,7,5483,2877,2135,420,71,183,2,7334,2721,4146,731,525,228,8,4615,2318,2038,193,10,38,0,7113,2802,3840,719,616,256,32,4537,2380,1902,156,16,49,0,7165,2342,4199,536,493,173,22,5548,2102,2952,389,360,154,19
0901515-029,9032,5081,3113,871,117,163,31,7439,4689,2063,662,90,144,22,9168,4571,3420,1278,448,357,6,7283,4228,2159,714,14,136,0,9433,4646,3485,1383,435,297,29,7574,4301,2300,836,14,107,0,8519,3777,3350,745,241,733,22,7092,3521,2335,584,181,680,18
0901515-023,3830,3647,52,29,61,52,3,2874,2760,30,15,44,29,3,3762,3524,91,101,74,17,6,2865,2705,60,55,25,15,4,3753,3380,128,225,47,12,8,2830,2600,105,105,0,10,10,3578,3110,120,68,118,58,4,2841,2519,74,31,95,30,0
0900101-094,10256,9534,229,71,27,395,7,6980,6538,143,40,14,245,1,9950,8639,577,115,2,611,12,6756,6161,243,55,1,287,0,10154,8770,577,130,34,675,2,6836,6264,245,47,1,268,0,10716,9188,465,153,58,762,17,7682,6756,278,78,31,465,13
0900101-089,5391,4121,481,158,16,624,6,3887,3087,313,96,10,390,3,5826,3830,840,103,11,1038,0,3345,2706,219,20,10,381,0,5839,3868,685,194,21,1128,0,3524,2751,308,60,10,404,0,5919,3987,629,189,62,987,7,4285,3076,423,117,34,585,5
0900101-012,4814,853,1573,2290,69,134,12,3516,741,1067,1615,46,94,10,4773,531,1419,2642,23,193,0,3016,471,716,1656,6,160,0,4857,579,1271,2749,23,305,0,3032,518,644,1618,6,250,0,5089,522,1733,2727,99,144,3,3866,433,1256,2049,82,114,3
0900101-014,2384,479,796,1048,35,77,6,1751,414,558,724,26,53,6,2884,398,1216,1099,11,66,0,1715,333,606,716,4,58,0,3078,495,1295,1214,9,88,0,1835,447,619,686,4,82,0,2377,350,958,899,44,91,1,1841,311,690,676,25,68,1
0900101-013,4834,1402,1428,1861,68,127,18,3670,1234,1012,1297,48,87,12,4721,1317,1399,1825,109,61,12,3016,1075,617,1192,80,42,0,4658,1378,1413,1747,137,57,15,2925,1114,722,954,75,42,0,4667,921,1694,1800,96,181,7,3611,796,1237,1357,73,140,5
0900101-011,920,281,317,307,11,21,4,689,246,220,206,7,15,4,765,144,326,289,13,12,0,559,138,212,198,6,7,0,694,95,304,301,16,19,0,506,90,203,199,10,10,0,954,120,387,420,24,21,2,764,106,315,320,23,16,1
0900101-020,14437,1781,7110,5155,215,496,65,10209,1504,4755,3502,158,372,47,14003,1952,5805,6548,194,302,56,6401,1029,2288,2849,34,115,0,14012,2011,5866,6373,206,235,132,6646,1125,2263,2965,50,91,0,15649,1135,8253,5867,366,462,46,11169,909,5696,4175,279,334,36
0900101-021,9428,453,6002,3280,136,203,40,6481,396,4008,2170,91,159,32,9562,436,6249,3269,166,54,39,5178,360,3116,1657,51,20,0,9255,385,6112,3158,153,71,5,5021,293,2982,1726,53,30,0,9646,380,5959,3611,239,151,21,7012,331,4207,2563,193,117,14
0900101-010,7127,928,2995,3321,100,135,34,5236,836,2098,2326,70,98,19,7059,533,3552,3333,27,222,73,4292,447,1885,1806,26,59,15,7000,649,3542,3312,30,214,120,4297,463,1960,1680,26,75,10,7472,559,3415,3698,147,81,22,5638,487,2486,2762,110,63,11
0900909-141,12683,11745,468,193,51,240,13,9598,9013,269,129,41,150,9,13022,11860,531,467,13,151,0,9765,8970,315,365,15,95,0,13086,11607,848,481,10,140,0,9930,8955,485,395,10,95,0,12706,11254,681,224,136,296,9,10182,9219,433,153,94,196,8
0900909-134,2320,1983,95,89,7,146,3,1811,1575,64,67,6,101,2,2181,1882,100,120,0,78,0,1708,1539,51,100,0,16,0,2417,2008,203,137,0,73,0,1795,1560,87,116,0,38,0,2410,1929,149,138,29,180,1,1889,1559,91,108,22,117,1
0900909-005,2869,1963,514,331,33,80,8,2153,1593,310,197,21,57,5,3176,1550,1130,389,60,249,69,2005,1084,548,236,15,56,0,2932,1506,918,412,113,277,112,1937,1112,460,217,30,40,0,2782,1508,712,474,43,83,2,2207,1309,500,312,33,64,2
0900909-180,7183,2571,3054,1449,85,147,21,5109,2175,1905,897,59,104,12,7882,2377,3553,1697,110,514,28,5007,1872,1963,763,97,300,0,7581,2199,3253,1914,98,461,40,4916,1827,1846,888,83,270,0,7019,1651,3473,1698,185,200,42,5148,1428,2369,1136,136,142,36
0900909-042,5767,4805,244,326,17,406,2,4679,4011,172,239,12,273,2,5874,4086,689,757,5,365,0,4526,3367,499,530,0,140,0,5781,4169,667,760,0,233,0,4457,3351,504,529,0,75,0,5413,4126,389,485,61,359,7,4419,3505,277,350,47,246,5
0900909-039,6401,5302,314,457,24,343,7,5737,4865,260,355,19,255,5,6373,4971,532,616,27,232,15,5691,4727,465,303,4,165,0,6711,5009,547,660,16,505,11,5865,4688,490,317,4,350,0,5515,4248,415,540,84,272,2,5191,4114,363,442,81,221,0
0900909-050,5643,4305,351,511,26,510,4,4862,3868,255,384,19,367,2,5119,3679,165,768,0,570,0,4136,3255,160,578,0,145,0,5096,3649,174,746,0,570,0,4164,3243,175,590,0,154,0,5761,3550,617,991,62,592,8,4866,3175,463,776,52,432,4
0900909-051,1595,1195,98,149,6,162,1,1345,1055,67,112,4,116,1,1669,979,109,395,0,185,0,1297,874,43,282,0,95,0,1544,849,115,448,0,136,0,1198,744,72,326,0,54,0,1545,708,124,428,30,282,2,1293,637,106,335,26,208,2
0900909-001,2844,1775,509,522,28,63,1,2169,1485,308,342,20,37,1,2770,1626,507,664,37,56,0,2080,1368,274,398,38,3,0,2746,1569,479,687,56,76,0,2148,1355,245,447,47,47,0,2945,1480,815,643,62,81,2,2220,1258,500,411,51,59,2
0900101-055,3324,3086,101,14,13,105,1,2054,1908,64,10,9,57,1,3893,3538,142,27,0,184,1,2389,2222,67,30,0,72,0,3784,3399,157,33,0,197,1,2279,2107,62,35,0,77,0,3774,3288,193,32,16,206,6,2544,2235,116,26,16,130,6
0900101-060,3470,3160,130,30,15,140,2,2254,2073,81,13,6,80,0,3214,2868,108,21,16,197,0,2118,1915,91,15,15,84,0,3252,2825,128,21,16,259,0,2030,1790,98,14,12,129,0,3204,2707,178,55,28,211,2,2311,1993,124,36,18,126,2
0900101-093,6498,5914,291,109,27,174,1,4772,4393,195,69,16,110,1,6296,5546,382,120,21,234,0,4333,3909,188,86,10,136,0,6347,5492,550,150,6,222,0,4440,3939,275,119,0,111,0,6202,5140,500,198,43,272,5,4823,4112,340,136,22,181,4
0900101-083,3135,2645,158,87,6,235,0,2372,2019,115,66,5,160,0,3003,2379,226,126,4,303,8,2011,1745,76,59,4,128,0,3018,2335,233,195,5,278,8,2020,1717,101,78,5,127,0,3163,2582,204,67,16,256,3,2428,2014,160,55,12,173,2
0900101-082,1744,1534,101,17,5,88,0,1256,1120,70,9,2,56,0,1671,1480,73,44,0,74,0,1286,1177,59,22,0,26,0,1623,1428,94,37,0,64,0,1201,1121,37,12,0,18,0,1693,1385,117,27,5,116,5,1285,1087,66,18,1,86,5
0900101-085,5095,4110,563,71,16,333,5,4018,3322,402,56,13,222,4,5181,4368,367,225,6,268,0,4014,3451,218,94,4,239,0,5247,4574,269,226,17,176,0,3990,3535,212,109,15,124,0,5722,4172,757,194,43,440,4,4474,3380,529,128,31,306,1
0900101-075,3738,2129,847,403,27,341,10,2956,1800,596,266,18,267,8,3936,2171,1155,472,11,265,0,2376,1574,362,230,4,202,0,3548,1821,1141,410,32,304,0,2035,1311,309,186,29,239,0,3910,1994,1094,341,58,352,5,3126,1718,801,235,45,277,5
0900101-117,6022,5597,154,65,31,179,12,4529,4267,97,45,19,97,3,5816,5408,179,29,14,186,0,4572,4384,66,29,10,84,0,5574,5175,216,48,39,109,0,4373,4157,109,49,34,56,0,5765,4979,306,112,46,222,5,4587,4068,198,63,33,147,3
0900909-147,9216,8568,233,93,46,290,7,7694,7269,142,68,24,185,5,9355,8412,429,148,24,342,6,7591,7083,201,93,17,189,0,9069,8102,470,254,21,248,7,7396,6868,212,162,11,133,0,7387,6524,316,137,80,246,9,6279,5654,215,94,71,168,2
0900909-148,7358,6789,210,100,26,231,1,5746,5401,129,56,16,148,0,7292,6642,308,178,8,156,0,5631,5267,232,62,7,64,0,7312,6717,287,120,14,162,0,5704,5336,225,52,16,64,0,9321,8321,390,166,76,316,5,7788,7103,260,98,63,236,5
0900909-139,3275,2818,93,61,12,287,4,2534,2230,64,39,7,194,2,3323,2769,33,76,118,329,0,2476,2245,23,51,55,103,0,3224,2550,34,104,138,401,0,2299,1948,13,50,65,220,0,3239,2545,161,121,36,394,3,2570,2089,103,85,21,273,3
0900909-140,3138,2700,90,60,12,275,3,2429,2134,62,41,5,190,3,3120,2846,79,19,0,176,0,2390,2224,46,21,0,104,0,3193,2861,78,29,0,225,0,2330,2147,53,16,0,113,0,3162,2572,130,75,20,346,1,2507,2061,97,53,19,252,0
0901515-031,3833,3070,589,150,59,37,4,3091,2618,348,91,41,26,4,3353,2706,455,154,70,72,0,2760,2386,246,35,8,62,0,3745,2792,844,123,66,63,0,2966,2366,499,17,0,51,0,3950,3100,586,156,115,51,8,3307,2709,393,105,77,38,8
0901515-028,3695,2534,1004,165,73,38,11,2860,2182,573,95,47,29,9,4012,1916,1897,516,259,38,1,2663,1753,809,66,9,17,0,3538,1827,1623,501,326,30,2,2341,1587,694,42,2,11,0,3509,1772,1450,205,108,65,7,2686,1589,892,126,76,41,6
0901515-007,3518,3151,138,124,57,72,3,2788,2557,82,72,39,53,3,3789,2997,246,112,331,212,0,3017,2521,144,101,132,118,0,3797,2885,450,43,321,158,0,2986,2438,215,41,203,93,0,3600,3046,199,138,79,117,9,2920,2543,114,85,65,90,3
0901515-019,4247,3998,82,58,42,86,0,3192,3051,39,30,27,49,0,4173,3958,116,50,25,39,0,3270,3150,45,39,25,14,0,4186,3914,136,62,31,76,12,3340,3170,75,38,20,29,10,4266,3786,179,81,50,146,2,3443,3097,102,66,39,114,2
0900101-124,11199,9132,987,519,78,585,11,8938,7542,636,337,56,410,6,11274,9016,1142,248,33,917,0,8826,7274,741,151,8,645,0,11517,9041,1412,307,54,794,0,9091,7471,966,161,17,481,0,11699,7934,1723,1164,127,776,18,9622,6935,1173,814,94,572,6
0900101-125,2358,1916,204,112,12,132,5,1851,1560,129,71,10,92,3,2427,1955,243,49,9,177,0,1825,1549,120,39,0,120,0,2438,1934,235,78,9,193,0,1841,1537,135,38,2,128,0,2271,1586,343,197,23,134,1,1875,1392,226,122,20,106,0
0900101-126,7719,6770,402,188,24,326,4,6290,5619,288,124,19,229,4,8665,7120,679,408,78,452,32,6876,5850,506,279,80,185,0,8629,7112,736,350,60,449,43,6903,5857,563,219,60,216,0,8787,6904,719,486,63,586,7,7562,6169,530,340,48,429,4
0900101-062,6239,5804,157,74,15,197,0,4304,4049,93,44,11,103,0,6115,5708,173,64,0,198,0,4292,4036,101,35,0,113,0,6408,5975,145,44,0,266,0,4549,4307,95,15,0,132,0,6198,5359,268,140,31,336,2,4608,4077,168,76,17,225,2
0900101-071,5942,5408,214,83,11,227,3,4390,4045,132,60,8,145,2,6088,5433,316,120,9,303,0,4474,4063,190,60,10,143,0,6043,5321,416,104,0,244,0,4506,4056,263,52,0,120,0,5991,5171,291,119,34,356,6,4637,4085,193,77,28,232,5
0900101-174,8594,7640,423,184,14,368,2,6456,5831,272,125,10,226,2,8884,7429,524,179,2,768,0,6280,5505,307,128,4,334,0,8769,7272,458,255,2,807,0,6170,5423,262,159,4,332,0,8637,6895,678,287,43,668,3,6617,5462,445,180,33,440,1
0900101-171,8573,7523,394,206,32,438,1,6170,5516,249,112,19,279,1,8159,6514,721,265,73,601,2,5920,4983,464,169,36,257,0,8322,6546,638,461,68,625,2,5877,4938,349,292,33,259,0,8879,6928,602,413,55,765,4,6505,5280,353,257,27,496,3
0900101-032,9355,1426,3490,3604,125,1155,29,7219,1322,2395,2641,98,1025,21,8706,1455,3859,3004,69,857,10,5164,1198,2011,1625,26,281,0,8520,1375,3713,2972,108,947,14,5196,1222,1908,1767,26,251,0,8284,1007,3547,3379,176,645,46,6428,937,2502,2601,122,522,39
0900101-031,1519,319,575,579,23,87,2,1345,316,472,497,20,83,2,1587,294,752,505,11,108,0,1213,223,589,348,4,36,0,1729,299,835,592,4,80,0,1262,223,610,418,4,8,0,2011,385,788,873,39,45,8,1800,374,695,753,29,37,5
0900707-010,12959,12117,344,187,62,275,4,9979,9441,200,128,46,176,2,12856,11763,401,173,105,435,20,10020,9300,340,133,105,149,0,12827,11649,364,144,140,585,21,9985,9280,280,103,105,225,0,12717,11302,509,262,202,300,26,10180,9196,316,181,163,214,20
0900707-025,3294,2736,128,302,23,122,5,2630,2238,87,216,18,78,2,3174,2511,163,455,17,78,5,2505,2086,104,265,2,37,0,3329,2666,200,414,20,100,6,2588,2198,127,208,5,29,0,3186,2525,211,307,44,140,2,2646,2172,137,227,18,103,0
0900707-031,3851,3537,116,51,17,120,1,3174,2959,83,37,9,76,1,3540,3296,159,28,0,64,0,2982,2882,42,26,0,43,0,3780,3546,193,3,0,40,0,3126,3036,63,4,0,28,0,4368,3895,241,83,33,96,10,3844,3500,158,61,25,78,9
0900707-032,6391,5867,226,85,19,179,7,5035,4688,149,56,12,114,5,6578,5621,395,242,64,281,0,5078,4653,147,74,35,142,0,6310,5486,390,223,61,179,0,4964,4589,151,70,30,96,0,6113,5366,298,78,59,229,10,5157,4586,212,64,40,179,7
0900707-020,3265,2602,181,283,15,211,5,2662,2177,120,205,14,162,2,3150,2450,147,273,78,266,8,2429,2061,72,183,30,73,0,3305,2632,217,196,39,266,4,2438,2133,126,128,0,50,0,3243,2495,222,282,53,187,5,2678,2104,171,232,38,137,5
0900707-021,7236,5346,443,834,59,652,13,5787,4444,283,588,39,475,7,7575,5091,652,1117,45,786,13,5725,4333,476,650,0,240,0,7355,4834,682,1153,43,777,7,5682,4368,491,603,0,214,0,7292,4474,799,1339,151,648,16,6303,4060,623,1042,113,526,14
0900707-035,3038,2745,162,30,20,53,1,2563,2353,122,21,12,35,0,2858,2725,21,0,39,3,0,2592,2553,0,0,39,0,0,2878,2669,38,10,34,3,0,2560,2517,0,10,35,0,0,2824,2383,231,44,47,52,4,2520,2200,152,26,34,38,4
0901111-050,3212,2943,104,38,27,111,1,2683,2509,66,20,21,72,1,3293,2987,111,62,0,148,0,2838,2588,87,40,0,116,0,3422,3092,115,63,0,163,0,2891,2645,79,48,0,115,0,3382,3005,113,81,61,106,11,2950,2666,80,51,43,86,10
0900707-015,6525,6167,141,75,36,109,8,4964,4735,98,43,26,60,5,6414,6183,82,54,16,95,0,4965,4815,65,25,0,60,0,6392,6216,36,29,0,111,0,5025,4920,35,0,0,70,0,6174,5630,202,60,59,131,13,5068,4686,142,46,50,91,10
0900707-009,9126,8696,210,104,52,83,6,7079,6818,114,64,40,52,4,9032,8487,330,104,66,77,0,7270,6955,194,74,30,0,0,9007,8572,309,56,67,33,0,7215,6915,175,54,35,19,0,8875,8065,332,140,155,133,14,7278,6721,222,90,101,89,8
0900909-121,5077,707,1217,3220,77,85,14,3643,640,766,2244,54,72,13,4887,633,1301,2997,84,139,15,3146,586,511,1967,29,66,0,4722,592,1252,2939,70,86,15,2952,538,454,1880,19,57,0,5173,611,1319,3109,134,279,18,3764,543,868,2256,102,159,18
0900909-122,4205,1021,653,2529,93,104,4,3175,909,447,1783,66,78,4,4238,1208,478,2424,82,139,0,3078,888,318,1809,53,38,0,4512,1233,843,2274,64,186,0,3095,928,289,1792,38,83,0,4221,874,861,2407,90,165,16,3191,778,608,1746,53,102,9
0900909-053,9104,8462,193,106,38,312,4,6374,6004,109,52,24,190,2,8909,8154,214,329,51,328,0,6497,6172,76,45,50,96,0,8913,7815,303,473,50,627,0,6373,5939,119,41,50,138,0,8666,7632,337,124,71,407,2,6742,6060,217,76,47,271,1
0900909-091,1425,170,601,659,11,47,6,1032,160,403,448,9,46,2,1503,133,685,665,28,20,0,833,98,354,363,14,10,0,1468,179,644,641,8,12,0,798,146,332,304,10,7,0,1434,212,528,563,56,185,9,1100,192,370,406,45,169,9
0900909-095,2438,271,1187,1017,37,50,8,1719,248,790,674,27,45,4,2557,517,1042,940,51,65,81,1551,400,552,520,29,28,0,2514,539,941,955,35,105,40,1619,452,549,574,26,16,0,2426,567,1086,755,67,87,15,1811,511,717,538,47,66,13
0900909-049,5079,4104,241,445,28,314,2,4118,3429,166,314,20,208,0,4323,3773,79,241,0,241,0,3782,3432,55,177,0,123,0,4044,3447,98,272,0,244,0,3588,3193,75,197,0,122,0,5615,4180,447,634,83,306,9,4774,3696,321,474,67,227,8
0900909-048,502,418,19,44,3,23,0,392,334,14,30,1,14,0,567,394,72,52,0,50,0,419,334,24,30,0,33,0,606,403,74,61,0,69,0,450,345,24,37,0,44,0,523,332,65,87,4,40,0,444,292,53,66,3,33,0
0900909-047,7592,5177,506,1224,34,750,5,6303,4522,347,895,28,558,5,8592,4717,1076,2003,0,842,0,6243,3738,658,1515,0,321,0,8942,4741,1150,2250,14,856,0,6486,3719,742,1668,15,357,0,7458,3994,790,2094,95,639,6,6272,3577,601,1613,83,503,6
0901111-049,1983,1857,55,27,15,30,0,1530,1456,37,14,6,19,0,1816,1687,58,38,7,35,0,1477,1401,30,6,8,29,0,1879,1736,72,34,0,44,0,1553,1456,47,6,0,38,0,1829,1618,80,29,30,51,5,1477,1349,37,13,19,33,3
0901111-048,8680,7981,206,183,122,240,8,6647,6219,121,103,67,161,5,8580,7636,504,329,42,175,72,6625,6250,213,84,9,55,0,8273,7248,468,371,115,230,69,6455,5996,207,121,54,55,0,8404,7396,305,245,190,264,21,6777,6104,190,139,123,185,14
0901515-025,4543,4255,103,66,65,52,5,3484,3327,46,33,44,30,4,4189,4055,78,40,73,1,1,3271,3177,69,4,19,0,0,4124,3924,139,45,95,1,1,3225,3075,131,4,19,0,0,4446,3958,161,95,126,46,12,3580,3273,79,56,90,33,7
0901515-026,1270,1217,31,11,7,7,1,1029,992,19,8,7,5,1,1441,1406,15,21,21,0,0,1174,1158,16,0,0,0,0,1584,1558,9,18,17,0,0,1280,1270,9,0,0,0,0,1271,1130,55,15,39,17,1,1071,977,32,6,28,16,1
0901515-003,5132,4843,94,85,84,43,1,4005,3815,55,56,58,31,0,5074,4839,30,67,56,89,14,3935,3780,19,30,45,55,0,5069,4884,55,44,35,61,18,3870,3725,44,25,25,40,0,5045,4454,210,117,131,62,1,4028,3655,110,66,99,44,0
0901515-020,7299,6651,263,183,116,92,21,5600,5214,144,108,79,58,8,6933,6433,206,106,154,85,15,5590,5263,169,17,81,40,9,6947,6284,412,196,88,64,0,5692,5319,241,61,51,17,0,6813,5683,475,266,253,133,9,5368,4670,265,138,183,73,7
0901515-021,2285,2182,19,36,31,23,0,1868,1795,13,23,24,16,0,2427,2308,54,14,17,35,2,2075,1977,40,7,14,29,1,2414,2293,43,15,32,34,0,2123,2021,34,7,24,26,0,2411,2119,73,77,80,40,3,2018,1812,49,50,47,31,3
0900707-017,4139,2149,814,1110,63,160,4,3233,1885,485,742,48,137,4,4009,1715,909,1053,94,392,0,2749,1498,410,653,42,159,0,3617,1701,667,917,98,393,0,2478,1408,282,592,42,150,0,3839,1715,895,1097,82,178,9,3098,1555,623,772,66,125,6
0900707-030,4261,2858,387,708,37,371,7,3848,2718,287,532,31,343,5,4201,2684,359,612,91,528,0,3403,2393,237,426,39,286,0,4316,2786,412,637,97,475,5,3506,2483,271,450,58,253,0,4676,2692,564,714,95,740,20,4376,2614,492,597,73,690,15
0900707-019,1522,1027,108,235,14,160,2,1217,867,69,165,9,117,2,1622,974,157,160,0,331,0,1147,805,127,138,0,76,0,1857,1063,207,356,0,246,0,1501,945,170,315,0,72,0,1859,1071,165,292,27,321,0,1556,940,138,229,19,247,0
0900707-018,1257,801,143,290,16,39,0,974,680,75,194,7,24,0,1516,1060,143,293,0,20,0,988,705,118,147,0,19,0,1280,780,193,273,0,34,0,974,605,165,170,0,33,0,1243,605,212,364,23,50,0,1010,543,158,255,20,44,0
0900707-033,9508,8757,310,288,57,125,10,7329,6875,191,165,35,80,7,9362,9014,193,134,45,24,0,7280,7070,160,23,30,0,0,9322,8926,259,79,24,73,0,7275,7020,160,8,25,60,0,9384,8027,581,366,157,215,8,7549,6661,353,224,114,140,8
0900707-034,3900,3618,147,40,11,73,3,3033,2824,110,26,10,52,0,4046,3723,190,90,41,44,0,3443,3317,35,55,41,0,0,4025,3686,153,83,35,67,0,3465,3263,60,65,35,35,0,3945,3286,320,135,48,82,8,3309,2829,216,100,35,63,4
0900707-012,4322,4097,75,52,40,69,0,3323,3169,52,39,28,45,0,4453,4150,120,34,9,147,0,3412,3306,61,27,9,8,0,4480,4086,90,143,10,155,0,3507,3358,32,91,9,21,0,4160,3791,125,87,50,65,5,3408,3147,82,64,38,46,4
0900707-013,3666,3441,52,71,23,72,2,2762,2629,30,43,15,40,2,3449,3179,92,47,1,142,0,2729,2592,40,31,1,67,0,3396,3121,80,75,1,134,0,2666,2515,32,47,1,67,0,3940,3530,138,72,61,91,3,3072,2802,96,45,44,53,2
0900707-002,13260,12101,661,124,62,295,9,10369,9594,435,76,43,201,3,12976,11379,1203,156,67,177,27,10060,9260,549,92,49,108,0,12944,11443,1106,131,75,170,0,10120,9315,570,93,59,120,0,13185,11068,1232,277,188,330,17,10923,9386,870,205,146,252,12
0900707-016,4425,4157,103,86,33,61,1,3419,3255,61,53,25,38,1,4385,4228,63,14,0,78,0,3650,3525,55,14,0,55,0,4381,4215,70,12,0,82,0,3610,3475,60,10,0,60,0,4217,3783,201,105,55,64,2,3486,3190,122,73,36,49,1
0900707-003,14005,12132,633,727,55,539,10,11091,9839,411,467,39,371,8,13973,11156,1364,935,75,509,0,10775,8935,835,648,70,270,0,13910,10890,1241,1140,100,616,0,10820,8835,710,794,95,359,0,14225,11279,1003,889,161,899,12,11482,9364,674,634,126,644,7
0900707-026,3053,2477,177,316,28,89,4,2350,1989,94,194,18,65,3,2991,2128,244,575,1,106,17,2368,1757,213,309,2,78,0,3115,2038,406,708,43,124,20,2417,1739,313,267,2,79,0,2809,1852,337,536,45,104,3,2280,1599,212,390,33,76,2
0900707-027,4206,3425,251,444,40,107,7,3335,2810,149,297,31,71,6,4104,3033,412,688,3,302,12,3309,2542,311,333,5,113,0,4155,3015,473,733,6,306,15,3374,2574,338,320,7,117,0,4279,3258,390,492,56,125,1,3595,2873,256,331,44,97,1
0900707-028,6314,4310,612,1252,66,181,10,5109,3712,383,879,49,139,6,5361,3814,368,1003,24,205,12,4380,3284,237,742,11,91,0,5241,3710,463,948,27,166,13,4309,3222,289,686,25,83,0,6250,3933,771,1272,178,244,9,5120,3441,506,937,132,184,6
0900303-019,6512,5304,726,385,48,109,14,5046,4310,431,228,32,72,10,6220,5392,655,183,40,82,0,4854,4316,419,49,22,55,0,6225,5293,758,211,44,72,0,4855,4222,520,44,22,44,0,6467,4698,1053,546,129,161,14,5184,3959,710,373,102,117,11
0900303-020,8320,6472,1172,562,67,164,21,6379,5270,690,328,40,100,12,8636,5725,2257,667,25,232,0,6451,4716,1266,335,0,114,0,8609,5146,2330,1257,45,154,0,6458,4298,1296,760,0,42,0,8462,5359,1981,913,173,225,12,6446,4500,1198,547,133,150,12
