GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen
2402315-001,292,99,190,364.0,68.0,279.0,324.0,92.0,220.0
2402316-001,1458,456,971,1312.0,197.0,1032.0,1258.9,222.0,967.0
2402501-001,2038,1470,554,1891.0,1240.0,537.0,1889.0,1293.0,529.0
2402501-002,1460,607,821,1761.0,620.0,1072.0,1734.0,634.0,1053.0
2402501-003,972,562,393,946.0,518.0,382.0,942.0,558.0,354.0
2402501-004,2157,1072,1040,2450.0,1021.0,1283.0,2442.0,1116.0,1253.0
2402501-005,1624,923,674,1268.0,671.0,530.0,1253.0,706.0,501.0
2402501-006,1906,1480,397,1686.0,1235.0,353.0,1673.0,1253.0,357.0
2402501-007,1222,386,808,1338.0,331.0,938.0,1315.0,426.0,860.0
2402501-008,2301,943,1315,2815.0,1042.0,1563.0,2782.0,985.0,1713.0
2402501-009,1708,749,935,2004.0,745.0,1104.0,1971.0,757.0,1147.0
2402501-010,2337,1214,1085,2543.0,1147.0,1251.0,2517.0,1174.0,1276.0
2402501-011,2139,802,1292,2443.0,748.0,1508.0,2402.0,762.0,1553.0
2402501-012,2126,807,1281,2180.0,705.0,1308.0,2147.0,662.0,1422.0
2402501-013,2053,957,1065,2069.0,839.0,1085.0,2037.0,787.0,1162.0
2402501-014,2825,964,1817,2965.2,965.6,1788.4,2931.2,937.6,1909.5
2402501-015,2015,932,1048,2289.0,986.0,1098.0,2245.0,1020.0,1120.0
2402501-016,2091,1135,923,2429.0,1233.0,1022.0,2401.0,1241.0,1067.0
2402501-017,1120,388,708,1508.6,529.4,891.1,1478.5,518.4,917.1
2402501-018,1391,652,716,1609.0,699.0,803.0,1587.0,692.0,828.0
2402501-019,1978,1361,595,1612.0,1055.0,487.0,1582.0,1078.0,443.0
2402501-020,1756,1022,702,2412.0,1402.0,867.0,2391.0,1389.0,941.0
2402501-021,670,260,390,702.0,209.0,431.0,691.0,223.0,437.0
2402501-041,1398,644,726,1856.0,789.0,955.0,1840.0,799.0,980.0
2402501-045,1838,681,1115,2069.0,679.0,1283.0,2040.0,727.0,1247.0
2402502-001,187,56,129,455.5,206.1,213.6,447.4,229.4,203.5
2402502-002,2539,844,1653,2857.9,788.1,1891.9,2826.9,836.1,1926.9
2402502-003,1103,592,499,1241.8,562.0,592.4,1240.8,624.5,582.5
2402502-004,132,53,76,131.0,36.0,89.0,129.0,43.0,77.0
2402502-005,86,34,49,124.7,38.5,74.6,120.5,49.1,66.9
2402502-010,1875,1191,667,1941.5,1159.9,664.4,1922.6,1211.6,641.5
2402502-011,1683,786,876,1693.6,751.4,857.0,1665.5,740.5,845.1
2402502-014,1227,781,421,1562.3,998.5,477.4,1542.5,1082.9,394.1
2402502-015,1565,1000,539,1740.2,1046.0,601.6,1717.2,1052.5,607.5
2402502-019,145,110,34,292.0,178.0,88.0,285.0,167.0,107.0
2402503-002,2009,646,1322,2108.4,514.6,1446.9,2092.4,520.6,1509.9
2402503-003,2787,711,2032,3101.0,740.0,2161.0,3066.0,715.0,2288.0
2402503-004,1237,343,866,1599.0,312.0,1185.0,1586.0,343.0,1206.0
2402503-005,2977,782,2132,3512.0,805.0,2463.0,3466.0,802.0,2600.0
2402503-006,2238,595,1594,2540.7,665.1,1688.0,2517.5,643.0,1836.4
2402503-007,1622,487,1088,2070.3,569.9,1363.0,2035.5,539.0,1447.6
2402503-008,2149,662,1448,2417.0,727.0,1528.0,2399.0,725.0,1625.0
2402503-009,2518,829,1647,2787.0,814.0,1773.0,2770.0,816.0,1902.0
2402503-010,1890,724,1134,1824.7,651.3,1012.5,1806.0,678.7,1048.8
2402503-011,1460,488,940,1491.3,490.8,889.8,1461.3,482.8,938.6
2402503-012,1538,554,945,1568.9,556.3,881.0,1542.9,550.3,937.3
2402503-013,2252,721,1487,2494.3,775.5,1535.0,2483.4,759.5,1661.9
2402503-014,1550,487,1045,1420.0,392.0,949.0,1405.0,377.0,991.0
2402503-015,1399,483,890,1649.0,540.2,980.5,1620.6,528.8,1059.3
2402503-016,1704,601,1072,1524.0,518.0,913.0,1517.0,505.0,980.0
2402503-017,1944,624,1285,1710.3,472.6,1111.4,1701.4,477.6,1179.0
2402503-018,1960,772,1154,2031.4,748.6,1132.1,2000.5,737.7,1195.0
2402503-019,2046,664,1350,2342.9,719.0,1443.4,2319.8,720.0,1540.6
2402503-020,1957,597,1309,1922.0,439.0,1364.0,1900.0,445.0,1403.0
2402503-021,2161,749,1373,2285.0,789.0,1338.0,2249.0,762.0,1422.0
2402503-022,2124,728,1339,2437.0,757.0,1516.0,2411.0,712.0,1656.0
2402503-023,2036,770,1226,2180.0,759.0,1293.0,2142.0,743.0,1354.0
2402503-024,1616,511,1079,1647.0,437.0,1101.0,1615.0,395.0,1150.0
2402504-001,2409,661,1701,1945.0,345.0,1481.0,1922.0,328.0,1549.0
2402504-002,2131,562,1529,1936.0,451.0,1348.0,1906.0,401.0,1467.0
2402504-003,1991,528,1406,2365.0,439.0,1812.0,2352.0,477.0,1813.0
2402504-004,1905,497,1373,1856.0,349.0,1413.0,1843.0,375.0,1428.0
2402504-005,2477,687,1751,2170.0,503.0,1517.0,2155.0,488.0,1607.0
2402504-006,1640,460,1132,1244.0,194.0,962.0,1241.0,217.0,987.0
2402505-001,1783,478,1256,2495.0,479.0,1917.0,2456.0,583.0,1803.0
2402505-002,1576,446,1109,2046.0,410.0,1511.0,2017.0,462.0,1483.0
2402505-003,1767,431,1286,2276.0,375.0,1756.0,2244.0,452.0,1738.0
2402505-004,1013,347,645,1349.6,345.4,936.0,1342.6,361.5,947.1
2402506-001,1266,739,489,1643.0,888.0,649.0,1617.0,894.0,652.0
2402506-002,1494,666,805,1705.8,713.7,877.8,1679.4,741.3,860.1
2402506-003,1256,680,554,1474.2,669.4,699.6,1476.0,731.5,676.3
2402506-004,233,97,130,298.8,118.4,160.9,302.2,134.1,159.1
2402506-005,138,86,51,158.1,89.6,61.0,156.6,91.8,62.5
2402506-006,2134,976,1132,2609.6,1122.4,1299.6,2581.4,1118.9,1391.1
2402506-007,541,225,302,550.5,218.6,302.3,546.4,249.3,278.9
24025ZZZZZZ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2402701-001,1795,826,936,2703.3,1386.7,1095.5,2685.9,1404.8,1182.2
2402701-002,1770,923,813,2370.0,1329.8,894.9,2331.5,1297.9,927.0
2402701-003,1918,1178,704,2165.4,1363.8,614.5,2137.0,1303.1,759.6
2402701-004,2016,986,1010,2680.0,1461.0,1001.0,2616.0,1368.0,1179.0
2402701-005,516,255,254,449.0,240.0,163.0,440.0,221.0,203.0
2402701-006,1420,860,532,1498.0,869.0,511.0,1493.0,923.0,495.0
2402701-007,130,73,54,480.0,301.0,134.0,479.0,290.0,168.0
2402701-008,1343,741,572,1815.0,1077.0,617.0,1779.0,1047.0,633.0
2402701-009,1218,786,409,1386.0,906.0,392.0,1363.0,848.0,469.0
2402701-010,1068,601,447,1220.7,782.5,332.1,1190.7,722.5,429.1
2402701-011,916,424,477,1244.0,680.0,460.0,1219.0,627.0,559.0
2402701-012,238,98,139,255.6,147.2,88.5,251.0,132.9,109.4
2402701-013,849,495,341,1159.8,708.3,376.5,1140.1,680.2,415.8
2402701-014,1071,547,513,1299.6,751.0,452.2,1276.0,723.9,523.2
2402701-015,1348,914,415,2787.4,2051.2,533.9,2741.6,1941.3,649.8
2402702-001,1297,796,478,1412.0,955.0,382.0,1372.0,875.0,431.0
2402702-002,1842,965,854,2092.0,1252.0,652.0,2042.0,1193.0,777.0
2402702-003,2074,1069,975,2091.0,1229.0,683.0,2048.0,1179.0,787.0
2402702-004,1219,814,377,1292.0,934.0,277.0,1243.0,873.0,332.0
2402702-005,1236,664,551,994.0,586.0,322.0,988.0,571.0,388.0
2402702-006,1263,593,647,1204.0,683.0,410.0,1188.0,667.0,473.0
2402702-007,1317,581,724,1270.0,638.0,519.0,1249.0,571.0,657.0
2402702-008,1480,769,686,1652.0,944.0,569.0,1618.0,877.0,690.0
2402702-009,1620,1085,510,1616.0,1210.0,336.0,1558.0,1129.0,379.0
2402702-010,1013,565,433,1051.6,687.9,281.7,1004.1,634.5,348.9
2402702-011,1787,866,895,1248.0,722.0,427.0,1206.0,628.0,536.0
2402702-012,1907,957,912,1460.0,809.0,508.0,1424.0,739.0,610.0
2402702-013,792,490,293,603.0,384.0,166.0,601.0,365.0,218.0
2402702-014,778,530,238,653.0,468.0,135.0,636.0,409.0,209.0
2402702-015,1736,893,809,1210.0,699.0,409.0,1176.0,613.0,513.0
2402702-016,1283,712,556,1764.0,1093.0,558.0,1712.0,1004.0,672.0
2402702-017,1687,939,727,1416.0,866.0,407.0,1369.0,765.0,568.0
2402702-018,1747,808,910,1494.0,822.0,546.0,1430.0,693.0,698.0
2402702-019,1286,594,664,1363.0,737.0,508.0,1329.0,664.0,636.0
2402702-020,764,507,247,664.0,410.0,206.0,654.0,389.0,239.0
2402702-021,280,138,136,229.0,129.0,84.0,223.0,113.0,99.0
2402702-022,43,30,12,57.4,35.1,12.3,52.9,28.5,16.1
2402702-023,952,690,250,969.0,697.0,183.0,934.0,651.0,237.0
2402702-024,1078,487,571,892.0,466.0,346.0,884.0,451.0,407.0
2402702-025,1153,597,532,1054.0,631.0,339.0,1022.0,556.0,424.0
2402703-001,1279,526,739,1229.0,545.0,606.0,1204.0,514.0,645.0
2402703-002,1762,654,1088,2225.0,874.0,1192.0,2172.0,814.0,1301.0
2402703-003,1644,765,860,1592.0,778.0,692.0,1558.0,691.0,816.0
2402703-004,202,82,116,172.0,92.0,77.0,167.0,77.0,83.0
2402703-005,2386,1119,1226,2466.0,1250.0,1042.0,2372.0,1113.0,1191.0
2402703-006,1338,581,743,1689.0,776.0,758.0,1633.0,717.0,876.0
2402704-001,1073,396,645,1555.0,617.0,836.0,1537.0,630.0,872.0
2402704-002,1203,488,701,1730.0,773.0,805.0,1711.0,722.0,948.0
2402704-003,1394,501,865,1902.0,722.0,1061.0,1856.0,676.0,1131.0
2402704-004,1634,581,1038,2153.0,754.0,1253.0,2097.0,712.0,1321.0
2402704-005,1182,356,802,1689.0,541.0,1037.0,1665.0,535.0,1090.0
2402704-006,1418,564,841,2138.0,878.0,1100.0,2119.0,818.0,1241.0
2402705-001,1899,914,959,2472.0,1325.0,969.0,2412.0,1198.0,1153.0
2402705-002,735,545,182,508.0,338.0,117.0,509.0,324.0,157.0
2402705-003,1831,1437,375,1870.0,1524.0,235.0,1814.0,1448.0,303.0
2402705-004,1739,1367,353,1653.0,1286.0,268.0,1636.0,1263.0,320.0
2402705-005,1847,1015,802,2083.0,1250.0,688.0,2038.0,1194.0,804.0
2402705-006,1440,746,673,3112.0,1988.0,896.0,3038.0,1822.0,1130.0
2402705-007,1246,940,294,1076.0,845.0,162.0,1059.0,812.0,221.0
2402705-008,1546,1215,307,1150.0,912.0,139.0,1136.0,868.0,199.0
2402705-009,1428,1112,294,1308.0,1020.0,182.0,1289.0,1009.0,232.0
2402705-010,1932,1211,701,2295.0,1526.0,617.0,2257.0,1417.0,767.0
2402705-011,1699,809,867,1957.0,1032.0,790.0,1913.0,971.0,882.0
2402705-012,1404,1052,328,1425.0,1079.0,232.0,1393.0,1022.0,309.0
2402705-013,807,520,275,866.0,605.0,187.0,852.0,578.0,237.0
2402705-014,754,463,279,539.0,338.0,150.0,536.0,330.0,188.0
2402705-015,1829,1348,448,1898.0,1389.0,375.0,1876.0,1389.0,428.0
2402705-016,1321,967,337,1315.0,955.0,265.0,1284.0,873.0,346.0
2402705-017,1252,863,381,1014.0,710.0,226.0,1005.0,707.0,276.0
2402705-018,1058,794,250,749.0,531.0,145.0,731.0,497.0,189.0
2402705-019,1760,795,944,2305.0,1084.0,1069.0,2255.0,1004.0,1185.0
2402705-020,1150,545,591,1782.0,955.0,695.0,1734.0,887.0,811.0
2402705-021,1583,1247,311,1367.0,1063.0,186.0,1335.0,1014.0,255.0
2402705-022,2346,1565,767,2577.0,1786.0,617.0,2513.0,1607.0,829.0
2402705-023,1116,803,304,804.0,626.0,129.0,801.0,591.0,188.0
2402706-001,1166,664,483,1205.0,693.0,415.0,1173.0,682.0,431.0
2402706-002,1912,1409,482,2441.0,1895.0,394.0,2417.0,1867.0,451.0
2402706-003,1082,587,465,1277.0,771.0,384.0,1276.0,779.0,454.0
2402706-004,1786,1037,738,1970.0,1229.0,572.0,1962.0,1200.0,710.0
2402706-005,1122,812,291,1136.0,787.0,241.0,1138.0,787.0,292.0
2402706-006,1020,713,289,1136.0,828.0,235.0,1123.0,816.0,261.0
2402706-007,898,607,280,792.0,526.0,216.0,780.0,530.0,217.0
2402706-008,1125,906,199,1150.0,900.0,156.0,1142.0,887.0,196.0
2402706-009,1374,1119,236,1615.0,1315.0,190.0,1584.0,1267.0,245.0
2402706-010,1376,994,359,1381.0,948.0,301.0,1360.0,908.0,375.0
2402706-011,1427,1045,359,1537.0,1127.0,300.0,1534.0,1111.0,350.0
2402706-012,600,413,179,657.0,492.0,116.0,646.0,476.0,149.0
2402706-013,1125,738,370,1015.0,665.0,250.0,996.0,665.0,296.0
2402706-014,1290,999,270,1332.0,1005.3,233.8,1325.4,1011.9,265.7
2402706-015,1206,861,328,1699.0,1342.0,272.0,1671.0,1308.0,303.0
2402706-016,1731,1311,402,1786.3,1382.2,283.1,1761.9,1325.6,362.1
2402706-017,1542,1220,294,1801.0,1497.0,206.0,1735.0,1401.0,258.0
2402706-018,1234,831,381,1467.0,1035.0,311.0,1465.0,995.0,429.0
2402706-019,1444,1102,325,1734.0,1385.0,227.0,1701.0,1330.0,305.0
2402706-020,1462,1051,387,1533.0,1109.0,287.0,1522.0,1108.0,346.0
2402706-021,964,766,187,1012.0,828.0,132.0,979.0,798.0,139.0
2402706-022,1334,990,335,1269.0,952.0,236.0,1250.0,903.0,294.0
2402706-023,710,454,244,611.0,350.0,189.0,611.0,358.0,229.0
2402706-024,1244,826,396,1612.0,1111.0,384.0,1616.0,1134.0,421.0
2402706-025,650,343,300,767.0,437.0,267.0,747.0,403.0,321.0
2402706-026,1854,1325,506,2066.0,1571.0,335.0,2035.0,1523.0,449.0
2402706-027,1324,918,384,1748.0,1296.0,328.0,1712.0,1206.0,426.0
2402706-028,1774,940,815,2344.0,1410.0,762.0,2318.0,1354.0,899.0
2402706-029,2672,1862,784,3050.0,2200.0,621.0,3000.0,2110.0,782.0
2402706-030,456,320,130,662.0,502.0,123.0,661.0,470.0,160.0
2402706-031,1084,854,211,1175.0,941.0,147.0,1166.0,910.0,188.0
2402706-032,1231,606,606,1378.0,729.0,511.0,1368.0,731.0,588.0
2402706-033,1360,908,428,1552.0,1037.0,384.0,1543.0,1045.0,433.0
2402706-034,1098,839,242,1545.0,1236.0,248.0,1515.0,1213.0,250.0
2402706-035,1462,1018,419,2770.0,2141.0,479.0,2710.0,1981.0,621.0
2402901-001,737,327,391,1029.0,405.0,584.0,1015.0,438.0,547.0
2402901-002,1144,492,638,1436.0,570.0,755.0,1418.0,595.0,782.0
2402902-001,972,373,588,1106.0,392.0,653.0,1091.0,420.0,647.0
2402903-001,1116,511,588,1157.0,515.0,569.0,1137.0,526.0,587.0
2402903-002,430,242,173,536.0,282.0,213.0,525.0,262.0,241.0
2402904-001,1461,874,566,1012.0,623.0,324.0,973.0,587.0,362.0
2402904-002,922,612,298,782.0,492.0,239.0,765.0,473.0,268.0
2402905-001,1405,605,780,1608.0,642.0,891.0,1606.0,718.0,853.0
2402906-001,973,465,502,793.0,347.0,419.0,800.0,367.0,422.0
2402907-001,841,452,381,561.0,307.0,229.0,555.0,323.0,227.0
2403101-001,1886,857,1011,2048.0,959.0,956.0,1992.0,916.0,1003.0
2403101-002,2623,1537,1059,2687.5,1617.5,904.5,2623.7,1544.8,977.2
2403101-003,2015,1353,639,2091.5,1537.5,433.5,2033.3,1477.2,475.8
2403101-004,1420,968,440,1932.0,1401.0,401.0,1908.0,1383.0,443.0
2403101-005,2086,1149,925,2206.0,1295.0,782.0,2160.0,1242.0,865.0
2403101-006,1293,772,511,1355.0,859.0,429.0,1332.0,843.0,456.0
2403102-001,2717,1891,807,2817.6,2063.3,613.8,2756.7,1990.8,688.1
2403102-002,2187,1565,591,1905.1,1383.1,402.4,1865.8,1349.3,428.1
2403102-003,1442,1069,359,1516.9,1178.9,245.3,1466.0,1132.2,278.7
2403102-004,2376,1662,681,2734.0,2011.7,534.8,2660.7,1930.5,613.3
2403102-005,2471,1760,684,2409.0,1684.0,560.0,2365.0,1656.0,624.0
2403102-006,1087,685,395,3295.5,2376.7,720.6,3235.4,2294.7,827.7
2403102-007,332,158,163,324.7,183.7,122.4,320.4,187.0,126.4
2403102-008,1495,931,558,2586.6,1702.8,723.5,2523.0,1644.2,796.0
2403102-009,941,674,254,878.1,640.5,180.1,857.4,620.1,198.2
2403102-010,938,696,233,987.1,767.1,159.7,954.0,736.8,181.3
2403102-011,2274,1433,825,3868.0,2749.0,909.0,3756.0,2651.0,987.0
2403103-001,2032,1057,948,2938.0,1617.0,1114.0,2852.0,1626.0,1129.0
2403103-002,1645,837,794,2396.0,1303.0,909.0,2391.0,1332.0,985.0
2403104-001,2183,1655,496,2821.0,2233.0,442.0,2787.0,2224.0,463.0
2403104-002,1975,1412,540,2162.0,1568.0,418.0,2134.0,1582.0,494.0
2403104-003,2676,1851,791,2727.0,1984.0,543.0,2693.0,2015.0,588.0
2403104-004,2148,1631,498,1868.0,1481.0,252.0,1836.0,1454.0,300.0
2403104-005,1948,1415,505,2014.7,1451.1,475.4,1964.1,1404.1,483.8
2403104-006,1540,1025,491,2039.0,1481.0,421.0,2017.0,1500.0,406.0
2403104-007,1721,1171,518,1965.0,1406.0,459.0,1940.0,1454.0,413.0
2403104-008,1757,1351,389,2925.0,2340.0,407.0,2899.0,2297.0,518.0
2403104-009,1134,792,325,1420.0,1090.0,232.0,1403.0,1108.0,262.0
2403104-010,1890,1335,540,2160.0,1607.0,393.0,2142.0,1626.0,485.0
2403104-012,2475,1676,774,2415.0,1701.0,534.0,2400.0,1747.0,612.0
2403104-013,1678,1140,526,2002.0,1522.0,382.0,1979.0,1480.0,477.0
2403104-014,2556,1858,671,2564.0,1944.0,453.0,2533.0,1949.0,512.0
2403104-015,2424,1752,644,2987.0,2287.0,522.0,2933.0,2247.0,546.0
2403104-016,1691,1164,508,1643.7,1153.6,392.8,1607.5,1139.4,433.7
2403104-017,1344,1019,315,1929.0,1489.0,333.0,1889.0,1518.0,326.0
2403104-018,2050,1432,602,2174.0,1593.0,457.0,2188.0,1596.0,538.0
2403104-019,1471,966,481,1518.9,1032.8,368.7,1505.6,1057.3,401.2
2403104-020,1949,1293,639,1700.9,1151.4,453.1,1673.5,1120.2,523.4
2403104-021,2034,1489,525,1947.0,1432.0,390.0,1947.0,1438.0,451.0
2403104-022,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2403104-023,2157,1449,693,1652.1,1108.6,414.9,1637.5,1114.8,495.6
2403104-024,1956,1431,514,2066.0,1506.0,448.0,2027.0,1465.0,508.0
2403104-025,1550,1031,508,1540.0,1084.0,370.0,1540.0,1117.0,399.0
2403104-026,1163,800,350,1130.4,793.4,270.2,1105.5,783.6,298.3
2403104-027,298,251,46,932.0,740.0,140.0,911.0,722.0,155.0
2403104-028,601,482,104,1092.0,882.0,145.0,1075.0,884.0,155.0
2403104-030,1755,1330,397,1837.3,1394.9,329.6,1805.9,1394.9,352.2
2403104-031,1972,1560,388,2219.0,1758.0,326.0,2184.0,1758.0,363.0
2403104-032,953,625,326,938.0,689.0,173.0,935.0,693.0,223.0
2403104-034,1461,893,555,1406.1,914.2,391.3,1398.4,910.7,455.8
2403105-001,2578,1889,671,2328.0,1763.0,425.0,2288.0,1781.0,430.0
2403105-002,2171,1934,223,2078.0,1828.0,156.0,2037.0,1804.0,166.0
2403105-003,1356,1038,302,1242.9,1023.5,168.3,1224.9,1018.4,164.9
2403105-004,1361,965,388,1744.0,1400.0,295.0,1689.0,1382.0,273.0
2403105-005,1708,1276,421,1098.2,891.0,145.7,1093.1,905.2,146.8
2403105-006,2533,1947,553,2542.7,2057.3,354.6,2463.4,1970.4,414.3
2403105-007,756,593,155,612.3,504.2,82.9,603.4,501.7,81.2
2403105-008,1470,1237,225,1357.3,1076.8,205.4,1356.0,1089.0,225.3
2403105-009,2856,2013,813,2718.0,1978.0,574.0,2686.0,1975.0,605.0
2403105-010,1283,1044,227,1541.0,1281.7,197.9,1537.0,1305.8,195.9
2403105-011,2498,1918,553,2549.0,2068.3,358.5,2511.1,2052.6,373.5
2403105-012,1982,1524,447,1992.4,1611.0,299.0,1931.7,1554.2,313.0
2403105-013,2538,2313,210,3447.8,3118.9,217.9,3382.4,3057.0,230.3
2403105-014,1757,1410,333,2634.1,2227.5,307.0,2566.1,2183.2,282.2
2403105-015,2416,1529,867,1961.0,1276.0,561.0,1964.0,1288.0,618.0
2403105-016,2494,1818,652,2439.0,1814.0,478.0,2441.0,1903.0,493.0
2403105-017,2470,1847,600,1949.0,1471.0,360.0,1926.0,1466.0,403.0
2403105-018,1255,753,491,1159.0,699.0,372.0,1139.0,683.0,405.0
2403105-019,2456,1632,810,1633.0,1082.0,441.0,1596.0,1065.0,488.0
2403105-020,1702,1420,274,1347.4,1137.4,149.2,1315.6,1107.2,172.7
2403105-021,2190,1978,195,2239.0,1990.0,169.0,2164.0,1897.0,206.0
2403105-022,1115,833,275,1000.0,771.0,168.0,988.0,755.0,197.0
2403105-023,1288,1120,161,1109.6,936.6,122.8,1083.4,911.8,142.3
2403105-024,1120,861,253,1126.6,911.0,169.0,1092.3,878.8,177.0
2403106-001,1672,891,767,1763.1,964.4,672.9,1720.1,917.9,777.2
2403106-002,1604,895,694,1548.7,1006.9,457.4,1526.1,979.9,522.5
2403106-003,1957,1237,696,2029.0,1365.0,530.0,1987.0,1356.0,563.0
2403106-004,1798,1261,500,2024.0,1474.0,409.0,2020.0,1493.0,469.0
2403106-005,1611,1059,542,1739.8,1141.9,481.7,1715.9,1123.0,545.6
2403106-006,2097,1446,622,2511.0,1812.0,566.0,2450.0,1822.0,572.0
2403106-007,2262,1541,701,2359.7,1655.0,570.7,2318.2,1619.5,636.4
2403106-008,2463,1791,649,2738.0,1953.0,644.0,2687.0,1929.0,669.0
2403106-009,1498,726,756,1584.2,902.5,568.4,1550.4,851.2,649.3
2403106-010,2052,1519,503,2512.0,1936.0,452.0,2451.0,1944.0,417.0
2403106-011,2761,1928,797,2938.2,2096.6,693.4,2879.7,2093.6,723.4
2403106-012,1290,780,502,1523.1,936.6,492.2,1496.4,900.0,562.3
2403106-013,1354,942,397,1576.0,1182.0,309.0,1537.0,1159.0,331.0
2403106-014,1285,845,432,1388.2,911.1,384.3,1369.1,896.0,435.4
2403107-001,1184,898,271,1238.0,983.0,199.0,1203.0,922.0,241.0
2403107-002,1590,1160,420,1802.0,1395.0,278.0,1793.0,1360.0,410.0
2403107-003,2221,1748,452,2558.0,2081.0,345.0,2540.0,2062.0,435.0
2403107-004,2621,2054,544,2753.0,2241.0,340.0,2704.0,2170.0,476.0
2403107-005,1673,1353,308,1647.0,1327.0,189.0,1652.0,1345.0,280.0
2403107-006,1721,1351,360,1192.0,925.0,173.0,1163.0,860.0,278.0
2403107-007,1431,1147,277,1652.0,1362.0,176.0,1637.0,1354.0,260.0
2403107-008,1879,1503,347,2164.0,1773.0,255.0,2119.0,1688.0,357.0
2403107-009,1782,1367,391,1908.1,1540.7,254.5,1883.1,1523.9,313.9
2403107-010,1969,1542,393,2327.0,1857.0,336.0,2313.0,1839.0,422.0
2403107-011,2400,1948,433,2453.0,2058.0,235.0,2424.0,2037.0,324.0
2403107-012,2074,1611,442,2018.0,1638.0,265.0,1998.0,1613.0,360.0
2403107-013,2388,1704,665,2505.0,1892.0,415.0,2513.0,1895.0,566.0
2403107-015,2450,1785,638,2754.0,2086.0,495.0,2723.0,2062.0,624.0
2403107-016,1491,1069,403,1661.9,1306.3,231.5,1664.9,1334.1,292.1
2403107-017,1469,1127,317,1706.0,1327.2,282.0,1696.2,1321.1,340.0
2403107-018,1896,1535,349,2277.0,1889.2,267.9,2255.0,1881.2,350.8
2403107-019,1724,1277,427,1942.0,1510.8,321.0,1930.8,1503.9,387.0
2403107-020,1715,1211,479,2202.0,1682.0,373.0,2181.0,1674.0,444.0
2403107-021,990,746,240,990.0,757.0,155.0,985.0,737.0,241.0
2403107-022,1664,1335,313,1877.0,1528.8,230.1,1868.0,1526.8,309.1
2403107-023,2168,1637,512,2324.7,1758.5,416.4,2307.9,1739.5,524.4
2403107-024,1804,1291,504,2114.0,1651.0,326.0,2114.0,1648.0,442.0
2403107-025,1652,1167,469,2044.0,1571.0,342.0,2041.0,1594.0,398.0
2403107-026,2556,2022,509,2879.0,2419.0,292.0,2823.0,2385.0,368.0
2403107-027,1373,953,411,1551.0,1217.0,197.0,1541.0,1170.0,353.0
2403107-028,1410,1016,378,1470.0,1103.0,282.0,1461.0,1094.0,347.0
2403107-030,785,521,262,734.4,555.5,131.6,729.1,549.5,165.6
2403107-031,873,648,213,1253.0,1013.0,177.0,1211.0,1001.0,172.0
2403107-032,947,592,352,975.0,675.0,230.0,980.0,685.0,278.0
2403108-001,2617,1645,940,3200.0,2149.0,829.0,3141.0,2090.0,964.0
2403108-002,3106,1915,1172,3595.0,2295.0,1063.0,3544.0,2281.0,1150.0
2403108-003,2273,1338,915,2603.0,1657.0,757.0,2563.0,1634.0,847.0
2403108-004,1064,569,477,1279.0,784.0,397.0,1250.0,737.0,485.0
2403108-005,2191,1189,975,2727.0,1569.0,985.0,2670.0,1534.0,1070.0
2403108-006,2784,1655,1100,3239.0,1964.0,1024.0,3178.0,1911.0,1187.0
2403108-007,1436,766,654,1561.7,988.8,491.9,1555.8,967.6,552.8
2403108-008,2142,1233,898,2465.0,1536.0,744.0,2431.0,1526.0,858.0
2403108-009,2657,1664,958,3142.0,2104.0,837.0,3105.0,2109.0,926.0
2403108-010,1564,1061,488,1690.0,1171.0,402.0,1650.0,1151.0,446.0
2403108-011,1981,1396,567,2459.0,1819.0,480.0,2407.0,1760.0,573.0
2403108-012,1767,1102,646,2543.0,1720.0,660.0,2493.0,1646.0,781.0
2403108-013,1263,843,407,1619.3,1025.2,510.1,1613.2,1003.3,573.2
2403109-001,1180,753,391,1234.9,946.9,218.5,1203.0,925.7,228.5
2403109-002,1625,1189,415,1892.0,1413.9,353.1,1851.3,1399.9,366.5
2403109-003,1634,1224,391,1451.0,1108.0,253.0,1409.0,1057.0,290.0
2403109-004,1841,1309,511,2280.0,1752.0,407.0,2235.0,1695.0,460.0
2403109-005,983,773,200,1356.0,1013.2,291.6,1325.9,965.7,313.4
2403109-006,2663,1971,671,3371.3,2550.9,670.2,3299.1,2478.1,697.4
2403109-007,2172,1745,386,2512.0,2091.0,302.0,2469.0,2065.0,312.0
2403109-008,2872,2163,680,3179.0,2466.9,518.4,3100.0,2426.1,535.4
2403109-009,1151,905,238,1456.9,1183.0,206.9,1436.5,1165.8,225.1
2403109-010,1200,884,297,1558.7,1212.4,259.4,1541.2,1201.6,275.8
2403109-011,1877,1277,561,2172.0,1571.0,461.0,2162.0,1582.0,505.0
2403109-012,2078,1471,583,2259.0,1676.0,441.0,2257.0,1707.0,472.0
2403109-013,2465,1714,724,2604.0,1841.0,584.0,2581.0,1881.0,625.0
2403109-014,1672,1122,526,2069.0,1456.0,460.0,2026.0,1396.0,533.0
2403109-015,1570,1220,337,1796.5,1480.4,240.4,1777.6,1470.5,243.1
2403109-016,1710,1361,326,1867.3,1572.0,221.0,1822.7,1545.2,217.2
