GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres
130012,1054,699,352,862.8,473.8,366.1,964.9,605.1,351.5
130011A,218,46,170,161.7,11.6,145.8,168.6,10.3,157.5
130011B,734,128,603,705.3,78.2,613.7,758.4,88.8,661.0
130011C,490,48,432,403.8,35.4,358.2,427.5,33.1,390.5
130011D,95,12,82,165.2,18.4,142.6,175.7,20.3,153.9
130013A,228,24,201,203.0,6.0,194.0,217.0,4.0,209.0
130013B,331,198,131,186.0,89.0,93.0,200.0,98.0,101.0
130013C,767,267,493,978.2,221.2,729.9,1052.1,290.9,745.5
130014A,342,40,297,262.0,10.0,244.0,276.0,14.0,261.0
130014B,365,8,355,297.0,3.0,291.0,312.0,7.0,305.0
130014C,304,12,292,276.0,12.0,259.0,296.0,10.0,284.0
130014D,576,90,484,667.0,79.0,574.0,717.0,83.0,624.0
130015A,573,94,474,564.0,54.0,492.0,610.0,68.0,530.0
130015B,279,42,232,254.6,39.9,208.2,273.6,51.7,219.9
130015C,297,42,252,257.0,31.0,223.0,276.0,24.0,247.0
130011A1,247,30,207,189.0,12.2,171.6,196.0,9.9,185.5
130015B1,96,66,28,78.3,12.3,64.0,84.2,15.9,67.7
130030001,767,112,650,899.0,117.0,758.0,992.0,136.0,850.0
130030002,598,98,498,366.0,34.0,321.0,408.0,29.0,375.0
130030003,1123,462,650,687.0,226.0,445.0,762.0,257.0,489.0
130030004,414,266,143,387.0,219.0,154.0,448.0,275.0,164.0
13005NEWL,787,107,672,707.0,47.0,646.0,759.0,58.0,696.0
13005WARE,408,37,371,327.0,26.0,292.0,355.0,25.0,328.0
13005DOUGL,1714,572,1125,1832.0,356.1,1427.8,2083.1,477.1,1579.0
13005TAYLO,700,56,642,507.1,30.9,457.2,561.9,29.9,520.0
13005WARNO,328,45,279,242.0,14.0,223.0,260.0,18.0,241.0
13007A,193,74,117,91.0,17.0,71.0,105.0,32.0,73.0
13007E,278,125,153,232.0,107.0,119.0,261.0,133.0,124.0
13007H,263,154,102,183.0,88.0,93.0,200.0,105.0,92.0
13007M,260,117,143,196.0,64.0,130.0,209.0,74.0,133.0
13007N,693,376,313,621.0,255.0,350.0,665.0,306.0,353.0
13009318,2017,532,1468,2183.0,510.0,1617.0,2289.0,615.0,1624.0
13009319,1201,589,604,1107.0,453.0,619.0,1178.0,539.0,608.0
13009322,1221,373,839,893.0,243.0,627.0,972.0,273.0,682.0
130091714,871,322,545,577.0,201.0,357.0,613.0,219.0,386.0
13009321E,892,710,175,598.0,466.0,120.0,652.0,532.0,111.0
13009321W,2081,1657,416,1572.0,1127.0,411.0,1727.0,1337.0,366.0
13009CTY1,962,676,279,635.0,456.0,161.0,679.0,524.0,131.0
13009CTY2,423,250,164,458.0,243.0,191.0,502.0,303.0,178.0
13009CTY3,668,536,126,629.0,457.0,148.0,686.0,534.0,124.0
13009CTY4,608,303,299,298.0,135.0,146.0,314.0,167.0,127.0
13009CTY5,716,510,199,838.0,551.0,255.0,909.0,643.0,227.0
13009CTY6,1095,505,584,1387.0,567.0,769.0,1459.0,669.0,757.0
13009MERI,1470,570,896,1628.0,507.0,1066.0,1717.0,604.0,1063.0
13009MONT,2294,1054,1229,2244.0,871.0,1309.0,2389.0,1011.0,1313.0
130110001,737,113,614,807.0,67.0,710.0,838.0,84.0,737.0
130110002,462,102,359,496.0,59.0,417.0,508.0,67.0,433.0
130110003,228,50,172,194.0,12.0,177.0,206.0,17.0,188.0
130110004,288,59,222,399.0,35.0,345.0,414.0,29.0,374.0
130110005,268,33,230,236.0,19.0,201.0,249.0,21.0,224.0
130110006,808,155,642,912.0,109.0,759.0,951.0,103.0,821.0
130110007,509,69,429,455.0,61.0,366.0,475.0,57.0,410.0
130110008,386,31,355,320.0,17.0,290.0,334.0,21.0,309.0
130110009,409,65,335,405.0,43.0,344.0,422.0,48.0,368.0
130110010,568,76,479,816.0,82.0,704.0,842.0,80.0,746.0
130110011,765,131,624,904.0,92.0,761.0,936.0,79.0,839.0
130110012,452,78,370,389.0,46.0,327.0,399.0,48.0,343.0
130110013,356,65,289,349.0,31.0,304.0,376.0,30.0,342.0
1301301,1947,534,1398,1685.0,329.0,1248.0,1777.0,365.0,1339.0
1301302,1293,247,1037,2185.0,364.0,1705.0,2259.0,423.0,1775.0
1301303,1936,420,1487,1662.0,282.0,1276.0,1729.0,337.0,1318.0
1301304,1360,304,1034,1392.0,247.0,1056.0,1463.0,284.0,1117.0
1301305,2310,670,1622,2635.0,574.0,1940.0,2749.0,645.0,2009.0
1301306,1153,374,779,1181.0,235.0,886.0,1229.0,278.0,908.0
1301307,1598,525,1057,1534.0,423.0,1029.0,1594.0,490.0,1048.0
1301308,1452,316,1116,1762.0,301.0,1352.0,1851.0,328.0,1444.0
1301309,1352,319,1009,2037.0,345.0,1599.0,2116.0,417.0,1634.0
1301310,1150,594,550,1317.0,491.0,746.0,1392.0,577.0,761.0
1301311,1507,415,1070,1765.0,416.0,1227.0,1843.0,466.0,1277.0
1301312,1818,391,1401,1562.0,269.0,1191.0,1630.0,287.0,1272.0
1301313,1069,304,739,1326.0,294.0,956.0,1388.0,329.0,978.0
1301314,676,145,522,694.0,106.0,545.0,733.0,124.0,577.0
1301315,1407,247,1149,1857.0,255.0,1491.0,1945.0,295.0,1604.0
1301316,2534,852,1655,2986.0,760.0,2034.0,3133.0,935.0,2047.0
1301501,4125,1078,3001,3310.0,496.0,2625.0,3502.0,565.0,2838.0
1301502,2676,728,1907,2009.0,398.0,1475.0,2132.0,433.0,1624.0
1301503,2176,756,1391,3349.0,945.0,2242.0,3522.0,1084.0,2309.0
1301504,2445,900,1520,4074.0,981.0,2912.0,4241.0,1193.0,2933.0
1301505,2363,585,1749,3018.0,547.0,2335.0,3144.0,613.0,2447.0
1301506,2022,414,1592,2157.0,327.0,1688.0,2270.0,373.0,1826.0
1301507,1647,376,1257,1642.0,250.0,1289.0,1724.0,289.0,1380.0
1301508,2237,542,1674,2063.0,397.0,1556.0,2157.0,420.0,1660.0
1301509,1128,215,904,727.0,67.0,622.0,774.0,60.0,698.0
1301510,1969,544,1400,1437.0,217.0,1159.0,1510.0,223.0,1252.0
1301511,2775,782,1964,3098.0,581.0,2344.0,3251.0,648.0,2521.0
1301512,1605,332,1255,1180.0,115.0,1003.0,1252.0,131.0,1084.0
1301514,2035,386,1628,1582.0,156.0,1350.0,1677.0,159.0,1482.0
1301515,1741,322,1391,1515.0,199.0,1229.0,1579.0,204.0,1326.0
1301516,2270,907,1334,2739.0,826.0,1759.0,2918.0,937.0,1873.0
1301517,2134,652,1468,2673.0,654.0,1869.0,2826.0,734.0,2000.0
1301518,700,143,541,799.0,135.0,616.0,827.0,146.0,658.0
130171,1696,1133,563,1493.3,673.3,785.2,1653.3,825.2,807.4
130172,2130,734,1384,1925.3,463.6,1412.5,2066.0,551.3,1479.6
130173,230,27,203,112.8,27.2,82.8,121.1,32.3,86.7
130174,445,238,203,522.7,235.7,274.8,578.7,288.8,282.6
130175,1534,458,1064,1408.9,339.3,1033.7,1511.9,403.4,1082.7
13019518,1041,351,681,676.0,171.0,486.0,735.0,196.0,529.0
130191144,820,205,605,653.3,91.2,530.2,694.2,108.9,570.3
130191148,169,17,152,136.5,19.4,112.6,145.3,23.2,119.6
130191157,2203,559,1625,2881.0,409.0,2376.7,3068.2,489.6,2524.9
130191329,316,43,270,306.7,42.8,248.8,325.8,51.1,267.7
130191427,274,26,245,325.2,23.1,287.3,337.5,24.1,307.5
130191642,838,158,666,560.0,71.0,469.0,602.0,77.0,516.0
130191767,335,58,273,307.5,43.7,253.7,327.5,52.3,269.5
130191819,448,54,384,335.8,23.9,296.7,348.5,24.9,317.5
13021EM1,1439,1408,25,889.0,797.0,78.0,984.0,954.0,26.0
13021EM2,1237,1161,73,917.1,813.6,89.9,987.9,931.5,46.6
13021EM3,1392,1289,101,1050.9,932.4,103.1,1132.1,1067.5,53.4
13021EM4,2047,1390,648,1729.0,1101.0,558.0,1831.0,1289.0,490.0
13021EM5,1631,1558,68,1213.0,1095.0,99.0,1310.0,1234.0,63.0
13021EM6,1584,1218,360,1363.0,989.0,336.0,1465.0,1125.0,318.0
13021GF1,1796,1659,129,1865.0,1566.2,242.2,2032.0,1855.4,130.4
13021GF2,1379,1304,70,780.0,657.0,104.0,851.0,773.0,68.0
13021GF3,1646,1615,23,838.0,703.8,108.8,913.0,833.7,58.6
13021GF4,1368,1172,190,894.0,732.0,149.0,1005.0,892.0,103.0
13021GF5,1482,1302,171,1114.7,916.4,168.3,1215.0,1058.7,137.9
13021GF6,1864,1653,208,1540.0,1265.0,230.0,1675.0,1507.0,153.0
13021GF7,1629,1406,217,1196.3,983.6,180.7,1304.0,1136.3,148.1
13021HA1,1382,1209,171,1425.3,941.1,453.1,1514.4,1050.3,435.0
13021HA2,2631,1099,1512,2257.0,1067.0,1096.0,2362.0,1176.0,1125.0
13021HA3,2113,1214,887,2204.7,1455.9,700.9,2342.6,1624.7,673.0
13021HA4,1334,256,1072,1417.0,416.0,973.0,1472.0,445.0,1004.0
13021HA5,969,823,145,871.6,701.1,158.4,940.1,813.0,120.2
13021HA6,1146,940,201,795.4,639.9,144.6,857.9,742.0,109.7
13021HA7,1383,424,957,1696.0,612.0,1034.0,1746.0,709.0,1000.0
13021HO1,1161,421,732,1082.0,357.0,699.0,1119.0,429.0,657.0
13021HO2,2126,510,1605,2634.0,684.0,1893.0,2683.0,851.0,1771.0
13021HO3,3074,1370,1696,3666.4,1251.7,2298.9,3793.4,1520.3,2162.9
13021HO4,1286,441,837,832.7,311.2,493.7,867.1,386.9,438.4
13021HO5,1102,329,768,1032.0,369.0,607.0,1084.0,448.0,590.0
13021HO6,1218,525,690,921.0,404.0,479.0,966.0,459.0,460.0
13021HO7,1600,582,1015,1337.0,441.0,854.0,1399.0,526.0,814.0
13021HO8,1764,499,1257,1749.0,474.0,1216.0,1819.0,568.0,1182.0
13021HO9,2038,432,1594,1588.6,542.3,996.1,1643.6,658.7,937.1
13021RU1,3084,880,2188,3521.0,1178.0,2267.0,3669.0,1315.0,2297.0
13021RU2,2210,541,1661,1954.0,561.0,1331.0,2069.0,641.0,1378.0
13021VV1,1212,887,311,1164.8,650.6,456.2,1216.4,785.7,370.2
13021VV2,1382,947,426,1109.0,717.0,340.0,1164.0,842.0,281.0
13021VV3,1669,1511,150,1469.0,1261.0,175.0,1629.0,1485.0,126.0
13021VV4,1339,1269,70,1018.7,834.0,157.9,1112.3,983.8,112.9
13021VV5,1242,1039,201,994.3,814.0,154.1,1085.7,960.2,110.1
13021VV6,1729,594,1119,1465.0,446.0,967.0,1529.0,557.0,912.0
13021VV7,1021,492,524,960.3,358.8,569.3,999.9,446.1,505.6
13021VV8,1095,596,494,663.2,370.4,259.8,692.6,447.3,210.8
13021WA1,1691,481,1207,1614.0,491.0,1086.0,1717.0,554.0,1131.0
13021WA2,1813,541,1264,1978.0,632.0,1294.0,2079.0,706.0,1333.0
130231,5069,1380,3657,4768.0,923.0,3698.0,4943.0,1101.0,3719.0
130251,386,88,294,421.4,51.9,349.5,468.1,55.1,406.7
130252,656,134,517,665.0,81.5,555.6,725.8,79.2,634.9
130253,1079,239,832,1025.0,125.6,856.4,1118.6,122.1,978.5
130254,541,75,457,460.9,56.7,382.8,510.6,59.5,444.1
130255,616,64,536,457.4,56.4,379.5,508.2,59.9,441.5
130256,790,123,655,737.3,54.8,654.0,817.3,54.0,745.7
130257,381,52,325,324.1,24.1,287.5,359.3,23.8,327.8
130258,961,116,840,780.6,58.1,692.5,865.4,57.2,789.5
130259,862,228,624,827.1,101.9,686.1,918.8,108.2,798.3
13027659,468,92,376,411.0,53.0,344.0,455.0,58.0,389.0
13027660,828,438,388,639.9,182.4,434.5,707.1,230.3,469.9
130271198,316,174,141,249.5,117.7,124.6,272.7,140.8,128.2
130271199,1479,932,544,2030.0,1153.0,819.0,2230.0,1382.0,816.0
130271230,314,90,224,209.0,47.0,154.0,227.0,52.0,173.0
130271402,454,266,182,365.5,172.3,182.4,399.3,206.2,187.8
130271571,631,185,445,388.1,110.6,263.5,428.9,139.7,285.1
130271650,1227,270,951,1145.0,193.0,911.0,1259.0,234.0,1003.0
130271712,479,222,256,307.0,63.0,232.0,339.0,85.0,249.0
130291,758,384,365,1236.0,338.0,858.0,1333.0,449.0,854.0
130292,1203,398,790,1007.0,155.0,828.0,1064.0,199.0,848.0
130293,1993,490,1493,1362.0,250.0,1062.0,1432.0,283.0,1111.0
130294,988,280,701,837.0,288.0,509.0,884.0,337.0,515.0
130295,1892,613,1272,1381.0,427.0,883.0,1457.0,512.0,871.0
130296,758,312,442,1881.0,343.0,1452.0,1951.0,439.0,1440.0
130297,1271,253,1011,2361.0,469.0,1795.0,2447.0,596.0,1760.0
130298,1022,212,803,1895.0,392.0,1392.0,1977.0,508.0,1389.0
130299,2018,357,1644,1110.0,313.0,723.0,1187.0,392.0,737.0
1302910,934,337,591,1289.0,241.0,986.0,1353.0,299.0,1004.0
13029FTSTEW,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130311,438,135,300,381.0,95.0,273.0,422.0,124.0,291.0
130312,1220,293,922,1245.0,240.0,972.0,1278.0,304.0,946.0
130313,1315,525,783,1258.0,376.0,845.0,1349.0,464.0,863.0
130314,1531,428,1094,1705.0,329.0,1314.0,1767.0,394.0,1317.0
130315,1215,248,951,1042.0,168.0,826.0,1084.0,196.0,855.0
130316,917,146,766,860.0,100.0,740.0,893.0,104.0,766.0
130317,746,200,541,645.0,111.0,510.0,685.0,150.0,522.0
130318,337,49,285,304.0,38.0,257.0,315.0,46.0,267.0
130319,657,288,369,484.0,154.0,314.0,516.0,191.0,312.0
1303110,1360,328,1027,1696.0,379.0,1258.0,1753.0,460.0,1234.0
1303111,2622,1516,1097,3280.0,1452.0,1697.0,3467.0,1791.0,1565.0
1303112,1232,495,729,951.0,226.0,702.0,998.0,284.0,698.0
1303113,2714,956,1748,3551.0,999.0,2405.0,3620.0,1183.0,2293.0
1303114,2845,1463,1362,3102.0,1292.0,1678.0,3245.0,1552.0,1572.0
1303115,4304,2447,1824,3233.0,1721.0,1268.0,3286.0,1944.0,1108.0
1303116,451,69,376,547.0,58.0,471.0,570.0,74.0,488.0
130330001,426,216,203,348.2,142.0,200.6,373.3,166.9,202.7
130330002,1123,354,764,929.8,291.8,615.0,973.3,304.5,653.0
130330003,644,390,252,399.0,209.0,183.0,440.0,247.0,191.0
130330004,394,294,100,257.0,151.0,102.0,280.0,180.0,97.0
130330005,837,425,410,927.4,417.7,488.9,985.0,468.3,503.8
130330006,725,415,303,457.2,192.2,255.0,481.7,207.5,265.0
130330007,449,255,194,259.0,121.0,127.0,276.0,152.0,117.0
130330008,247,119,128,163.6,67.5,92.1,175.9,73.8,96.1
130330009,933,440,491,534.0,209.0,317.0,583.0,238.0,337.0
130330010,239,177,62,150.0,84.0,62.0,171.0,111.0,59.0
130330011,417,123,292,338.0,157.5,169.0,365.4,179.2,177.9
130330012,276,146,130,250.0,120.0,129.0,268.0,138.0,128.0
130330013,350,162,188,184.0,82.0,98.0,196.0,101.0,95.0
130330014,1322,1066,247,1611.8,1076.4,494.1,1744.5,1272.5,450.7
130330015,1236,651,580,1906.9,746.8,1115.3,2037.9,891.3,1117.9
13035TOW,1769,495,1267,2232.0,427.0,1717.0,2377.0,497.0,1816.0
13035BCCC,2423,1472,926,2214.0,996.0,1126.0,2413.0,1225.0,1130.0
13035JENK,1650,616,1010,1469.0,459.0,962.0,1601.0,537.0,1039.0
13035STARK,1934,304,1623,1727.0,147.0,1507.0,1845.0,163.0,1657.0
13035WORTH,1313,178,1121,1191.0,138.0,1008.0,1241.0,144.0,1075.0
130371,559,387,168,458.0,245.0,210.0,491.0,274.0,212.0
130372,380,147,232,425.0,108.0,305.0,438.0,130.0,304.0
130373,440,329,111,254.0,187.0,59.0,290.0,240.0,48.0
130374,410,185,225,370.0,202.0,166.0,389.0,228.0,159.0
130375,422,294,126,392.0,265.0,122.0,417.0,307.0,107.0
1303901,672,311,359,538.0,139.0,378.0,605.0,177.0,415.0
1303902,856,343,507,890.0,233.0,628.0,955.0,273.0,670.0
1303903,1006,484,516,1059.0,387.0,620.0,1178.0,453.0,703.0
1303904,510,144,364,382.0,60.0,301.0,417.0,70.0,336.0
1303905,1263,323,938,1118.0,218.0,834.0,1169.0,230.0,910.0
1303906,1172,330,834,1379.0,335.0,973.0,1500.0,363.0,1090.0
1303907,1088,574,507,1203.0,560.0,588.0,1309.0,650.0,627.0
1303908,961,368,587,1043.0,325.0,647.0,1120.0,376.0,700.0
1303909,2217,830,1378,3005.0,849.0,1957.0,3196.0,983.0,2075.0
1303910,961,492,465,792.0,302.0,422.0,844.0,346.0,450.0
1303911,1709,723,980,1650.0,548.0,990.0,1773.0,620.0,1075.0
1303912,1497,616,873,1177.0,372.0,732.0,1264.0,437.0,779.0
1303913,1637,542,1082,1334.0,362.0,894.0,1442.0,425.0,964.0
1303914,1522,402,1112,1987.0,407.0,1490.0,2097.0,527.0,1516.0
130431685,1867,766,1091,1931.0,516.0,1360.0,2055.0,623.0,1382.0
130431736,1648,443,1195,1617.0,339.0,1228.0,1708.0,403.0,1282.0
13045501,2065,890,1153,2098.0,692.0,1308.0,2210.0,812.0,1324.0
13045640,1115,298,798,1471.0,258.0,1139.0,1522.0,299.0,1183.0
13045641,1822,566,1236,2527.0,624.0,1774.0,2668.0,703.0,1898.0
13045642,1925,898,1017,3004.0,1213.0,1646.0,3183.0,1403.0,1673.0
13045649,1924,478,1439,2015.0,365.0,1553.0,2117.0,375.0,1674.0
13045650,2007,683,1316,1694.0,472.0,1136.0,1778.0,530.0,1182.0
13045682,1443,351,1068,1127.0,154.0,926.0,1183.0,150.0,1007.0
13045713,1218,244,957,909.0,119.0,744.0,928.0,146.0,753.0
13045715,971,210,756,796.7,141.1,615.5,828.5,173.9,641.9
13045716,828,236,578,646.0,212.0,414.0,675.0,225.0,436.0
130451006,1030,154,856,631.0,48.0,551.0,667.0,51.0,602.0
130451111,2556,810,1729,1530.0,304.0,1156.0,1655.0,368.0,1246.0
130451122,1567,502,1055,2168.0,536.0,1531.0,2275.0,578.0,1634.0
130451152,1159,220,932,1038.0,122.0,879.0,1081.0,128.0,930.0
130451163,1152,154,968,866.0,102.0,737.0,899.0,107.0,770.0
130451240,1413,263,1133,1039.0,158.0,832.0,1097.0,162.0,898.0
130451371,1130,228,888,786.0,143.0,603.0,830.0,149.0,655.0
130451483,1436,369,1048,1532.1,268.7,1194.4,1567.4,307.6,1209.1
130451496,843,260,573,662.0,165.0,467.0,698.0,181.0,504.0
130451533,1444,290,1146,1004.0,140.0,819.0,1072.0,165.0,882.0
130451540,2548,717,1816,2341.0,535.0,1690.0,2431.0,632.0,1740.0
130451542,1395,298,1073,1339.0,193.0,1080.0,1395.0,191.0,1158.0
13045714A1,1643,1259,379,1333.0,903.0,360.0,1425.0,1053.0,325.0
13045714A2,685,303,377,900.0,330.0,536.0,923.0,371.0,517.0
13045714A3,1397,611,781,1884.0,587.0,1217.0,1951.0,741.0,1138.0
13045714A4,2515,1480,1013,1606.0,757.0,776.0,1651.0,896.0,701.0
13045714A5,961,481,468,1307.0,467.0,747.0,1359.0,539.0,734.0
13045714A6,622,239,375,869.0,257.0,569.0,889.0,321.0,535.0
13045714BN,685,258,422,756.0,233.0,487.0,801.0,268.0,508.0
13045714BS,523,167,341,633.2,111.2,493.1,649.1,128.5,501.0
13045714BW,1402,417,970,1395.0,257.0,1063.0,1431.0,310.0,1070.0
13047DPK,1584,402,1176,1180.7,236.7,880.5,1330.1,284.2,1007.9
13047FTO,2496,695,1775,2113.0,414.0,1590.0,2332.0,486.0,1765.0
13047BLCK,1147,281,852,923.0,131.0,732.0,1028.0,143.0,854.0
13047BOYN,3129,750,2340,3429.0,562.0,2705.0,3657.0,660.0,2886.0
13047CAKT,1643,332,1287,1384.0,186.0,1130.0,1504.0,214.0,1246.0
13047CHAM,1473,291,1166,1529.0,218.0,1252.0,1665.0,258.0,1365.0
13047GRAY,2469,596,1859,2323.0,427.0,1765.0,2517.3,445.6,1964.0
13047LAKE,2435,748,1655,1634.0,341.0,1193.0,1862.0,372.0,1421.0
13047POPS,1980,490,1476,2407.0,327.0,1956.0,2595.0,384.0,2123.0
13047RING,2356,553,1787,4121.0,725.0,3154.0,4439.7,879.4,3398.0
13047WDST,1933,411,1512,1693.0,242.0,1372.0,1848.0,271.0,1520.0
13047WEST,1823,476,1333,1553.3,311.3,1158.5,1749.9,373.8,1326.1
130491,571,386,185,407.0,208.4,185.0,476.2,257.2,212.4
130492,684,470,210,490.4,244.4,229.3,572.8,301.5,263.4
130494,776,141,630,629.3,117.0,484.8,708.2,133.1,565.7
130493B,324,38,283,255.0,22.0,224.0,290.0,17.0,272.0
130493S,513,55,455,361.0,32.0,318.0,430.0,32.0,393.0
130493T,84,10,71,333.3,30.1,284.9,368.1,32.7,329.6
130495F,423,61,359,676.4,181.1,461.9,764.0,203.5,546.5
130495R,120,17,103,170.5,13.9,153.0,192.6,13.0,177.5
130495W,190,19,170,180.0,24.0,148.0,207.0,14.0,191.0
130511-1,2281,1088,1173,2269.0,1038.0,1102.0,2331.0,1285.0,917.0
130511-5,1414,752,655,1343.0,618.0,634.0,1383.0,735.0,559.0
130511-6,1156,388,761,1362.0,388.0,919.0,1409.0,563.0,793.0
130511-8,945,304,631,1036.0,336.0,660.0,1074.0,437.0,599.0
130511-9,397,268,128,369.0,185.0,166.0,387.0,217.0,160.0
130512-2,1326,1178,141,751.0,509.0,208.0,808.0,634.0,149.0
130512-3,1042,928,104,758.0,565.0,154.0,811.0,675.0,108.0
130512-4,1720,1652,59,1508.0,1253.0,188.0,1632.0,1537.0,64.0
130512-5,1268,1175,86,1049.0,833.0,149.0,1096.0,953.0,108.0
130512-6,478,405,73,279.0,209.0,59.0,292.0,245.0,37.0
130512-7,1461,1216,238,1460.0,1110.0,291.0,1527.0,1278.0,197.0
130512-9,2037,1782,245,1706.0,1330.0,305.0,1810.0,1553.0,202.0
130513-1,373,230,139,295.0,135.0,142.0,305.0,168.0,123.0
130513-2,1095,669,413,990.0,460.0,489.0,1020.0,614.0,361.0
130513-3,648,596,48,493.0,403.0,75.0,537.0,472.0,58.0
130513-4,1041,982,57,753.0,638.0,100.0,824.0,772.0,44.0
130513-5,1305,979,313,992.0,632.0,306.0,1038.0,733.0,257.0
130513-8,650,411,236,665.0,391.0,248.0,693.0,462.0,217.0
130513-9,565,160,402,444.0,143.0,283.0,456.0,171.0,273.0
130514-2,1455,577,869,1351.0,393.0,882.0,1413.0,485.0,871.0
130514-4,1607,475,1116,1495.0,355.0,1072.0,1553.0,423.0,1076.0
130514-5,1467,415,1046,1505.0,356.0,1091.0,1554.0,437.0,1052.0
130514-6,1365,390,968,1410.0,321.0,1036.0,1466.0,383.0,1023.0
130514-7,1625,534,1081,2039.0,505.0,1452.0,2113.0,629.0,1396.0
130514-8,1934,475,1449,1809.0,344.0,1402.0,1859.0,473.0,1326.0
130515-1,555,398,156,501.0,336.0,144.0,539.0,396.0,133.0
130515-2,557,513,40,363.0,294.0,54.0,402.0,360.0,34.0
130515-3,710,705,4,487.0,434.0,47.0,536.0,517.0,11.0
130515-4,497,490,7,472.3,428.6,36.4,522.5,509.8,7.8
130515-5,802,796,6,865.7,785.4,66.6,957.5,934.2,14.2
130515-6,1393,1214,172,1112.0,878.0,197.0,1202.0,1010.0,165.0
130515-7,1263,839,417,899.0,625.0,232.0,934.0,689.0,215.0
130515-8,1029,649,370,944.0,605.0,308.0,997.0,662.0,303.0
130516-1,1091,639,448,960.0,505.0,405.0,1018.0,586.0,375.0
130516-2,1363,500,851,1563.0,527.0,993.0,1629.0,669.0,914.0
130516-3,1392,683,702,1475.0,744.0,676.0,1572.0,871.0,647.0
130516-5,1232,696,527,999.0,530.0,419.0,1042.0,617.0,387.0
130516-6,937,520,413,743.0,302.0,395.0,782.0,360.0,398.0
130516-8,1112,703,406,1118.0,690.0,370.0,1164.0,808.0,317.0
130516-9,2275,1175,1088,2118.0,1017.0,976.0,2216.0,1187.0,935.0
130517-1,1033,392,638,742.0,266.0,449.0,790.0,318.0,460.0
130517-3,556,177,373,336.9,89.1,227.1,372.8,102.4,256.6
130517-4,1461,620,838,2435.1,1359.8,966.9,2585.2,1544.6,964.4
130517-5,808,413,391,608.0,299.0,289.0,624.0,330.0,273.0
130517-6,1575,573,986,1516.0,566.0,880.0,1618.0,667.0,900.0
130517-7,3124,905,2206,3247.5,1069.5,2057.0,3393.4,1267.4,2021.0
130517-8,1969,424,1533,1303.6,191.5,1053.0,1385.6,226.6,1108.0
130517-9,1092,468,622,1229.0,529.0,639.0,1293.0,616.0,625.0
130518-1,1378,1101,265,331.0,225.0,86.0,359.0,277.0,70.0
130518-2,1226,1054,159,878.0,628.0,182.0,907.0,728.0,143.0
130518-3,503,149,353,391.0,109.0,268.0,416.0,134.0,275.0
130518-5,972,962,9,608.0,527.0,64.0,667.0,642.0,17.0
130518-6,734,724,4,427.0,366.0,48.0,471.0,456.0,8.0
130518-7,545,524,20,297.0,259.0,36.0,330.0,312.0,12.0
130518-8,1084,1069,11,780.0,687.0,79.0,863.0,841.0,15.0
130518-9,897,886,11,646.0,562.0,59.0,727.0,701.0,11.0
130511-10,832,232,591,756.0,147.0,579.0,794.0,199.0,568.0
130511-12,1206,287,909,1427.0,289.0,1107.0,1449.0,417.0,978.0
130511-13,877,311,560,764.0,246.0,483.0,809.0,294.0,476.0
130511-14,920,243,673,1112.0,305.0,766.0,1157.0,391.0,734.0
130511-16,1875,468,1394,1759.0,361.0,1339.0,1836.0,448.0,1329.0
130511-17,1690,515,1169,2101.0,453.0,1567.0,2165.0,628.0,1449.0
130512-11,917,801,113,886.0,635.0,213.0,950.0,768.0,153.0
130512-12,1170,1022,139,765.0,564.0,135.0,793.0,657.0,96.0
130513-10,1926,1706,218,1365.0,1067.0,271.0,1454.0,1227.0,200.0
130513-11,879,639,240,721.0,511.0,184.0,780.0,609.0,152.0
130513-12,1108,547,549,979.0,473.0,461.0,1042.0,552.0,449.0
130513-13,1714,1378,327,1703.0,1153.0,493.0,1779.0,1289.0,455.0
130513-14,932,722,210,1307.0,921.0,358.0,1374.0,1063.0,277.0
130513-15,310,198,112,511.0,207.0,292.0,531.0,253.0,265.0
130514-10,1439,600,827,1010.0,294.0,677.0,1047.0,362.0,653.0
130514-11,1582,635,940,1109.0,373.0,697.0,1164.0,446.0,692.0
130514-12,1460,324,1132,1718.0,357.0,1322.0,1777.0,519.0,1213.0
130514-13,1442,313,1123,1826.0,335.0,1476.0,1861.0,524.0,1301.0
130514-14,1101,209,889,1273.0,309.0,939.0,1304.0,405.0,871.0
130514-15,1101,224,873,1370.0,301.0,1047.0,1405.0,435.0,942.0
130515-10,2064,1997,60,1673.0,1470.0,167.0,1826.0,1744.0,65.0
130515-11,1350,1016,331,1416.0,955.0,411.0,1488.0,1107.0,347.0
130516-10,2376,1090,1273,2342.0,1015.0,1247.0,2477.0,1202.0,1193.0
130516-11,1706,969,728,2085.0,1166.0,820.0,2209.0,1342.0,779.0
130517-10,1493,701,788,1802.0,930.0,777.0,1893.0,1075.0,728.0
130517-11,810,366,441,1965.0,951.0,914.0,2036.0,1069.0,858.0
130517-12,2234,896,1328,3118.0,1298.0,1711.0,3242.0,1518.0,1635.0
130517-13,1112,298,807,1660.0,449.0,1175.0,1716.0,547.0,1123.0
130517-14,2667,1503,1158,3547.0,2050.0,1375.0,3743.0,2351.0,1278.0
130518-10,1139,1129,6,925.0,819.0,94.0,1006.0,989.0,10.0
