GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
45019404,496.0,159.0,305.0,494.0,123.0,356.0,0,0,0
45019440,1089.0,360.0,685.0,1065.0,298.0,752.0,0,0,0
45019461,648.0,397.0,243.0,641.0,380.0,252.0,0,0,0
45019505,844.0,443.0,339.0,833.0,265.0,548.0,0,0,0
45019303,1001.0,441.0,475.0,1002.0,327.0,648.0,0,0,0
45019412,865.3,327.5,458.7,857.3,218.4,613.9,0,0,0
45019711,922.0,583.0,243.0,915.0,434.0,441.0,0,0,0
45019413,961.0,429.0,463.0,942.0,299.0,622.0,0,0,0
45019713,809.0,657.0,96.0,797.0,579.0,196.0,0,0,0
45019521,554.0,272.0,232.0,551.0,194.0,346.0,0,0,0
45019403,943.0,367.0,483.0,924.0,255.0,648.0,0,0,0
45019411,1228.7,495.5,621.3,1215.7,380.6,789.2,0,0,0
45019417,1208.0,617.0,475.0,1186.0,486.0,661.0,0,0,0
45019408,1341.0,660.0,574.0,1296.0,509.0,744.0,0,0,0
45019702,711.0,296.0,365.0,695.0,162.0,521.0,0,0,0
45019718,976.0,867.0,66.0,958.0,788.0,159.0,0,0,0
45019715,803.0,748.0,29.0,786.0,685.0,83.0,0,0,0
45019903,864.0,330.0,489.0,846.0,295.0,542.0,0,0,0
45019902,241.0,225.0,12.0,244.0,218.0,23.0,0,0,0
45019516,711.0,255.0,384.0,703.0,193.0,482.0,0,0,0
45019927,649.0,469.0,164.0,641.0,426.0,201.0,0,0,0
45019523,638.0,327.0,251.0,627.0,306.0,299.0,0,0,0
45019328,857.6,285.6,484.0,834.4,183.9,631.1,0,0,0
45019329,243.4,85.4,140.0,247.6,51.1,191.9,0,0,0
45019331,834.7,342.2,459.4,819.7,248.2,557.5,0,0,0
45019305,925.0,324.0,523.0,911.0,213.0,682.0,0,0,0
45019320,1002.0,457.0,483.0,980.0,330.0,637.0,0,0,0
45019526,803.9,409.9,327.1,803.9,337.1,445.9,0,0,0
45019525,720.1,412.1,235.9,706.1,363.9,314.2,0,0,0
45019530,1064.1,510.4,446.7,1053.1,412.3,611.8,0,0,0
45019407,782.0,455.0,278.0,771.0,352.0,405.0,0,0,0
45019534,1334.0,458.2,772.9,1321.2,334.5,973.8,0,0,0
45019532,861.7,300.6,502.7,840.4,230.5,589.5,0,0,0
45019535,1074.9,376.2,624.2,1052.3,256.5,768.5,0,0,0
45019537,2346.1,929.8,1238.8,2292.7,702.5,1527.5,0,0,0
45019536,1246.0,423.0,726.0,1217.0,282.0,906.0,0,0,0
45035063,1499.6,649.8,771.9,1465.9,537.3,894.9,0,0,0
45019465,699.0,342.0,337.0,672.0,307.0,349.0,0,0,0
