GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
45013116,324.8,188.5,111.5,316.9,192.5,114.5,179.7,86.9,87.9,181.6,94.8,86.9,254,160,91
45013160,755.0,495.0,236.0,719.0,460.0,252.0,623.0,401.0,215.0,620.0,410.0,208.0,776,542,225
45013200,314.0,115.0,185.0,309.0,96.0,206.0,293.0,103.0,188.0,300.0,110.0,188.0,268,119,143
45013222,1271.0,602.0,618.0,1244.0,443.0,781.0,1142.0,501.0,619.0,1155.0,580.0,575.0,990,443,540
45013223,831.0,330.0,468.0,810.0,217.0,586.0,748.0,292.0,448.0,768.0,361.0,407.0,831,297,527
45013224,592.0,253.0,320.0,572.0,195.0,369.0,479.0,186.0,286.0,486.0,208.0,278.0,543,222,310
45013225,633.5,255.6,340.3,611.4,221.0,367.6,547.3,249.0,289.5,550.3,267.4,282.1,534,265,268
45013218,226.5,91.4,121.7,218.6,79.0,131.4,195.7,89.0,103.5,196.7,95.6,100.9,250,82,163
45013226,748.0,267.0,453.0,732.0,173.0,552.0,577.0,189.0,383.0,573.0,221.0,351.0,619,198,417
45013227,470.0,185.0,270.0,449.0,104.0,338.0,354.0,162.0,190.0,355.0,174.0,181.0,478,149,325
45013228,709.0,249.0,440.0,700.0,130.0,565.0,611.0,217.0,387.0,621.0,234.0,387.0,560,224,333
45013201,884.0,423.0,417.0,851.0,378.0,445.0,679.0,329.0,332.0,686.0,377.0,309.0,667,385,276
45013202,783.0,414.0,350.0,759.0,335.0,415.0,695.0,364.0,329.0,702.0,372.0,329.0,657,367,287
45013203,1035.1,473.1,524.9,1005.3,412.7,576.6,842.1,400.9,425.0,846.9,437.4,407.6,841,396,425
45013205,1256.9,397.9,830.1,1223.7,262.3,941.4,1182.9,394.1,782.0,1203.1,447.6,755.4,1080,289,788
45013204,883.0,568.0,273.0,849.0,530.0,292.0,659.0,422.0,218.0,663.0,438.0,225.0,712,489,214
45013213,648.9,229.5,387.5,630.4,166.4,453.1,539.7,196.7,337.9,542.2,222.8,318.6,600,212,382
45013210,1029.1,390.5,591.5,996.6,274.6,706.9,837.3,314.3,520.1,836.8,337.2,499.4,989,359,624
45013206,696.0,228.0,436.0,663.0,142.0,510.0,582.0,180.0,398.0,596.0,211.0,385.0,517,163,350
45013207,583.0,194.0,358.0,585.0,138.0,435.0,572.0,205.0,359.0,583.0,245.0,338.0,688,285,400
45013208,959.0,353.0,566.0,899.0,235.0,651.0,867.0,334.0,528.0,872.0,361.0,511.0,785,280,496
45013209,824.0,344.0,444.0,793.0,271.0,507.0,642.0,270.0,365.0,643.0,296.0,347.0,799,341,444
45013211,884.0,351.0,509.0,847.0,229.0,603.0,750.0,283.0,454.0,753.0,311.0,442.0,768,269,495
45013212,796.0,287.0,474.0,768.0,203.0,552.0,645.0,238.0,402.0,652.0,261.0,391.0,775,280,486
45013214,1091.0,377.0,646.0,1069.0,277.0,767.0,1015.0,359.0,640.0,1018.0,408.0,610.0,937,317,608
45013216,441.4,163.2,263.3,430.7,134.5,289.0,402.4,144.8,250.0,405.0,161.7,243.3,528,189,338
45013215,418.6,154.8,249.7,408.3,127.5,274.0,381.6,137.2,237.0,384.0,153.3,230.7,311,146,162
45013217,925.0,344.0,548.0,893.0,266.0,618.0,771.0,283.0,478.0,781.0,309.0,472.0,642,219,416
45013221,1294.8,348.4,890.7,1254.5,234.8,1005.9,1198.3,327.7,855.9,1204.5,388.6,813.9,1038,317,716
45013219,587.0,236.5,320.2,557.6,196.9,350.6,507.0,212.5,288.9,509.7,237.4,271.4,457,204,252
45013220,895.2,356.1,481.1,851.0,307.3,521.6,822.8,363.7,439.2,838.8,414.0,421.7,793,352,429
45013130,968.0,356.0,548.0,945.0,317.0,589.0,855.0,353.0,493.0,854.0,380.0,469.0,785,336,445
45013131,1004.0,431.0,538.0,993.0,335.0,646.0,964.0,395.0,551.0,963.0,425.0,538.0,891,413,467
45013132,1128.0,293.0,773.0,1110.0,226.0,862.0,1006.0,302.0,672.0,1005.0,351.0,654.0,993,311,678
45013133,1492.0,503.0,903.0,1461.0,418.0,1015.0,1412.0,499.0,881.0,1411.0,544.0,867.0,1151,438,694
45013134,1236.0,390.0,782.0,1219.0,322.0,862.0,1163.0,410.0,729.0,1170.0,464.0,706.0,1241,478,756
45013135,746.0,223.0,485.0,733.0,170.0,551.0,713.0,202.0,499.0,710.0,225.0,484.0,644,154,484
45013140,687.0,247.0,408.0,675.0,198.0,458.0,577.0,192.0,366.0,577.0,218.0,355.0,591,233,352
45013141,811.0,254.0,510.0,799.0,200.0,578.0,715.0,247.0,444.0,717.0,276.0,440.0,736,242,489
45013142,790.6,314.8,422.3,766.4,266.5,476.7,626.6,255.1,359.3,633.6,282.3,350.3,768,309,450
45013150,723.0,325.0,366.0,696.0,279.0,400.0,645.0,324.0,302.0,654.0,342.0,310.0,614,298,312
45013151,712.4,355.2,319.7,699.6,334.5,346.3,561.4,301.9,246.7,563.4,321.7,241.7,713,350,348
45013161,756.0,336.4,388.1,740.7,337.8,374.5,559.1,286.1,257.1,554.7,299.8,254.0,646,274,366
45013162,602.0,431.0,159.0,581.0,398.0,175.0,533.0,400.0,129.0,528.0,404.0,124.0,605,432,168
45013163,935.0,524.0,373.0,921.0,528.0,375.0,728.0,430.0,282.0,733.0,447.0,286.0,931,575,350
45013170,767.0,443.0,304.0,754.0,409.0,336.0,657.0,350.0,302.0,656.0,356.0,300.0,682,414,261
45013171,549.0,484.0,53.0,542.0,463.0,75.0,414.0,356.0,51.0,410.0,358.0,51.0,584,530,51
45013180,776.0,620.0,135.0,769.0,587.0,166.0,760.0,615.0,132.0,754.0,624.0,130.0,663,583,77
45013181,888.0,686.0,183.0,859.0,650.0,198.0,851.0,663.0,170.0,836.0,670.0,165.0,901,763,132
45013182,1263.4,487.2,718.8,1242.4,313.1,919.1,1317.2,516.2,790.8,1317.4,575.6,741.6,1113,434,673
45013183,682.6,416.8,248.2,674.6,391.9,273.9,677.8,404.8,260.2,678.6,422.4,255.4,690,495,188
45013184,883.0,663.0,197.0,854.0,615.0,225.0,812.0,631.0,158.0,812.0,646.0,165.0,767,603,159
45013185,845.0,275.0,541.0,836.0,223.0,605.0,737.0,256.0,477.0,736.0,275.0,461.0,769,266,493
45047020,504.0,73.0,422.0,495.0,79.0,395.0,362.0,58.0,302.0,363.0,66.0,296.0,513,114,393
45047014,425.0,191.0,217.0,396.0,168.0,206.0,297.0,137.0,152.0,300.0,142.0,158.0,557,298,250
45047032,249.0,61.0,181.0,238.0,65.0,165.0,183.0,47.0,131.0,186.0,55.0,131.0,226,91,134
45047040,579.0,206.0,363.0,566.0,197.0,366.0,439.0,144.0,280.0,440.0,160.0,280.0,652,278,371
45047015,955.0,229.0,697.0,941.0,205.0,716.0,756.0,170.0,573.0,752.0,187.0,565.0,971,289,668
45047016,736.0,372.0,344.0,701.0,348.0,342.0,543.0,283.0,247.0,538.0,298.0,240.0,816,499,311
45047017,982.0,167.0,785.0,960.0,139.0,806.0,876.4,170.5,692.1,883.7,198.6,683.4,981,231,741
45047034,1143.5,247.4,856.6,1116.2,212.8,872.0,938.2,203.0,724.7,937.8,227.4,709.1,965,217,731
45047036,801.2,135.7,644.9,786.5,106.2,662.6,740.3,126.8,606.6,739.3,149.4,588.9,686,132,553
45047028,687.0,147.0,502.0,681.0,108.0,559.0,617.0,151.0,455.0,617.0,176.0,441.0,732,168,556
45047039,654.1,143.6,479.6,643.1,135.6,495.5,575.3,149.6,418.8,582.3,169.5,411.8,661,157,498
45047018,644.3,217.9,397.2,629.9,184.3,428.9,544.8,187.4,341.0,543.0,205.4,336.6,622,214,398
45047042,746.6,239.6,476.3,736.0,200.1,520.5,587.9,177.0,400.3,592.7,201.1,390.6,692,217,467
45047007,632.0,384.0,214.0,602.0,354.0,228.0,437.0,269.0,160.0,435.0,280.0,154.0,788,550,228
45047010,466.0,192.0,248.0,448.0,161.0,277.0,392.0,112.0,259.0,393.0,130.0,262.0,404,127,273
45047044,972.3,141.4,796.1,956.0,117.0,824.9,852.1,112.5,734.5,856.3,147.9,708.4,857,165,686
45047019,619.0,285.0,301.0,613.0,229.0,369.0,495.0,187.0,296.0,500.0,212.0,287.0,622,255,364
45047037,627.0,229.0,365.0,619.0,211.0,395.0,489.0,193.0,286.0,490.0,216.0,274.0,657,235,418
45047035,1032.0,369.0,603.0,1015.0,317.0,674.0,875.0,341.0,506.0,870.0,383.0,487.0,929,314,604
45047033,518.0,150.0,337.0,509.0,129.0,366.0,423.0,127.0,283.0,427.0,153.0,273.0,484,151,329
45047005,321.0,245.0,68.0,307.0,235.0,69.0,236.0,186.0,46.0,230.0,183.0,47.0,431,341,81
45047001,436.0,359.0,59.0,430.0,347.0,74.0,301.0,253.0,41.0,297.0,251.0,46.0,568,497,66
45047006,1001.8,601.5,368.4,965.2,570.0,370.4,679.4,391.1,269.0,672.7,398.7,272.5,981,547,425
45047043,441.4,306.8,120.4,417.9,274.3,128.3,286.5,188.2,88.6,283.2,197.7,84.1,444,243,198
45047029,341.7,81.6,241.9,335.0,71.0,261.1,313.9,83.5,228.5,318.7,93.1,224.6,415,79,332
45047011,949.4,304.0,614.1,934.2,300.0,609.9,795.7,285.4,497.7,790.9,297.3,493.4,907,310,586
45047038,550.0,77.4,446.8,533.2,80.2,438.2,460.2,76.3,377.0,464.2,99.0,362.2,578,88,477
45047009,989.4,218.2,721.4,975.5,175.4,783.2,859.4,190.7,657.2,868.4,216.6,650.2,1151,247,895
45047023,115.0,34.0,79.0,114.0,28.0,83.0,99.0,30.0,67.0,102.0,31.0,71.0,114,45,68
45047021,684.0,157.0,507.0,661.0,156.0,491.0,495.0,112.0,373.0,499.0,133.0,366.0,621,207,410
45047041,545.0,292.0,239.0,521.0,282.0,231.0,408.0,201.0,204.0,412.0,208.0,204.0,613,362,243
45047012,610.9,255.8,329.7,579.3,212.6,350.4,478.0,188.0,282.0,483.0,202.0,281.0,683,353,322
45047024,492.0,84.0,398.0,470.0,90.0,369.0,350.0,73.0,270.0,352.0,86.0,265.0,551,175,363
45047030,775.2,466.3,289.8,753.1,446.5,300.7,618.5,346.7,254.4,617.6,356.7,259.6,830,523,298
45047004,782.1,399.6,351.3,756.9,388.5,353.4,593.8,321.7,263.0,589.8,318.7,271.1,743,334,404
45047003,726.0,303.0,380.0,701.0,260.0,424.0,618.0,266.0,329.0,623.0,306.0,313.0,839,374,452
45047013,1119.0,241.0,838.0,1073.0,243.0,807.0,907.0,181.0,710.0,907.0,209.0,696.0,1180,326,840
45047008,612.0,245.0,335.0,588.0,213.0,366.0,484.0,161.0,309.0,482.0,191.0,291.0,487,267,216
45047027,866.1,572.0,270.3,843.4,540.0,286.3,742.9,506.3,215.3,743.8,525.1,216.0,1032,747,274
45047026,621.1,251.2,354.3,598.7,242.4,344.6,479.0,196.0,278.0,480.0,205.0,274.0,574,255,313
45047002,552.0,518.0,27.0,531.0,489.0,40.0,432.0,398.0,24.0,427.0,402.0,24.0,707,665,31
45047031,158.0,57.0,99.0,154.0,55.0,96.0,114.0,36.0,74.0,117.0,43.0,74.0,205,90,113
45047025,920.0,400.0,482.0,899.0,372.0,513.0,792.7,354.2,424.5,793.6,373.7,419.6,1002,487,507
45047022,181.0,61.0,112.0,176.0,60.0,110.0,150.0,57.0,92.0,147.0,56.0,91.0,196,84,108
45063001,1426.0,770.0,626.0,1375.0,687.0,656.0,1062.0,515.0,523.0,1063.0,549.0,510.0,1368,767,584
45063002,704.6,140.2,542.9,691.3,126.1,545.9,546.6,104.6,425.7,547.4,131.3,415.3,673,188,479
45063008,1961.7,326.8,1556.1,1911.5,328.4,1508.1,1402.4,246.0,1125.2,1396.6,288.1,1108.2,1532,377,1136
45063003,1549.0,253.0,1198.0,1536.0,173.0,1326.0,1321.0,259.0,1031.0,1331.0,335.0,995.0,1274,202,1069
45063004,1462.0,282.0,1082.0,1464.0,199.0,1219.0,1339.0,291.0,1005.0,1342.0,388.0,953.0,1351,307,1027
45063005,1075.0,356.0,647.0,1052.0,305.0,704.0,818.0,305.0,477.0,820.0,345.0,470.0,1011,316,685
45063006,1611.0,214.0,1327.0,1591.0,167.0,1382.0,1467.0,255.0,1179.0,1468.0,296.0,1171.0,1288,198,1081
45063007,1411.0,189.0,1163.0,1391.0,185.0,1146.0,1115.0,171.0,913.0,1117.0,219.0,897.0,1371,229,1132
45063009,1063.0,488.0,493.0,1040.0,450.0,551.0,891.0,486.0,366.0,891.0,547.0,343.0,1124,523,591
45063010,1497.0,202.0,1229.0,1478.0,188.0,1244.0,1279.0,187.0,1051.0,1286.0,260.0,1026.0,1346,218,1112
45063011,974.0,189.0,755.0,947.0,187.0,725.0,748.0,146.0,577.0,752.0,188.0,564.0,752,159,583
45063012,1603.0,608.0,943.0,1565.0,567.0,957.0,1317.0,496.0,797.0,1320.0,513.0,807.0,1419,535,861
45063013,2537.0,570.0,1841.0,2479.0,512.0,1860.0,1932.0,503.0,1367.0,1936.0,591.0,1344.0,1973,460,1499
45063014,1505.0,351.0,1077.0,1472.0,305.0,1092.0,1078.0,292.0,761.0,1091.0,349.0,741.0,1359,328,1021
45063015,1633.0,258.0,1300.0,1613.0,231.0,1336.0,1344.0,247.0,1060.0,1349.0,299.0,1048.0,1369,263,1091
45063016,2600.0,538.0,1908.0,2572.0,498.0,1977.0,2094.0,523.0,1518.0,2105.0,631.0,1467.0,2007,484,1500
45063017,711.0,192.0,481.0,679.0,196.0,452.0,496.0,150.0,337.0,498.0,162.0,335.0,802,247,549
45063018,2084.0,497.0,1474.0,2028.0,454.0,1467.0,1580.0,459.0,1080.0,1586.0,511.0,1070.0,1840,451,1362
45063019,2324.0,519.0,1663.0,2276.0,460.0,1714.0,1737.0,523.0,1166.0,1742.0,612.0,1128.0,1565,336,1217
45063020,662.7,138.0,510.9,633.3,131.5,471.0,437.0,99.4,331.0,435.1,108.6,326.5,571,109,454
45063021,1267.0,420.0,757.0,1244.0,328.0,872.0,1145.0,426.0,685.0,1152.0,508.0,644.0,1193,330,844
45063022,918.0,123.0,762.0,887.0,128.0,720.0,650.0,105.0,514.0,653.0,122.0,530.0,801,171,621
45063023,593.0,116.0,454.0,577.0,117.0,438.0,430.0,96.0,320.0,431.0,112.0,318.0,484,120,358
45063024,951.0,397.0,523.0,923.0,372.0,526.0,701.0,330.0,354.0,695.0,337.0,354.0,873,443,418
45063025,670.0,200.0,446.0,657.0,186.0,447.0,537.0,173.0,340.0,537.0,200.0,335.0,670,278,380
45063026,895.0,147.0,712.0,880.0,147.0,691.0,669.0,126.0,524.0,672.0,149.0,521.0,841,202,622
45063027,1254.0,326.0,896.0,1213.0,336.0,810.0,846.0,234.0,577.0,847.0,280.0,563.0,1046,381,649
45063028,2093.0,526.0,1475.0,2048.0,428.0,1556.0,1631.0,441.0,1153.0,1648.0,531.0,1115.0,1803,535,1246
45063029,695.0,265.0,371.0,676.0,229.0,424.0,580.0,279.0,282.0,580.0,295.0,285.0,517,236,278
45063030,1222.0,335.0,799.0,1188.0,245.0,901.0,1089.0,348.0,704.0,1102.0,419.0,681.0,1307,309,981
45063031,1588.0,536.0,967.0,1555.0,450.0,1047.0,1342.0,504.0,804.0,1345.0,567.0,778.0,1439,426,996
45063032,972.9,261.3,659.4,958.8,227.9,685.7,806.0,244.0,539.0,810.0,280.0,530.0,1023,269,734
45063033,1706.0,454.0,1124.0,1690.0,351.0,1283.0,1519.0,492.0,992.0,1528.0,609.0,917.0,1769,484,1263
45063034,1081.0,351.0,667.0,1053.0,311.0,712.0,937.0,384.0,523.0,940.0,422.0,516.0,1061,375,675
45063035,956.0,464.0,399.0,936.0,369.0,517.0,794.0,439.0,320.0,806.0,488.0,317.0,961,414,531
45063036,1154.0,666.0,425.0,1119.0,596.0,473.0,799.0,523.0,256.0,800.0,544.0,255.0,1269,771,475
45063037,567.0,209.0,317.0,544.0,160.0,365.0,472.0,188.0,258.0,482.0,231.0,250.0,612,233,368
45063038,1852.0,1386.0,416.0,1795.0,1273.0,479.0,1471.0,1111.0,327.0,1459.0,1128.0,331.0,1751,1315,420
45063039,1220.0,228.0,954.0,1192.0,208.0,936.0,901.0,159.0,713.0,908.0,201.0,706.0,1190,261,911
45063040,1333.0,524.0,747.0,1284.0,474.0,772.0,998.0,418.0,549.0,1006.0,459.0,543.0,1270,484,764
45063041,1166.0,509.0,569.0,1157.0,456.0,651.0,1010.0,445.0,529.0,1012.0,511.0,499.0,1170,469,681
45063042,1444.0,348.0,1004.0,1420.0,282.0,1074.0,1192.0,373.0,778.0,1205.0,430.0,774.0,1420,312,1089
45063043,2269.0,677.0,1483.0,2222.0,615.0,1534.0,1836.0,577.0,1216.0,1835.0,642.0,1190.0,2207,638,1554
45063044,520.0,257.0,226.0,504.0,210.0,266.0,463.0,244.0,204.0,466.0,272.0,193.0,548,278,262
45063045,480.0,383.0,85.0,458.0,352.0,92.0,341.0,266.0,65.0,340.0,269.0,70.0,463,377,80
45063046,469.0,140.0,293.0,463.0,105.0,342.0,432.0,148.0,265.0,437.0,178.0,258.0,469,150,308
45063047,1101.0,398.0,636.0,1073.0,373.0,663.0,846.0,331.0,485.0,844.0,368.0,474.0,1104,364,722
45063048,1383.0,600.0,683.0,1358.0,513.0,802.0,1164.0,565.0,565.0,1162.0,629.0,529.0,1337,573,754
45063049,1119.0,583.0,444.0,1095.0,515.0,539.0,921.0,539.0,351.0,921.0,574.0,346.0,1224,632,570
45063050,1549.0,614.0,825.0,1529.0,499.0,977.0,1387.0,593.0,754.0,1387.0,650.0,736.0,1712,597,1093
45063051,1105.0,578.0,466.0,1077.0,488.0,552.0,943.0,503.0,413.0,943.0,546.0,396.0,1098,535,553
45063052,1000.0,575.0,353.0,993.0,519.0,444.0,759.0,454.0,280.0,760.0,462.0,298.0,1077,605,463
45063053,1244.0,312.0,859.0,1231.0,247.0,944.0,1038.0,302.0,703.0,1042.0,348.0,692.0,1340,320,998
45063054,1486.0,617.0,779.0,1461.0,469.0,954.0,1296.0,576.0,687.0,1301.0,647.0,654.0,1590,606,968
45063055,921.0,312.0,558.0,889.0,263.0,583.0,702.0,263.0,414.0,705.0,300.0,403.0,973,331,623
45063056,2878.0,622.0,2084.0,2841.0,503.0,2258.0,2468.0,633.0,1759.0,2486.0,786.0,1696.0,1824,362,1449
45063057,1355.0,484.0,771.0,1324.0,378.0,897.0,1162.0,468.0,667.0,1173.0,516.0,654.0,1691,663,1014
45063058,1258.0,723.0,455.0,1246.0,634.0,565.0,1004.0,585.0,384.0,1003.0,637.0,366.0,1451,774,654
45063059,1584.0,359.0,1130.0,1559.0,254.0,1263.0,1440.0,389.0,1020.0,1444.0,430.0,1013.0,1561,373,1160
45063060,1390.0,489.0,822.0,1368.0,401.0,917.0,1226.0,479.0,717.0,1229.0,540.0,688.0,1667,510,1141
45063062,1146.0,479.0,580.0,1114.0,373.0,702.0,914.0,396.0,488.0,917.0,442.0,473.0,1130,395,725
45063063,1501.0,228.0,1186.0,1489.0,149.0,1290.0,1375.0,263.0,1076.0,1377.0,342.0,1033.0,1326,223,1091
45063064,1832.0,413.0,1281.0,1816.0,315.0,1452.0,1494.0,383.0,1081.0,1510.0,485.0,1023.0,1674,397,1266
45063065,1540.0,364.0,1090.0,1509.0,324.0,1111.0,1228.0,367.0,819.0,1230.0,434.0,793.0,1228,297,916
45063066,2637.0,715.0,1688.0,2615.0,517.0,2017.0,2322.0,685.0,1564.0,2325.0,873.0,1449.0,1332,338,987
45063067,1317.0,393.0,852.0,1291.0,350.0,885.0,981.0,318.0,633.0,981.0,357.0,622.0,1113,351,747
45063068,1706.0,296.0,1315.0,1671.0,183.0,1438.0,1567.0,296.0,1235.0,1567.0,395.0,1170.0,1533,292,1234
45063069,1826.0,332.0,1429.0,1791.0,304.0,1392.0,1412.0,301.0,1071.0,1421.0,356.0,1063.0,1549,332,1197
45063070,1573.0,368.0,1089.0,1551.0,249.0,1255.0,1427.0,393.0,993.0,1433.0,471.0,956.0,1489,322,1153
45063071,2047.0,586.0,1323.0,2022.0,472.0,1483.0,1587.0,532.0,992.0,1591.0,641.0,945.0,1900,558,1325
45063072,938.0,193.0,665.0,932.0,129.0,775.0,805.0,182.0,613.0,808.0,236.0,572.0,799,149,638
45063073,1899.0,495.0,1268.0,1882.0,382.0,1438.0,1710.0,493.0,1180.0,1719.0,598.0,1120.0,1635,375,1245
45063074,519.0,155.0,333.0,501.0,127.0,357.0,403.0,136.0,256.0,401.0,157.0,243.0,546,156,382
45063075,1104.0,316.0,747.0,1069.0,291.0,729.0,725.0,234.0,466.0,729.0,259.0,470.0,954,278,658
45063076,2039.0,421.0,1488.0,2001.0,355.0,1600.0,1651.0,445.0,1165.0,1650.0,537.0,1107.0,1366,290,1061
45063077,782.0,210.0,548.0,760.0,195.0,539.0,627.0,182.0,430.0,629.0,210.0,418.0,593,146,437
45063078,1927.0,459.0,1335.0,1890.0,379.0,1430.0,1540.0,470.0,1036.0,1542.0,534.0,1007.0,1750,435,1303
45063079,965.0,295.0,615.0,938.0,264.0,639.0,752.0,256.0,477.0,754.0,297.0,457.0,989,345,634
45063080,1022.0,310.0,679.0,992.0,279.0,659.0,662.0,218.0,420.0,661.0,226.0,435.0,926,336,583
45063081,2753.0,800.0,1812.0,2678.0,749.0,1823.0,2100.0,789.0,1250.0,2098.0,857.0,1238.0,1685,504,1163
45063082,1023.0,378.0,615.0,977.0,351.0,587.0,692.0,259.0,406.0,693.0,287.0,406.0,943,423,509
45063083,1021.0,187.0,800.0,994.0,204.0,763.0,705.0,157.0,520.0,705.0,183.0,522.0,848,218,616
45063085,2094.0,376.0,1575.0,2069.0,288.0,1707.0,1771.0,402.0,1322.0,1779.0,497.0,1280.0,1546,306,1224
45063086,1429.0,506.0,848.0,1404.0,382.0,988.0,1255.0,520.0,709.0,1258.0,583.0,674.0,1339,369,961
45063087,1136.0,339.0,718.0,1118.0,310.0,773.0,966.0,335.0,599.0,967.0,384.0,582.0,972,327,639
45063088,1736.1,445.7,1188.6,1712.2,319.1,1322.3,1586.0,493.0,1050.0,1584.0,581.0,1000.0,1545,379,1142
45063061,2477.3,448.9,1908.8,2427.7,300.3,2070.1,2217.0,457.4,1703.0,2215.5,545.4,1661.9,2241,415,1807
45063084,1000.7,126.1,837.2,980.3,92.7,855.9,828.0,115.6,692.0,834.5,146.6,687.1,760,144,614
45035029,729.0,354.0,360.0,713.0,328.0,374.0,548.0,273.0,270.0,545.0,284.0,261.0,690,341,341
45035054,368.0,237.0,122.0,357.0,228.0,122.0,273.0,176.0,91.0,265.0,178.0,87.0,357,225,129
45035025,968.0,443.0,510.0,933.0,404.0,509.0,699.0,341.0,346.0,700.0,358.0,340.0,1013,571,428
45035095,575.0,297.0,265.0,572.0,273.0,295.0,405.0,207.0,187.0,408.0,222.0,185.0,526,333,188
45035026,470.0,189.0,268.0,439.0,153.0,278.0,362.0,145.0,211.0,363.0,158.0,205.0,577,212,358
45035027,681.0,299.0,363.0,676.0,295.0,368.0,534.0,258.0,263.0,533.0,265.0,265.0,642,347,290
45035028,610.0,273.0,323.0,597.0,258.0,335.0,465.0,228.0,222.0,460.0,231.0,229.0,561,278,273
45035031,782.0,336.0,426.0,769.0,317.0,433.0,592.0,251.0,326.0,597.0,260.0,337.0,693,330,357
45035030,521.0,209.0,299.0,509.0,202.0,295.0,342.0,119.0,216.0,343.0,128.0,215.0,440,193,246
45035033,758.0,293.0,450.0,747.0,272.0,461.0,569.0,218.0,338.0,576.0,230.0,346.0,693,287,401
45035034,591.8,272.4,304.2,576.7,232.3,330.4,444.8,218.4,218.0,446.8,216.9,229.9,367,205,157
45035101,485.2,254.6,215.8,476.3,222.7,250.6,416.3,208.1,203.9,416.1,211.4,204.3,701,390,300
45035094,656.0,248.0,387.0,639.0,225.0,404.0,594.0,239.0,340.0,597.0,253.0,344.0,487,231,249
45035035,658.0,227.0,415.0,632.0,199.0,421.0,513.0,146.0,346.0,518.0,167.0,351.0,647,307,332
45035036,471.0,379.0,85.0,469.0,369.0,99.0,467.0,350.0,115.0,470.0,353.0,117.0,476,415,61
45035037,279.0,69.0,189.0,276.0,64.0,201.0,211.2,56.8,152.4,213.2,58.8,154.4,262,90,170
45035084,1063.0,273.0,706.0,1056.0,184.0,852.0,878.0,284.0,576.0,885.0,296.0,584.0,686,208,470
45035041,796.0,200.0,554.0,779.0,130.0,642.0,729.0,212.0,502.0,737.0,229.0,507.0,816,248,557
45035072,1985.0,639.0,1241.0,1957.0,544.0,1371.0,1545.0,606.0,885.0,1553.0,660.0,890.0,1102,361,730
45035043,790.0,242.0,515.0,777.0,184.0,572.0,560.0,209.0,338.0,571.0,221.0,350.0,578,192,374
45035042,1667.0,514.0,1045.0,1641.0,411.0,1187.0,1325.0,457.0,819.0,1333.0,520.0,813.0,760,313,433
45035093,917.0,365.0,498.0,902.0,327.0,552.0,599.0,260.0,322.0,601.0,269.0,332.0,764,354,402
45035066,1585.0,514.0,969.0,1567.0,395.0,1142.0,1343.0,528.0,777.0,1345.0,560.0,784.0,1008,347,648
45035089,1198.0,341.0,794.0,1170.0,291.0,842.0,1001.0,400.0,569.0,1006.0,414.0,584.0,763,229,526
45035090,850.0,285.0,538.0,827.0,243.0,564.0,667.9,286.6,361.4,671.9,319.5,351.3,892,264,617
45035044,796.0,175.0,577.0,784.0,109.0,662.0,775.0,195.0,565.0,779.0,221.0,557.0,610,180,423
45035100,715.0,514.0,171.0,688.0,421.0,256.0,699.8,471.6,202.5,693.7,504.1,189.5,802,555,238
45035056,1030.1,452.5,513.5,1006.8,387.5,593.6,860.6,419.5,411.1,864.2,449.2,415.1,919,352,551
45035048,376.9,177.5,174.5,366.2,152.5,205.4,301.4,154.5,137.9,300.8,162.8,137.9,382,318,61
45035049,604.0,204.0,351.0,583.0,150.0,421.0,552.0,203.0,331.0,558.0,219.0,339.0,767,237,523
45035069,1141.0,391.0,670.0,1120.0,306.0,791.0,1058.0,408.0,613.0,1059.0,429.0,629.0,1030,382,630
45035070,880.0,255.0,554.0,862.0,167.0,675.0,761.0,261.0,476.0,763.0,280.0,483.0,791,271,504
45035088,903.0,314.0,547.0,882.0,271.0,584.0,664.0,261.0,375.0,670.0,287.0,382.0,845,284,542
45035103,547.0,224.0,295.0,538.0,178.0,347.0,415.0,188.0,219.0,418.0,190.0,227.0,515,202,307
45035057,528.0,167.0,331.0,519.0,135.0,371.0,372.0,133.0,225.0,377.0,152.0,225.0,547,177,364
45035045,843.0,274.0,532.0,817.0,197.0,603.0,705.0,249.0,436.0,704.0,263.0,440.0,782,323,452
45035092,624.0,160.0,406.0,620.0,100.0,503.0,609.0,192.0,401.0,615.0,206.0,408.0,608,188,414
45035055,881.0,226.0,585.0,873.0,167.0,688.0,802.0,259.0,519.0,808.0,288.0,519.0,831,265,552
45035078,933.0,264.0,594.0,923.0,212.0,687.0,803.0,273.0,502.0,812.0,294.0,517.0,852,241,602
45035046,650.0,271.0,352.0,638.0,231.0,396.0,451.0,193.0,248.0,446.0,195.0,251.0,756,349,398
45035047,865.0,237.0,569.0,851.0,143.0,692.0,741.0,201.0,522.0,747.0,234.0,512.0,822,210,600
45035099,483.0,107.0,343.0,479.0,70.0,396.0,397.0,97.0,293.0,398.0,107.0,290.0,541,139,394
45035060,686.0,240.0,389.0,677.0,210.0,446.0,546.0,249.0,279.0,543.0,266.0,277.0,608,276,326
45035052,696.0,191.0,472.0,686.0,146.0,527.0,620.0,174.0,429.0,623.0,196.0,426.0,815,233,567
