GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
2210945,488.0,53.0,417.0,231.0,24.0,207.0,509,54,444
2210919,821.0,171.0,632.0,291.0,46.0,245.0,805,176,613
2210948,322.2,217.9,97.9,100.8,59.6,41.2,336,229,104
2210985,754.0,48.0,692.0,434.0,31.0,403.0,745,60,677
2210920,662.0,241.0,387.0,252.0,78.0,174.0,644,271,357
2210949,310.0,244.0,58.0,113.0,88.0,25.0,329,256,71
2210984,345.0,53.0,278.0,174.0,11.0,163.0,381,53,325
2210969,1010.0,112.0,860.0,480.0,49.0,431.0,1118,119,981
2210978,15.0,14.0,1.0,0.0,0.0,0.0,12,8,4
2210921,398.0,64.0,315.0,146.0,12.0,134.0,400,81,306
2210924,288.8,92.7,181.7,119.4,36.4,83.0,338,69,260
2210925,578.9,90.4,455.8,248.3,38.5,209.8,556,115,426
2210923,544.3,383.9,141.5,205.3,144.1,61.2,522,424,94
221094,1070.9,165.5,870.5,396.2,61.1,335.1,968,200,739
221091,763.1,261.8,469.6,247.5,80.3,167.2,609,241,360
220575-1A,438.0,77.0,334.0,234.0,37.0,197.0,337,64,264
220575-1,350.0,62.0,274.0,128.0,19.0,109.0,293,60,225
2205711-4,380.0,33.0,338.0,152.0,21.0,131.0,289,34,248
2210976,453.6,67.0,374.4,182.9,14.1,168.8,407,57,346
220571-4,359.0,258.0,92.0,123.0,86.0,37.0,350,264,85
220572-3,531.0,126.0,385.0,179.0,35.0,144.0,505,129,359
220572-4A,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
220572-1,265.0,98.0,162.0,97.0,22.0,75.0,285,82,196
220575-1B,395.0,231.0,155.0,123.0,57.0,66.0,173,137,35
220573-1,697.0,126.0,545.0,280.0,47.0,233.0,664,150,499
220572-12,769.0,84.0,652.0,460.0,58.0,402.0,779,108,658
220572-14,411.0,89.0,301.0,239.0,22.0,217.0,472,87,372
220571-2,510.0,182.0,317.0,134.0,48.0,86.0,310,122,184
220571-3,1725.0,387.0,1270.0,621.0,146.0,475.0,1467,336,1102
220572-9,616.0,474.0,132.0,146.0,95.0,51.0,577,495,74
220572-3A,122.0,84.0,37.0,38.0,23.0,15.0,115,63,51
221098,1207.2,277.6,895.9,446.0,107.4,338.6,695,198,480
221097,999.8,618.4,360.1,319.0,188.6,130.4,962,657,295
2210910,1014.0,220.0,764.0,340.0,51.0,289.0,932,222,694
221099,341.0,70.0,261.0,121.0,24.0,97.0,305,75,223
2210913,308.0,50.0,245.0,103.0,12.0,91.0,283,62,213
2210911,1003.0,158.0,810.0,346.0,44.0,302.0,856,155,677
2210912,863.0,96.0,747.0,322.0,30.0,292.0,844,93,730
2210917,630.0,68.0,532.0,238.0,22.0,216.0,631,90,530
2210986,570.0,94.0,461.0,210.0,24.0,186.0,498,82,403
220572-2,1224.0,166.0,1002.0,702.0,99.0,603.0,1137,145,979
220572-13,791.0,171.0,603.0,370.0,83.0,287.0,505,152,344
220575-2,593.0,81.0,503.0,304.0,28.0,276.0,574,99,462
220572-11,636.0,415.0,206.0,217.0,136.0,81.0,714,471,236
220572-10,278.0,116.0,155.0,99.0,29.0,70.0,269,95,173
220572-8,346.0,40.0,270.0,170.0,26.0,144.0,346,65,276
220572-7,499.0,424.0,67.0,192.0,156.0,36.0,534,436,89
220572-1A,196.0,107.0,79.0,80.0,32.0,48.0,194,84,103
220572-6,436.0,98.0,319.0,195.0,49.0,146.0,471,113,350
220572-4,340.0,89.0,238.0,152.0,34.0,118.0,337,71,256
220572-5,375.0,152.0,193.0,149.0,56.0,93.0,386,166,209
220071-2,874.0,482.0,364.0,361.0,212.0,149.0,799,468,316
220072-1,365.0,55.0,298.0,137.0,15.0,122.0,338,40,292
2209311,344.0,237.0,104.0,153.0,93.0,60.0,412,294,117
2200550,420.0,249.0,164.0,171.0,99.0,72.0,527,319,201
2200555,412.0,350.0,54.0,204.0,174.0,30.0,438,376,56
220071-1,569.5,431.8,123.7,225.8,177.2,48.5,513,406,103
220077-1,807.5,427.2,367.3,317.2,169.8,147.5,857,471,378
220471,133.0,52.0,77.0,72.0,27.0,45.0,148,63,85
220473,578.0,502.0,64.0,247.0,210.0,37.0,618,524,89
220476A,9.0,0.0,8.0,7.0,0.0,7.0,11,0,10
220333-47,1520.0,308.0,1134.0,882.0,204.0,678.0,1233,196,1024
2200540,2049.0,660.0,1315.0,1031.0,358.0,673.0,1250,375,866
2200545,200.0,174.0,26.0,89.0,64.0,25.0,228,184,43
2200539,327.0,194.0,130.0,150.0,88.0,62.0,293,211,79
2200536,901.0,672.0,195.0,316.0,242.0,74.0,766,563,189
220052,1727.0,231.0,1411.0,670.0,93.0,577.0,1356,187,1149
2200544,707.0,583.0,119.0,300.0,250.0,50.0,644,494,149
2200519,3586.0,926.0,2523.0,1308.0,397.0,911.0,2949,728,2194
2200516,2019.0,450.0,1454.0,894.0,213.0,681.0,1911,358,1531
220058,1440.8,306.8,1072.3,560.4,107.3,453.1,1271,216,1041
2200561,76.2,16.2,56.7,29.6,5.7,23.9,38,25,13
2200517,1265.0,492.0,736.0,444.0,155.0,289.0,838,267,557
220076-1,708.0,339.0,351.0,263.0,126.0,137.0,712,358,344
220077-2,256.0,14.0,234.0,89.0,10.0,79.0,254,30,220
2200553,420.0,194.0,218.0,178.0,72.0,106.0,466,224,230
220075-2,535.0,169.0,350.0,246.0,88.0,158.0,592,197,388
220075-1,317.0,265.0,45.0,145.0,128.0,17.0,390,344,44
220076-2,414.0,360.0,46.0,193.0,161.0,32.0,486,425,53
2200554,487.0,314.0,163.0,245.0,166.0,79.0,669,418,245
2200547,898.0,830.0,53.0,280.0,252.0,28.0,1054,970,71
2200551,551.0,514.0,31.0,153.0,147.0,6.0,780,739,35
2200557,259.0,238.0,19.0,131.0,125.0,6.0,309,280,28
2200552,231.0,76.0,149.0,117.0,28.0,89.0,351,133,215
2200548,82.6,30.7,50.3,43.6,12.9,30.7,143,62,79
2200549,173.4,64.3,105.7,91.4,27.1,64.3,249,92,154
2200556,111.0,102.0,8.0,37.0,33.0,4.0,77,75,1
2204711,634.0,586.0,44.0,194.0,181.0,13.0,652,625,23
220478,141.8,121.2,16.9,57.3,49.2,8.1,158,139,15
220477,437.2,373.8,52.1,176.7,151.8,24.9,559,487,71
220056,2693.0,691.0,1890.0,1140.0,286.0,854.0,1630,462,1141
2204713C,180.0,160.0,17.0,74.0,68.0,6.0,189,179,9
220333-20,2901.8,1186.7,1529.3,1822.5,753.5,1069.0,2158,889,1250
220333-44,1460.2,1081.3,304.7,787.5,603.5,184.0,1417,1012,395
220333-23,1330.0,678.0,577.0,883.0,465.0,418.0,1335,640,681
220333-36,1554.0,458.0,985.0,1108.0,312.0,796.0,1732,394,1316
220333-52,928.0,392.0,463.0,474.0,194.0,280.0,957,305,631
220333-35,1224.0,379.0,766.0,824.0,245.0,579.0,938,239,686
2204713,246.0,60.0,180.0,120.0,26.0,94.0,249,48,200
2204713A,23.0,4.0,18.0,9.0,2.0,7.0,32,2,29
2204712,107.0,52.0,47.0,22.0,11.0,11.0,67,29,37
220472,422.0,376.0,41.0,179.0,155.0,24.0,469,409,56
220333-5,1170.0,674.0,399.0,358.0,240.0,118.0,820,582,226
220331-102,1390.0,789.0,438.0,360.0,269.0,91.0,1368,683,643
220331-69,1225.0,505.0,593.0,771.0,357.0,414.0,1512,582,883
220331-12,987.0,276.0,607.0,630.0,189.0,441.0,931,249,653
220331-75,1016.0,305.0,628.0,808.0,268.0,540.0,1068,311,745
220331-47,1562.0,505.0,953.0,1115.0,336.0,779.0,1580,454,1113
220333-55,713.0,675.0,24.0,437.0,421.0,16.0,710,693,15
220331-43,735.0,231.0,455.0,518.0,144.0,374.0,729,233,480
220331-107,530.0,251.0,212.0,288.0,178.0,110.0,595,288,294
2200560,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
220333-34,1067.0,360.0,648.0,559.0,166.0,393.0,1003,210,784
220333-48,2036.0,402.0,1551.0,1244.0,238.0,1006.0,1755,319,1413
220333-19,1419.0,241.0,1127.0,1017.0,149.0,868.0,1310,165,1125
220333-41,1667.0,451.0,1134.0,1060.0,262.0,798.0,1637,332,1286
220333-33,1620.0,395.0,1104.0,898.0,249.0,649.0,1634,339,1258
220333-39,406.3,286.8,100.6,140.4,91.6,48.8,327,256,71
220333-18,1614.0,766.0,771.0,891.0,421.0,470.0,1216,602,603
220333-40,1387.0,342.0,935.0,868.0,214.0,654.0,1438,328,1087
220333-13,1893.0,559.0,1227.0,1232.0,309.0,923.0,1979,564,1394
220333-4,1126.6,405.1,638.9,658.2,252.6,405.6,1196,333,838
220333-49,1531.4,604.9,829.1,1029.8,393.4,636.4,1598,511,1067
220057,1886.0,490.0,1284.0,778.0,193.0,585.0,1171,226,936
220051,1458.0,311.0,1090.0,682.0,149.0,533.0,1612,318,1276
220333-22,901.0,127.0,752.0,535.0,84.0,451.0,650,89,556
220333-45,1953.0,362.0,1499.0,1048.0,207.0,841.0,1816,320,1465
220333-43,1208.8,235.6,914.4,740.0,142.0,598.0,999,141,845
220333-15,1023.2,263.5,692.6,611.0,147.0,464.0,1092,197,887
220333-3,1610.0,361.0,1139.0,984.0,208.0,776.0,1375,249,1100
2209314,696.0,633.0,51.0,335.0,305.0,30.0,790,694,89
2209310,441.9,136.6,295.9,177.0,55.0,122.0,421,180,238
2209313,662.0,629.0,24.0,319.0,308.0,11.0,666,655,10
2209312,430.0,360.0,65.0,214.0,177.0,37.0,510,422,84
2209315B,58.8,36.5,22.4,26.9,14.3,12.6,79,41,37
220939,827.0,79.0,737.0,389.0,55.0,334.0,787,80,692
220937,407.0,406.0,0.0,142.0,141.0,1.0,455,453,2
2206318,1224.0,81.0,1100.0,351.0,32.0,319.0,845,109,719
2206333,355.0,49.0,301.0,138.0,21.0,117.0,354,72,272
2206334,666.0,82.0,564.0,210.0,28.0,182.0,502,87,408
2200515,1019.0,130.0,862.0,379.0,53.0,326.0,918,167,729
2200527,1093.0,119.0,932.0,356.0,30.0,326.0,1161,205,928
2200514,796.0,88.0,680.0,232.0,35.0,197.0,651,87,555
2206343,181.0,16.0,155.0,66.0,10.0,56.0,96,8,87
2200522,575.0,71.0,484.0,174.0,25.0,149.0,541,109,415
2200526,1658.0,228.0,1384.0,468.0,94.0,374.0,1522,271,1214
2200511,1606.0,423.0,1120.0,534.0,158.0,376.0,1180,329,823
2200518,1310.0,211.0,1045.0,422.0,80.0,342.0,964,135,813
2200533,1206.0,132.0,1028.0,336.0,45.0,291.0,930,153,752
2200543,770.0,91.0,640.0,269.0,32.0,237.0,507,87,413
2200537,1401.0,1159.0,186.0,658.0,581.0,77.0,1117,887,224
2200521,540.0,99.0,432.0,179.0,37.0,142.0,633,95,523
2200525,890.0,124.0,725.0,303.0,42.0,261.0,821,141,667
2200532,856.0,374.0,450.0,467.0,226.0,241.0,967,314,637
2200542,354.0,224.0,121.0,138.0,89.0,49.0,340,178,156
2200558,706.0,236.0,442.0,257.0,82.0,175.0,448,161,284
2200528,492.0,257.0,214.0,194.0,92.0,102.0,496,261,225
2200523,382.0,100.0,268.0,168.0,30.0,138.0,401,82,312
2200520,863.0,180.0,643.0,354.0,69.0,285.0,697,139,551
2200530,546.0,350.0,174.0,231.0,144.0,87.0,496,268,220
2200531,686.0,357.0,300.0,332.0,162.0,170.0,592,272,308
2200524,341.0,77.0,246.0,113.0,19.0,94.0,477,84,383
2200534,808.0,217.0,572.0,243.0,85.0,158.0,712,266,429
2200541,697.0,86.0,585.0,192.0,25.0,167.0,709,139,560
220054,1001.0,223.0,749.0,283.0,63.0,220.0,861,185,667
220055,2279.0,424.0,1766.0,656.0,162.0,494.0,1756,331,1401
220053,1230.0,217.0,964.0,439.0,97.0,342.0,872,144,715
2200513,1181.0,185.0,953.0,377.0,54.0,323.0,794,117,659
2200512,1252.0,205.0,981.0,448.0,101.0,347.0,1108,165,916
220059,1477.0,412.0,1003.0,636.0,213.0,423.0,1185,294,883
2200510,1370.0,210.0,1096.0,576.0,98.0,478.0,929,126,783
2205710-1,586.0,99.0,467.0,225.0,39.0,186.0,611,171,411
2205710-11,266.0,34.0,221.0,87.0,10.0,77.0,281,69,191
220574-6,811.0,76.0,717.0,309.0,28.0,281.0,805,138,641
220894-3,543.0,78.0,455.0,186.0,26.0,160.0,547,95,437
220578-1,561.0,53.0,501.0,172.0,21.0,151.0,470,79,358
220579-2,406.0,40.0,354.0,191.0,18.0,173.0,386,60,307
220574-5,959.0,88.0,841.0,449.0,37.0,412.0,876,142,706
220579-1,549.0,97.0,434.0,234.0,40.0,194.0,437,123,298
2210956,268.0,25.0,237.0,111.0,6.0,105.0,205,51,151
2210933,174.4,52.1,118.4,58.9,16.4,42.5,143,42,99
2210959,1342.0,259.2,1049.3,459.4,87.0,372.4,1249,327,890
2210960,760.0,81.0,670.0,224.0,32.0,192.0,620,137,457
2210961,258.0,35.0,216.0,106.0,7.0,99.0,232,75,143
2210989,888.0,64.0,799.0,354.0,18.0,336.0,767,70,672
2210955,689.0,36.0,637.0,255.0,14.0,241.0,557,42,500
2210988,863.0,75.0,780.0,316.0,28.0,288.0,777,79,690
2210931,559.6,399.7,154.2,178.7,116.6,62.1,563,387,168
2210932,257.0,45.0,205.0,148.0,30.0,118.0,305,56,247
2210935,249.0,53.0,189.0,104.0,21.0,83.0,257,69,181
2210936,333.0,171.0,154.0,101.0,33.0,68.0,296,151,137
220577-4,798.0,548.0,245.0,282.0,173.0,109.0,721,536,168
220574-1,1194.0,106.0,1063.0,521.0,46.0,475.0,991,150,811
220573-6,1086.0,133.0,918.0,513.0,52.0,461.0,965,162,764
220573-5,974.0,254.0,691.0,375.0,71.0,304.0,730,450,255
220573-4,787.0,495.0,269.0,290.0,169.0,121.0,816,231,565
220574-4,846.0,102.0,725.0,513.0,83.0,430.0,684,125,540
220574-2,682.0,71.0,600.0,272.0,45.0,227.0,570,98,452
220574-3,463.0,49.0,396.0,313.0,50.0,263.0,379,61,312
220577-3,205.0,35.0,159.0,91.0,15.0,76.0,164,48,112
2205710-4,240.0,31.0,192.0,108.0,10.0,98.0,300,52,230
2205710-3,680.0,71.0,586.0,286.0,23.0,263.0,867,170,663
2205710-13,461.0,43.0,399.0,237.0,18.0,219.0,544,87,435
2205710-12,467.0,54.0,399.0,191.0,21.0,170.0,625,127,475
2205710-15,397.0,23.0,358.0,182.0,19.0,163.0,454,49,388
2205710-16,377.0,64.0,306.0,177.0,39.0,138.0,408,134,262
2205710-14,564.0,67.0,485.0,180.0,16.0,164.0,614,100,494
2205710-9,523.0,66.0,436.0,163.0,12.0,151.0,608,131,449
2205710-8,369.0,50.0,304.0,151.0,21.0,130.0,403,76,308
220955-4,844.2,319.9,508.4,411.8,137.8,274.0,942,278,650
220955-6,221.8,84.1,133.6,108.2,36.2,72.0,156,51,97
220955-7,344.0,97.0,240.0,139.0,37.0,102.0,315,76,229
22095ZZZZZZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
220953-4,1221.8,951.1,249.6,473.8,347.8,126.0,1001,763,229
22089ZZZZZZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
220957-4,504.3,174.4,305.8,242.7,80.0,162.6,551,150,395
220896-1,1075.0,229.0,820.0,428.0,108.0,320.0,889,239,632
220891-1,536.0,514.0,13.0,177.0,172.0,5.0,542,536,6
220952-1,747.0,286.0,441.0,309.0,133.0,176.0,770,303,439
220891-2,791.0,463.0,303.0,314.0,185.0,129.0,832,447,364
220951-2,630.0,617.0,9.0,389.0,381.0,8.0,844,817,18
220951-3,951.0,902.0,37.0,489.0,460.0,29.0,1059,1012,46
220952-3,860.6,387.9,452.2,520.1,226.1,294.0,1034,483,523
220953-1,551.4,351.1,188.8,318.9,175.9,143.0,610,383,216
220952-2,777.0,575.0,184.0,243.0,165.0,78.0,918,710,198
220955-3,1211.0,557.0,620.0,569.0,247.0,322.0,1122,415,693
220954-2,714.0,397.0,301.0,300.0,142.0,158.0,644,294,343
220957-3,478.7,165.6,290.2,230.3,76.0,154.4,531,169,354
220957-5,345.2,118.3,213.1,179.1,51.6,127.6,439,120,313
220956-1,945.0,582.0,336.0,418.0,244.0,174.0,1101,555,528
220955-2,555.7,383.0,158.2,259.0,165.2,93.8,562,395,159
220956-4,605.2,559.8,33.0,254.2,233.0,21.2,450,385,61
220955-1,222.1,91.3,121.8,110.8,47.8,63.0,332,72,247
220951-5,560.0,455.0,84.0,226.0,182.0,44.0,659,588,65
220954-1,135.8,100.6,29.8,49.1,41.9,7.2,144,55,82
220954-9,67.5,27.3,37.5,34.1,11.3,22.8,134,52,81
220954-3,674.0,585.0,68.0,271.0,236.0,35.0,759,618,137
220957-2,1048.0,414.0,609.0,548.0,184.0,364.0,1004,294,699
220954-8,764.8,307.7,425.9,376.9,120.4,256.4,806,247,542
220953-3,881.6,815.2,52.6,371.6,350.2,21.5,950,931,12
220953-2,392.4,362.8,23.4,165.4,155.8,9.5,465,391,67
220952-4,702.0,75.0,607.0,405.0,59.0,346.0,696,109,563
220951-4,549.0,472.0,68.0,263.0,228.0,35.0,552,478,73
220954-4,144.0,10.0,130.0,92.0,7.0,85.0,150,15,132
220955-5,31.0,14.0,15.0,21.0,12.0,9.0,30,16,13
220957-7,1109.0,647.0,430.0,499.0,304.0,195.0,1003,458,538
220956-3,835.0,761.0,62.0,319.0,294.0,25.0,817,718,93
2206332,810.0,142.0,649.0,318.0,85.0,233.0,668,149,501
220895-5,795.0,217.0,547.0,238.0,67.0,171.0,667,179,474
220895-4,1028.0,497.0,495.0,383.0,177.0,206.0,1042,437,591
220892-4,831.0,384.0,425.0,374.0,205.0,169.0,798,383,402
2205113-KA,510.0,129.0,356.0,292.0,76.0,216.0,485,127,351
2205118-K,199.0,114.0,76.0,72.0,37.0,35.0,213,98,112
2205117,1152.0,237.0,862.0,558.0,103.0,455.0,1097,176,909
2205114-K,1043.0,480.0,530.0,464.0,194.0,270.0,1250,459,765
2205115-K,570.0,293.0,253.0,252.0,99.0,153.0,562,230,328
2205117-K,990.0,308.0,623.0,503.0,120.0,383.0,1047,271,761
2205116-K,918.0,356.0,535.0,378.0,103.0,275.0,903,227,654
2205119-K,1002.0,273.0,687.0,485.0,90.0,395.0,1085,240,833
220517,646.0,168.0,436.0,262.0,64.0,198.0,630,134,485
220518,479.0,146.0,307.0,233.0,71.0,162.0,502,117,375
2205110,546.0,114.0,405.0,242.0,43.0,199.0,549,98,442
220895-2,278.2,41.6,224.0,112.1,25.8,86.3,282,34,240
220895-3,582.0,233.0,300.0,228.0,108.0,120.0,599,239,349
220897-1,598.0,174.0,411.0,186.0,48.0,138.0,585,163,411
220891-3,768.0,399.0,356.0,398.0,222.0,176.0,885,452,426
220896-6,285.3,204.2,73.8,104.3,74.1,30.2,320,275,41
220893-2,1036.0,322.0,652.0,342.0,123.0,219.0,1071,285,774
220895-1,983.0,797.0,165.0,369.0,305.0,64.0,1013,845,155
220892-1,299.0,55.0,225.0,126.0,30.0,96.0,297,64,222
220892-2,387.0,89.0,280.0,128.0,21.0,107.0,352,99,239
220897-4,1063.0,608.0,428.0,364.0,189.0,175.0,782,520,256
220891-6,897.8,300.4,551.0,319.9,106.2,213.7,970,288,675
220891-5,513.0,504.0,6.0,156.0,153.0,3.0,429,422,6
220896-8,235.0,62.0,156.0,74.0,18.0,56.0,246,79,161
220896-7,314.0,82.0,215.0,118.0,31.0,87.0,358,74,275
220893-4,489.4,77.9,381.9,215.9,29.8,186.2,538,83,443
220893-5,141.7,40.8,97.2,46.7,5.9,40.8,131,35,96
220892-3,742.0,96.0,609.0,283.0,44.0,239.0,759,123,616
220897-3,1522.0,228.0,1216.0,641.0,123.0,518.0,1350,228,1102
220897-2,1149.0,141.0,972.0,478.0,39.0,439.0,1015,131,865
22051153,944.0,921.0,10.0,370.0,363.0,7.0,1033,1022,5
22051124,1226.0,254.0,884.0,601.0,116.0,485.0,1276,211,1047
22051150,1491.0,864.0,577.0,554.0,306.0,248.0,1211,574,624
2205133-K,459.0,397.0,53.0,246.0,209.0,37.0,617,563,52
2205130-K,338.0,190.0,144.0,143.0,66.0,77.0,392,191,191
2205129-K,606.0,226.0,360.0,238.0,93.0,145.0,644,236,397
2205128-K,382.0,102.0,263.0,169.0,50.0,119.0,455,102,341
2205127-K,420.0,130.0,282.0,179.0,43.0,136.0,475,127,346
2205125-K,883.0,347.0,500.0,343.0,105.0,238.0,1000,304,673
2205124-K,323.0,293.0,26.0,74.0,67.0,7.0,386,357,29
22051123,1236.0,229.0,962.0,659.0,126.0,533.0,1197,164,1005
220511-H,685.0,129.0,515.0,257.0,51.0,206.0,699,104,577
220512-H,578.0,92.0,458.0,289.0,37.0,252.0,563,53,497
2205126-K,436.0,358.0,65.0,221.0,187.0,34.0,513,397,115
2205123-K,707.0,618.0,79.0,201.0,159.0,42.0,762,615,141
2205131-K,306.0,280.0,23.0,127.0,118.0,9.0,349,315,29
2205121-K,440.0,401.0,32.0,199.0,182.0,17.0,505,457,42
2205113-KB,330.0,285.0,35.0,115.0,94.0,21.0,339,271,68
2205122-K,450.0,438.0,2.0,216.0,208.0,8.0,497,491,3
22051154,900.0,878.0,16.0,390.0,376.0,14.0,1000,993,5
220517-H,554.0,120.0,400.0,284.0,52.0,232.0,520,86,425
220513-H,578.0,83.0,460.0,258.0,39.0,219.0,626,90,524
220518-H,956.0,165.0,744.0,522.0,70.0,452.0,954,109,826
220519-H,484.0,106.0,358.0,216.0,45.0,171.0,439,67,368
220516-H,275.0,52.0,214.0,112.0,20.0,92.0,295,54,237
220515-H,278.0,48.0,218.0,116.0,24.0,92.0,267,32,226
220514-H,890.0,141.0,713.0,404.0,63.0,341.0,884,96,771
22051122,801.0,139.0,606.0,449.0,65.0,384.0,752,110,633
22051121,782.0,173.0,573.0,413.0,93.0,320.0,783,121,654
22051119,553.0,112.0,396.0,300.0,61.0,239.0,503,88,406
2205155,675.0,155.0,494.0,258.0,55.0,203.0,631,138,478
220519,743.0,312.0,389.0,247.0,85.0,162.0,783,304,468
2205157,638.0,254.0,346.0,217.0,58.0,159.0,656,213,428
2205167,257.0,50.0,193.0,118.0,21.0,97.0,256,57,188
2205156,714.0,188.0,474.0,271.0,74.0,197.0,716,168,533
2205158,447.0,260.0,176.0,116.0,45.0,71.0,465,193,262
2205162,494.0,107.0,364.0,232.0,55.0,177.0,504,67,429
2205163,483.0,85.0,350.0,236.0,44.0,192.0,485,79,399
2205159,777.0,206.0,529.0,315.0,76.0,239.0,751,143,597
2205168,822.0,204.0,595.0,285.0,65.0,220.0,801,144,643
2205169,554.0,123.0,399.0,267.0,57.0,210.0,556,110,436
2205172,537.0,138.0,362.0,222.0,37.0,185.0,516,83,422
22051118,669.0,142.0,497.0,362.0,83.0,279.0,665,118,535
22051117,827.0,188.0,587.0,392.0,87.0,305.0,812,158,636
22051116,494.0,212.0,269.0,209.0,79.0,130.0,502,199,293
22051115,418.0,374.0,38.0,142.0,125.0,17.0,421,407,14
22051120,414.0,53.0,342.0,232.0,26.0,206.0,419,47,365
22051104,652.0,640.0,5.0,295.0,294.0,1.0,721,710,8
22051108,383.0,370.0,6.0,141.0,139.0,2.0,391,387,3
2205120-K,1026.0,282.0,697.0,495.0,91.0,404.0,1079,222,842
2205152,1058.0,219.0,791.0,425.0,85.0,340.0,1157,203,931
2205151,888.0,156.0,692.0,330.0,51.0,279.0,947,125,797
2205153,707.0,145.0,527.0,277.0,51.0,226.0,690,83,592
2205154,550.0,133.0,399.0,229.0,45.0,184.0,573,113,449
2205161,656.0,156.0,455.0,309.0,65.0,244.0,629,105,516
2205118,843.0,213.0,600.0,346.0,61.0,285.0,908,200,693
2205122,277.0,104.0,158.0,102.0,35.0,67.0,264,76,181
2205121,541.0,134.0,375.0,239.0,52.0,187.0,594,100,486
2205170,1118.0,392.0,678.0,474.0,119.0,355.0,1102,316,771
2205160,1338.0,306.0,962.0,600.0,112.0,488.0,1278,217,1043
2205166,854.0,182.0,636.0,418.0,96.0,322.0,854,139,703
2205164,415.0,86.0,296.0,204.0,35.0,169.0,428,60,361
2205165,617.0,133.0,461.0,272.0,67.0,205.0,585,118,459
2205111,702.0,251.0,413.0,235.0,70.0,165.0,691,196,486
2205171,1131.0,223.0,857.0,563.0,71.0,492.0,1146,139,990
2205120,270.0,55.0,198.0,125.0,18.0,107.0,236,41,191
2205119,404.0,103.0,281.0,207.0,41.0,166.0,423,80,335
220513-K,852.0,360.0,453.0,397.0,144.0,253.0,568,195,365
2205134-K,792.0,276.0,479.0,318.0,55.0,263.0,754,189,552
220511-K,876.0,187.0,645.0,553.0,94.0,459.0,1068,175,875
220512-K,945.0,315.0,588.0,595.0,162.0,433.0,1115,309,796
220516-K,1203.0,500.0,656.0,589.0,189.0,400.0,1315,461,824
220517-K,1461.0,591.0,808.0,644.0,215.0,429.0,1423,440,957
220518-K,1100.0,438.0,623.0,514.0,163.0,351.0,1208,363,824
220519-K,513.0,166.0,322.0,271.0,65.0,206.0,547,122,422
2205135-K,476.0,154.0,303.0,294.0,68.0,226.0,516,120,393
2205110-K,552.0,178.0,350.0,302.0,63.0,239.0,608,173,429
220513,608.0,141.0,429.0,314.0,45.0,269.0,590,131,453
220514,552.0,151.0,383.0,270.0,61.0,209.0,529,102,423
220515,564.0,123.0,406.0,281.0,46.0,235.0,519,88,429
220514-K,1020.0,370.0,608.0,489.0,139.0,350.0,1159,301,847
220515-K,948.0,110.0,803.0,591.0,52.0,539.0,1101,95,995
2205112-K,938.0,199.0,703.0,587.0,79.0,508.0,1174,148,1015
2205111-K,473.0,170.0,278.0,230.0,72.0,158.0,509,141,364
220511,1117.0,172.0,885.0,587.0,61.0,526.0,1246,157,1065
220512,707.0,130.0,545.0,346.0,55.0,291.0,766,123,631
2205112,927.0,221.0,663.0,454.0,80.0,374.0,916,157,746
2205114,418.0,77.0,322.0,227.0,40.0,187.0,405,57,344
2205113,982.0,208.0,715.0,486.0,92.0,394.0,999,172,803
2205116,425.0,94.0,307.0,204.0,24.0,180.0,444,88,353
2205115,359.0,90.0,253.0,152.0,28.0,124.0,349,60,286
220378-1B,161.7,113.5,44.6,87.0,65.8,21.2,109,65,43
220377-1,472.3,331.5,130.4,254.0,192.2,61.8,498,344,145
220911-1,828.0,399.0,401.0,437.0,211.0,226.0,920,485,411
220916-1,732.0,133.0,587.0,344.0,77.0,267.0,744,151,573
22105101,466.0,187.0,273.0,206.0,94.0,112.0,455,163,287
22105102,809.0,215.0,581.0,324.0,84.0,240.0,728,204,512
221172-1,968.0,235.0,714.0,371.0,89.0,282.0,784,236,535
220374-1A,410.0,309.0,90.0,221.0,173.0,48.0,407,311,93
220378-1A,372.0,206.0,162.0,212.0,99.0,113.0,412,193,216
220912-1,644.0,598.0,33.0,351.0,324.0,27.0,671,596,67
221052,572.0,477.6,85.0,206.8,167.1,39.6,614,514,99
22105103,222.0,185.4,33.0,80.2,64.9,15.4,174,131,42
22105104,655.0,88.0,564.0,259.0,35.0,224.0,547,79,464
22105104A,250.0,86.0,161.0,105.0,26.0,79.0,245,99,146
220914-1,982.9,545.3,424.8,469.5,264.0,205.5,967,549,408
220914-2,237.1,123.6,106.2,124.5,68.0,56.5,258,164,91
220913-1,689.4,468.9,207.4,329.0,222.2,106.7,782,555,221
220913-3,98.6,67.1,29.6,47.0,31.8,15.3,60,34,26
220913-2,128.0,91.0,36.0,70.0,55.0,15.0,119,85,34
220636B,628.0,38.0,577.0,201.0,17.0,184.0,524,40,471
220638B,197.0,14.0,178.0,59.0,4.0,55.0,180,23,154
220375-3,151.0,23.0,122.0,93.0,15.0,78.0,155,17,137
