GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
120110523,3338,1635,231,1297,9,53,108,5,314,29,131,6,2767,1454,187,987,8,37,90,4,244,22,108,5,3984.7,2236.0,202.9,1466.5,0.0,38.3,40.9,0.0,244.8,42.3,40.9,0.0
120110524,2496,1034,323,1027,10,53,49,0,409,35,64,1,1897,842,231,755,6,27,36,0,285,22,44,1,2698.3,1213.9,306.8,1177.6,0.0,0.0,0.0,0.0,353.1,98.2,0.0,0.0
120110525,131,19,48,57,0,5,2,0,48,0,2,0,89,15,27,44,0,1,2,0,27,0,2,0,83.9,19.0,35.4,29.5,0.0,0.0,0.0,0.0,35.4,0.0,0.0,0.0
120110526,2839,1599,152,976,9,55,45,3,221,35,55,4,2257,1337,119,728,8,27,35,3,152,27,42,4,2972.8,1718.0,261.5,920.2,0.0,25.0,48.2,0.0,266.5,18.9,48.2,0.0
120110527,3073,291,1963,711,7,81,20,0,2111,34,40,23,2237,245,1401,520,4,53,14,0,1504,22,26,19,3708.4,642.1,1925.2,1132.0,0.0,9.1,0.0,0.0,2012.3,14.0,34.0,25.0
120110528,1861,42,1668,105,0,36,10,0,1723,4,16,4,1350,40,1199,77,0,26,8,0,1236,2,13,3,1740.9,88.0,1502.7,150.2,0.0,0.0,0.0,0.0,1516.9,4.7,0.0,0.0
120110529,2,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5.4,0.4,0.1,4.9,0.0,0.0,0.0,0.0,0.1,1.5,0.0,0.0
120110530,1764,635,776,277,5,29,41,1,802,11,46,7,1348,550,530,211,3,21,32,1,548,7,37,5,2480.7,623.1,1017.7,690.5,21.9,0.0,127.6,0.0,1091.3,74.6,127.6,0.0
120110531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120110532,309,222,25,50,0,9,3,0,36,5,4,0,258,191,18,39,0,8,2,0,26,5,2,0,352.4,151.4,82.7,86.4,0.0,18.7,13.3,0.0,90.6,1.6,22.1,0.0
120110533,1519,1143,109,219,7,14,27,0,126,10,32,5,1183,905,72,171,3,10,22,0,80,5,25,3,1600.5,1188.8,0.0,358.6,0.0,35.8,17.4,0.0,18.4,0.0,17.4,0.0
120110534,194,141,13,27,2,8,3,0,17,4,6,0,182,136,12,25,2,4,3,0,14,4,4,0,178.6,127.9,16.6,26.8,4.5,2.8,0.0,0.0,19.4,4.5,0.0,0.0
120110535,1583,1196,105,217,6,24,27,8,126,13,33,9,1422,1098,87,189,5,15,22,6,102,9,26,7,1644.6,1028.3,238.5,205.6,0.0,63.5,108.6,0.0,288.8,0.0,108.6,0.0
120110536,1174,1013,17,110,2,11,21,0,20,3,25,0,1141,991,17,101,2,9,21,0,18,2,24,0,896.9,724.3,33.9,94.6,7.2,0.0,36.8,0.0,33.9,7.2,36.8,0.0
120110537,1181,440,593,107,3,21,17,0,620,6,27,6,966,429,412,90,3,17,15,0,430,6,23,5,1432.0,453.2,860.7,89.7,2.0,12.6,13.7,0.0,881.3,5.6,14.3,0.0
120110538,2124,687,1005,340,9,50,33,0,1052,21,37,6,1672,653,685,269,6,33,26,0,716,15,30,4,2238.6,1220.2,554.8,411.6,0.2,47.8,3.9,0.0,615.1,22.4,4.1,0.1
120110539,1486,997,197,231,2,41,17,1,244,19,30,1,1323,927,148,195,2,33,17,1,178,12,26,1,1424.3,724.1,274.0,319.6,0.0,82.0,24.6,0.0,336.9,1.5,39.6,0.0
120110540,1295,992,106,141,5,38,12,1,131,10,33,3,1110,890,78,105,5,22,9,1,91,10,23,2,1525.9,1229.7,45.7,231.1,0.1,16.7,2.8,0.0,69.2,19.1,11.7,0.0
120110541,1400,1205,53,111,0,12,17,2,59,3,21,2,1253,1099,36,95,0,6,15,2,39,3,16,2,1475.3,1139.5,46.1,266.7,6.9,12.8,3.2,0.0,54.3,20.8,3.2,0.0
120110542,21,18,1,1,0,1,0,0,1,0,0,0,19,16,1,1,0,1,0,0,1,0,0,0,16.7,12.5,0.6,2.4,0.0,0.6,0.6,0.0,0.6,0.0,0.6,0.0
120110543,896,601,105,146,1,27,16,0,120,5,27,0,833,572,86,136,1,22,16,0,94,5,27,0,1481.7,643.7,471.9,315.3,0.0,30.3,20.5,0.0,488.1,0.0,33.3,9.6
120110544,603,251,181,69,3,36,63,0,204,12,73,0,517,232,151,63,2,28,41,0,168,11,50,0,592.8,409.9,42.6,109.4,0.0,25.0,5.9,0.0,108.2,0.0,5.9,0.0
120110545,831,526,106,156,5,15,23,0,116,10,28,2,758,496,93,135,3,10,21,0,98,6,26,2,814.0,543.3,71.6,154.9,0.0,20.1,24.0,0.0,118.6,5.6,24.0,0.0
120110546,258,187,12,38,0,3,18,0,14,3,18,0,229,166,8,36,0,3,16,0,10,3,16,0,239.8,167.6,3.8,51.3,0.0,7.7,9.5,0.0,6.8,0.0,11.7,3.3
120110547,76,62,2,10,0,0,2,0,2,0,2,0,75,61,2,10,0,0,2,0,2,0,2,0,77.8,53.4,1.2,17.3,0.0,2.6,3.2,0.0,2.2,0.0,3.9,1.1
120110548,1136,719,86,279,2,27,23,0,120,8,33,1,932,632,59,208,2,13,18,0,76,6,27,0,1544.6,1063.0,156.0,303.2,0.0,22.5,0.0,0.0,156.0,45.4,0.0,0.0
120110549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120110550,30,19,4,7,0,0,0,0,4,0,1,0,29,19,4,6,0,0,0,0,4,0,1,0,47.6,21.6,5.8,19.9,0.0,0.4,0.0,0.0,14.2,0.4,0.0,0.0
120110551,173,126,25,15,0,5,2,0,30,3,6,0,142,111,13,14,0,2,2,0,14,0,2,0,160.7,77.7,29.9,37.4,0.0,12.5,3.2,0.0,38.0,0.0,3.4,0.0
