GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_adjtot,Wh_2020_adjtot,His_2020_adjtot,BlC_2020_adjtot,NatC_2020_adjtot,AsnC_2020_adjtot,PacC_2020_adjtot,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
2403703-001,2952,2206,106,477,59,115,1,2263,1741,56,358,36,74,0,3635,2503,128,715,59,246,2,2357,1702,83,430,28,120,0,3659,2588,136,614,64,276,2,2388,1778,70,346,36,167,0,3607,2674,228,503,42,179,0,2409,1865,164,241,24,125,0,4581,3304,247,653,119,277,29,3280,2436,150,457,81,159,15,4586,3304,247,654,120,277,29,3280,2436,150,386,110,14,4,26,154
2403703-003,2859,2531,72,168,34,79,3,1997,1788,45,109,24,47,1,2479,2139,49,220,9,61,0,2040,1858,18,119,9,37,0,2751,2177,53,231,0,206,0,2120,1853,18,143,0,108,0,2670,2120,36,233,0,190,0,2062,1760,2,181,0,127,0,2521,2150,100,125,38,93,3,1925,1676,72,86,21,53,3,2524,2152,100,123,38,90,3,1925,1676,72,78,38,1,1,17,42
2403704-001,3661,3254,87,281,27,23,4,2671,2400,45,196,19,15,1,3855,3445,150,225,18,41,0,2903,2677,62,126,18,21,0,4185,3748,113,298,22,3,0,3087,2825,41,201,21,1,0,4471,3946,108,367,51,2,0,3243,2889,33,282,29,2,0,4203,3455,171,392,117,70,2,3106,2599,82,281,74,48,2,4207,3458,171,397,118,72,2,3106,2599,82,254,34,8,0,18,111
2403706-004,3130,2571,28,492,19,28,0,2258,1826,18,383,14,23,0,2665,2069,27,553,17,6,0,2369,1842,27,479,10,0,0,2455,2072,29,325,29,12,0,2219,1837,30,322,15,0,0,2428,1954,54,382,34,37,0,2144,1664,57,387,17,0,0,3199,2614,80,395,60,57,7,2376,1923,52,321,46,36,0,3206,2616,80,397,58,57,7,2376,1923,52,296,10,1,0,7,87
2400131-000,1580,1549,5,10,7,9,3,1273,1251,3,6,6,7,1,1456,1456,0,0,0,0,0,1233,1233,0,0,0,0,0,1356,1356,0,0,0,0,0,1151,1151,0,0,0,0,0,1532,1532,0,0,0,0,0,1246,1246,0,0,0,0,0,1603,1494,20,15,45,11,1,1287,1203,13,8,38,8,0,1603,1494,20,15,45,11,1,1287,1203,13,5,5,0,0,4,57
2400110-000,2129,2090,6,17,10,5,1,1650,1628,5,7,4,5,1,2098,2075,7,1,3,12,0,1650,1635,4,0,4,4,0,1953,1928,9,1,4,10,0,1496,1481,4,0,4,4,0,2055,2002,31,10,4,15,0,1507,1488,12,4,5,5,0,1868,1793,15,13,29,3,2,1478,1438,11,5,13,0,0,1871,1795,15,14,29,3,2,1478,1438,11,2,0,1,0,2,24
2402705-010,4298,2536,84,250,14,1429,1,2781,1666,46,168,8,898,1,4329,2213,134,315,6,1622,0,2812,1625,50,203,0,934,0,4420,2159,64,305,8,1848,20,2790,1605,40,164,0,967,10,4414,2025,61,344,0,1930,20,2905,1525,48,138,0,1220,8,4368,1904,115,346,36,1978,7,3171,1463,86,230,22,1374,5,4369,1905,115,343,35,1977,7,3171,1463,86,203,1327,2,0,10,80
2402706-035,3827,1487,190,1046,30,1105,5,2624,1067,120,691,25,740,3,4988,1944,267,1484,27,1347,0,2926,1354,135,872,27,558,0,5313,1896,218,1703,27,1531,0,3082,1382,96,908,27,686,0,6043,2572,213,1864,7,1409,0,3656,1592,97,1243,3,690,0,6111,1762,348,2076,70,1908,9,4448,1428,241,1403,63,1329,6,6116,1763,348,2079,63,1918,9,4448,1428,241,1309,1283,4,0,31,152
2400121-000,1213,1183,4,14,7,4,1,956,934,4,6,7,4,1,1332,1276,3,5,3,42,4,1070,1040,0,0,2,21,3,1294,1247,3,5,2,31,6,1043,1013,0,2,0,17,7,1207,1143,3,8,0,26,0,989,977,0,2,0,14,0,1121,1077,7,14,14,6,1,911,878,4,10,9,5,1,1122,1078,7,14,14,6,1,911,878,4,5,4,1,1,3,15
2403708-005,3508,2763,193,323,31,222,13,2571,2116,112,196,17,138,7,4339,3540,198,357,0,243,1,3004,2517,135,201,0,154,0,4516,3775,247,305,9,185,4,3146,2732,138,141,9,123,0,3725,2894,379,302,66,132,1,2494,2002,269,148,47,72,0,3774,2739,296,400,110,261,24,2722,2059,175,248,85,160,15,3776,2741,296,412,109,265,24,2722,2059,175,202,126,11,6,16,127
2403708-008,998,784,55,93,8,65,4,712,584,31,55,5,41,3,1120,914,17,152,0,38,0,880,749,10,93,0,28,0,1170,1015,10,114,0,31,0,913,825,10,58,0,18,0,1204,860,43,301,0,0,0,978,745,37,203,0,0,0,1198,882,54,173,17,82,4,1053,812,43,132,13,63,2,1201,884,54,166,17,77,4,1053,812,43,115,49,2,0,0,32
2404704-002,980,843,30,80,12,12,1,777,681,18,58,8,9,1,996,936,8,45,0,2,0,778,742,3,31,1,2,0,919,848,4,54,6,3,0,668,619,3,36,6,3,0,861,803,4,48,3,2,0,609,576,3,20,0,1,0,1102,995,26,30,18,27,0,849,763,20,25,17,17,0,1102,995,26,30,18,27,0,849,763,20,23,14,2,0,4,23
2402904-002,2056,1247,125,638,20,55,2,1669,1050,79,503,13,35,1,1897,1262,56,519,17,61,0,1644,1092,59,441,1,35,0,2006,1466,51,419,1,85,2,1718,1251,50,372,1,37,0,2090,1527,37,469,1,84,4,1699,1119,32,513,0,14,0,2200,1300,167,629,45,65,3,1830,1122,129,497,38,46,1,2210,1301,167,632,42,64,3,1830,1122,129,471,36,0,0,6,66
2402907-001,1222,940,11,260,7,3,2,1044,813,10,213,4,3,1,1184,835,62,271,0,26,0,965,708,40,198,0,12,0,1132,815,36,274,0,13,0,940,710,20,205,0,2,0,1020,863,25,126,0,11,0,892,750,6,138,0,3,0,1124,875,35,194,13,7,0,1006,791,21,176,12,6,0,1127,875,35,196,13,7,0,1006,791,21,165,5,0,0,5,19
2402904-001,3719,2979,122,538,20,79,5,3343,2785,92,390,14,70,4,3669,2869,94,558,29,149,0,3086,2403,100,493,13,80,0,3703,2924,126,520,16,146,6,3167,2509,120,472,13,53,0,3675,2752,98,690,16,144,9,3149,2532,94,455,13,55,0,3783,2761,178,648,48,165,14,3376,2555,145,504,44,142,14,3789,2764,178,647,48,165,14,3376,2555,145,465,129,10,0,1,71
2402901-002,2140,1869,142,107,18,13,2,1682,1494,88,82,12,8,0,1995,1810,112,46,23,4,0,1665,1545,40,45,23,4,0,1998,1681,231,60,22,3,0,1590,1445,65,54,23,4,0,2057,1760,191,26,48,3,0,1636,1514,68,20,38,3,0,1992,1703,132,89,31,35,6,1655,1448,85,61,26,25,3,1992,1703,132,89,31,35,6,1655,1448,85,59,15,2,0,6,40
2451028-008,2282,91,20,2165,25,8,2,1740,83,10,1639,21,6,0,2464,96,14,2361,4,7,8,1810,89,10,1693,4,4,0,2538,107,15,2410,14,12,9,1890,90,10,1763,14,10,0,3912,99,0,3790,9,15,7,2477,72,0,2377,4,15,0,2096,75,47,1959,38,13,1,1658,72,38,1547,26,13,1,2121,75,47,1960,37,13,1,1658,72,38,1483,10,2,0,7,46
2451027-039,974,837,22,77,3,43,0,742,645,14,63,1,25,0,683,637,0,36,0,10,0,495,450,0,35,0,10,0,642,567,0,14,0,0,0,500,485,0,15,0,0,0,715,648,0,13,0,0,0,504,496,0,14,0,0,0,1001,789,54,100,9,57,0,784,639,33,73,7,39,0,1003,789,54,103,9,58,0,784,639,33,56,25,2,0,1,28
2451027-010,1019,738,28,226,5,19,0,842,645,22,158,3,15,0,842,424,30,340,0,44,0,647,367,0,256,0,22,0,884,495,27,320,0,42,0,690,410,0,259,0,19,0,936,503,39,348,0,47,0,782,529,0,237,0,34,0,1021,531,43,407,13,29,4,801,442,29,296,13,23,4,1026,534,43,406,13,29,3,801,442,29,267,11,1,3,5,43
2451027-059,1449,34,19,1390,8,8,2,1163,32,15,1110,6,7,1,1137,44,0,1084,2,6,1,981,44,0,930,2,4,1,1178,39,0,1117,1,19,1,1032,38,0,970,2,20,1,1440,37,0,1353,2,50,0,1089,21,0,1070,5,21,0,1165,36,47,1076,16,9,1,952,28,35,884,12,9,0,1180,37,47,1083,16,9,1,952,28,35,853,5,1,0,6,24
2451020-011,3405,1081,117,2119,43,95,1,2284,842,65,1311,29,68,1,3001,678,231,1858,234,149,15,1851,581,32,1061,169,75,0,2551,497,228,1676,38,142,22,1573,454,10,999,23,73,0,2145,487,126,1261,129,152,7,1480,435,1,904,59,59,0,2126,453,151,1471,62,37,2,1510,374,105,983,50,23,1,2181,460,153,1496,51,35,2,1510,374,105,929,19,8,0,11,64
2451020-002,1316,91,12,1205,17,9,0,969,76,7,877,12,5,0,984,58,0,915,2,2,0,715,58,1,661,0,0,0,965,72,1,881,2,3,0,725,72,1,651,0,0,0,993,67,5,909,1,1,0,772,53,3,703,0,0,0,916,47,33,834,19,4,1,713,39,26,644,16,2,1,945,48,33,847,18,4,1,713,39,26,590,1,3,0,7,47
2400515-012,2653,2352,93,98,19,91,0,2156,1954,61,61,13,66,0,2407,2034,49,252,5,72,10,1872,1643,16,185,0,22,0,2478,2027,304,82,6,81,12,1929,1697,146,51,0,25,0,2453,2069,246,69,6,85,12,2016,1828,121,52,0,23,0,2870,2103,243,231,99,161,1,2372,1827,148,179,71,127,1,2881,2112,243,242,96,168,1,2372,1827,148,151,93,15,0,15,123
2403505-002,6274,5149,225,758,43,109,7,4917,4108,158,569,32,59,3,6459,5585,178,544,35,65,24,4870,4266,126,435,0,30,0,6548,5621,196,558,37,81,27,5002,4371,112,458,0,53,0,6799,5504,280,528,45,20,35,5017,4481,126,379,0,14,0,6348,5123,378,571,131,127,13,4949,4083,226,434,96,87,10,6368,5126,378,589,125,127,12,4949,4083,226,397,65,15,0,23,140
2401902-001,1805,1637,56,96,11,11,0,1435,1324,30,70,7,7,0,1784,1522,53,128,36,50,0,1265,1104,18,100,18,22,0,1784,1436,116,159,61,45,0,1265,1001,79,144,47,26,0,1908,1527,139,191,39,26,0,1305,1087,105,93,32,29,0,1678,1463,60,111,31,13,2,1334,1183,41,72,29,7,2,1682,1466,60,113,31,12,2,1334,1183,41,62,4,3,0,7,34
2401902-003,188,169,6,9,1,1,0,149,137,4,7,0,0,0,180,144,5,26,2,3,0,134,108,4,21,2,1,0,185,139,8,32,10,2,0,141,103,7,28,9,2,0,146,117,8,18,4,1,0,115,100,2,9,2,0,0,148,128,7,12,1,0,0,126,108,5,12,1,0,0,148,128,7,12,1,0,0,126,108,5,9,0,0,0,0,4
2400504-001,3310,1493,285,1272,35,266,2,2564,1280,194,886,27,198,1,4120,1281,750,1584,11,547,0,2609,1147,91,1077,7,273,0,4102,1379,696,1640,11,439,0,2721,1236,105,1110,7,254,0,5046,1810,157,2632,25,409,0,3940,1626,111,1986,24,176,0,5333,1394,452,3073,104,402,6,4157,1220,305,2289,79,321,4,5342,1394,452,3081,99,403,6,4157,1220,305,2157,286,3,2,30,154
2400504-012,5680,2892,333,2046,60,418,5,4424,2458,223,1426,42,311,4,7564,2944,330,3566,91,810,0,5535,2526,146,2393,53,381,0,7899,2859,384,3893,90,913,0,5821,2428,220,2699,53,383,0,6989,2745,357,3192,68,789,0,4771,2094,122,2149,28,367,0,6858,2209,500,3544,76,603,4,5358,1980,360,2548,59,455,3,6874,2211,500,3564,74,604,4,5358,1980,360,2406,400,6,1,34,171
2400504-015,211,95,18,81,2,17,0,163,82,12,57,2,13,0,223,82,25,111,0,18,0,165,68,10,76,0,10,0,243,85,31,124,0,21,0,177,68,17,80,0,9,0,366,118,18,197,0,26,0,236,73,12,119,0,11,0,263,61,8,132,4,57,0,205,54,8,92,0,50,0,263,61,8,132,4,57,0,205,54,8,92,50,0,0,0,1
2404513-002,4821,2243,516,1918,46,138,4,3662,1933,358,1243,31,104,3,5233,2020,150,2898,80,84,0,3481,1710,45,1643,81,10,0,5299,2123,202,2733,75,166,0,3349,1726,34,1513,78,0,0,5622,2044,186,3243,68,81,0,3629,1617,28,1909,68,0,0,5179,1710,709,2563,148,164,12,3740,1429,467,1684,113,123,7,5230,1721,710,2590,130,160,9,3740,1429,467,1575,96,12,0,10,151
2404513-001,1650,766,176,656,18,45,4,1252,662,124,426,11,34,3,1722,645,287,675,34,83,0,931,554,7,308,3,59,0,1443,623,38,722,33,60,0,948,531,14,355,3,49,0,1246,724,50,380,53,71,0,965,551,7,329,0,25,0,1659,644,193,801,37,10,0,1314,550,125,617,32,10,0,1671,647,194,797,32,10,0,1314,550,125,583,10,3,0,4,39
2404101-001,5585,4078,243,1144,29,113,13,4543,3470,169,831,20,66,6,5889,4252,452,1076,98,134,0,4478,3558,89,763,90,50,0,6246,4411,478,1209,93,222,0,4675,3685,101,798,87,53,0,6060,4341,318,1128,75,200,6,4630,3727,73,738,54,59,0,6019,4325,512,995,79,131,16,5002,3809,304,756,53,90,10,6035,4327,514,994,76,131,15,5002,3809,304,697,71,6,0,12,103
2404103-003,1203,1106,8,76,9,7,0,1083,997,8,65,9,7,0,1020,963,8,42,0,7,0,895,841,10,40,0,4,0,1052,956,29,57,0,10,0,959,871,23,55,0,4,0,1287,1070,142,67,0,7,0,1151,990,104,61,0,4,0,1102,1005,40,36,9,8,0,1003,923,31,32,9,8,0,1102,1005,40,36,9,8,0,1003,923,31,28,8,0,0,1,12
2400508-015,2094,1801,93,27,16,156,10,1644,1440,69,19,10,104,5,2101,1644,39,42,53,320,0,1550,1360,34,30,25,94,0,2106,1641,40,36,66,333,0,1540,1350,24,30,24,120,0,1923,1503,57,34,61,283,0,1395,1210,23,30,24,100,0,2162,1647,116,70,36,280,7,1713,1344,81,53,26,201,7,2165,1649,116,71,36,286,7,1713,1344,81,39,178,2,6,9,54
2400502-010,5926,424,219,5144,72,171,8,4341,384,133,3721,42,115,6,6718,454,410,5594,168,422,0,4538,418,131,3747,4,200,0,6424,483,437,5191,175,486,0,4532,429,146,3681,14,230,0,6679,470,278,5830,194,273,0,4560,411,109,3844,19,129,0,6294,325,376,5391,87,228,10,4863,293,260,4146,66,174,6,6316,325,378,5366,73,226,9,4863,293,260,4002,147,10,1,26,124
2400511-011,5021,3588,150,718,25,570,8,3933,2948,97,473,18,414,5,4784,3047,73,908,23,791,2,3720,2536,27,714,3,423,2,4909,3129,43,938,21,827,2,3732,2588,7,724,3,406,2,4474,2856,100,848,82,655,4,3370,2433,28,412,25,450,3,5404,3018,191,1127,101,985,14,4134,2469,120,772,68,701,13,5412,3021,191,1132,97,988,13,4134,2469,120,718,667,9,3,8,140
2400508-007,4842,2684,572,765,37,860,5,3869,2310,419,543,30,625,4,5321,2333,801,1321,35,899,113,3401,1960,194,924,24,304,0,5213,2150,911,1313,48,814,88,3268,1854,226,958,32,208,0,5908,2402,1410,1222,87,861,140,3630,2088,478,740,13,244,0,5401,1907,1322,1140,106,981,16,4046,1647,835,799,82,709,12,5407,1908,1322,1149,88,988,15,4046,1647,835,736,681,10,8,28,101
2400509-013,3103,2883,61,56,10,100,1,2145,2025,32,37,5,49,1,3088,2770,71,64,0,188,0,2247,2058,31,48,0,114,0,3164,2915,68,45,0,141,5,2267,2122,26,31,0,83,0,3176,2885,55,86,0,155,2,2126,2026,11,53,0,56,0,3311,2874,117,123,21,163,8,2351,2070,72,98,15,88,5,3315,2874,117,128,20,168,8,2351,2070,72,74,63,0,0,14,58
2400505-001,3514,3299,86,65,21,44,6,2773,2619,61,49,17,27,5,3588,3352,105,51,0,101,0,2889,2763,36,22,0,63,0,3558,3340,125,44,0,82,0,2892,2810,38,14,0,32,0,3671,3414,148,79,0,74,0,2884,2779,53,28,0,29,0,3651,3296,130,81,73,52,1,2908,2673,73,57,58,31,1,3652,3297,130,79,73,52,1,2908,2673,73,48,13,2,0,19,80
2400505-002,932,876,23,17,7,12,1,735,696,16,12,4,7,0,842,759,19,21,0,42,0,681,622,9,8,0,42,0,833,807,17,1,0,10,0,673,660,1,0,0,8,0,848,794,20,27,0,7,0,700,679,4,11,0,13,0,936,849,29,20,5,27,0,770,718,17,11,4,15,0,936,849,29,20,5,27,0,770,718,17,11,14,2,0,1,7
2400502-006,4322,402,211,3666,28,91,4,3378,350,126,2855,22,74,3,4242,309,82,3698,68,163,0,3379,272,9,2953,0,148,0,4294,477,82,3463,65,281,0,3011,214,9,2540,0,250,0,4219,428,131,3424,70,243,0,2703,200,63,2261,0,205,0,4540,295,375,3769,80,115,6,3632,260,251,3045,59,81,3,4569,296,377,3770,72,113,6,3632,260,251,2932,60,11,1,18,99
2400511-016,3604,1926,220,1049,59,428,2,2619,1527,149,642,39,301,2,4297,1993,0,2069,0,235,0,2530,1505,0,915,0,115,0,4778,1281,0,2459,0,1038,0,2640,890,0,1310,0,435,0,4041,1132,0,1896,0,1013,0,2059,667,0,976,0,416,0,3702,1270,237,1748,71,415,7,2565,1025,147,1058,54,305,7,3720,1273,237,1752,68,416,6,2565,1025,147,993,274,3,4,12,107
2404509-001,2712,331,150,2225,23,14,3,1946,272,93,1577,16,7,1,2646,745,60,1806,9,36,0,1868,621,32,1193,8,27,0,3039,774,74,2152,0,38,0,1885,506,35,1314,0,32,0,3067,734,55,2149,1,38,0,1873,461,12,1414,2,0,0,2726,467,171,2054,44,25,1,2133,424,93,1589,29,13,1,2777,470,172,2084,39,25,1,2133,424,93,1544,7,17,0,5,43
2404509-002,2669,320,142,2216,24,10,1,1918,252,91,1573,13,8,1,2245,161,136,1991,4,0,0,1514,149,53,1315,6,0,0,2302,155,117,2100,2,0,0,1608,120,65,1431,4,0,0,2646,215,73,2287,1,0,0,1681,85,47,1486,1,0,0,2962,151,292,2522,43,23,8,2083,116,186,1770,27,17,5,3026,152,292,2554,38,23,7,2083,116,186,1694,12,10,0,5,60
2404509-003,3340,662,312,2368,34,36,11,2320,573,183,1559,26,24,10,3480,469,225,2566,0,250,0,1916,404,61,1407,0,34,0,3671,582,219,2556,0,348,0,2077,504,63,1453,0,57,0,4071,926,250,2556,1,334,0,2284,607,12,1525,2,56,0,3850,595,271,2954,59,62,6,2793,533,152,2081,40,49,1,3920,598,274,2967,54,60,6,2793,533,152,2001,40,5,0,4,58
2404105-001,1039,950,12,70,4,6,1,886,809,8,64,3,4,0,1100,915,75,94,5,0,10,878,765,23,77,3,0,0,1023,898,75,39,0,0,10,783,705,28,37,0,0,0,932,888,0,26,0,13,5,791,736,0,25,0,14,0,927,801,22,74,23,17,5,807,703,15,64,19,8,2,928,802,22,73,23,17,5,807,703,15,59,6,0,0,1,23
2400509-001,3301,3019,47,77,1,154,0,2600,2400,31,55,1,111,0,3256,2992,55,77,1,119,0,2608,2446,43,53,1,63,0,3149,2857,68,89,1,136,0,2488,2314,49,60,1,67,0,3218,2957,96,42,1,107,0,2603,2415,70,41,4,69,0,3335,2900,120,115,43,145,9,2696,2383,68,89,31,114,7,3337,2901,120,115,42,145,9,2696,2383,68,67,93,0,1,0,84
2400503-006,2837,2633,48,102,1,58,3,2385,2216,38,87,1,46,3,3212,2886,56,186,0,86,7,2563,2295,25,176,0,43,0,3249,2864,59,260,0,58,18,2633,2320,30,248,0,29,0,3118,2774,61,182,0,80,35,2351,2070,31,170,0,31,0,3443,2977,104,210,29,91,1,2707,2365,67,170,19,59,1,3443,2977,104,210,29,91,1,2707,2365,67,147,56,4,1,23,44
2400504-008,5348,3853,343,841,42,289,16,4026,3005,214,593,30,195,13,4972,3615,284,919,86,130,0,3800,2918,107,585,86,116,0,4825,3612,300,852,85,151,0,3643,2882,46,493,83,131,0,4898,3804,179,699,106,154,0,3936,3088,103,535,115,115,0,5298,3087,581,1238,87,382,9,4074,2606,371,825,65,258,3,5306,3089,581,1234,83,379,9,4074,2606,371,743,228,7,0,15,104
2400515-003,3138,2727,64,257,46,64,4,2630,2325,40,193,29,52,2,3012,2474,115,346,38,74,0,2458,2129,51,224,27,44,0,3055,2542,126,284,44,95,0,2524,2206,59,191,35,54,0,3108,2656,65,299,35,91,0,2633,2415,7,187,24,54,0,3110,2378,191,302,102,121,2,2597,2080,98,226,78,98,2,3118,2384,191,306,104,123,2,2597,2080,98,201,86,20,0,11,101
2451027-056,1649,15,24,1617,11,3,2,1238,13,21,1210,10,3,2,1624,0,7,1618,14,0,0,1175,0,4,1168,3,0,0,1418,0,6,1411,16,1,0,1013,0,3,999,3,0,0,951,5,4,941,0,0,0,769,9,7,755,0,0,0,1151,13,32,1110,10,12,2,919,13,25,889,10,8,2,1187,13,32,1127,11,10,2,919,13,25,852,4,3,0,1,21
2451015-021,1540,14,6,1511,14,3,1,1237,14,5,1212,12,3,1,1436,19,66,1351,5,0,0,1200,15,30,1159,4,0,0,1465,22,72,1371,0,0,0,1190,8,35,1145,0,0,0,1257,26,107,1124,0,0,0,1071,14,55,1002,0,0,0,1460,30,31,1394,27,20,4,1190,26,18,1141,17,14,2,1481,30,31,1387,23,19,4,1190,26,18,1104,8,0,2,2,30
2451016-002,2184,30,23,2132,14,16,2,1737,27,20,1690,11,14,2,1869,45,20,1804,0,0,0,1553,45,0,1508,0,0,0,1822,101,25,1694,0,0,0,1519,94,0,1425,0,0,0,2095,107,91,1987,0,0,0,1805,69,90,1619,0,0,0,1561,34,35,1488,10,22,0,1284,23,30,1226,7,18,0,1593,34,35,1504,10,22,0,1284,23,30,1184,12,0,0,5,30
2451014-004,3385,379,55,2897,40,59,4,2577,353,41,2131,37,51,3,3289,368,173,2670,33,50,2,2427,321,44,2025,10,20,0,3109,302,155,2627,39,15,2,2286,253,25,1985,18,11,0,2495,332,15,2103,21,43,0,1913,254,16,1577,10,11,0,3024,482,70,2399,62,61,7,2469,441,55,1907,52,54,6,3069,482,71,2417,60,61,7,2469,441,55,1822,44,8,4,8,87
2451014-001,1961,1125,63,554,22,207,4,1850,1093,61,487,18,201,3,1468,800,130,404,32,114,0,1279,729,54,387,34,87,0,1460,702,138,473,16,137,0,1240,637,63,455,15,76,0,1681,1001,80,441,0,159,0,1503,960,35,341,0,104,0,2050,917,151,447,20,529,2,1929,859,144,416,18,507,2,2055,917,151,452,19,529,1,1929,859,144,366,452,0,0,11,97
2451014-002,1290,570,39,636,22,51,3,1081,537,30,471,13,46,3,1573,534,16,972,28,41,8,1031,470,0,540,0,12,0,1504,495,0,936,41,54,8,1080,442,0,598,13,25,0,1233,430,0,710,7,87,0,888,341,0,579,4,18,0,1137,412,42,642,9,38,2,971,398,31,499,8,34,2,1153,412,42,652,9,38,2,971,398,31,488,21,2,1,8,22
2451028-005,2329,37,36,2266,25,12,0,1808,29,23,1759,22,8,0,2676,18,18,2659,0,0,0,2233,21,18,2191,0,0,0,2268,18,22,2249,0,0,0,1923,20,22,1885,0,0,0,2434,24,27,2384,0,0,0,2156,16,8,2133,0,0,0,2128,33,78,2013,26,12,1,1692,24,48,1612,19,9,1,2141,33,79,2017,25,12,1,1692,24,48,1558,6,3,1,10,42
2400509-016,1314,1081,49,127,14,47,4,1087,925,37,87,9,33,2,1107,862,55,89,7,103,3,867,704,39,54,6,63,0,1118,868,60,119,24,74,3,900,731,33,65,6,47,0,1243,760,81,296,39,111,3,932,652,34,167,17,61,0,1372,856,102,335,25,88,1,1098,757,79,201,17,63,1,1374,856,102,335,23,88,1,1098,757,79,182,54,0,1,2,23
2400502-017,4267,358,140,3673,46,140,5,3194,337,96,2686,34,94,4,4845,329,86,4275,60,184,0,3533,289,43,3115,33,79,0,4982,369,84,4371,50,193,0,3548,306,29,3113,23,96,0,4627,531,82,3881,58,163,0,3336,388,37,2799,17,141,0,4471,208,132,4060,64,79,2,3462,194,96,3110,51,63,2,4495,208,132,4033,57,75,2,3462,194,96,3012,54,3,2,23,78
2404102-001,3034,2575,68,362,15,23,4,2603,2274,37,270,12,17,2,3111,2502,76,486,12,47,0,2738,2278,33,377,9,45,0,3154,2525,27,543,18,54,0,2796,2313,14,418,20,55,0,3301,2776,95,374,12,49,0,2793,2427,59,263,11,51,0,2924,2412,98,326,54,32,3,2484,2118,54,242,43,20,1,2928,2413,98,334,54,32,3,2484,2118,54,215,14,4,0,12,67
2404505-003,2426,1744,125,473,15,89,3,1957,1471,84,324,14,66,2,1893,1311,158,384,1,39,0,1486,1182,68,220,1,9,0,1992,1533,75,341,1,44,0,1582,1370,16,186,1,8,0,2279,1600,38,330,1,310,0,1886,1397,0,160,0,302,0,2934,1688,184,902,44,128,7,2266,1434,123,595,33,98,6,2946,1692,184,906,44,127,7,2266,1434,123,544,76,5,0,6,78
2404505-004,3774,2718,161,761,29,131,6,3093,2341,112,543,23,96,5,3983,2835,17,992,13,111,0,3126,2375,4,655,15,77,0,3965,2765,197,866,9,109,0,3113,2334,87,614,10,68,0,4031,2483,75,1228,10,208,0,3086,2119,27,812,9,115,0,4259,2479,286,1219,83,192,6,3471,2200,192,867,67,143,4,4285,2487,287,1237,78,193,5,3471,2200,192,809,116,4,4,10,136
2400305-025,2414,2205,67,51,13,70,7,1827,1690,43,26,9,53,5,2540,2181,167,22,44,157,24,1890,1666,82,21,46,71,0,2302,1906,171,23,17,221,23,1585,1322,86,21,17,127,0,2113,1859,107,31,10,126,19,1445,1310,40,23,7,71,0,2591,2252,85,63,39,129,6,1926,1698,56,34,29,90,5,2592,2252,85,65,39,129,6,1926,1698,56,21,68,3,0,2,78
2400305-019,2104,1972,48,22,2,66,0,1586,1502,26,17,2,42,0,1993,1890,29,18,18,47,4,1633,1570,14,9,19,19,0,1656,1557,31,25,4,48,4,1316,1263,15,10,3,21,0,1887,1714,77,21,62,78,3,1448,1376,37,4,2,35,0,2106,1844,62,37,21,113,6,1588,1442,37,23,15,59,2,2106,1844,62,37,21,113,6,1588,1442,37,21,34,0,0,5,49
2451025-005,4632,1004,891,2613,27,141,11,3265,822,585,1745,22,122,8,3997,1117,484,2174,23,222,0,2331,556,109,1565,0,85,0,3995,683,990,2069,15,260,0,2241,474,240,1422,0,105,0,3594,679,1216,1491,0,194,0,1866,459,169,1087,0,133,0,4983,606,2125,2100,164,150,6,3481,509,1297,1529,126,131,6,5024,612,2130,2122,108,148,5,3481,509,1297,1431,118,6,0,17,103
