GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
010910409,189,99,90
010910501,355,266,88
010910502,435,111,323
010910504,507,239,268
010910505,183,77,105
010910507,157,112,45
010910508,215,118,96
010910509,171,83,87
010910511,280,113,166
010932,197,58,135
010933,55,5,50
010934,335,99,230
010935,349,56,288
010936,322,74,246
010937,774,190,566
010938,973,212,751
0109310,215,47,164
0109311,158,14,143
0109312,280,59,216
0109313,196,24,171
0109314,2029,400,1593
0109315,1403,328,1051
0109316,91,16,75
0109317,283,69,210
0109318,602,150,442
0109319,130,34,96
010931N,1651,298,1332
010931S,1661,304,1327
010939N,439,129,307
010939S,180,34,143
010953,163,29,133
010955,583,130,450
010957,584,165,411
010958,493,139,345
010959,148,26,120
0109511,304,84,219
0109512,1330,233,1082
0109513,211,35,174
0109514,1221,255,955
0109517,305,71,229
0109519,759,160,587
0109521,558,78,476
0109523,478,140,333
0109525,1107,219,878
0109529,133,17,115
010951-1,507,136,367
010951-2,141,38,102
010951-3,1272,341,920
010951-4,681,182,493
010951-5,900,241,651
010952-1,435,99,331
010954-1,1766,376,1374
010954-2,1703,363,1325
010954-3,555,118,432
010954-4,2184,465,1700
010954-5,115,24,90
0109516-1,404,84,312
0109516-2,619,117,496
0109518-1,111,37,72
0109518-2,248,100,148
0109518-3,316,93,223
0109520-1,2496,509,1958
0109520-3,452,92,355
0109522-0,84,16,68
0109522-1,276,52,223
0109522-2,249,58,191
0109522-3,596,113,481
0109522-4,215,41,174
0109524-1,713,132,573
0109526-1,2726,449,2250
0109526-2,2036,368,1641
0109527-1,35,7,28
0109527-2,715,140,566
0109528-1,104,21,83
0109528-2,279,55,223
0109530-1,380,80,292
0109530-2,718,151,561
0109520-2A,0,0,0
0109520-2B,3,1,2
0109520-2C,6,1,5
0109520-2D,0,0,0
0109520-3A,4,1,3
0109522-1A,0,0,0
010954-6-1,27,6,21
010954-6-2,15,3,12
010954-6-3,9,2,7
010954-6-A,135,29,105
010954-6-B,56,12,43
010954-7-A,150,32,117
010954-7-B,3,1,2
010954-8-1,69,19,49
010954-8-2,152,42,109
0109524-1-A,53,10,42
010971,594,564,29
010972,1145,758,381
010973,2217,683,1522
010974,580,111,469
010975,605,164,437
010976,2158,242,1905
010977,1593,478,1103
010978,1304,166,1133
010979,1392,311,1074
0109710,1173,147,1021
0109711,1519,704,804
0109712,2304,271,2014
0109713,1102,203,890
0109714,2605,544,2052
0109715,1670,475,1187
0109716,1918,360,1553
0109717,2709,921,1768
0109718,916,803,111
0109719,1802,1755,42
0109720,2417,2080,336
0109721,837,259,572
0109722,1339,501,834
0109723,826,115,708
0109724,2580,549,2011
0109725,2762,365,2378
0109726,941,60,872
0109727,3080,446,2610
0109728,3066,2032,1021
0109729,2266,1651,604
0109730,1630,1621,7
0109731,1362,1347,12
0109732,1981,1965,15
0109733,1115,1108,6
0109734,979,971,6
0109735,813,803,7
0109736,1795,1781,14
0109737,809,803,4
0109738,2562,2548,12
0109739,2513,2501,10
0109740,1397,1376,18
0109741,1324,913,393
0109742,1787,761,1005
0109743,1665,632,1025
0109744,1266,501,752
0109745,1378,1335,42
0109746,2268,1319,933
0109747,1432,287,1139
0109748,3471,739,2709
0109749,2436,1332,1093
0109750,1671,430,1229
0109751,1409,851,541
0109752,691,617,71
0109753,427,386,40
0109754,2344,861,1456
0109755,3462,1030,2405
0109756,3691,954,2717
0109757,2244,670,1565
0109758,1883,379,1495
0109759,960,136,818
0109760,3355,803,2534
0109761,4423,1075,3329
0109762,3695,1070,2598
0109763,1961,919,1030
0109764,2465,1231,1214
0109765,2053,1249,785
0109766,1522,694,811
0109767,3059,2644,409
0109768,1740,1384,352
0109769,900,805,92
0109770,1725,1399,323
0109771,3349,3331,17
0109772,2742,2684,55
0109773,1139,876,262
0109774,1057,480,569
0109775,2136,1578,549
0109776,1793,440,1334
0109777,766,363,397
0109778,2698,700,1981
0109779,3621,1148,2449
0109780,3630,1360,2250
0109781,2700,528,2141
0109782,2170,372,1788
0109783,2670,489,2153
0109784,1865,355,1501
0109785,1548,305,1235
0109786,1126,307,811
0109787,1960,464,1484
0109788,1131,171,951
0109789,1550,713,826
0109790,1140,200,933
0109791,1821,368,1435
0109792,1340,1022,318
0109793,1570,458,1106
0109794,2069,473,1588
0109795,1865,400,1446
0109796,628,207,419
0109797,514,130,380
0109798,731,143,580
0109799,809,168,634
010991,330,108,217
010995,673,479,193
010997,380,143,236
010998,245,233,12
010999,224,197,27
0109910,517,427,90
0109911,32,1,31
010992A,227,143,84
010992B,54,34,20
010993A,554,552,2
010993B,315,98,217
010993C,1557,554,999
010993D,394,91,302
010993E,125,47,78
010993F,444,167,276
010993G,788,519,265
010993H,50,33,17
010993I,337,78,259
010994A,166,130,36
010994B,113,38,74
010996A,79,62,17
010996B,55,43,12
010996C,18,14,4
0109912A,26,2,24
0109912B,32,27,5
0109913A,173,14,157
0109913B,118,9,108
0109913C,571,82,483
0109913D,74,49,25
0109914A,111,19,90
0109914B,770,419,347
0109914C,1544,196,1342
0109914D,45,8,36
0109914E,99,9,90
011010101,3935,1479,2419
011010102,4754,2093,2638
011010103,3044,1665,1356
011010104,3160,1552,1586
011010105,3247,2477,761
011010106,3702,3529,169
011010201,2802,2486,311
011010202,3189,3162,23
011010203,1032,1016,15
011010204,707,562,142
011010206,1630,1508,121
011010207,1105,1061,42
011010208,763,733,27
011010209,2407,2331,75
011010210,532,389,142
011010211,939,314,622
011010212,347,125,220
011010213,1336,504,826
011010301,1370,486,871
011010302,1000,400,594
011010303,2396,420,1957
011010304,3139,841,2284
011010305,3054,567,2450
011010306,4198,1034,3140
011010307,1477,891,583
011010308,3548,1261,2270
011010309,2361,1301,1050
011010401,868,860,6
011010402,791,780,11
011010403,2553,2444,103
011010404,534,480,54
011010405,1463,1383,78
011010406,774,716,58
011010407,1040,677,353
011010408,2474,2291,181
011010409,158,81,77
011010410,670,512,158
011010411,927,619,302
011010412,772,766,5
011010413,1233,1223,8
011010414,715,397,311
011010415,2485,1723,757
011010501,2615,2395,219
011010502,463,136,326
011010503,227,83,143
011010504,477,167,310
011010505,3734,2988,737
011010506,231,70,158
011010507,417,133,282
011010508,484,155,326
011010509,2012,536,1463
011010510,2870,1443,1421
011010511,2299,650,1639
011010512,4031,910,3112
011010513,4034,1375,2634
011010514,2094,1986,105
011031-1,182,104,77
011032-1,722,181,536
011033-1,453,152,296
011033-2,601,463,137
011033-3,761,463,297
011033-4,945,331,608
011033-5,1261,560,683
011033-6,1458,573,873
011033-7,597,199,394
011033-8,2142,759,1365
011033-9,246,94,151
011034-1,1421,270,1146
011034-2,786,236,541
011034-3,1986,375,1601
011035-1,2987,520,2439
011036-1,541,119,409
011037-1,935,239,684
011038-1,989,186,794
011039-1,1825,322,1474
0110310-1,509,89,415
0110313-1,1192,215,968
0110314-1,1456,210,1220
0110315-1,4254,822,3386
0110315-2,2704,579,2089
0110316-1,1382,336,1031
0110317-1,760,120,636
0110318-1,1532,241,1270
0110319-1,477,82,388
0110320-1,492,92,394
0110321-1,770,163,590
0110322-1,438,70,365
0110323-1,463,73,384
0110324-1,359,92,265
0110325-1,685,139,527
0110326-1,615,98,505
0110327-1,222,59,160
0110328-1,581,100,469
011033-10,3577,1011,2545
011033-11,1475,1411,62
011033-12,335,327,6
011033-13,502,112,387
011033-14,1311,257,1048
011033-15,1742,711,1015
011033-16,1732,340,1384
011033-17,0,0,0
011051,1332,848,477
011052,1241,1015,225
011053,1202,1136,66
011054,1337,1065,267
011056,229,71,156
011057,321,85,234
011058,88,22,63
011059,104,50,54
0110511,262,146,116
0110513,40,19,21
011071100,340,118,222
011071200,127,8,117
011071300,229,34,195
011071400,148,38,110
011071500,929,513,412
011071600,37,8,29
011071700,39,2,37
011071800,158,39,118
011072100,223,155,68
011072200,1599,1270,329
011073100,247,52,194
011073200,775,60,713
011073300,630,196,434
011074100,235,196,39
011074200,820,435,383
011074300,117,25,90
011074400,58,36,22
011074500,398,278,116
011074600,440,391,49
011075100,1034,368,659
011075200,224,48,176
011075300,194,10,180
011075400,60,15,45
011073400A,225,38,187
011073400B,289,48,240
011075500A,474,209,265
011075500B,9,4,5
011090010,1522,1236,282
011090020,414,235,179
011090030,156,77,79
011090040,202,27,175
011090050,52,7,45
011090060,2238,717,1503
011090070,60,44,16
011090080,189,50,139
011090090,180,51,128
011090100,178,15,161
011090110,170,103,67
011090120,404,104,300
011090130,1500,445,1046
011090140,724,258,457
011090150,85,18,67
011090160,353,71,281
011090170,290,44,246
011090180,211,24,186
011090190,858,746,111
011090200,222,149,73
011090210,1137,729,405
011090220,1292,318,969
011090230,246,46,199
011090240,394,80,309
011090250,404,152,251
011090260,289,69,220
011090270,140,63,77
011090280,34,1,33
011111,238,43,190
011112,526,146,372
011113,600,92,499
011114,1074,162,901
011115,774,106,651
011116,1776,588,1172
011117,189,48,139
011118,436,127,303
011119,351,90,253
0111110,3198,1430,1734
0111111,423,71,351
0111112,288,74,211
0111113,172,29,140
0111114,324,58,259
011131,2722,677,2021
011132,2347,764,1567
011134-1,760,652,104
011134-2,929,871,57
011135-2,1196,607,581
011136-2,1554,528,1015
011136-3,365,114,250
011137-1,225,111,114
011137-2,411,314,95
011137-3,904,472,423
011137-4,235,143,92
011133-1A,2710,1154,1538
011133-1B,138,59,78
011135-1A,1006,880,124
011135-1B,1126,1056,69
011136-1A,1093,797,293
011136-1B,283,182,100
011137-5A,310,245,64
011137-5B,581,459,120
011150010,1971,476,1471
011150020,434,57,364
011150030,1982,217,1741
011150040,4340,521,3783
011150060,617,74,532
011150080,1071,217,840
011150090,1230,273,948
011150100,644,101,535
011150120,2338,431,1884
011150130,835,178,652
011150140,267,33,234
011150150,3355,796,2531
011150160,929,135,785
011150170,4855,792,4034
011150180,651,73,575
011150190,2304,487,1810
011150200,943,195,740
011150210,160,32,127
011150230,723,77,634
011150250,1615,433,1173
011150260,2065,416,1635
011150270,708,77,621
011171,410,48,355
011172,556,62,491
011173,292,34,253
011174,1202,421,770
011175,938,345,588
011176,1747,249,1487
011177,2192,292,1874
011178,690,141,544
011179,2711,514,2179
0111710,4098,836,3228
0111711,772,143,622
0111712,1220,192,1023
0111713,1802,353,1437
0111714,3233,713,2497
0111715,2888,821,2051
0111716,2263,362,1887
0111717,2242,562,1659
0111718,2968,496,2443
0111719,2428,459,1944
0111720,5338,1125,4162
0111721,6521,1467,4986
0111722,1896,314,1572
0111723,588,125,455
0111724,2489,498,1961
0111725,834,604,225
0111726,3524,883,2618
0111727,2477,524,1939
0111728,2089,482,1593
0111729,1033,343,673
0111730,295,33,258
0111731,382,69,309
0111732,357,151,205
0111733,1707,1016,681
0111734,2838,845,1964
0111735,3016,915,2079
0111736,1107,152,949
0111737,2304,558,1721
0111738,589,55,532
0111739,1476,222,1238
0111740,810,133,675
0111741,670,85,580
0111742,2033,383,1633
0111743,2258,339,1891
0111744,2338,739,1581
0111745,2549,604,1925
0111746,2873,747,2090
0111747,1416,171,1233
011191,99,96,3
011192,264,176,88
011193,746,487,257
011194,1507,1212,287
011195,376,349,27
011196,314,194,119
011197,1995,1299,691
011198,210,160,50
011199,297,218,76
0111910,325,285,38
0111911,383,354,29
0111912,191,158,31
0111913,311,276,35
011212,3441,1154,2268
011213,2343,625,1694
011214,601,117,478
011215,4445,1420,2974
011217,3530,2942,580
011218,686,566,118
011219,1633,877,747
0112110,1283,250,1021
0112111,6187,2447,3694
0112112,4331,1696,2598
0112113,465,169,285
0112114,376,94,273
0112115,1052,210,838
0112117,2126,710,1405
0112118,1657,502,1139
01123101,828,403,422
01123102,1712,1233,472
01123103,713,174,537
01123201,741,107,629
01123202,1823,356,1457
01123203,930,166,757
01123301,678,61,610
01123302,226,25,201
01123303,658,47,608
01123401,444,78,362
01123501,609,93,513
01123601,239,49,190
01123701,1582,776,796
01123801,925,154,765
01123901,885,145,733
01123902,143,23,119
011231001,594,59,527
011231101,283,103,177
011231201,1012,141,864
011231203,724,114,601
011231204,635,382,251
011231301,124,50,73
011231401,281,149,131
011231501,440,385,54
011231502,461,404,56
011231601,142,29,113
011231701,284,82,202
011231801,1173,275,896
011251,1877,827,1027
011252,3272,3193,75
011253,2347,2312,35
011254,1233,1065,163
011255,2483,1624,837
011256,2791,1912,870
011257,822,587,230
011258,2239,588,1625
011259,2637,1244,1354
0112510,1646,728,905
0112511,880,376,493
0112513,2937,1858,1065
0112514,1642,1199,438
0112515,581,151,420
0112516,6595,3577,2968
0112517,2595,683,1890
0112518,1620,346,1262
0112519,945,190,746
0112520,3972,556,3383
0112521,1182,222,942
0112522,1310,193,1107
0112523,465,359,104
0112524,4465,1511,2941
0112525,1392,524,862
0112526,2319,936,1370
0112527,1731,381,1338
0112528,696,103,589
0112529,457,124,331
0112530,3302,535,2756
0112531,499,72,423
0112532,870,120,745
0112533,209,30,179
0112534,594,74,518
0112535,1036,163,867
0112536,1580,321,1249
0112537,1714,770,927
0112538,3118,890,2206
0112539,1869,633,1226
0112510A,176,78,97
0112512-1,4004,1152,2828
0112512-2,2618,589,2014
011271,2466,502,1945
011272,2057,375,1655
011273,374,96,272
011274,892,466,419
011275,1013,364,628
011276,218,77,137
011277,1106,265,820
011278,819,458,353
011279,812,274,527
0112710,251,54,193
0112711,433,92,335
0112712,1437,432,981
0112713,1286,367,898
0112714,1023,244,766
0112715,540,228,310
0112716,747,175,567
0112717,1129,190,931
0112718,127,36,88
0112719,215,37,171
0112720,58,12,46
0112721,482,167,312
0112722,1241,429,786
0112723,386,69,311
0112724,239,75,162
0112725,223,36,185
0112726,174,40,131
0112727,183,40,140
0112728,918,166,739
0112729,222,51,166
0112730,270,54,207
0112731,512,103,405
0112732,623,164,450
0112733,619,103,513
0112734,279,117,157
0112735,284,66,208
0112736,220,53,167
0112737,1646,291,1342
0112738,302,49,248
0112739,631,131,494
0112740,320,84,234
0112741,135,33,99
0112742,298,107,185
0112743,565,95,463
0112744,338,80,255
0112745,399,73,321
011291,221,25,194
011292,282,54,228
011293,185,92,91
011294,569,224,345
011295,384,35,349
011296,390,41,349
011297,289,76,211
011298,261,18,242
011299,150,20,129
0112910,331,61,268
0112911,543,221,321
0112912,368,56,310
0112913,366,49,310
0112914,381,139,240
0112915,287,201,86
0112916,435,424,11
0112917,773,446,321
0112918,257,57,198
0112919,270,177,93
0112920,359,84,272
0112921,292,159,132
0112922,326,107,217
0112923,124,5,119
0112924,174,92,82
0112925,747,204,536
011311001,674,262,412
011311004,96,80,16
011311006,126,52,71
011311050,23,11,12
011312001,58,24,33
011312002,146,125,20
011312003,115,107,8
011312004,346,256,90
011312007,166,56,110
011313001,616,453,163
011313002,58,55,3
011313003,252,204,48
011313004,95,43,52
011313005,75,61,14
011314001,241,232,9
011314003,223,185,38
011314006,151,17,131
011315001,183,179,4
011315002,18,9,9
011315004,358,305,52
011315005,177,175,2
011315006,357,341,16
011316004,115,114,1
011316005,126,88,38
011315003A,38,37,1
011315003B,180,178,2
011314002-4,391,388,3
011316001-6,249,155,94
011316002-3,837,420,416
011331,1331,254,1056
011332,3099,591,2459
011333,690,124,555
011334,400,71,322
011335,1315,191,1118
011336,362,54,304
011337,1090,215,849
011338,158,19,139
011339,588,88,493
0113310,400,58,331
0113311,576,92,477
