GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
3112100012P,849,772,65,1,11,2,0,653,614,31,1,7,0,0,742,611,84,0,46,0,0,551,484,20,0,48,0,0,752,673,48,0,26,0,0,582,545,10,0,25,0,0
3108100003P,770,748,8,4,3,8,2,593,583,2,2,3,2,2,693,657,12,4,19,3,0,538,521,8,0,15,0,0,701,652,38,0,24,5,0,544,506,15,0,18,1,0
3112100008P,466,423,7,0,4,32,0,312,300,3,0,3,7,0,460,429,18,0,5,10,0,358,350,3,1,5,2,0,500,457,15,2,17,5,0,368,355,3,1,9,8,0
3115900011P,596,577,6,1,9,4,0,425,415,3,1,4,2,0,645,620,13,9,5,6,0,487,474,6,3,4,2,0,641,613,18,13,2,6,0,487,471,9,4,2,4,0
3103500003P,474,456,11,6,0,1,0,364,353,8,2,0,1,0,371,287,71,0,2,0,0,273,228,31,0,1,0,0,374,295,77,0,2,0,0,261,226,32,0,1,0,0
3113500003P,973,932,29,6,1,6,0,765,744,15,2,0,2,0,986,936,46,3,2,2,0,720,690,23,3,3,3,0,947,900,46,3,5,6,0,707,673,22,3,6,3,0
3116900001P,659,639,8,3,6,4,0,509,501,5,0,3,1,0,593,566,23,0,0,0,0,436,431,0,0,0,0,0,589,557,22,2,0,0,0,435,432,0,0,0,0,0
3116900004P,431,408,15,0,8,0,0,335,322,7,0,6,0,0,437,427,6,0,1,0,0,328,320,2,0,0,0,0,397,379,12,3,2,0,0,304,297,2,0,0,0,0
3116900002P,543,530,10,1,2,0,0,427,422,5,0,0,0,0,559,542,12,5,7,0,0,419,407,4,4,4,0,0,506,478,12,10,5,0,0,373,368,4,4,4,0,0
3116900014P,1288,1243,21,11,5,8,0,1060,1030,13,6,5,6,0,1337,1251,20,14,28,24,0,1094,1036,13,13,17,13,0,1298,1209,19,17,26,17,0,1055,1003,13,15,15,7,0
3116900007P,977,963,6,3,5,2,0,734,727,4,0,3,0,0,892,857,32,0,6,0,0,681,660,20,0,4,0,0,994,952,41,0,3,0,0,725,705,25,0,4,0,0
3108100005P,824,812,11,0,1,0,0,622,616,5,0,1,0,0,836,803,7,3,24,0,0,640,614,4,1,24,0,0,894,855,13,3,30,0,0,702,665,5,1,29,0,0
3108100011P,1502,1471,21,6,2,2,1,1094,1079,10,2,1,2,1,1461,1443,22,0,0,0,0,1198,1177,20,0,0,0,0,1614,1591,29,0,0,0,0,1281,1250,30,0,0,0,0
3108100010P,1482,1412,33,18,6,12,1,1080,1045,16,8,4,6,1,1477,1444,26,3,1,0,0,1118,1096,17,4,4,0,0,1363,1320,27,4,1,0,0,1028,995,27,4,4,0,0
3115700001P,390,361,27,1,2,0,0,288,268,19,0,2,0,0,393,365,19,0,9,0,0,300,277,19,0,7,0,0,417,378,26,2,9,0,0,331,299,26,0,3,0,0
3115700003P,960,888,53,5,10,5,3,766,720,34,1,5,4,3,862,777,62,7,10,7,0,684,644,34,0,4,1,0,884,804,63,4,11,4,0,669,634,34,0,4,0,0
3105900008P,708,681,19,1,5,1,0,550,537,8,0,3,1,0,613,552,60,0,9,0,0,504,461,41,0,11,0,0,612,567,43,0,6,0,0,497,471,24,0,8,0,0
3115100012P,875,832,24,7,13,2,0,690,657,20,5,9,2,0,803,765,21,5,1,2,0,623,604,15,0,0,2,0,831,788,8,2,3,4,0,628,608,10,0,0,2,0
3109700001P,1058,1037,17,1,3,0,0,777,768,7,0,2,0,0,975,946,22,3,0,3,0,763,753,11,1,0,5,0,964,939,20,4,0,8,0,739,718,14,1,0,8,0
3115700028P,1760,1529,173,11,6,43,1,1513,1363,113,6,5,25,1,1906,1657,196,34,3,18,4,1412,1297,76,28,1,7,0,1929,1673,168,40,5,45,4,1450,1352,58,33,1,3,0
3110500001P,303,269,19,1,6,8,0,256,232,14,1,5,4,0,215,206,7,0,4,0,0,190,182,4,1,3,1,0,223,208,9,0,6,0,0,206,193,7,1,6,1,0
3110500003P,434,401,26,1,6,3,0,324,305,14,0,3,3,0,312,291,13,0,5,0,0,267,260,8,1,3,1,0,343,318,18,0,12,1,0,289,273,10,1,10,1,0
3111500001P,632,617,13,1,1,0,0,491,484,6,0,1,0,0,585,573,10,0,2,0,0,495,485,10,0,4,0,0,605,592,11,0,2,0,0,510,500,10,0,4,0,0
3115900010P,391,383,6,0,1,1,0,304,299,3,0,1,1,0,406,393,5,4,2,3,0,303,292,4,2,1,3,0,398,377,8,4,1,3,0,297,288,4,2,1,3,0
3115900009P,555,545,9,6,2,0,0,423,418,4,2,2,0,0,474,459,0,1,0,1,0,343,333,0,0,0,0,0,525,462,29,17,0,2,0,370,338,10,8,0,0,0
3115100003P,1183,1095,69,8,9,2,0,902,850,42,3,5,2,0,1184,1021,150,7,3,0,0,847,767,82,0,0,0,0,1114,1014,101,8,3,0,0,818,767,50,0,0,0,0
3112300003P,65,65,0,0,0,0,0,55,55,0,0,0,0,0,67,59,7,1,0,0,0,47,45,2,0,0,0,0,57,49,8,0,0,0,0,43,40,2,0,0,0,0
3108100004P,292,272,17,1,0,0,0,210,204,5,1,0,0,0,307,276,24,0,10,0,0,235,209,12,0,4,0,0,281,254,12,0,5,2,0,220,197,6,0,4,0,0
3108100009P,1505,1433,54,6,9,7,0,1126,1086,33,0,6,5,0,1725,1692,34,0,0,0,0,1162,1147,18,0,0,0,0,1804,1780,28,0,0,0,0,1266,1243,27,0,0,0,0
3108100001P,377,375,0,1,1,1,0,273,271,0,1,1,1,0,331,319,4,1,7,0,0,260,248,2,1,5,0,0,331,306,9,1,7,0,0,258,241,6,1,7,0,0
3108100002P,778,760,10,3,4,0,1,562,555,3,1,2,0,1,668,633,17,15,5,0,0,518,504,5,8,4,0,0,631,583,18,13,3,0,6,500,481,12,8,4,0,4
3109100001P,736,721,8,0,7,0,0,579,566,7,0,6,0,0,691,664,21,6,0,0,0,580,555,20,4,0,0,0,693,637,45,7,4,0,0,580,520,45,4,4,0,0
3114700009P,343,264,2,1,77,0,1,276,227,2,1,48,0,0,314,299,4,2,21,3,0,276,256,3,3,17,0,0,314,294,5,2,23,3,0,263,239,4,3,18,0,0
3112300006P,349,301,46,1,6,0,0,272,247,24,0,3,0,0,360,314,36,0,0,0,0,255,238,13,0,0,0,0,315,259,43,0,0,0,0,232,214,14,0,0,0,0
3117300009P,1922,158,66,8,1727,2,1,1093,134,24,3,943,0,0,2102,142,115,25,1894,41,0,1167,116,35,12,1003,4,0,2094,147,139,24,1874,50,0,1182,121,60,8,993,8,0
3103500002P,1145,879,250,4,13,3,16,814,668,135,2,7,2,8,1131,948,171,12,17,0,0,798,721,69,3,14,0,0,1074,893,169,11,16,9,0,775,694,71,3,18,6,0
3100700001P,690,656,26,0,5,3,0,536,515,16,0,3,2,0,696,640,42,5,9,0,0,535,505,15,4,10,0,0,722,652,44,2,14,10,0,550,505,20,4,15,10,0
3103500007P,675,654,15,0,6,0,0,536,523,8,0,5,0,0,503,480,15,0,6,6,0,412,398,8,0,4,0,0,585,559,19,0,6,0,0,461,443,13,0,4,0,0
3115700019P,921,812,93,1,18,5,0,728,652,67,0,10,5,0,944,754,166,14,0,6,0,714,610,88,4,0,4,0,950,760,171,17,3,3,0,720,613,92,4,2,4,0
3115700014P,818,648,156,0,2,15,0,618,521,83,0,2,13,0,923,761,144,6,7,0,2,696,590,96,1,5,0,0,931,726,181,12,3,1,2,694,570,113,0,5,0,0
3115700006P,593,517,67,3,12,3,0,454,405,42,2,10,3,0,615,513,92,9,10,4,0,463,396,57,3,9,3,0,622,488,116,9,15,3,1,473,395,71,3,14,3,0
3115700011P,1814,1227,523,14,63,9,5,1375,997,339,4,31,6,4,1718,1175,426,28,78,9,87,1450,1003,350,25,55,10,0,1679,935,651,20,73,11,38,1349,780,479,16,69,13,0
3115700008P,1125,950,130,9,45,6,0,901,771,94,6,33,4,0,1012,815,150,11,28,12,15,798,675,92,11,10,3,0,1075,843,182,3,19,13,5,823,689,110,2,11,4,0
3115700009P,1794,1586,175,15,15,8,1,1414,1286,102,10,12,6,1,1754,1644,106,8,9,2,8,1254,1183,66,1,3,1,0,1655,1388,240,28,9,2,1,1192,1032,128,22,3,1,0
3115700016P,574,515,53,2,1,3,0,455,423,27,0,1,3,0,515,408,83,12,8,3,0,395,337,46,3,2,1,0,497,425,49,16,4,4,0,371,336,23,2,3,1,0
3115700024P,1988,503,1284,36,236,1,2,1335,388,820,25,138,1,2,1400,642,700,43,58,26,0,858,408,399,16,29,5,0,1381,709,595,43,57,50,0,807,416,342,8,29,11,0
3108700004P,1071,1036,19,8,7,2,0,817,797,12,3,4,2,0,1097,1094,2,1,1,0,0,798,798,0,1,1,0,0,1101,1096,1,1,1,0,0,800,798,1,1,1,0,0
3108700005P,838,820,9,3,4,1,0,677,666,3,3,4,0,0,798,781,13,3,1,0,0,635,625,4,4,4,0,0,769,749,11,2,1,0,0,588,583,4,4,4,0,0
3115700013P,444,413,24,4,1,2,0,348,328,16,1,1,2,0,315,301,7,0,0,0,0,267,262,3,0,0,0,0,314,304,9,0,0,0,0,251,248,3,0,0,0,0
3115700020P,140,130,1,3,6,0,0,121,113,1,2,5,0,0,140,118,18,0,0,0,0,123,109,15,0,0,0,0,148,135,13,0,0,0,0,122,115,11,0,0,0,0
3115700005P,1072,990,70,3,2,8,0,826,771,48,0,2,6,0,990,750,132,28,62,37,0,754,645,56,1,41,8,0,979,785,103,18,65,33,0,768,660,57,1,42,5,0
3115700027P,1884,1413,383,32,54,22,4,1373,1108,213,14,30,12,3,2182,1246,672,14,278,8,0,1425,968,297,15,155,2,0,1953,1176,543,12,257,10,0,1377,979,253,10,130,8,0
3115700022P,2201,1567,574,21,65,14,4,1657,1265,356,11,41,8,2,2356,1444,819,25,22,96,0,1648,1140,462,0,14,35,0,2303,1432,761,32,33,83,0,1680,1154,446,13,30,43,0
3101700002P,613,606,2,0,4,1,0,477,474,2,0,1,0,0,591,557,5,0,4,3,0,447,437,1,0,3,2,0,634,594,12,1,1,6,0,478,465,1,0,1,3,0
3114700012P,993,953,3,5,26,6,0,768,743,2,2,20,3,0,1083,1021,0,12,49,0,0,773,731,0,13,32,0,0,903,835,0,12,63,0,0,649,609,0,13,34,0,0
3114700001P,373,371,0,0,2,0,0,307,306,0,0,1,0,0,370,360,4,0,5,0,0,304,284,3,0,5,0,0,369,358,0,0,4,0,0,291,288,0,0,2,0,0
3117300008P,1204,314,32,21,863,2,2,744,245,14,8,483,2,2,1206,239,100,9,879,6,0,744,192,33,5,520,7,0,1191,202,134,6,898,5,0,726,174,43,5,498,7,0
3101700003P,803,786,7,2,5,5,0,658,651,2,1,3,2,0,765,736,10,2,5,3,0,600,576,3,2,4,2,0,766,731,9,3,5,4,2,594,582,3,2,3,3,0
3110500004P,919,800,88,10,37,6,3,694,636,42,3,21,3,1,995,793,174,18,24,4,1,705,572,107,12,0,1,0,1083,879,162,5,53,10,4,751,644,87,1,7,3,0
3110500002P,579,546,18,0,7,10,0,461,439,10,0,5,6,0,497,441,41,7,10,5,0,400,363,27,5,2,6,0,532,459,48,4,17,6,0,416,376,24,5,6,6,0
3110500005P,1586,1445,93,17,33,6,2,1229,1150,54,6,21,4,0,1648,1436,159,2,23,40,17,1258,1128,109,4,0,22,0,1452,1268,110,1,29,57,21,1133,1034,57,4,4,33,0
3108700001P,610,580,14,0,12,5,0,481,464,5,0,9,3,0,580,565,15,1,0,0,0,448,446,0,0,0,0,0,630,636,0,3,0,0,0,505,505,0,0,0,0,0
