GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
28105304,584,300,277
28105305,282,172,109
28105401,3016,1072,1922
28105402,191,65,125
28105403,194,16,175
28105404,177,49,126
28105405,620,173,442
28105501,1201,911,279
28105502,1307,720,581
28105503,751,558,191
28105504,506,350,154
28105505,149,103,46
28107101,465,97,364
28107102,814,753,59
28107103,1325,1000,316
28107105,489,315,172
28107106,198,181,17
28107201,290,188,100
28107202,449,282,163
28107203,243,98,141
28107204,1256,948,303
28107206,540,409,110
28107207,276,241,35
28107301,123,32,90
28107303,860,272,583
28107304,685,285,395
28107305,1187,850,336
28107306,654,202,450
28107401,317,61,252
28107402,721,270,447
28107403,907,336,563
28107404,986,216,763
28107405,545,118,422
28107502,812,278,531
28107503,1209,1062,144
28107504,1065,196,864
28109110,383,271,109
28109130,486,94,382
28109140,771,456,307
28109150,667,271,390
28109160,1434,1075,341
28109210,575,58,510
28109220,593,71,511
28109230,595,61,529
28109240,550,52,491
28109250,161,21,138
28109260,181,10,167
28109270,1167,141,1011
28109280,702,72,623
28109290,197,15,179
28109310,705,78,620
28109320,474,53,417
28109330,498,45,449
28109340,469,46,417
28109350,265,25,237
28109359,648,78,565
28109360,760,114,635
28109380,119,11,108
28109390,652,64,579
28109410,1050,103,939
28109420,694,109,576
28109430,1340,132,1189
28109440,554,47,505
28109450,472,80,385
28109510,356,41,313
28109520,836,157,667
28109525,728,77,646
28109535,720,71,643
28109540,1453,173,1270
28109550,1188,148,1033
28111101,231,132,98
28111102,323,162,159
28111103,529,420,107
28111201,268,21,243
28111202,848,61,780
28111301,376,84,288
28111302,771,55,702
28111401,438,242,191
28111402,285,106,174
28111403,490,71,417
28111501,307,36,263
28111502,66,11,55
28111503,182,45,134
28111504,477,80,392
28111505,73,7,64
28113101,412,343,63
28113102,376,265,105
28113103,775,745,26
28113104,602,596,5
28113105,301,227,73
28113106,429,104,324
28113201,610,497,111
28113202,574,370,203
28113203,998,704,288
28113204,593,290,296
28113205,293,247,43
28113206,353,345,8
28113301,686,511,168
28113302,841,330,508
28113303,441,164,276
28113304,620,343,271
28113305,753,213,537
28113306,492,80,410
28113401,751,97,649
28113402,627,162,462
28113403,385,207,173
28113404,736,369,363
28113405,732,253,476
28113406,448,84,360
28113407,445,96,343
28113501,821,459,352
28113502,236,100,135
28113503,644,242,398
28113504,683,251,422
28113505,469,201,264
28113506,399,139,255
28113507,530,242,284
28115101,377,54,315
28115102,445,57,384
28115103,256,32,217
28115104,569,131,429
28115106,304,47,254
28115107,494,120,370
28115108,502,148,349
28115201,428,39,385
28115202,401,39,356
28115203,476,49,423
28115204,243,68,169
28115205,357,54,294
28115206,668,137,526
28115301,279,17,261
28115302,242,33,205
28115303,525,98,421
28115304,725,168,547
28115305,259,24,232
28115306,200,24,173
28115401,654,367,285
28115402,513,148,361
28115403,292,158,130
28115404,571,264,300
28115405,399,109,287
28115406,179,28,149
28115501,540,123,407
28115502,475,91,373
28115503,486,102,379
28115504,1009,253,746
28117101,545,135,402
28117103,504,177,311
28117104,1016,181,818
28117202,699,176,495
28117203,376,80,285
28117205,1728,358,1342
28117302,692,160,523
28117303,247,29,216
28117304,1162,589,561
28117402,535,121,396
28117404,674,145,504
28117405,846,195,641
28117501,337,75,249
28117502,876,125,730
28117504,707,474,230
28119101,386,328,56
28119102,152,151,1
28119103,280,245,33
28119201,287,196,88
28119202,541,394,145
28119301,561,270,287
28119302,364,160,201
28119401,312,255,54
28119402,444,351,90
28119501,501,395,100
28119502,340,58,279
28121101,674,149,518
28121102,1375,160,1199
28121103,1866,348,1501
28121104,405,87,314
28121105,1137,222,907
28121106,2056,376,1662
28121107,755,198,545
28121109,1614,353,1247
28121110,1068,436,624
28121201,1518,264,1246
28121202,1233,191,1021
28121203,1008,273,727
28121204,708,289,414
28121205,3570,702,2839
28121206,1482,289,1178
28121207,2111,338,1762
28121208,1543,221,1310
28121209,2133,378,1738
28121210,2081,386,1676
28121301,815,230,576
28121302,823,181,629
28121303,683,283,391
28121304,1341,517,810
28121305,766,94,663
28121306,133,25,106
28121307,704,84,616
28121308,553,166,382
28121309,496,105,389
28121310,601,405,187
28121311,191,8,181
28121312,1407,184,1206
28121313,502,152,345
28121314,161,45,110
28121315,739,88,640
28121401,520,43,469
28121402,513,35,473
28121403,2881,455,2407
28121404,1518,222,1279
28121405,1530,463,1051
28121406,827,95,728
28121408,2266,422,1827
28121409,1089,481,589
28121410,293,95,191
28121411,1270,372,884
28121412,2462,307,2143
28121501,1003,126,870
28121502,1594,748,829
28121503,2924,1110,1788
28121505,1167,312,842
28121506,669,437,225
28121507,1344,276,1058
28121508,981,146,828
28123101,715,445,267
28123102,922,561,360
28123103,687,628,59
28123201,1211,641,562
28123202,278,52,226
28123203,301,136,165
28123204,333,164,164
28123205,234,48,182
28123301,1165,387,770
28123302,4,2,2
28123303,284,36,248
28123304,324,19,300
28123305,267,23,243
28123401,290,217,70
28123402,82,21,59
28123403,257,17,240
28123404,804,518,283
28123405,585,108,474
28123406,484,161,320
28123501,343,15,327
28123502,446,219,224
28123503,508,68,439
28123504,581,187,390
28123505,566,352,210
28125101,400,290,108
28125102,42,42,0
28125103,58,13,43
28125104,630,276,351
28125105,533,499,28
28125106,58,57,0
28125107,438,243,194
28125108,76,32,44
28125109,338,239,99
28125110,222,216,6
28127101,657,556,98
28127102,478,356,116
28127103,825,689,134
28127104,368,272,93
28127105,119,89,29
28127201,301,179,119
28127202,246,136,108
28127203,280,119,161
28127204,252,131,121
28127205,728,155,564
28127206,186,97,89
28127207,110,57,53
28127208,382,81,297
28127301,401,110,288
28127302,1042,156,824
28127303,318,54,262
28127304,615,79,528
28127401,430,85,342
28127402,831,174,654
28127403,344,133,210
28127404,112,62,49
28127405,325,222,100
28127406,265,145,116
28127407,101,20,80
28127501,712,78,625
28127502,656,91,558
28127503,368,274,93
28127504,718,120,592
28127505,440,97,338
28129101,405,28,373
28129102,190,14,171
28129103,543,65,473
28129201,509,163,341
28129202,704,451,249
28129203,364,328,36
28129301,688,159,520
28129302,964,97,861
28129303,440,40,392
28129401,362,20,338
28129402,480,24,453
28129403,378,19,358
28129404,349,28,319
28129405,128,18,109
28129501,746,301,437
28129502,283,76,207
28129503,277,24,248
28129504,327,47,278
28129505,168,66,102
28131101,118,18,97
28131102,480,100,367
28131103,535,79,451
28131201,684,503,168
28131203,805,610,186
28131301,338,92,238
28131302,358,43,313
28131303,355,43,308
28131304,409,54,347
28131401,799,88,704
28131402,314,37,272
28131403,436,70,353
28131501,802,149,650
28131502,615,88,521
28131503,198,22,174
28133101,809,379,421
28133102,558,549,1
28133103,963,778,175
28133201,567,343,221
28133202,1841,1815,15
28133301,77,25,52
28133302,407,206,199
28133303,1194,600,583
28133304,363,135,227
28133401,1206,1026,165
28133402,164,131,28
28133403,385,194,188
28133404,102,25,77
28133405,589,496,88
28133501,208,107,96
28133502,142,25,116
28133503,1292,885,389
28133504,326,119,204
28135101,352,88,264
28135102,306,125,175
28135103,165,25,138
28135104,850,525,317
28135201,976,666,299
28135202,62,42,20
28135203,140,125,15
28135204,198,38,159
28135301,386,221,159
28135302,402,175,223
28135303,220,91,126
28135304,226,61,165
28135305,216,42,173
28135306,116,8,108
28135307,51,35,14
28135401,274,164,109
28135402,188,117,71
28135403,471,433,36
28135404,136,82,53
28135501,394,367,26
28135502,214,163,50
28135503,600,512,86
28137101,1929,550,1365
28137102,133,21,110
28137103,283,21,260
28137104,788,166,611
28137201,1244,357,873
28137202,1504,1026,469
28137203,872,387,478
28137204,168,57,109
28137302,570,134,431
28137303,317,42,272
28137304,279,169,109
28137305,514,454,58
28137401,797,189,607
28137402,866,410,448
28137403,303,200,99
28137502,276,101,174
28137503,236,90,144
28137504,1440,524,910
28137505,259,105,151
28139101,289,47,238
28139102,131,20,110
28139103,490,124,363
28139104,536,102,426
28139105,306,151,148
28139106,200,52,146
28139201,588,120,458
28139202,1205,457,731
28139301,817,376,428
28139302,204,120,81
28139303,308,34,269
28139304,152,8,144
28139305,419,78,333
28139306,133,11,119
28139401,182,30,148
28139402,195,19,172
28139403,477,53,412
28139404,234,31,197
28139405,947,287,642
28139501,422,64,343
28139503,167,41,123
28139506,219,56,158
28139507,186,37,146
28139508,918,305,602
28141101,118,23,90
28141102,930,253,660
28141103,728,166,541
28141201,418,95,317
28141202,504,139,344
28141203,465,77,374
28141204,274,46,216
28141301,999,270,708
28141302,423,97,314
28141303,252,63,182
28141401,253,50,196
28141402,340,76,254
28141403,714,277,418
28141404,188,31,152
28141405,251,31,216
28141501,183,35,146
28141502,556,83,464
28141503,331,61,266
28141504,492,89,391
28143001,236,169,67
28143002,586,526,58
28143003,296,267,25
28143004,177,168,7
28143005,177,47,128
28143006,440,340,97
28143007,575,453,117
28143008,542,322,211
28143009,243,123,117
28143010,105,77,27
28143011,476,419,53
28143012,479,368,110
28145101,292,55,235
28145102,196,22,168
28145103,1042,244,788
28145105,711,208,499
28145201,340,36,296
28145202,568,64,503
28145205,916,314,591
28145206,735,169,558
28145301,383,60,320
28145302,769,230,527
28145304,820,137,678
28145306,629,128,486
28145401,491,93,390
28145402,811,385,417
28145404,391,32,357
28145407,752,195,545
28145503,1285,455,824
28145504,518,70,441
28145505,233,39,188
28145508,313,49,261
28147101,229,54,173
28147102,495,289,201
28147103,666,136,529
28147104,184,47,136
28147201,62,10,52
28147202,448,297,142
28147203,91,9,82
28147204,686,632,52
28147205,105,36,69
28147301,499,149,348
28147302,637,190,434
28147303,351,74,271
28147401,194,76,117
28147402,165,32,132
28147403,525,133,388
28147404,484,88,390
28147405,346,56,286
28147501,334,112,220
28147502,692,522,161
28147503,253,230,23
28147504,334,284,47
28149101,132,39,93
28149102,1015,239,768
28149103,3728,991,2714
28149104,138,27,109
28149201,357,338,17
28149202,1023,676,344
28149203,971,794,174
28149204,163,59,103
28149205,1106,1012,87
28149206,231,48,182
28149301,1597,1171,421
28149302,1443,1171,266
28149303,727,487,239
28149401,1374,795,573
28149402,1271,497,763
28149403,902,261,633
28149404,555,140,410
28149501,921,273,643
28149502,1305,297,996
28149503,572,186,384
28149504,1053,262,783
28149505,1180,726,450
28151102,1767,949,808
28151103,427,45,380
28151104,429,197,228
28151105,1496,485,1009
28151201,1689,627,1054
28151202,1445,1106,325
28151204,492,315,177
28151205,258,241,16
28151301,513,335,177
28151302,731,726,3
28151303,522,515,6
28151304,1244,940,301
28151305,489,482,4
28151401,1686,1586,93
28151402,1407,874,527
28151403,1114,671,436
28151501,1653,1279,367
28151502,74,35,38
28151504,1147,759,385
28151505,1000,981,13
28153101,457,258,193
28153102,561,549,10
28153103,303,58,241
28153105,612,265,345
28153201,790,380,405
28153202,158,74,84
28153203,567,352,213
28153204,393,92,298
28153205,190,179,11
28153301,969,271,691
28153302,473,182,289
28153303,271,197,72
28153304,151,78,70
28153305,76,24,52
28153306,72,3,69
28153401,392,284,108
28153402,342,68,270
28153403,583,62,519
28153404,484,141,339
28153405,194,53,140
28153501,383,241,137
28153502,1180,53,1122
28153503,254,23,229
28153505,167,3,163
28155101,155,73,82
28155102,914,494,415
28155201,121,15,105
28155202,350,41,306
28155204,300,57,239
28155205,238,44,194
28155301,129,16,113
28155302,321,94,222
28155303,375,54,315
28155304,242,53,189
28155401,273,21,250
28155402,456,84,369
28155403,434,154,276
28155501,246,30,215
28155502,297,13,283
28155503,289,69,219
28155504,317,37,280
28157101,461,293,165
28157102,592,497,81
28157201,780,671,108
28157202,345,251,88
28157301,918,489,422
28157401,894,807,82
28157402,226,124,101
28157501,413,161,247
28157502,510,241,266
28159101,213,181,31
28159102,1846,519,1315
28159104,478,150,326
28159201,686,199,483
28159203,1076,245,822
28159204,517,236,277
28159301,894,787,104
28159303,1202,446,747
28159401,524,462,57
28159402,848,718,125
28159405,464,143,317
28159502,858,297,553
28159504,615,270,340
28161101,416,170,244
28161102,946,298,636
28161201,1275,855,415
28161301,519,131,379
28161302,923,258,661
28161401,859,531,324
28161402,524,429,92
28161502,175,61,111
28161503,729,273,455
28161504,227,92,133
28161505,233,53,178
28163101,446,35,410
28163102,334,63,266
28163103,330,122,207
28163104,408,203,202
28163105,349,50,298
28163107,353,34,315
28163108,83,30,53
28163109,104,9,93
28163110,548,326,219
28163111,217,31,185
28163201,675,214,456
28163202,484,273,207
28163203,225,177,46
28163204,599,218,374
28163205,252,43,203
28163301,465,456,8
28163302,712,575,132
28163303,411,408,1
28163304,403,210,191
28163401,289,214,75
28163402,221,62,158
28163403,151,26,125
28163404,196,26,166
28163405,1225,688,533
28163406,46,17,29
28163501,29,8,21
28163503,53,4,48
28163504,207,103,104
28163505,191,58,132
28163506,1471,1433,33
