GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
39155078AKT,1390,1329,17,25,8,12,0,1075,1040,10,12,5,8,0,1439,1392,13,19,16,0,0,1152,1117,7,11,16,0,0,1374,1312,11,39,15,0,0,1088,1051,6,16,13,0,0,1096,1053,14,27,0,0,0,911,878,39,13,0,0,0,1400,1309,25,29,12,19,0,1124,1064,17,12,11,17,0,1124,1064,17,10,17,0,0,0,16
39095048ASP,1865,1608,99,106,19,44,1,1386,1228,53,63,14,31,1,1895,1492,81,209,51,77,0,1510,1220,52,154,36,51,0,1907,1518,85,196,60,78,0,1495,1229,49,128,34,48,0,1978,1615,134,90,20,114,0,1428,1202,91,49,9,72,0,2158,1631,153,218,69,74,3,1654,1296,90,132,56,60,3,1654,1296,90,115,52,6,0,9,86
39095048ATI,1665,1406,46,151,13,47,2,1272,1101,31,96,10,39,2,1923,1416,122,175,90,144,0,1566,1195,82,114,69,103,0,1899,1321,140,235,107,139,0,1517,1073,89,192,69,96,0,1479,1129,47,75,44,169,0,1266,1002,35,57,39,130,0,1624,1326,90,124,24,49,1,1313,1097,59,92,21,33,1,1313,1097,59,81,30,1,0,1,44
39095048AVA,1437,1338,48,28,7,17,4,1036,983,27,10,6,12,3,1432,1414,20,0,0,0,0,1045,1030,11,0,0,0,0,1690,1616,70,0,0,11,0,1183,1154,32,0,0,0,0,1211,1080,130,0,49,51,0,950,863,95,0,0,0,0,1406,1281,45,16,25,12,0,1053,977,29,6,20,7,0,1053,977,29,5,6,3,0,1,32
39095048AMH,1520,1210,128,163,22,20,3,1127,944,76,92,13,11,1,1639,1116,123,343,21,19,6,1264,874,86,270,21,10,0,1437,883,106,404,11,19,0,1186,775,65,330,8,10,0,882,696,123,45,0,19,0,776,633,107,38,0,0,0,1354,868,105,354,21,5,1,1077,729,75,249,20,5,0,1077,729,75,220,5,2,0,4,42
39095048ALT,1266,864,96,302,9,12,1,1024,728,54,229,9,10,1,1294,850,146,321,8,17,2,980,705,73,189,9,8,0,1361,675,260,529,3,16,0,994,587,95,299,2,9,0,1658,930,192,609,9,8,0,1448,901,54,464,11,6,0,1410,774,92,520,38,11,1,1185,689,51,408,37,10,1,1185,689,51,380,1,6,0,3,55
39095048AMP,1567,1376,91,98,8,5,1,1192,1078,53,54,4,4,1,1858,1524,146,154,12,54,1,1262,1086,49,96,14,16,0,2107,1708,149,268,1,17,0,1534,1317,40,169,1,1,0,2237,1652,356,247,3,20,0,1654,1460,91,91,5,3,0,1652,1272,148,179,40,22,0,1289,1041,95,105,36,19,0,1289,1041,95,94,12,7,0,3,37
39095048AQP,1645,1507,72,34,21,17,0,1292,1204,45,16,21,9,0,1695,1577,87,11,26,0,0,1327,1249,54,10,4,0,0,1586,1421,129,10,60,0,0,1246,1146,75,10,4,0,0,1710,1462,191,25,85,3,0,1361,1198,126,25,4,3,0,1672,1455,82,65,29,18,2,1287,1149,59,25,25,12,1,1287,1149,59,21,5,0,0,6,47
39095048ACC,1707,1498,45,82,9,85,1,1321,1195,24,43,4,59,1,1708,1499,19,57,17,109,0,1269,1123,19,57,17,55,0,1736,1490,20,52,19,152,0,1258,1112,20,33,19,74,0,1775,1628,21,43,0,81,0,1387,1349,12,27,2,37,0,1688,1461,47,68,30,88,3,1331,1170,23,45,24,66,3,1331,1170,23,39,57,0,1,4,37
39095048AUF,1452,1240,33,89,6,89,0,1048,919,17,50,5,60,0,1515,1360,39,41,20,58,0,1070,960,31,32,14,37,0,1505,1301,54,36,39,80,0,1044,922,36,17,19,48,0,1575,1357,28,35,14,141,0,1185,1003,17,18,2,116,0,1509,1221,50,125,15,93,0,1150,943,31,90,9,76,0,1150,943,31,79,63,0,0,0,34
