GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
47187009720,4833,4033,107,287,28,405,5,3168,2685,60,159,18,258,5,5341,4264,160,286,0,631,0,3365,2800,80,160,0,320,0,5622,4588,244,129,0,646,0,3610,3010,125,85,0,390,0,5852,4282,204,583,0,760,0,3761,2954,94,383,0,331,0,5726,4284,264,325,68,734,7,3953,3034,151,212,43,480,6,3953,3034,151,194,431,2,4,17,120
47187009725,3303,3108,69,51,12,64,2,2286,2171,39,29,6,38,0,3927,3612,102,120,21,90,0,2960,2775,27,84,22,56,0,3732,3457,48,108,4,121,0,2768,2585,13,78,4,88,0,3391,3037,63,79,11,201,104,2426,2214,33,28,15,52,0,3619,3273,101,74,55,80,6,2690,2489,68,39,32,52,4,2690,2489,68,35,33,2,1,5,57
47019000904,3039,2939,44,46,5,6,0,2453,2392,26,26,4,6,0,2910,2669,155,61,12,17,0,2302,2251,26,19,3,0,0,2889,2593,182,87,14,17,0,2339,2253,38,44,8,0,0,2894,2603,163,63,12,19,36,2349,2288,9,47,8,0,0,3323,3088,63,65,59,32,2,2744,2582,40,51,34,28,1,2744,2582,40,38,18,0,1,3,62
47025001209,700,629,3,21,6,39,9,627,556,3,21,6,39,9,607,565,8,15,2,14,0,526,496,4,14,1,7,0,611,574,5,14,2,17,0,520,491,4,13,1,10,0,435,400,7,10,1,13,0,379,346,1,4,0,12,0,489,425,6,17,14,27,1,429,377,6,12,8,26,0,429,377,6,8,23,1,0,1,13
47009000424,2828,2732,28,29,24,15,0,2279,2215,19,13,20,12,0,2955,2851,13,22,56,8,45,2344,2294,0,1,14,4,0,3148,3023,10,35,74,5,63,2494,2427,0,25,13,2,0,3207,3075,6,32,87,5,79,2638,2558,0,20,9,0,0,3103,2820,86,47,93,17,1,2566,2353,66,30,75,15,0,2566,2353,66,26,14,7,0,4,96
47025001201,3914,3806,31,34,30,13,0,3118,3043,23,19,22,9,0,3803,3569,36,65,20,98,16,3047,2864,19,66,11,65,14,3830,3536,86,95,28,97,4,3109,2886,71,67,14,61,4,3787,3564,73,73,25,63,3,2994,2878,42,27,8,40,0,3880,3663,36,46,74,45,3,3230,3065,26,28,64,35,2,3230,3065,26,20,26,7,2,5,79
47025001208,1685,1639,23,4,18,1,0,1331,1300,16,2,15,0,0,1827,1740,18,2,31,1,37,1406,1326,4,1,32,0,35,1697,1573,28,10,50,1,34,1334,1232,15,4,50,1,35,1504,1402,19,5,43,4,33,1289,1194,16,1,39,0,35,1700,1631,16,16,27,9,1,1344,1292,13,9,20,6,1,1344,1292,13,2,3,0,1,0,33
47009000415,2149,2069,20,23,19,15,0,1659,1606,15,10,16,12,0,2080,1997,36,31,14,12,0,1631,1590,12,24,14,6,0,2189,2107,30,37,14,7,0,1751,1714,12,24,14,3,0,2467,2407,29,16,21,4,0,1933,1881,15,21,14,7,0,2268,2068,65,25,86,20,1,1838,1676,54,14,68,20,1,1838,1676,54,3,12,5,1,6,81
47009000435,225,218,4,0,3,0,0,193,188,2,0,3,0,0,205,204,0,0,3,0,0,169,162,0,0,3,0,0,214,210,0,0,3,0,0,176,173,0,0,3,0,0,215,212,0,0,2,0,0,183,181,0,0,4,0,0,229,211,3,3,9,3,2,193,181,2,1,7,1,2,193,181,2,0,0,0,0,0,10
47037001854,4179,3113,245,693,47,105,6,3267,2556,158,459,31,74,4,4733,3400,545,616,13,151,0,3301,2651,112,438,15,80,0,4701,3371,290,927,14,113,0,3523,2669,110,671,15,62,0,4516,2975,186,1281,6,83,0,3561,2462,111,921,3,50,0,4489,2890,500,879,113,133,4,3624,2506,314,624,89,97,2,3624,2506,314,555,72,7,0,16,154
47037001856,4171,2302,378,1389,54,107,3,2918,1843,220,771,35,75,3,4551,2299,382,1719,63,110,0,3040,1780,122,1038,39,39,0,4214,2771,326,1052,63,33,0,3013,2146,117,657,35,32,0,4402,2767,61,1520,54,15,0,2944,1823,23,961,33,18,0,4667,1984,420,2032,103,163,1,3360,1692,285,1212,94,108,1,3360,1692,285,1126,93,12,0,11,141
47091004701,1192,1149,22,6,9,6,1,949,921,13,3,8,4,0,1383,1355,15,15,4,0,0,1071,1053,2,13,0,0,0,1566,1392,151,15,4,7,0,1030,1009,3,13,0,2,0,1581,1439,121,13,9,4,0,1049,1026,9,5,0,0,0,1192,1094,74,5,11,2,3,974,914,40,4,11,2,2,974,914,40,0,0,1,0,0,19
47141007268,1987,1884,69,13,13,10,5,1554,1490,41,8,8,5,2,2147,1985,133,0,7,22,0,1610,1528,72,0,6,4,0,2098,1959,114,17,6,3,0,1600,1509,72,13,6,3,0,1999,1870,105,23,0,6,0,1586,1459,115,0,0,2,0,2274,2024,138,40,61,16,4,1737,1594,78,22,34,11,2,1737,1594,78,16,3,3,1,1,41
47091004702,1322,1301,10,4,5,2,0,1053,1041,6,0,5,1,0,1453,1396,24,9,4,24,0,1083,1068,5,8,2,0,0,1252,1211,1,8,2,29,0,934,924,0,8,2,0,0,1009,978,1,12,3,15,0,746,751,0,0,0,0,0,1308,1246,19,7,37,2,0,1055,1013,13,4,24,2,0,1055,1013,13,1,0,2,0,0,26
47091004707,2526,2413,56,33,16,9,3,2071,1993,38,22,14,5,3,2407,2263,62,60,19,15,0,1910,1846,6,44,8,3,0,2382,2256,31,57,23,34,0,1897,1814,11,39,16,8,0,2368,2190,86,48,36,23,0,1870,1772,19,39,15,7,0,2415,2170,113,52,68,21,5,1983,1811,75,33,57,12,4,1983,1811,75,19,9,8,2,0,59
47061003157,924,898,8,5,12,0,1,723,701,7,2,12,0,1,891,863,0,10,20,0,0,719,698,0,8,10,0,0,960,945,0,11,4,0,0,749,731,0,8,3,0,0,957,928,0,13,13,0,0,723,691,0,0,30,0,0,912,865,7,4,33,9,0,736,700,5,2,27,3,0,736,700,5,0,2,0,0,0,29
47061003160,1377,1348,2,0,23,1,1,1045,1025,1,0,18,0,0,1261,1012,10,6,235,0,0,981,826,8,6,143,0,0,1365,1230,11,5,124,0,0,1128,1021,10,6,98,0,0,1141,1031,8,6,96,0,0,959,884,6,3,59,0,0,1272,1225,8,7,29,2,0,1030,994,6,4,23,2,0,1030,994,6,4,0,2,0,1,23
