GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap
18097004420,1243,90,26,1130,12,6,0,930,77,18,835,7,6,0,936,114,10,810,5,12,0,790,114,0,662,0,12,0,844,54,12,780,5,10,0,688,51,0,617,0,9,0,912,107,111,696,11,8,0,728,94,68,563,11,6,0
18097004410,911,64,18,828,10,6,0,681,55,12,614,8,5,0,1088,32,6,1049,10,7,0,776,31,6,729,0,8,0,1164,14,8,1143,2,7,0,728,14,9,698,0,6,0,670,33,50,590,17,2,1,505,33,28,442,12,2,1
18097005110,894,173,10,708,6,4,0,735,154,8,570,5,2,0,805,145,96,555,0,0,0,665,140,40,485,0,0,0,777,298,113,366,0,0,0,675,275,55,340,0,0,0,870,195,46,619,12,10,1,740,168,23,544,12,3,1
18097003600,2065,1394,143,493,26,30,4,1631,1170,89,338,16,20,2,1660,993,123,545,4,0,0,1417,926,40,442,3,0,0,1547,882,167,495,4,0,0,1333,836,52,439,3,0,0,1985,1251,216,476,48,16,2,1638,1123,139,333,38,10,0
18097000280,1212,49,34,1140,7,3,0,842,40,20,786,6,2,0,1234,17,67,1152,25,19,0,771,16,6,730,2,0,0,1222,29,40,1135,22,20,0,741,23,10,700,2,0,0,1364,141,123,1074,25,26,0,959,104,83,758,15,15,0
18097004170,1374,638,29,683,23,25,0,1072,531,20,500,12,19,0,1445,973,29,443,0,5,0,1086,751,21,313,0,0,0,1555,929,35,566,8,13,6,1144,732,18,377,10,0,0,1485,771,79,586,33,29,1,1205,663,44,458,28,23,0
18097004160,809,302,24,479,8,11,0,603,246,12,337,6,8,0,868,407,18,404,0,50,0,574,269,3,287,0,14,0,869,391,18,450,0,14,0,582,279,3,290,0,9,0,943,516,30,369,18,16,2,647,366,10,254,11,11,1
18097000200,1468,397,32,1029,17,9,0,1244,355,26,857,14,6,0,1782,504,77,1125,47,7,0,1418,356,76,927,44,7,0,1857,631,86,1059,57,0,0,1483,463,84,878,55,0,0,1502,517,148,878,35,30,2,1252,427,131,741,31,22,2
18097005160,976,158,144,660,20,0,0,635,124,78,425,16,0,0,908,155,191,512,50,0,0,528,156,30,334,9,0,0,864,182,214,444,25,0,0,467,169,0,295,3,0,0,1110,125,509,477,7,2,0,738,93,309,334,4,0,0
18091000480,1240,674,55,472,30,17,4,970,570,40,334,24,12,1,1316,677,79,537,22,0,0,927,583,57,276,9,0,0,1313,712,66,504,17,6,0,911,612,48,243,2,6,0,1141,613,96,391,30,16,4,955,548,71,311,19,13,3
18019000230,1244,977,56,171,7,29,2,940,764,31,118,4,22,2,1759,1268,56,313,40,74,41,1357,1046,30,200,38,27,0,2100,1595,41,349,42,59,38,1627,1298,24,231,42,16,0,1424,996,116,259,38,36,4,1055,779,66,169,26,19,2
18019000510,2070,2028,17,11,9,4,2,1557,1529,10,5,9,3,2,2231,2158,5,58,0,5,0,1796,1754,0,40,0,0,0,2236,2160,13,59,0,3,0,1819,1775,7,37,0,0,0,2531,2364,38,43,45,10,7,1940,1837,24,21,37,2,3
18019000450,1316,1215,23,49,11,13,1,1047,996,14,27,5,6,0,1220,1168,19,32,0,0,0,969,937,16,16,0,0,0,1201,1119,48,34,0,0,0,932,906,3,21,0,0,0,1407,1185,85,77,47,17,2,1107,982,43,43,38,6,1
18117000080,686,673,2,1,6,4,0,533,522,2,1,5,3,0,675,638,0,3,28,0,0,576,559,0,3,14,0,0,646,616,0,0,33,0,0,557,536,0,0,21,0,0,740,694,7,8,29,2,1,636,594,6,6,27,2,1
18117000070,730,716,0,5,6,2,0,577,566,0,3,6,1,0,680,675,0,0,6,0,0,511,507,0,0,3,0,0,679,674,0,0,6,0,0,526,523,0,0,5,0,0,746,690,8,9,31,7,3,589,557,3,3,16,6,1
18039000340,1769,530,824,390,25,42,6,1206,447,474,264,18,29,4,1924,445,881,616,6,5,0,1078,331,293,452,7,4,0,1806,311,917,594,2,8,0,1048,244,365,426,1,8,0,1939,397,1171,334,55,29,1,1383,319,786,245,45,24,0
18169000010,1002,951,36,6,9,2,2,740,710,21,3,5,1,0,1107,1032,65,0,0,10,0,783,755,20,0,0,10,0,1095,1035,58,0,0,0,0,766,750,15,0,0,0,0,917,850,27,15,19,3,2,703,664,13,4,14,3,1
18183000210,1314,1275,15,4,13,6,1,951,928,9,1,11,4,0,1295,1201,80,3,3,8,0,953,894,48,2,3,3,0,1442,1379,50,4,0,8,0,1031,1001,26,2,0,1,0,1397,1284,35,10,31,12,0,1068,987,18,10,28,7,0
18183000050,1962,1853,64,18,11,16,0,1499,1442,30,8,9,10,0,2053,1983,6,59,4,3,2,1461,1431,2,14,3,1,0,2181,2134,30,18,4,0,0,1669,1625,28,11,3,0,0,2177,1968,81,44,37,43,3,1710,1570,54,22,29,27,2
18183000120,623,605,5,3,5,0,4,453,446,3,0,3,0,1,697,679,6,15,2,0,0,500,494,2,5,2,0,0,732,716,6,9,3,0,0,542,530,6,3,4,0,0,528,503,8,7,5,2,1,419,405,5,1,4,1,0
18183000140,1297,1247,20,7,23,2,0,942,915,10,4,12,2,0,1375,1297,31,37,5,7,0,1030,993,18,12,3,7,0,1340,1245,49,34,7,3,0,1004,939,49,7,7,1,0,1278,1226,20,7,13,9,1,973,936,12,6,10,5,0
18183000230,788,765,7,3,4,7,0,606,594,4,2,2,4,0,665,637,22,1,1,1,0,560,545,15,1,2,0,0,615,583,20,1,5,7,0,528,514,8,1,6,0,0,828,782,21,7,21,4,0,634,607,10,4,11,4,0
18183000190,977,934,13,13,9,8,0,728,698,8,8,7,7,0,1055,1027,4,1,0,13,0,721,714,0,0,0,7,0,1026,985,8,1,0,21,0,729,717,0,0,0,12,0,975,900,24,7,19,10,1,733,679,16,6,18,7,0
18091000070,1142,1084,36,6,13,1,0,854,820,22,0,3,0,0,1509,1409,93,1,1,0,0,1143,1080,62,0,0,0,0,1607,1523,83,0,0,0,0,1135,1084,45,0,0,0,0,1158,1078,29,14,13,6,0,877,832,15,3,12,4,0
18091000890,379,357,13,5,5,5,0,284,273,6,4,5,5,0,502,472,31,0,3,0,0,384,360,23,0,4,0,0,536,508,26,0,2,0,0,374,360,15,0,4,0,0,393,368,12,0,8,1,0,315,292,10,0,8,1,0
18125000130,711,685,12,3,5,6,1,582,565,7,1,4,4,1,747,713,4,22,5,0,0,625,595,4,19,5,0,0,744,714,3,19,6,0,0,621,599,3,15,6,0,0,738,702,16,10,8,1,0,576,552,9,9,6,1,0
18125000030,829,804,16,3,3,1,0,656,643,7,1,2,1,0,736,729,7,0,0,0,0,618,618,0,0,0,0,0,716,708,8,0,0,0,0,609,609,0,0,0,0,0,798,770,14,4,7,2,0,621,598,10,3,7,2,0
18125000090,959,935,9,0,11,2,0,712,698,4,0,6,2,0,968,961,9,0,0,0,0,712,712,0,0,0,0,0,976,967,9,0,0,0,0,713,713,0,0,0,0,0,932,885,12,9,17,4,2,703,670,5,4,16,2,1
18125000100,1239,1218,2,6,9,2,1,968,951,1,5,8,2,1,1083,1068,0,4,0,5,0,822,822,0,0,0,0,0,949,932,0,5,0,6,0,725,725,0,0,0,0,0,1118,1052,23,8,19,1,1,860,820,11,1,13,1,1
18169000260,1287,1264,15,0,8,2,0,1007,989,11,0,8,1,0,1173,1161,0,6,4,0,0,947,932,0,3,4,0,0,1182,1181,0,0,0,0,0,893,893,0,0,0,0,0,1199,1153,17,3,14,2,0,959,921,13,2,14,0,0
18125000040,907,884,7,11,6,1,0,749,736,3,5,4,1,0,934,820,0,48,0,65,0,650,650,0,0,0,0,0,989,851,0,58,0,81,0,658,658,0,0,0,0,0,856,795,19,5,30,3,1,693,644,14,5,24,2,1
18039000280,2494,747,608,1116,57,15,2,1593,588,324,661,33,6,1,1854,544,315,1008,18,0,0,1012,417,94,495,10,0,0,1742,506,346,933,17,0,0,983,386,114,469,0,0,0,2624,741,745,1093,89,26,4,1692,576,447,634,58,12,2
18039000890,1350,1295,36,10,7,9,0,970,941,20,4,5,4,0,1616,1437,111,71,0,0,0,1126,1025,58,42,0,0,0,1666,1501,89,74,0,0,0,1136,1041,53,37,0,0,0,1408,1216,108,31,24,22,2,996,892,57,14,12,13,1
18039000880,739,705,19,4,4,4,0,527,508,10,2,3,2,0,923,858,40,6,14,4,5,605,572,14,1,15,0,0,931,856,46,9,11,2,4,613,582,12,6,11,0,1,934,876,28,16,17,5,1,735,707,11,5,13,3,1
18039000900,4050,3905,74,27,13,38,0,2538,2463,38,11,7,22,0,3966,3649,218,42,9,46,5,2649,2488,113,29,9,10,0,3769,3453,256,53,8,3,3,2398,2240,113,32,8,0,1,4050,3876,64,31,36,32,5,2564,2469,33,9,29,21,0
18039000300,1743,788,446,496,34,16,3,1078,575,245,244,24,12,2,1742,682,653,405,0,0,0,941,562,109,270,0,0,0,1562,526,775,259,0,0,0,811,503,167,140,0,0,0,1754,595,662,441,54,26,2,1173,469,419,242,38,24,0
18039001070,715,659,23,22,2,10,2,593,556,14,15,2,6,2,908,792,93,12,0,8,0,704,650,47,8,0,0,0,885,658,203,8,0,6,0,601,540,58,6,0,0,0,818,643,88,59,26,13,1,629,524,48,32,18,11,1
18039000550,2779,1812,762,171,40,28,1,2002,1419,436,119,19,18,1,2241,1480,616,102,0,48,0,1563,1249,224,90,0,0,0,2178,1316,722,83,0,65,0,1457,1122,258,70,0,0,0,2501,1543,806,106,68,27,4,1822,1207,508,81,46,15,2
18097002480,1717,1423,143,116,19,21,9,1294,1116,86,70,10,16,8,1987,1761,121,43,0,75,0,1429,1345,43,31,0,6,0,1771,1575,99,48,0,59,0,1354,1273,39,34,0,4,0,1968,1297,226,315,66,65,0,1518,1052,158,209,49,47,0
18097002620,2126,1832,115,82,15,82,4,1760,1554,72,57,12,70,1,1882,1562,33,80,0,178,0,1461,1316,31,64,0,45,0,1974,1405,33,85,0,403,0,1506,1260,31,55,0,159,0,2465,1493,194,226,48,489,14,1935,1290,123,149,43,314,13
18097002560,1555,1437,53,28,11,27,4,1224,1153,30,14,9,16,3,1210,918,36,114,0,157,0,870,786,23,31,0,29,0,1294,883,36,125,0,245,0,877,749,23,25,0,78,0,1637,1211,73,47,31,274,5,1285,998,54,26,27,179,4
18097002570,1812,1662,104,18,15,11,0,1424,1342,62,8,7,5,0,1920,1773,57,24,0,64,0,1507,1439,11,23,0,30,0,1828,1667,74,22,4,67,0,1474,1415,14,18,0,21,0,2110,1610,269,79,66,96,3,1653,1324,156,49,54,73,3
18097002420,2178,1774,218,100,33,65,1,1647,1400,127,68,26,34,0,2262,1688,380,169,7,36,1,1692,1424,173,65,3,17,1,2057,1534,273,162,5,82,1,1510,1268,139,70,6,27,1,2233,1382,346,311,54,178,3,1686,1145,189,200,35,123,2
18097002460,1744,1598,109,20,8,9,0,1361,1275,63,12,7,5,0,1848,1663,136,34,3,17,0,1415,1346,25,27,0,11,0,1707,1553,100,26,1,24,0,1342,1288,29,21,0,5,0,1966,1390,197,83,38,248,6,1473,1139,105,55,26,134,6
18097005670,1685,1473,33,140,21,23,0,1345,1214,16,85,17,10,0,1504,942,183,337,34,13,0,1073,760,80,198,33,0,0,1275,797,131,302,37,13,0,945,687,55,170,37,0,0,1400,1141,87,131,23,26,3,1175,991,58,91,18,19,2
18097005660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18097005650,1465,391,105,844,7,140,4,1017,308,63,545,5,107,2,1635,503,335,763,9,32,0,1009,407,144,453,8,0,0,1271,401,180,658,8,31,0,753,320,79,349,8,0,0,1589,264,162,1139,23,18,1,1082,233,96,729,21,14,0
18097005760,2876,1907,626,295,52,19,5,2094,1500,354,199,38,16,5,2411,1410,468,533,9,0,0,1572,1219,39,305,9,0,0,2217,1240,404,584,8,0,0,1492,1051,113,331,4,0,0,2755,1443,715,525,89,26,7,2045,1202,431,361,61,16,7
18097002290,2615,338,236,2027,30,28,10,1641,266,137,1228,17,14,5,2929,536,108,2237,27,7,0,2230,467,28,1703,25,3,0,3167,563,91,2450,52,29,0,2424,488,28,1852,42,5,0,3010,324,441,2219,57,35,20,2011,249,271,1463,37,25,14
18097002300,2383,389,276,1703,27,44,9,1483,286,156,1018,12,25,5,2892,909,546,1388,22,70,0,1768,713,265,760,5,25,0,2878,816,598,1501,99,47,0,1863,710,271,857,7,17,0,3221,389,430,2391,59,38,0,2174,310,279,1569,42,20,0
18097001080,2060,1776,96,155,16,17,1,1453,1300,53,72,13,13,1,2352,2003,105,202,41,0,0,1583,1366,38,140,39,0,0,2260,2002,82,148,35,0,0,1565,1406,28,101,35,0,0,2079,1492,183,325,28,23,0,1502,1136,105,199,20,19,0
18097001060,1809,1562,88,115,6,28,2,1353,1228,46,56,5,15,2,1511,1418,63,32,19,0,0,1224,1172,22,15,0,0,0,1724,1426,247,82,21,0,0,1291,1219,29,25,0,0,0,2364,1702,333,231,78,45,2,1763,1354,191,122,63,38,1
18097001090,2370,2084,122,129,19,17,2,1747,1589,69,60,15,10,2,2526,2327,129,66,20,0,0,1878,1764,60,40,11,0,0,2211,2053,111,43,10,0,0,1733,1647,46,29,10,0,0,2342,1832,207,236,41,21,5,1784,1459,122,151,33,12,5
18097001330,2703,2298,138,147,17,116,13,1822,1587,74,85,11,71,6,3354,2763,84,197,13,308,0,2065,1778,35,108,14,139,0,3370,2772,74,199,24,313,0,2127,1776,32,172,25,131,0,2948,2229,156,220,60,272,8,2067,1611,84,123,46,188,6
18097001390,2231,2021,54,45,12,103,3,1499,1378,25,24,8,64,1,2482,2155,50,83,18,182,0,1583,1410,17,48,18,84,0,2430,2093,39,84,28,181,0,1587,1379,16,73,29,83,0,3264,2548,118,92,42,422,0,2387,1899,77,57,34,292,0
18097005270,2064,595,399,1046,34,16,3,1455,517,255,666,21,14,2,2329,435,711,1202,0,71,0,1369,391,249,705,0,20,0,2481,394,670,1339,37,159,0,1279,326,141,748,35,20,0,2421,386,816,1195,52,16,3,1717,347,497,846,40,14,0
18097005140,1132,70,102,962,18,9,8,834,52,49,730,7,6,3,1380,45,374,964,0,3,0,697,42,16,641,0,0,0,1387,45,450,893,0,3,0,636,45,28,556,0,0,0,1405,105,512,791,44,18,0,955,74,287,592,24,12,0
18169000080,1411,1377,11,2,16,5,0,1083,1058,8,1,13,3,0,1455,1415,4,1,28,6,0,1111,1072,3,0,27,4,0,1419,1368,4,1,35,11,0,1086,1035,2,0,32,13,0,1306,1234,26,8,35,1,1,1057,1009,15,3,29,0,0
18169000100,1323,1283,22,5,7,6,0,997,974,14,2,3,4,0,1314,1262,20,22,0,10,0,1110,1065,18,20,0,4,0,1378,1310,19,22,0,26,0,1152,1102,15,20,0,15,0,1253,1136,40,21,35,11,1,992,918,30,7,30,4,1
18125000080,673,654,8,0,3,5,1,523,511,4,0,3,3,1,704,692,0,5,0,7,0,488,488,0,0,0,0,0,644,629,0,7,0,8,0,472,472,0,0,0,0,0,623,586,8,6,15,2,4,486,460,3,1,14,2,3
18169000030,1612,1463,119,15,12,10,2,1228,1127,78,8,12,10,2,1679,1423,231,10,0,11,0,1232,1159,69,6,0,0,0,1687,1390,282,12,0,0,0,1236,1151,75,8,0,0,0,1657,1403,177,27,32,23,1,1228,1078,107,9,26,11,1
18111000160,1765,1685,58,11,10,2,0,1336,1277,42,7,9,2,0,2002,1828,173,1,0,0,21,1363,1303,59,3,0,0,0,1666,1518,147,1,0,0,16,1269,1182,87,3,0,0,0,1817,1573,159,9,50,9,2,1425,1267,106,2,33,6,2
18111000170,217,198,16,0,1,2,0,171,158,11,0,1,1,0,188,176,11,0,1,0,0,153,152,1,0,1,0,0,211,198,11,0,4,0,0,164,155,5,0,4,0,0,223,203,11,1,8,1,0,184,164,11,1,8,1,0
18111000120,1392,1331,40,12,9,4,0,1048,1012,20,5,9,4,0,1332,1310,22,0,0,0,0,1014,989,20,0,0,0,0,1392,1373,19,0,0,0,0,1059,1039,20,0,0,0,0,1428,1285,40,6,54,13,2,1112,1007,28,2,38,9,2
18139000020,780,770,2,3,3,2,0,579,572,2,0,3,2,0,773,773,0,0,0,0,0,566,565,0,0,0,0,0,752,752,0,0,0,0,0,577,577,0,0,0,0,0,744,712,12,8,13,0,0,583,566,7,0,6,0,0
18139000090,1229,1193,23,2,11,1,0,960,936,13,0,11,0,0,1011,965,18,0,24,0,0,799,775,4,0,23,0,0,1089,1055,16,0,12,0,0,831,815,4,0,14,0,0,1117,1069,17,7,21,4,1,880,849,7,3,17,3,1
18139000010,1251,1216,20,6,11,1,0,899,883,9,1,6,1,0,982,948,17,3,0,1,0,844,816,17,3,0,1,0,916,885,17,1,0,1,0,766,747,14,1,0,1,0,1247,1193,17,11,23,5,1,888,854,4,6,20,4,0
18141000310,1483,1319,41,89,9,32,2,1157,1050,27,57,5,20,0,1520,1333,110,57,3,20,0,1203,1094,40,54,0,12,0,1579,1472,77,19,8,8,0,1204,1131,47,16,4,0,0,1433,1228,81,62,26,23,2,1156,1012,50,49,21,11,2
18015000110,867,847,13,2,5,0,0,692,681,8,1,2,0,0,873,838,3,10,18,4,4,748,711,3,9,19,0,0,929,878,3,28,18,0,0,753,722,3,6,16,0,0,817,757,14,4,22,10,0,656,617,7,3,13,10,0
18015000100,1295,1209,72,5,6,3,0,1022,981,36,1,3,1,0,1251,1131,25,38,29,52,19,1002,924,27,0,15,35,0,1303,1240,21,1,22,41,9,1080,1017,22,0,12,30,0,1458,1322,82,21,25,10,1,1180,1080,58,10,21,8,0
18017000013,1134,710,359,35,19,19,2,774,519,216,23,16,10,2,1108,581,502,34,1,6,4,539,462,70,7,1,1,0,1036,525,475,38,1,8,3,546,462,71,6,1,1,0,1059,473,517,51,46,17,1,788,394,339,40,35,11,0
18017000009,990,674,262,35,11,21,0,721,528,159,15,8,12,0,1039,523,475,8,0,46,11,650,471,153,0,0,18,0,940,522,389,5,0,38,14,636,480,132,0,0,14,0,1018,561,378,45,34,17,0,699,434,214,31,26,6,0
18017000006,1101,872,183,37,8,2,0,821,697,97,19,8,1,0,908,706,126,66,3,30,0,705,618,53,28,4,1,0,982,755,150,62,3,67,13,750,655,64,22,1,1,0,1173,785,307,37,29,22,0,848,625,178,20,19,12,0
18017000005,1129,875,185,72,3,0,1,780,652,101,24,3,0,1,1213,884,285,43,1,7,0,757,698,43,11,1,1,0,1437,823,379,61,1,197,177,746,653,74,24,1,1,0,955,642,257,29,14,13,2,699,505,155,18,9,10,2
18017000029,1618,1376,198,11,7,27,5,1217,1083,107,5,6,16,3,1232,1158,21,41,5,13,0,999,950,7,33,3,0,0,1282,1114,82,43,27,14,6,1024,927,39,39,25,0,0,1542,1303,120,10,36,60,0,1236,1073,76,2,32,41,0
18017000018,816,687,37,87,3,3,0,716,601,25,85,3,3,0,690,597,7,64,3,22,0,560,499,2,55,2,0,0,760,640,43,69,3,8,0,588,516,8,64,2,0,0,646,505,75,45,17,4,0,498,404,47,31,13,2,0
18017000038,795,758,29,5,8,2,0,613,593,16,1,6,2,0,685,641,0,4,0,38,0,592,587,0,4,0,0,0,698,653,0,11,0,35,0,638,604,0,10,0,22,0,745,660,49,8,20,10,0,569,518,28,4,11,10,0
18111000010,794,769,17,1,3,2,1,606,591,7,1,3,2,1,742,722,20,0,6,0,0,602,598,0,0,4,0,0,779,746,27,0,8,0,0,613,599,8,0,9,0,0,731,637,48,7,26,4,1,562,505,31,6,17,4,0
18131000140,911,894,12,2,0,4,0,673,665,4,1,0,4,0,816,815,0,0,2,0,0,591,591,0,0,2,0,0,702,700,0,0,1,0,0,598,596,0,0,3,0,0,854,806,13,6,16,9,0,679,644,6,1,15,7,0
18149000170,1676,1608,51,6,9,1,0,1197,1152,35,2,7,0,0,1485,1451,25,8,2,0,0,1070,1055,16,0,0,0,0,1609,1527,56,17,16,0,0,1169,1117,39,0,16,0,0,1608,1476,68,11,27,3,0,1216,1136,40,9,11,3,0
18039001020,2426,1755,502,130,19,32,2,1797,1433,272,71,11,19,0,2288,1432,474,120,44,214,0,1548,1154,197,120,25,51,0,2023,1335,491,91,67,35,0,1471,1109,223,91,35,11,0,2536,1714,570,150,82,28,5,1901,1425,327,74,52,20,4
18039001010,2215,1720,357,88,23,34,7,1650,1373,194,52,18,17,5,1954,1245,368,130,45,174,0,1304,967,143,123,30,44,0,1853,1234,415,138,68,14,0,1290,952,179,121,41,6,0,2151,1475,452,153,66,24,4,1670,1236,279,102,46,16,3
18039001150,1617,1344,164,61,25,30,0,1180,1033,83,24,22,24,0,1734,1577,51,89,2,8,0,1366,1295,11,55,4,4,0,1447,1316,60,53,2,21,0,1272,1203,25,30,4,15,0,1784,1463,124,114,59,36,2,1353,1151,75,62,48,22,1
18039001160,2094,1512,478,52,19,28,5,1433,1137,243,19,8,19,3,2526,1603,720,137,124,0,0,1173,1078,16,0,26,0,0,2760,1698,800,136,150,17,17,1146,1015,40,0,35,0,0,1843,1311,399,76,53,20,0,1323,1008,246,32,29,15,0
18039001130,1802,1688,56,22,12,18,3,1411,1344,34,12,10,8,0,1363,1293,29,0,11,14,13,1084,1058,4,0,4,0,15,1429,1359,37,0,18,0,17,1124,1095,10,0,5,0,15,1691,1429,130,48,36,30,3,1329,1173,69,27,23,21,3
18083000270,1648,1567,20,22,4,36,0,1268,1219,11,14,3,22,0,1508,1428,12,22,7,40,5,1250,1213,4,4,9,21,0,1500,1426,6,14,6,41,0,1241,1215,5,6,6,14,0,1699,1586,24,24,21,35,0,1332,1256,13,15,18,27,0
18083000220,826,781,15,18,5,9,0,667,639,7,12,5,7,0,821,762,26,27,8,2,0,656,616,15,16,8,2,0,762,711,17,29,6,2,0,608,574,12,16,6,2,0,846,779,19,14,10,17,0,688,636,13,9,9,15,0
18083000240,1097,1053,10,15,2,13,1,848,828,5,7,2,9,0,965,957,0,5,0,8,0,785,778,0,0,0,8,0,1095,1078,0,15,0,4,0,878,874,0,0,0,5,0,1094,1010,45,8,14,18,0,819,763,30,3,14,8,0
18097003550,1644,451,66,1116,14,19,6,1048,377,40,617,8,14,3,1506,414,65,1031,13,6,0,941,338,8,572,11,5,0,1451,387,86,1011,11,8,0,953,337,7,588,7,5,0,1726,435,249,990,35,17,8,1185,372,145,617,25,17,5
18097001670,2037,1136,339,496,13,66,3,1651,1034,220,345,10,49,2,1638,1093,303,212,0,31,0,1360,1024,183,151,0,1,0,1740,1208,287,208,0,35,0,1481,1116,218,147,0,1,0,1919,1047,205,589,36,66,9,1646,1008,141,423,23,58,7
18111000130,992,950,34,5,2,1,0,804,776,20,5,2,1,0,779,779,0,0,0,0,0,756,756,0,0,0,0,0,968,968,0,0,0,0,0,801,801,0,0,0,0,0,921,827,54,3,12,7,3,775,711,30,2,12,3,2
18155000110,964,949,2,1,10,0,2,725,713,1,1,8,0,2,1001,940,21,32,0,11,0,731,706,8,8,0,11,0,1045,970,20,37,0,20,0,749,719,8,8,0,18,0,843,800,8,12,23,4,1,641,612,4,2,19,3,0
18039000780,1416,1320,59,9,6,20,1,1038,980,33,3,3,14,1,1345,1200,52,27,0,50,16,914,857,28,5,0,20,3,1403,1254,60,18,0,55,5,940,871,34,5,0,25,5,1691,1481,105,32,27,42,4,1205,1095,52,19,18,24,2
18039000820,1200,1145,28,11,9,11,6,876,845,17,6,6,8,3,1313,1124,115,37,42,27,11,815,761,24,9,8,10,0,1323,1134,122,31,45,31,0,807,749,30,8,8,18,0,1251,1135,74,20,10,11,0,887,820,40,10,6,11,0
18097003730,1268,434,96,704,14,28,0,905,368,54,456,7,24,0,1608,303,255,1047,8,30,0,1134,304,137,663,0,0,0,1515,202,232,1076,7,41,0,1032,211,134,634,0,2,0,1312,281,125,865,18,24,1,950,250,77,590,12,17,0
18097003670,1787,404,118,1241,17,27,8,1239,358,63,796,9,20,4,2182,465,318,1339,57,27,36,1482,451,91,879,18,4,0,1947,500,251,1125,69,35,45,1278,484,26,707,21,5,0,1978,307,323,1329,42,23,1,1384,260,210,902,21,14,1
18097003740,1695,426,126,1130,13,18,4,1175,367,74,720,7,13,3,2422,464,267,1676,36,13,0,1629,465,24,1104,0,0,0,2200,537,261,1384,33,20,0,1514,520,36,916,0,7,0,2046,192,368,1463,45,7,4,1422,160,220,1020,26,7,3
18097005970,341,268,49,23,7,4,0,242,206,28,8,1,3,0,325,279,36,1,6,4,0,242,229,5,1,3,0,0,289,244,32,1,12,8,0,214,197,7,1,4,0,0,468,242,171,30,33,6,0,335,196,111,17,25,6,0
18097002630,1544,1435,43,48,5,16,0,1200,1140,23,21,5,9,0,1390,1186,0,11,0,192,0,956,939,0,8,0,9,0,1411,1208,5,31,0,168,0,997,972,5,13,0,9,0,1694,1323,93,61,28,184,5,1335,1098,56,42,23,108,5
18097004950,1563,282,223,1042,25,15,7,1177,240,132,792,19,8,2,1867,493,270,1054,35,41,8,1226,379,61,762,20,12,0,1816,579,172,1040,27,20,2,1158,426,42,680,16,9,0,1800,317,569,850,69,55,2,1326,256,356,675,56,34,0
18165000080,1072,1056,8,1,4,0,3,826,816,4,1,4,0,1,1031,1006,3,9,0,20,0,789,774,1,0,0,10,0,1078,1050,3,15,0,25,0,800,790,1,0,0,10,0,959,924,3,4,9,3,0,784,758,3,2,6,1,0
18071000250,1330,1195,71,17,21,29,2,997,919,39,11,10,19,1,1285,1151,122,0,2,12,0,947,933,13,0,2,2,0,1454,1221,200,6,9,14,11,1016,971,27,6,2,2,12,1941,1491,304,62,49,58,0,1425,1156,180,23,37,46,0
18083000100,900,876,16,1,3,4,0,673,661,7,1,2,2,0,953,922,8,3,1,20,0,740,725,3,0,0,16,0,890,865,14,10,1,14,0,652,641,3,0,0,7,0,803,750,14,3,25,0,3,594,559,7,1,22,0,1
18083000030,720,699,14,0,5,2,0,524,510,8,0,4,2,0,822,776,22,26,11,0,0,602,579,5,17,11,0,0,892,833,21,38,16,0,0,663,625,4,25,17,0,0,768,721,11,10,21,3,0,542,508,5,5,19,2,0
18173000450,1448,1294,33,43,5,73,3,1003,917,13,24,4,44,2,1649,1506,134,7,0,0,0,1027,1018,0,9,0,0,0,1427,1253,165,9,0,0,0,928,918,0,9,0,0,0,1470,1318,38,44,13,49,0,1104,997,28,26,11,35,0
18097000840,827,19,19,779,6,8,0,616,11,12,587,5,4,0,756,98,69,590,0,0,0,549,77,29,444,0,0,0,634,125,25,481,0,5,0,521,96,19,401,0,1,0,872,42,126,677,17,23,0,658,20,79,540,14,17,0
18097000940,2174,1639,401,100,14,18,5,1638,1338,230,51,9,13,2,2334,1835,210,233,28,0,0,1690,1472,52,151,26,0,0,2288,1752,253,226,22,4,0,1539,1317,78,132,24,5,0,2321,1554,530,171,50,10,1,1714,1249,328,96,27,6,0
