GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen
0804121076,595,256,326,610.4,197.1,344.5,604.8,202.0,359.8
0804121077,1144,446,687,3638.4,1027.9,2221.5,3575.4,1052.3,2275.0
0804121078,781,189,570,958.0,149.2,750.7,953.1,175.3,736.6
0804121079,781,179,582,884.0,116.0,702.0,860.0,140.0,665.0
0804121080,251,66,176,318.0,50.0,241.0,308.0,55.0,228.0
0804121081,396,150,239,439.7,162.1,235.3,440.6,174.0,239.5
0804121082,839,209,609,1002.0,140.0,782.0,1001.0,204.0,734.0
0804121083,576,219,348,685.6,250.0,364.1,666.8,274.6,341.4
0804121084,937,217,701,1107.0,186.0,851.0,1109.0,240.0,811.0
0804121085,257,98,156,234.1,83.0,128.2,233.7,86.3,132.8
0804121086,813,325,479,958.4,279.8,577.4,944.6,319.5,574.4
0804121087,443,229,205,523.8,159.4,307.9,516.8,184.8,286.2
0804121088,398,237,158,933.9,433.9,406.6,915.4,444.5,381.1
0804121089,680,349,318,652.0,288.7,285.3,651.6,302.7,287.8
0804121090,481,267,208,726.0,275.8,388.5,732.0,306.3,375.9
0804121091,743,464,272,868.0,436.8,333.1,844.5,430.4,334.5
0804121092,481,155,321,420.8,149.3,230.4,420.1,155.1,238.6
0804121093,596,227,364,496.0,185.2,260.1,491.5,197.8,273.1
0804121094,398,170,227,369.0,135.4,198.6,369.6,144.3,202.6
0804121095,399,139,254,349.9,118.8,198.3,353.9,120.8,214.5
0804121096,807,450,345,956.7,481.7,362.7,936.2,500.5,343.3
0804121097,736,284,443,720.2,320.1,348.9,723.5,322.4,372.7
0804121098,480,239,223,561.1,247.2,251.4,554.6,269.1,230.1
0804121099,479,251,216,503.6,247.7,202.3,489.1,256.8,192.4
0804121100,649,221,424,542.5,186.2,298.0,539.5,192.0,313.2
0804121101,636,237,377,567.2,183.1,320.6,566.2,196.6,332.1
0804121102,607,253,345,615.5,227.7,318.1,612.3,243.3,324.5
0804121103,464,190,267,666.1,251.3,345.5,659.2,261.2,347.4
0804121104,804,385,410,1042.4,371.6,584.6,1036.8,391.4,585.1
0804121105,481,139,336,528.5,159.2,308.9,524.0,174.3,305.9
0804121106,686,508,163,726.2,457.0,190.0,714.0,464.9,187.1
0804121107,561,279,275,587.4,258.5,270.3,585.0,273.7,262.9
0804121108,546,219,322,630.7,235.5,330.8,625.1,251.6,347.4
0804121109,646,233,404,724.7,200.5,446.3,720.0,230.6,448.3
0804121110,676,325,331,756.4,263.0,398.4,748.3,286.8,404.6
0804121111,751,204,541,767.3,152.7,539.6,769.4,172.2,565.3
0804121112,575,265,295,633.8,214.2,349.1,628.2,242.8,330.9
0804121113,427,255,166,559.5,290.0,211.3,546.8,297.4,197.8
0804121114,510,181,316,426.0,145.1,227.5,422.7,160.7,224.1
0804121115,337,135,193,323.5,100.5,185.5,319.9,117.9,172.6
0804121116,460,206,245,488.2,197.2,238.4,481.1,215.3,227.9
0804121117,582,221,343,574.2,203.7,314.4,573.2,211.6,325.6
0804121118,348,86,250,429.8,60.3,336.6,418.8,81.2,308.2
0804121119,101,20,78,125.0,26.0,89.0,123.0,31.0,84.0
0804121120,444,207,227,590.8,202.0,317.7,581.3,219.0,323.1
0804121121,586,426,152,745.6,506.2,178.5,734.5,490.4,205.9
0804121122,549,281,255,668.5,279.5,309.8,666.8,313.2,307.7
0804121123,638,324,307,585.7,250.8,277.8,587.1,278.3,265.0
0804121124,726,339,379,735.5,325.4,329.8,724.5,343.0,318.1
0804121125,396,191,196,387.3,174.5,173.7,383.3,180.3,171.1
0804121126,531,269,252,740.5,295.9,376.3,740.7,315.6,376.5
0804121127,600,350,231,629.0,330.4,225.3,623.9,352.5,214.0
0804121128,492,241,245,464.5,206.3,210.5,461.7,220.8,208.7
0804121129,510,276,229,522.5,234.3,226.4,516.2,245.9,219.7
0804121130,242,107,130,281.5,102.1,149.1,278.4,110.4,144.3
0804121131,866,374,479,929.9,295.8,543.2,931.9,344.3,524.0
0804121132,679,295,368,758.0,239.5,420.8,746.4,277.5,400.0
0804121133,702,237,462,605.1,206.9,358.4,607.9,212.1,382.5
0804121134,622,191,425,494.8,182.4,275.4,495.5,195.0,278.6
0804121135,700,338,352,745.7,285.0,395.6,742.6,308.7,397.5
0804121136,1171,369,790,1701.7,430.4,1135.2,1705.3,455.2,1175.7
0804121137,367,228,130,463.2,225.0,189.3,464.0,237.8,196.4
0804121138,518,241,267,611.9,208.1,339.7,606.9,232.8,318.7
0804121139,715,374,328,832.6,369.7,357.6,812.3,384.9,349.4
0804121140,710,263,435,714.5,198.1,447.1,711.3,221.8,447.6
0804121141,581,145,429,491.1,131.7,311.0,489.3,146.7,313.1
0804121142,481,184,293,476.9,218.4,223.3,477.8,220.5,235.6
0804121143,525,361,155,606.4,298.3,243.7,588.9,309.2,231.6
0804121144,520,258,246,539.2,225.6,249.3,534.0,236.7,259.6
0804121145,459,214,233,551.4,210.5,279.0,548.6,231.2,277.5
0804121146,451,174,271,490.9,180.2,253.1,487.7,189.4,259.2
0804121147,802,370,411,998.9,438.4,469.5,995.3,464.1,473.0
0804121148,814,273,537,814.3,229.1,505.6,806.3,241.5,518.2
0804121149,272,171,98,282.8,178.0,74.0,278.1,181.1,72.9
0804121150,320,121,195,346.6,98.7,221.6,347.8,102.2,231.2
0804121151,991,353,628,1223.3,347.9,746.3,1226.4,380.2,775.4
0804121152,592,209,375,569.5,187.9,325.5,563.7,203.3,318.5
0804121153,1167,286,861,1496.6,318.7,1039.3,1499.6,352.2,1088.3
0804121154,396,156,234,359.6,124.2,196.5,353.6,132.6,196.0
0804121155,536,237,281,814.2,278.6,433.2,807.6,308.3,427.2
0804121156,461,185,267,531.1,165.0,304.6,525.3,193.6,283.4
0804121157,583,309,262,672.8,271.8,328.6,662.9,296.7,314.1
0804121158,764,200,555,1022.7,242.9,673.7,1019.7,253.8,726.4
0804121159,503,170,321,496.8,149.6,290.4,492.6,163.8,287.5
0804121160,656,260,388,703.6,273.7,371.3,709.0,281.5,389.0
0804121161,539,222,313,532.6,195.7,284.0,535.7,200.9,303.8
0804121162,597,264,327,605.8,235.7,324.7,604.7,268.2,317.4
0804121163,729,279,437,814.0,236.6,491.4,814.0,273.7,499.7
0804121164,656,238,400,599.3,190.1,347.4,593.2,207.0,345.8
0804121165,594,315,271,684.0,349.0,267.0,671.0,353.0,265.0
0804121166,711,270,428,704.0,255.3,380.8,702.1,265.3,392.5
0804121167,657,227,421,602.5,181.0,352.0,604.7,203.0,360.7
0804121168,537,260,261,553.4,188.3,305.1,554.6,222.6,287.8
0804121169,791,293,485,908.2,271.4,543.2,902.8,282.5,566.2
0804121170,634,181,449,600.9,171.2,384.2,602.9,177.2,400.8
0804121171,641,305,327,693.4,230.7,385.5,685.7,258.9,371.3
0804121172,355,252,96,442.1,230.9,157.9,435.9,236.6,149.9
0804121173,679,256,411,703.8,220.6,418.9,697.6,251.6,408.9
0804121174,433,154,270,488.0,151.4,286.9,482.4,164.8,280.7
0804121175,1080,418,639,1276.5,436.3,700.8,1263.9,457.8,708.1
0804121176,596,399,190,756.7,421.7,240.7,744.9,423.1,233.7
0804121177,1025,426,582,1095.7,384.2,602.4,1105.8,389.0,656.7
0804121178,673,277,389,739.5,230.9,413.8,737.1,245.9,445.6
0804121179,396,123,265,409.8,137.6,236.8,412.2,145.0,249.9
0804121180,363,185,174,576.5,258.3,263.0,572.9,257.1,273.2
0804121181,590,147,435,940.5,205.4,664.6,944.4,205.4,705.2
0804121182,285,96,184,287.6,105.5,154.8,288.1,112.5,157.9
0804121183,303,169,131,325.9,142.8,155.2,328.0,152.5,150.7
0804121184,449,165,279,356.1,116.3,204.6,352.9,130.5,203.7
0804121185,407,171,229,352.8,112.7,200.0,350.3,132.5,186.9
0804121186,589,217,366,790.1,263.7,446.2,781.6,283.2,439.2
0804121187,331,149,174,315.7,108.0,169.8,310.7,117.1,172.7
0804121188,552,244,298,602.8,240.4,320.7,609.0,239.1,353.1
0804121189,653,226,421,728.3,186.8,481.2,717.4,209.5,478.2
0804121190,734,259,468,809.3,253.7,495.2,814.4,252.8,527.8
0804121191,667,219,439,650.7,193.4,385.7,644.3,212.8,393.8
0804121192,1117,325,782,1221.2,316.1,803.4,1222.8,326.7,850.7
0804121193,578,204,369,602.1,185.5,349.1,600.0,210.8,351.7
0804121194,629,234,380,485.0,184.2,259.5,489.0,204.7,251.1
0804121195,368,229,129,404.6,203.5,161.6,395.3,201.9,154.7
0804121196,636,264,359,727.1,266.8,374.9,722.3,280.6,383.8
0804121197,451,221,225,438.2,199.1,194.8,434.4,209.8,189.3
0804121198,994,320,661,924.7,310.4,552.0,932.8,329.8,582.0
0804121199,521,197,316,501.9,154.0,291.9,500.2,175.2,294.3
0804121200,683,210,463,697.3,183.0,438.8,695.1,198.5,462.9
0804121201,807,367,434,778.7,272.0,429.6,776.1,297.6,424.2
0804121202,803,324,473,963.2,334.3,516.0,960.5,352.2,550.2
0804121203,609,308,292,529.7,221.7,259.6,524.4,232.6,260.1
0804121204,454,182,268,463.3,151.3,266.1,459.1,169.8,265.0
0804121205,521,295,213,607.8,273.6,274.6,593.5,279.1,271.7
0804121206,535,198,329,652.9,224.7,357.3,648.3,232.3,374.0
0804121207,581,258,313,605.7,208.2,332.9,605.7,241.0,317.1
0804121208,453,178,268,406.7,133.5,229.2,401.3,145.1,235.0
0804121209,917,360,542,1164.4,374.1,638.9,1142.8,386.5,673.6
0804121210,979,363,601,1058.2,349.6,608.5,1059.7,363.6,626.9
0804121211,1053,447,583,1323.5,442.2,768.7,1331.8,466.9,801.5
0804121212,382,124,252,391.7,121.1,230.0,389.6,130.3,235.7
0804121213,290,96,194,242.7,80.6,139.4,246.1,80.9,152.9
0804121214,532,281,246,1516.6,450.8,873.1,1411.6,454.6,795.8
0804121215,481,204,269,692.0,220.6,392.0,692.4,242.1,403.5
0804121216,88,23,63,179.3,58.4,104.3,177.6,61.8,103.5
0804121217,415,165,247,421.3,155.1,225.5,421.0,170.8,228.7
0804121218,759,317,425,704.5,226.8,406.3,696.6,260.2,376.2
0804121219,1297,431,853,1467.2,434.5,917.6,1477.0,432.9,978.5
0804121220,925,315,598,697.0,238.8,403.2,694.9,237.7,430.2
0804121221,800,362,426,805.0,288.9,420.9,801.3,288.3,463.3
0804121222,476,231,235,618.5,297.0,267.5,602.4,303.7,253.6
0804121223,611,185,420,674.0,177.6,428.9,671.4,178.0,463.4
0804121224,1029,288,731,1074.9,309.8,636.6,1071.8,326.7,683.0
0804121225,271,105,161,249.1,86.0,143.4,248.4,84.3,153.4
0804121226,680,283,392,802.7,278.6,430.0,800.4,293.5,458.5
0804121227,909,311,585,942.3,282.5,566.2,935.3,295.6,594.3
0804121228,596,180,410,814.8,233.9,514.0,794.5,236.1,511.4
0804121229,766,227,529,814.0,208.0,536.0,799.0,228.0,522.0
0804121230,407,158,233,472.1,152.0,263.6,471.7,177.8,252.8
0804121231,914,540,357,967.5,453.1,400.3,953.1,479.8,393.1
0804121232,780,295,477,631.2,254.5,333.0,637.3,253.4,365.5
0804121233,764,205,544,850.7,167.8,600.0,850.1,187.0,627.0
0804121234,524,261,256,550.1,204.7,273.6,543.0,223.5,274.0
0804121235,453,236,205,221.5,95.1,102.3,217.4,100.4,96.0
0804121236,774,338,428,1087.5,339.6,642.0,1066.4,349.0,626.8
0804121237,490,211,272,443.2,162.5,232.1,441.6,175.8,222.4
0804121238,692,291,395,590.4,247.0,272.9,584.8,259.2,284.3
0804121239,982,323,649,898.4,253.7,552.2,892.9,268.5,572.8
0804121240,851,229,612,1065.0,205.0,760.0,1066.0,221.0,808.0
0804121241,806,349,441,870.9,304.3,478.9,863.1,325.7,478.1
0804121242,545,216,319,571.4,195.2,321.1,565.2,206.0,321.9
0804121243,1168,286,873,2550.5,607.2,1733.4,2550.7,619.5,1856.1
0804121244,717,335,369,793.0,309.0,411.0,784.0,339.0,398.0
0804121245,524,177,342,586.8,172.2,354.6,584.1,177.7,370.7
0804121246,1101,404,687,915.0,305.1,532.7,920.9,322.4,552.4
0804121247,1268,311,945,1519.2,343.1,1054.1,1521.7,358.7,1109.9
0804121248,502,230,260,436.3,195.0,194.5,427.7,201.4,189.1
0804121249,444,281,151,825.6,401.5,329.2,803.6,391.2,330.5
0804121250,877,309,549,934.1,282.2,564.6,930.9,303.6,564.3
0804121251,701,212,481,711.7,209.2,434.6,704.3,207.6,457.6
0804121252,701,238,451,744.6,216.1,432.7,733.7,239.8,452.8
0804121253,507,183,318,519.7,150.8,302.0,512.0,167.4,316.0
0804121254,1098,363,726,1089.4,329.5,616.1,1088.0,337.0,679.1
0804121255,433,191,237,411.8,154.0,216.3,413.4,169.1,218.6
0804121256,361,142,212,378.0,143.9,191.6,374.5,155.2,192.3
0804121257,414,197,205,424.1,186.4,187.1,417.4,200.2,180.1
0804121258,493,279,208,589.3,308.9,217.1,576.0,318.3,213.5
0804121259,378,183,178,458.3,167.1,243.4,445.7,183.6,228.2
0804121260,523,148,369,561.6,144.0,369.1,562.3,149.9,391.8
0804121261,721,196,502,1046.4,184.7,773.4,1027.8,223.1,748.6
0804121262,741,460,269,823.2,386.5,356.2,811.0,391.3,350.7
0804121263,349,124,217,322.3,120.3,169.1,319.4,128.6,177.5
0804121264,457,285,162,456.4,241.8,171.8,445.4,245.6,159.4
0804121265,490,163,323,563.5,146.9,375.4,564.6,155.6,384.4
0804121266,43,32,11,165.3,73.4,71.0,161.3,76.4,69.4
0804121267,320,191,124,396.3,231.1,126.7,395.2,229.6,130.9
0804121268,419,110,306,445.7,128.1,277.8,446.5,139.8,286.6
0804121269,993,370,608,1063.4,329.9,612.7,1053.4,346.7,651.7
0804121270,764,282,466,790.8,241.6,451.1,776.0,258.4,467.8
0804121271,1143,412,719,1064.4,389.0,588.5,1059.7,383.0,628.2
0804121272,463,253,202,669.6,286.5,314.8,658.9,301.5,312.2
0804121273,843,306,527,978.2,285.9,602.5,959.3,296.6,596.8
0804121274,413,239,164,424.1,213.4,167.5,413.8,211.2,162.5
0804121275,623,187,431,643.8,215.6,385.1,650.5,231.3,404.8
0804121276,552,283,262,601.6,253.1,292.8,595.3,264.0,293.9
0804121277,940,286,646,913.9,305.2,540.5,912.8,312.3,575.7
0804121278,1039,370,653,889.0,342.7,451.9,888.8,342.1,490.1
0804121279,1119,411,692,1523.7,527.0,828.7,1526.4,536.8,903.4
0804121280,551,205,341,781.7,251.2,441.9,764.4,277.5,418.7
0804121281,532,213,314,685.1,255.7,358.1,683.6,256.3,389.8
0804121282,797,251,537,818.8,222.0,527.7,824.4,241.7,550.7
0804121283,894,184,702,1215.8,233.3,885.0,1213.8,258.4,902.3
0804121284,687,160,525,750.2,117.1,585.1,743.8,144.0,565.8
0804121285,933,220,698,1065.1,189.4,789.8,1066.9,212.8,807.0
0804121286,371,147,215,365.8,135.3,189.1,363.9,144.6,192.8
0804121287,300,119,178,334.3,130.4,184.1,335.8,131.2,196.0
0804121288,1056,259,781,1196.9,281.3,806.4,1198.6,302.7,853.9
0804121289,1418,520,870,1125.2,410.5,605.1,1121.4,426.1,624.2
0804121290,1460,361,1092,1690.6,408.5,1153.6,1702.4,400.1,1252.1
0804121291,346,121,223,371.0,104.3,236.7,371.7,109.8,245.0
0804121292,717,308,399,729.9,246.7,399.7,720.7,268.9,406.4
0804121293,944,318,617,859.0,290.3,493.0,862.1,307.5,515.5
0804121294,1004,313,684,1047.0,339.2,629.1,1076.3,333.9,724.4
0804121295,813,240,567,833.0,219.4,530.1,829.7,220.0,572.6
0804121296,735,213,518,796.8,246.9,472.4,787.0,240.5,514.0
0804121297,1281,359,910,1304.6,345.8,828.6,1299.2,342.3,898.4
0804121298,829,307,514,849.1,259.1,505.5,841.8,269.0,529.7
0804121299,852,365,483,1105.9,427.6,589.8,1096.7,424.8,611.9
0804121300,531,171,357,708.4,168.9,475.4,708.8,184.0,499.1
0804121301,681,274,395,1016.1,321.7,584.2,998.2,353.1,561.6
0804121302,1125,385,728,1241.4,373.5,706.1,1242.6,388.5,770.6
0804121303,679,219,442,713.4,209.0,419.0,712.0,216.4,463.0
0804121304,638,301,328,623.9,248.7,297.7,619.7,253.6,331.9
0804121305,992,402,582,1002.0,396.9,482.6,996.0,403.4,536.3
0804121306,725,342,371,939.5,372.5,486.3,922.1,390.0,487.5
0804121307,298,112,181,326.8,122.7,174.2,326.3,127.0,183.9
0804121308,1073,310,754,1311.0,233.0,989.0,1294.0,293.0,953.0
0804121309,214,77,130,233.7,43.0,171.5,234.0,47.6,176.3
0804121310,688,208,468,766.5,208.4,476.0,766.0,226.8,498.9
0804121311,905,336,554,1067.2,361.8,624.2,1063.2,364.0,664.6
0804121312,296,142,147,358.6,117.4,198.9,342.6,118.4,182.0
0804121313,798,263,528,787.1,269.2,448.0,785.9,269.9,480.9
0804121314,1024,343,671,1090.6,321.4,649.4,1079.2,334.9,678.5
0804121315,1277,493,774,1438.0,424.0,849.0,1416.0,457.0,867.0
0804121316,656,197,446,787.5,229.8,461.5,788.3,245.1,493.6
0804121317,793,381,404,803.9,348.4,375.2,792.1,356.7,376.0
0804121318,822,275,542,833.4,253.7,475.8,831.1,267.2,518.0
0804121319,611,225,367,814.9,256.6,459.6,797.8,268.7,473.9
0804121320,524,254,265,594.6,205.2,323.7,593.1,207.3,351.2
0804121321,1015,306,704,1018.5,263.6,661.5,1018.5,272.8,710.3
0804121322,828,237,586,884.3,215.7,550.9,889.9,248.3,600.2
0804121323,1132,313,809,1007.4,241.1,685.2,1012.0,249.7,726.7
0804121324,606,224,369,566.9,169.0,338.9,558.3,195.9,312.5
0804121325,695,255,431,962.1,274.0,570.7,961.5,305.1,606.2
0804121326,1181,394,778,1354.5,395.7,829.9,1341.6,394.3,874.2
0804121327,1130,610,510,1176.2,551.9,513.2,1154.3,562.6,500.8
0804121328,1079,564,503,1065.3,494.9,459.6,1038.3,493.6,457.5
0804121329,586,323,253,672.9,308.0,293.3,659.5,319.3,289.3
0804121330,1113,237,856,1321.2,196.9,1051.4,1306.6,228.4,1015.0
0804121331,650,164,478,690.8,102.1,537.6,699.4,141.6,526.0
0804121332,1412,639,760,1939.2,679.9,1054.0,1912.0,727.2,1039.8
0804121333,1019,278,732,1103.2,289.5,726.2,1104.5,296.3,766.2
0804121334,1739,452,1266,1547.7,309.1,1104.2,1544.4,338.3,1132.3
0804121335,448,201,236,963.7,325.1,527.7,953.7,361.8,513.6
0804121336,833,315,502,1019.9,329.3,575.6,1010.5,337.5,601.2
0804121337,772,197,567,1800.1,420.9,1222.9,1782.1,441.1,1243.2
0804121338,609,309,297,640.5,275.4,295.0,634.3,302.3,268.6
0804121339,1391,288,1087,1699.1,297.6,1256.4,1679.7,312.6,1302.7
0804121340,1026,453,564,1763.4,620.3,979.3,1723.5,601.4,972.8
0804121341,786,336,445,816.1,279.1,446.8,809.4,288.6,464.6
0804121342,708,262,442,802.1,265.4,439.2,789.3,286.7,450.6
0804121343,1072,324,735,1265.0,384.0,772.0,1248.0,387.0,801.0
0804121344,1021,338,676,1087.4,368.5,631.8,1096.1,358.0,705.0
0804121345,1151,371,763,1278.5,403.9,741.7,1263.2,421.5,771.9
0804121346,1101,410,683,981.6,340.9,563.7,973.9,333.8,599.7
0804121347,168,63,103,428.3,155.6,226.1,426.3,167.9,216.9
0804121348,663,246,399,744.7,221.1,461.2,747.7,235.1,478.6
0804121349,630,238,380,762.7,219.6,487.6,764.5,230.9,497.6
0804121350,155,86,68,302.0,114.0,155.7,301.8,112.7,169.1
0804121351,489,146,338,427.6,135.1,243.3,425.4,152.3,244.1
0804121352,847,255,587,741.3,257.1,440.9,741.7,277.4,439.3
0804121353,483,179,301,632.5,198.3,376.4,627.0,226.1,367.4
0804121354,885,227,651,1027.4,273.5,666.6,1033.1,274.9,731.7
0804121355,1735,467,1246,1528.8,355.7,1036.9,1544.3,368.7,1116.0
0804121356,1160,266,879,1454.9,355.4,969.3,1462.1,384.2,1025.7
0804121357,1142,345,787,1137.9,310.9,699.1,1152.2,334.6,774.0
0804121358,625,185,433,630.0,175.6,395.7,627.8,180.4,418.1
0804121359,1089,378,700,1316.1,378.8,791.0,1316.5,413.6,839.5
0804121360,1194,346,838,1112.4,290.3,709.8,1115.3,316.6,748.4
0804121361,964,212,742,1320.8,251.3,966.9,1316.4,274.4,985.1
0804121362,787,363,413,786.1,258.5,446.1,784.1,285.2,445.0
0804121363,482,137,338,1260.6,394.0,761.7,1251.4,416.8,760.9
0804121364,886,399,482,1383.6,511.8,745.5,1355.6,526.5,726.1
0804121365,786,323,454,927.1,273.0,556.4,913.6,313.3,541.1
0804121366,768,390,359,1002.1,447.9,446.7,982.6,462.6,434.5
0804121367,1156,376,756,1282.0,385.3,781.5,1266.6,380.7,814.2
0804121368,1005,362,630,1582.0,464.0,937.0,1554.0,494.0,982.0
0804121369,1281,503,763,1620.0,456.0,970.0,1594.0,479.0,993.0
0804121370,1079,401,662,1209.9,383.2,686.5,1193.7,409.9,708.3
0804121371,764,266,493,856.7,239.9,519.4,846.6,245.9,561.1
0804121372,800,234,562,1003.7,222.1,704.9,1005.2,229.8,741.4
0804121373,1227,335,884,1761.2,471.6,1129.0,1758.2,465.7,1217.8
0804121374,1098,330,758,2799.7,803.3,1701.0,2760.7,795.8,1837.8
0804121375,1315,471,831,1662.6,470.4,1003.3,1654.8,502.8,1045.3
0804121376,1116,395,709,1435.6,407.6,860.7,1412.9,434.8,891.9
0804121377,717,202,508,968.7,187.7,678.6,953.1,207.4,686.5
0804121378,712,268,439,803.1,238.7,476.2,789.2,253.2,491.3
0804121379,1090,371,709,1649.4,499.9,1017.9,1648.0,496.7,1085.1
0804121380,812,238,553,1129.7,205.7,846.1,1112.1,237.1,817.1
0804121381,1321,350,952,1553.5,321.8,1079.6,1529.7,354.0,1083.3
0804121382,781,249,523,896.0,267.6,548.7,895.5,268.2,587.4
0804121383,891,292,595,1135.8,332.8,698.2,1133.6,329.6,765.4
0804121384,882,323,549,1107.0,342.5,659.9,1102.6,362.7,672.9
0804121385,745,281,456,836.2,258.0,460.1,817.0,262.1,499.7
0804121386,1099,1008,83,997.0,830.0,97.9,949.9,781.0,109.8
0804121387,1065,241,814,2048.1,500.0,1381.6,2046.3,502.9,1466.3
0804121388,487,190,292,973.9,362.9,503.7,957.2,367.9,507.3
0804121389,896,235,651,1117.5,351.3,670.3,1105.2,371.7,668.4
0804121390,828,206,610,845.9,256.8,503.0,837.2,272.1,515.8
0804121392,832,269,558,999.8,281.0,627.6,988.1,280.3,655.5
0804121393,761,279,472,1140.9,312.2,693.3,1123.4,344.5,710.6
0804121394,451,204,243,876.6,250.6,507.2,872.5,273.0,545.3
0804121396,455,203,240,2606.0,805.0,1539.2,2604.7,797.9,1694.2
0804121397,430,194,233,631.5,229.4,341.0,629.6,238.4,351.5
0804121398,436,157,274,1010.2,185.2,716.3,994.6,206.7,727.0
0804121399,794,238,549,1812.2,413.8,1212.9,1797.1,434.8,1270.0
0804121400,534,189,339,742.3,174.1,495.5,741.2,184.5,529.5
0804121401,674,190,478,1092.3,284.2,706.6,1098.1,297.2,746.2
0804121402,644,242,398,900.0,226.0,591.2,901.5,242.4,620.1
0804121404,547,186,356,873.3,182.9,635.1,877.4,189.8,669.6
0804322001,698,200,487,807.9,163.5,598.3,792.2,213.5,548.4
0804322002,817,242,558,863.0,148.0,658.0,870.0,199.0,623.0
0804322003,835,268,550,938.0,179.0,720.0,940.0,241.0,661.0
0804322004,795,317,465,870.0,227.4,572.5,870.2,268.8,561.8
0804322005,473,193,268,542.4,139.2,357.6,532.9,173.2,317.7
0804322006,482,222,246,561.0,158.0,363.0,554.0,207.0,324.0
0804322007,737,284,431,335.2,75.8,240.9,333.8,95.4,219.4
0804322008,590,164,419,606.2,111.7,451.7,611.1,167.1,401.2
0804322009,997,327,655,1064.5,247.7,759.6,1069.6,311.2,714.2
0804322010,593,200,383,644.5,144.8,450.2,647.5,191.4,421.4
0804322011,1698,526,1142,1259.2,281.4,883.6,1275.5,349.6,880.7
0804322012,580,275,287,1025.3,281.6,626.9,1009.5,334.0,593.8
0804322013,782,292,476,980.4,284.7,619.0,972.9,339.7,571.7
0804322014,595,216,370,684.7,172.9,454.4,686.3,221.3,439.1
0804322015,500,171,317,552.0,144.0,369.0,558.0,183.0,357.0
0804322016,710,228,457,709.0,163.0,494.0,706.0,219.0,450.0
0804322017,625,221,392,703.0,195.0,456.0,698.0,238.0,425.0
0804322018,752,276,469,792.7,223.4,507.2,783.0,275.0,474.2
0804322019,893,315,559,954.9,248.4,644.1,955.4,306.6,601.2
0804322020,819,267,535,754.6,151.9,542.3,757.5,227.5,487.8
0804322021,454,142,301,640.4,129.6,465.3,646.1,163.7,450.9
0804322022,995,346,620,1139.5,259.8,802.6,1144.6,332.9,723.5
0804322023,309,111,193,337.5,111.2,212.4,340.5,122.1,204.5
0804322024,544,235,300,571.0,215.0,311.0,567.0,234.0,311.0
0804322025,643,214,409,742.4,187.3,512.7,746.5,225.4,482.6
0804322026,469,125,336,673.8,141.6,486.4,680.0,193.1,447.5
0804322027,191,64,120,195.0,41.0,129.0,194.0,60.0,115.0
0804322028,384,95,285,983.6,224.0,703.7,978.0,276.0,647.8
0804322029,420,144,271,453.1,107.5,319.8,449.4,134.2,305.1
0804322030,539,164,367,588.4,138.5,410.8,584.6,168.1,393.6
0804523001,803,597,196,887.0,639.0,183.0,881.0,633.0,185.0
0804523002,1402,1013,362,1692.0,1207.0,379.0,1704.0,1220.0,400.0
0804523003,838,645,183,1077.9,764.1,242.9,1067.7,756.6,253.1
0804523004,1294,821,459,1386.0,793.0,524.0,1387.0,795.0,517.0
0804523005,1138,587,538,1320.1,656.9,561.1,1306.3,668.4,557.9
0804523006,810,512,280,852.0,474.0,306.0,847.0,487.0,286.0
0804523007,673,486,175,690.0,444.0,176.0,682.0,461.0,184.0
0804523008,718,426,280,768.4,435.1,253.5,760.4,440.1,265.4
0804523009,831,526,295,879.0,508.0,284.0,884.0,550.0,284.0
0804523010,1165,625,520,1281.6,626.9,536.5,1283.6,644.9,572.6
0804523011,815,478,325,806.0,426.0,330.0,802.0,440.0,330.0
0804523012,930,498,412,970.0,476.0,400.0,956.0,520.0,381.0
0804523013,470,223,236,600.0,229.0,322.0,596.0,247.0,297.0
0804523014,297,159,135,458.9,188.3,218.3,447.2,200.0,219.4
0804523015,1786,823,942,2073.2,842.3,1032.7,2042.9,906.4,1009.6
0804523016,1084,394,667,1292.0,394.0,790.0,1249.0,443.0,718.0
0804523017,911,273,621,1107.0,224.0,824.0,1089.0,269.0,775.0
0804523018,531,170,354,620.0,131.4,457.0,613.9,169.6,417.9
0804523019,322,102,220,537.3,124.4,373.6,526.6,143.6,353.1
0804523020,873,312,547,1041.0,259.0,699.0,1029.0,320.0,655.0
0804523021,888,283,594,998.4,262.9,663.1,993.8,331.6,601.8
0804523022,1352,469,860,1577.4,397.8,1039.2,1538.7,458.9,976.2
0804523023,716,227,474,719.0,191.0,480.0,702.0,211.0,447.0
0804523024,371,108,257,446.8,87.2,337.9,444.9,109.0,323.0
0804523025,384,116,263,517.2,97.8,382.1,506.1,134.0,333.0
0804523026,948,254,676,1066.0,206.0,782.0,1062.0,249.0,754.0
0804523027,732,230,488,806.0,186.0,555.0,799.0,231.0,500.0
0804724001,466,244,204,558.0,216.7,272.1,562.0,233.7,286.1
0804724002,539,251,278,566.4,201.6,313.2,567.4,210.1,317.0
0804724003,694,352,315,780.2,307.4,399.7,775.3,344.9,375.9
0804724004,521,338,175,532.4,266.2,209.4,534.4,272.2,200.4
0804724005,513,320,179,501.8,257.9,198.2,506.8,280.8,172.2
