GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
36061536,1292,755,92,158,0,54,231,2,132,3,263,5,1129,681,72,132,0,36,207,1,95,2,228,4,1281.1,684.1,59.2,184.6,0.0,77.5,275.7,0.0,75.8,4.6,346.3,0.0
36061537,1182,139,738,226,5,42,32,0,828,19,42,7,969,127,610,169,5,29,29,0,673,14,36,7,1510.0,283.6,851.5,212.5,4.6,37.2,120.7,0.0,927.0,4.6,150.8,0.0
36061538,704,59,489,134,1,10,11,0,527,3,14,0,631,59,441,116,1,10,4,0,473,3,7,0,1018.7,98.4,527.4,345.2,0.0,47.7,0.0,0.0,672.3,6.4,22.1,0.0
36061539,669,2,423,227,1,12,4,0,476,8,6,0,471,2,304,154,1,6,4,0,340,7,4,0,642.3,0.0,404.8,188.6,0.0,0.0,48.9,0.0,458.7,0.0,48.9,0.0
36061540,502,17,147,311,2,4,21,0,189,6,23,0,422,15,133,247,2,4,21,0,170,6,23,0,753.7,74.3,275.1,359.0,0.0,0.0,45.3,0.0,296.3,0.0,55.4,0.0
36061541,1022,10,642,354,5,7,4,0,721,22,4,1,718,8,458,240,3,6,3,0,509,13,3,1,1356.3,32.0,759.1,521.9,1.6,0.0,41.6,0.0,870.0,45.1,41.6,0.0
36061542,1290,112,792,318,6,45,17,0,943,34,35,1,962,107,595,210,6,29,15,0,686,27,26,1,1500.2,222.9,827.8,347.4,0.0,49.5,52.6,0.0,973.2,4.6,83.8,0.0
36061543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
