GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen
0511962,783,227,543,804.0,223.0,531.0,796.0,281.0,483.0
0511963,1535,624,885,2114.3,904.7,1077.4,2111.4,886.0,1155.7
0511964,2292,679,1594,2660.7,985.3,1541.2,2677.1,959.1,1675.8
0511965,806,396,397,840.0,468.0,307.0,832.0,457.0,346.0
0511966,1440,588,838,1384.0,666.0,629.0,1391.0,661.0,686.0
0511967,1651,828,798,1437.0,804.0,503.0,1433.0,837.0,536.0
0511968,1127,388,727,1069.2,399.5,599.2,1075.5,401.8,651.8
0511969,1177,332,830,991.1,435.3,515.2,1003.7,403.0,588.0
0511970,706,339,360,1028.0,474.0,490.0,1034.0,455.0,554.0
0511971,1993,747,1228,1963.0,848.0,979.0,1965.0,813.0,1102.0
0511972,1574,754,803,1441.9,786.7,569.8,1438.3,757.0,643.0
0511973,1724,806,899,1804.0,848.7,836.7,1794.9,789.9,965.0
0511974,865,382,471,998.0,549.0,386.0,1001.0,525.0,448.0
0511975,1509,940,545,1241.0,770.0,370.0,1233.0,768.0,416.0
0511976,1552,725,810,1199.0,640.0,457.0,1188.0,660.0,484.0
0511977,1624,693,917,1931.0,948.7,836.3,1931.3,942.5,937.5
0511978,630,269,355,624.3,307.1,259.3,623.1,316.0,287.5
0511979,1101,675,408,1370.0,955.0,349.0,1347.0,933.0,375.0
0511980,2590,1693,877,2447.2,1764.3,590.2,2415.8,1722.6,649.4
0511981,738,290,438,831.8,506.7,294.8,823.2,508.4,297.6
0511982,1383,1056,306,1205.0,971.0,197.0,1192.0,935.0,233.0
0511983,1492,1175,302,1581.8,1337.3,194.9,1571.7,1307.3,231.0
0511984,1633,1494,123,1486.0,1340.0,104.0,1460.0,1280.0,159.0
0511985,1592,1351,225,1365.0,1144.0,171.0,1334.0,1063.0,239.0
0511986,938,770,154,813.0,652.0,119.0,801.0,622.0,155.0
0511987,1334,685,627,1134.0,671.0,373.0,1115.0,671.0,389.0
0511988,1565,693,846,1502.0,747.0,645.0,1508.0,761.0,705.0
0511989,1327,744,566,1183.0,700.0,391.0,1174.0,685.0,428.0
0511990,1339,600,732,1356.0,776.0,486.0,1377.0,727.0,629.0
0511991,1336,693,636,1279.0,761.0,419.0,1287.0,760.0,489.0
0511992,1073,637,423,1097.0,681.0,342.0,1093.0,663.0,398.0
0511993,1357,736,604,1333.0,803.0,443.0,1326.0,784.0,488.0
0511994,1086,639,435,875.0,550.0,264.0,876.0,532.0,317.0
0511995,1593,840,735,1519.0,923.0,494.0,1513.0,891.0,580.0
0511996,750,363,382,710.0,413.0,255.0,700.0,400.0,280.0
0511997,1054,642,394,910.0,614.0,246.0,897.0,604.0,261.0
0511998,1163,1070,87,1053.0,945.0,76.0,1046.0,907.0,118.0
0511999,1008,682,300,887.0,675.0,162.0,872.0,656.0,187.0
05119100,633,543,84,470.0,402.0,50.0,463.0,376.0,72.0
05119101,967,670,279,818.0,613.0,167.0,806.0,596.0,182.0
05119102,1125,824,289,971.8,745.6,172.8,956.0,744.7,179.7
05119103,1911,1648,243,1436.7,1249.8,144.6,1410.7,1186.7,185.3
05119104,1606,1335,257,1503.0,1281.0,179.0,1493.0,1238.0,215.0
05119105,1322,1069,229,1060.1,868.8,157.4,1044.2,815.0,189.3
05119106,1267,653,596,1203.0,669.0,446.0,1208.0,654.0,530.0
05119107,1009,520,475,1056.0,602.0,382.0,1062.0,592.0,451.0
05119108,1630,869,739,1424.8,845.0,476.2,1427.8,823.0,562.6
05119109,1938,1367,543,2174.0,1597.0,443.0,2167.0,1577.0,523.0
05119110,621,439,171,717.0,406.0,263.0,715.0,397.0,286.0
05119111,1370,850,501,1443.2,960.0,359.8,1432.2,949.0,423.4
05119112,1021,720,286,721.0,518.0,132.0,717.0,511.0,161.0
05119113,961,680,265,1147.0,893.0,172.0,1134.0,899.0,177.0
05119114,889,651,207,1158.0,840.0,222.0,1136.0,820.0,269.0
05119115,1321,1206,101,1088.0,963.0,73.0,1059.0,905.0,115.0
05119116,990,959,22,720.0,684.0,22.0,705.0,637.0,53.0
05119117,1302,1262,28,1021.0,957.0,33.0,995.0,883.0,84.0
05119118,1686,1435,231,1571.4,1364.6,127.7,1544.2,1312.4,185.1
05119119,1238,1204,29,1006.0,934.0,48.0,979.0,858.0,93.0
05119120,1334,1219,97,1020.9,929.0,58.0,993.0,847.0,116.0
05119121,1267,1061,194,982.1,826.7,117.5,964.2,784.9,148.4
05119122,943,913,22,772.0,728.0,19.0,750.0,668.0,59.0
05119123,1043,865,161,750.2,634.3,81.7,742.1,609.1,112.8
05119124,837,666,160,689.3,574.2,92.5,677.3,550.3,110.7
05119125,1093,752,331,961.9,669.2,273.6,942.8,652.0,260.7
05119126,652,209,428,722.0,237.0,459.0,714.0,286.0,403.0
05119127,1417,558,835,1354.0,530.0,752.0,1339.0,604.0,679.0
05119128,945,931,9,802.6,735.3,38.3,781.8,687.6,77.9
05119131,736,635,92,608.0,498.0,97.0,586.0,473.0,104.0
05119132,548,407,135,532.0,375.0,144.0,518.0,357.0,143.0
05119133,542,501,40,476.0,426.0,41.0,469.0,407.0,54.0
0511913E,838,265,560,936.0,315.0,571.0,930.0,364.0,537.0
0511913W,392,139,243,414.6,131.4,260.7,408.6,161.2,234.8
051190158,16,8,8,23.1,13.3,9.1,22.9,13.8,8.7
051190159,1220,600,601,1810.3,1037.0,709.7,1792.3,1074.0,679.7
05119129E,576,387,186,501.0,352.0,136.0,493.0,352.0,120.0
05119129W,850,809,32,481.0,440.0,24.0,465.0,404.0,47.0
05119130E,472,461,7,430.0,420.0,5.0,422.0,396.0,19.0
05119130W,412,403,5,349.0,330.0,9.0,343.0,309.0,26.0
0512101,64,24,39,36.0,3.0,29.0,37.0,9.0,24.0
0512102,133,49,82,102.0,18.0,78.0,99.0,21.0,73.0
0512103,29,10,18,25.0,5.0,20.0,25.0,6.0,17.0
0512104,145,29,107,75.0,15.0,59.0,74.0,14.0,57.0
0512105,165,68,90,111.0,25.0,81.0,107.0,33.0,68.0
0512106,309,128,168,179.0,29.0,141.0,172.0,38.0,129.0
0512108,84,39,41,56.0,13.0,37.0,53.0,16.0,36.0
0512109,86,27,55,78.0,10.0,59.0,76.0,18.0,52.0
05121010,432,179,234,275.0,38.0,217.0,270.0,57.0,191.0
05121011,347,148,186,214.0,50.0,148.0,203.0,62.0,127.0
05121012,125,29,90,103.0,21.0,76.0,102.0,25.0,73.0
05121013,181,61,102,127.0,31.0,86.0,121.0,36.0,80.0
05121014,264,83,168,317.0,60.0,240.0,310.0,71.0,230.0
05121015,382,129,240,262.7,50.6,196.8,257.6,66.5,185.9
05121016,123,41,80,61.3,14.4,41.2,59.4,12.5,44.1
05121017,265,102,154,130.0,35.0,88.0,127.0,39.0,80.0
05121018,319,173,137,149.0,29.0,113.0,145.0,39.0,98.0
05121019,156,51,100,110.0,18.0,86.0,109.0,28.0,77.0
05121020,379,124,242,345.0,55.0,267.0,335.0,77.0,241.0
05121021,256,105,131,203.0,38.0,162.0,200.0,45.0,144.0
05121022,25,8,16,25.0,0.0,25.0,25.0,4.0,21.0
05121023,44,18,25,43.0,16.0,26.0,43.0,22.0,19.0
05121024,51,28,21,26.0,5.0,19.0,25.0,6.0,18.0
05121025,125,69,51,79.0,28.0,49.0,77.0,32.0,41.0
05121026,343,140,195,718.4,147.1,526.8,707.2,166.1,513.3
05121027,444,181,252,667.1,190.2,409.8,656.1,197.2,415.8
05121028,418,171,237,614.1,179.2,377.8,607.1,194.3,362.8
05121029,471,192,267,864.3,232.4,562.5,852.6,235.4,579.1
05121030,154,63,87,383.0,69.0,288.0,380.0,89.0,269.0
0512301,569,565,4,553.5,517.4,21.2,506.4,454.6,41.6
0512302,65,64,1,31.8,29.7,1.2,29.1,26.1,2.4
0512303,51,51,0,42.6,38.9,2.5,39.1,34.7,3.4
0512305,36,33,3,55.3,49.8,4.0,50.9,44.8,4.7
0512306,32,30,2,50.9,45.8,3.7,46.8,41.2,4.3
0512309,307,158,145,364.4,211.4,140.2,347.9,185.7,154.5
05123010,57,35,21,18.3,17.1,0.7,16.7,15.0,1.4
05123011,209,129,78,197.5,116.4,76.2,189.9,109.8,77.0
05123012,324,200,121,306.9,180.8,118.4,295.2,170.7,119.6
05123013,218,201,14,228.6,200.6,23.3,204.3,162.3,36.4
05123014,15,14,1,17.6,11.3,5.7,16.1,9.5,6.1
05123015,239,76,162,171.6,102.4,63.2,154.4,89.1,61.2
05123016,205,61,140,215.4,50.1,154.0,205.1,52.2,147.5
05123017,55,20,34,32.2,18.1,13.0,30.2,15.0,13.6
05123018,115,79,34,54.2,30.5,21.8,50.7,25.2,22.9
05123019,158,109,47,74.7,42.1,30.1,70.0,34.8,31.5
05123020,294,46,243,257.9,47.3,209.2,248.3,47.6,195.2
05123021,338,145,186,181.9,71.6,105.5,167.9,67.8,94.2
05123022,203,87,112,110.1,43.3,63.9,101.6,41.1,57.0
05123023,227,77,149,157.6,39.4,114.7,152.7,43.9,103.0
05123024,221,174,47,90.9,61.3,27.5,82.5,52.4,27.6
05123025,531,418,112,218.1,147.0,65.9,197.8,125.6,66.3
05123026,150,118,32,61.4,41.3,18.6,55.7,35.3,18.7
05123027,96,76,20,39.9,26.9,12.1,36.2,23.0,12.1
05123028,52,19,32,32.5,12.0,19.8,30.1,11.7,18.2
05123029,343,135,201,195.5,60.2,129.1,183.8,58.6,122.6
05123030,157,62,92,89.3,27.5,59.0,84.0,26.7,56.0
05123031,318,148,167,158.8,48.9,104.9,149.3,47.6,99.6
05123032,236,87,145,150.6,51.4,90.5,143.7,46.1,94.9
05123033,243,131,107,190.8,75.1,110.6,176.0,71.1,98.8
05123034,443,348,94,181.8,122.5,55.0,164.9,104.7,55.3
05123035,11,8,3,5.7,3.2,2.3,5.3,2.6,2.4
05123036,16,11,5,7.8,4.4,3.1,7.3,3.6,3.3
05123037,224,83,138,140.5,52.0,85.3,129.9,50.3,78.8
05123038,67,46,20,31.5,17.7,12.7,29.5,14.7,13.3
05123039,130,39,89,136.2,31.6,97.4,129.7,32.9,93.3
05123040,547,85,453,479.6,87.9,388.9,461.8,88.5,363.1
05123041,229,78,150,158.6,45.6,109.3,151.8,48.1,98.0
05123042,31,29,2,39.4,9.1,28.2,37.5,9.5,27.0
05123043,145,133,10,156.7,32.3,123.4,150.5,31.6,115.5
05123044,89,35,52,50.7,15.6,33.5,47.6,15.2,31.8
05123045,188,74,110,106.7,32.8,70.5,100.3,32.0,66.9
05123046,35,13,21,22.4,7.6,13.5,21.4,6.9,14.1
05123047,53,53,0,26.3,24.6,1.0,24.1,21.6,2.0
05123048,53,48,4,81.9,73.7,6.0,75.5,66.5,6.9
05123049,39,36,3,60.2,54.1,4.4,55.4,48.8,5.1
05123050,51,47,4,79.1,71.2,5.8,72.9,64.2,6.7
05123051,46,43,3,71.9,64.7,5.2,66.2,58.3,6.0
05123052,80,73,6,38.0,35.6,1.5,34.8,31.2,2.9
05123053,18,17,1,28.3,25.4,2.1,26.0,22.9,2.4
05123054,33,31,2,52.9,47.6,3.9,48.7,42.9,4.4
05123055,103,95,7,159.9,143.9,11.7,147.2,129.6,13.4
05123056,123,113,9,216.9,126.4,82.7,206.8,110.2,91.8
05123057,59,54,4,91.2,82.1,6.7,84.0,74.0,7.7
05123058,7,6,1,10.5,9.4,0.8,9.7,8.5,0.9
05123059,309,159,146,373.7,218.0,142.2,356.4,190.2,158.0
05123060,19,10,9,18.0,10.6,6.9,17.3,10.0,7.0
05123061,32,16,15,32.7,29.4,2.4,30.1,26.5,2.7
05123062,113,58,53,109.0,64.2,42.1,104.9,60.6,42.5
05123063,40,25,15,13.1,12.2,0.5,11.9,10.7,1.0
05123064,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
05123065,3,2,1,2.6,1.5,1.0,2.5,1.4,1.0
05123066,40,25,15,39.3,23.1,15.2,37.8,21.8,15.3
05123067,53,33,20,50.7,29.8,19.5,48.7,28.2,19.7
05123068,12,12,0,5.8,5.5,0.2,5.3,4.8,0.4
0512501,415,122,279,279.9,58.1,213.9,278.5,79.7,183.0
0512502,163,48,110,110.1,22.9,84.1,109.5,31.3,72.0
0512503,4611,1219,3347,4097.9,1048.8,2899.1,4051.9,1132.2,2832.5
0512504,220,55,164,83.0,13.5,66.1,83.1,17.2,62.8
0512505,783,204,576,1343.1,321.7,985.9,1341.1,372.6,949.8
0512506,316,87,223,265.0,44.0,209.0,256.0,57.0,190.0
0512507,1937,481,1410,2302.8,446.5,1743.5,2274.2,589.8,1578.8
0512508,450,134,303,472.0,84.0,369.0,475.0,115.0,339.0
0512509,496,147,343,462.0,85.0,367.0,461.0,143.0,303.0
05125010,1011,195,781,1076.6,161.1,868.4,1070.6,258.1,772.4
05125011,648,138,489,952.8,174.1,718.6,936.8,257.0,642.7
05125012,467,130,322,499.4,91.7,382.5,497.1,144.8,334.4
05125013,1187,332,818,1267.2,232.6,970.7,1261.4,367.6,848.6
05125014,382,123,243,303.0,59.0,235.0,301.0,86.0,195.0
05125015,706,201,478,646.0,118.0,498.0,646.0,158.0,409.0
05125016,686,173,489,782.8,117.4,622.5,778.4,169.0,528.1
05125017,305,77,217,341.9,74.7,248.9,339.6,94.6,211.7
05125018,1483,420,1020,1345.0,233.6,1018.2,1334.0,359.9,886.7
05125019,2356,567,1729,2016.1,419.5,1492.2,1992.7,550.9,1338.9
05125020,1162,280,853,946.9,158.5,742.8,939.3,233.1,660.1
05125021,852,272,559,632.7,190.8,410.5,619.2,234.0,355.9
05125022,1195,284,877,1311.2,333.3,891.6,1296.8,453.5,779.8
05125023,982,314,643,726.4,218.1,472.5,710.9,267.8,409.4
05125024,290,109,175,290.3,147.7,119.3,288.8,159.1,116.9
05125025,1133,425,684,1129.8,574.0,465.6,1124.0,618.2,455.9
05125026,1181,311,857,1106.1,307.6,738.8,1093.0,355.1,691.9
05125028,1340,372,939,1211.8,333.1,815.1,1202.2,376.3,778.9
05125029,1195,332,837,1205.6,311.5,827.6,1191.0,362.8,772.7
05125030,594,156,423,886.6,189.0,641.9,881.4,246.2,601.7
05125031,797,209,567,1422.2,265.1,1080.1,1410.2,348.7,996.4
05125032,875,229,623,1323.2,318.6,929.0,1315.9,384.6,885.5
05125033,752,212,524,911.3,161.7,695.7,903.2,241.7,619.9
05125034,749,237,503,1307.6,447.0,770.7,1291.3,504.2,731.5
05125035,442,140,297,893.4,275.9,551.2,884.7,309.6,540.7
05125036,553,168,374,492.8,207.5,250.2,486.6,239.2,221.1
05125037,1426,433,964,2218.0,709.2,1352.4,2206.9,801.9,1300.8
05125038,616,195,413,1339.6,371.1,886.9,1332.4,417.2,860.8
05125039,801,299,464,2695.7,729.8,1800.1,2661.0,835.3,1705.9
05125040,904,266,622,1175.8,306.4,781.3,1164.0,369.6,716.5
05125041,969,289,655,985.4,281.5,634.9,974.8,330.5,599.3
05125042,576,172,389,528.2,159.7,330.1,524.5,181.9,314.1
05125043,121,36,82,83.4,26.9,50.4,81.6,32.2,43.4
05125045,311,91,214,404.3,105.5,268.5,400.2,127.2,246.3
05125046,175,72,99,212.9,68.6,128.8,208.4,82.4,110.8
05125047,311,127,177,379.7,122.4,229.6,371.6,146.8,197.6
05125048,188,47,137,147.5,47.6,89.2,144.4,57.1,76.8
05125049,122,50,69,148.3,47.8,89.7,145.2,57.4,77.2
05125050,159,38,120,272.1,82.3,167.5,271.7,97.7,165.7
05125051,331,80,248,603.4,172.0,385.0,603.2,203.5,379.0
05125052,742,186,539,1226.6,289.5,860.4,1229.9,337.4,837.2
05125053,296,121,168,381.4,120.7,233.1,374.1,144.1,204.3
05125054,366,109,247,325.9,100.2,201.7,323.8,113.2,192.3
05125055,161,66,92,196.6,63.4,118.9,192.4,76.0,102.3
05125056,134,55,76,164.3,53.0,99.4,160.8,63.5,85.5
05125057,185,55,125,165.2,50.8,102.2,164.1,57.4,97.5
05125058,1270,328,924,1975.4,472.8,1385.4,1965.0,590.1,1305.7
05125059,1319,387,920,1638.2,459.4,1073.7,1630.1,516.6,1038.3
05125060,305,252,53,215.8,144.1,61.7,212.4,145.8,55.0
05125061,151,38,108,172.8,25.9,137.4,171.8,37.3,116.6
0512701,307,81,216,337.4,57.2,265.9,327.1,74.9,237.4
0512702,186,44,134,139.6,24.8,109.1,138.8,36.1,95.6
0512703,127,33,88,101.1,18.8,73.7,101.9,27.4,69.0
0512704,26,6,20,27.9,5.2,20.3,28.1,7.6,19.0
0512705,83,19,59,84.0,5.0,75.0,83.0,8.0,71.0
0512706,78,17,59,74.9,9.5,62.4,72.7,12.5,59.5
0512707,38,14,22,43.2,9.8,30.0,41.8,13.2,27.9
0512708,17,6,10,18.8,4.2,13.0,18.2,5.8,12.1
0512709,125,29,94,120.0,19.0,96.0,115.0,21.0,89.0
05127010,586,134,430,493.5,62.7,408.0,485.5,111.0,361.8
05127011,171,43,116,164.0,19.0,139.0,160.0,39.0,119.0
05127012,48,11,37,62.0,10.0,47.0,62.0,19.0,41.0
05127013,56,21,32,34.0,6.0,28.0,34.0,11.0,23.0
05127014,144,38,98,128.0,13.0,105.0,126.0,24.0,96.0
05127015,179,48,119,162.0,30.0,124.0,155.0,48.0,102.0
05127016,52,6,45,39.0,5.0,34.0,44.0,10.0,33.0
05127017,48,10,36,43.8,2.5,38.8,41.3,12.4,28.1
05127018,27,3,21,30.0,2.0,25.0,31.0,1.0,29.0
05127019,63,24,36,64.0,10.0,50.0,65.0,18.0,44.0
05127020,173,43,123,142.0,26.0,111.0,139.0,43.0,93.0
05127021,139,48,82,117.0,20.0,88.0,116.0,28.0,81.0
05127022,50,24,26,39.0,11.0,26.0,38.0,14.0,23.0
05127023,9,2,7,9.2,0.5,8.2,8.7,2.6,5.9
05127024,141,42,97,122.0,19.0,102.0,121.0,28.0,89.0
05127025,401,111,285,348.8,84.3,242.1,338.4,94.9,235.3
05127026,364,96,257,265.7,70.0,180.9,260.1,80.1,169.9
05127027,328,94,220,272.0,54.0,206.0,266.0,72.0,185.0
05127028,29,6,22,27.1,3.5,22.6,26.3,4.5,21.5
0512901,305,54,243,236.0,25.0,206.0,223.0,23.0,196.0
0512902,344,117,210,235.5,49.2,170.2,231.4,60.2,159.1
0512904,213,51,156,208.0,36.0,161.0,202.0,32.0,158.0
0512905,256,56,193,149.5,22.8,121.8,141.6,23.8,110.9
0512906,218,82,126,155.0,38.0,106.0,146.0,44.0,89.0
0512907,225,47,165,248.0,52.0,190.0,250.0,68.0,167.0
0512908,366,65,293,417.0,57.0,348.0,399.0,67.0,315.0
0512909,238,63,161,450.0,79.0,355.0,437.0,92.0,321.0
05129010,345,73,257,404.0,40.0,346.0,401.0,65.0,312.0
05129011,176,21,151,193.0,15.0,160.0,187.0,28.0,152.0
05129012,264,61,191,199.0,24.0,164.0,194.0,29.0,155.0
05129014,134,40,86,133.0,25.0,103.0,133.0,39.0,90.0
05129015,457,136,300,436.0,91.0,319.0,429.0,90.0,306.0
05129016,215,51,147,175.0,22.0,146.0,164.0,33.0,123.0
05129017,91,44,47,89.0,25.0,59.0,86.0,31.0,50.0
0513101,201,48,147,120.0,20.0,97.0,123.0,23.0,96.0
0513102,396,94,289,284.0,38.0,235.0,284.0,56.0,220.0
0513103,554,152,392,416.0,71.0,325.0,411.0,79.0,312.0
0513104,693,121,561,674.0,91.0,556.0,672.0,116.0,538.0
0513105,1406,459,920,1170.0,296.0,804.0,1170.0,346.0,784.0
0513107,55,10,44,187.0,38.0,138.0,186.0,36.0,144.0
0513108,326,76,243,317.7,68.9,227.9,318.0,84.2,222.3
0513109,435,88,339,472.4,68.9,369.6,473.3,103.8,357.9
05131010,690,119,555,941.0,122.0,771.0,943.0,166.0,740.0
05131012,285,56,220,257.0,46.0,199.0,257.0,60.0,188.0
05131013,229,45,177,229.0,21.0,195.0,229.0,50.0,169.0
05131014,463,91,361,436.0,48.2,369.7,437.9,79.3,348.5
05131015,257,61,187,223.3,43.3,167.7,219.5,60.3,153.6
05131016,581,167,398,401.0,78.0,300.0,397.0,105.0,266.0
05131017,373,73,291,332.0,49.0,276.0,333.0,75.0,250.0
05131018,222,57,156,202.1,18.6,172.4,200.1,31.8,158.1
05131019,260,79,173,199.9,40.2,153.5,192.9,49.6,136.1
05131020,450,86,349,358.0,38.0,312.0,356.0,55.0,289.0
05131021,785,389,377,708.0,305.5,335.4,703.9,312.9,337.9
05131023,1135,557,549,946.2,468.5,387.6,935.7,449.8,428.3
05131025,154,79,72,144.9,78.6,59.8,144.9,74.1,64.3
05131026,8,3,5,32.3,12.6,17.6,32.3,12.6,19.6
05131027,709,244,450,717.6,286.0,358.6,713.0,276.9,397.6
05131029,707,274,418,517.9,223.9,247.1,514.4,223.2,259.8
05131031,536,188,327,670.0,290.0,309.0,671.0,287.0,329.0
05131033,33,11,21,45.0,15.0,26.0,46.0,11.0,31.0
05131034,150,52,96,163.4,61.5,92.0,162.5,58.3,96.3
05131035,862,320,527,647.7,191.3,390.3,650.3,178.0,443.5
05131036,691,207,471,732.0,201.0,463.0,737.0,197.0,517.0
05131043,745,466,269,703.0,395.2,245.2,694.1,356.5,294.9
05131044,677,509,161,651.2,430.1,174.1,633.2,370.1,227.1
05131045,500,267,224,437.5,219.0,194.1,435.4,209.8,199.4
05131046,739,395,331,531.0,312.0,169.0,521.0,280.0,209.0
05131047,543,278,254,565.0,293.0,232.0,556.0,264.0,271.0
05131050,552,283,258,352.0,217.0,102.0,347.0,189.0,130.0
05131062,1363,470,870,1054.8,327.4,638.4,1071.2,380.8,634.2
05131063,421,127,281,404.1,128.3,239.2,402.2,124.3,258.1
05131065,501,165,321,588.6,177.1,359.1,589.3,181.4,379.9
05131068,1052,389,642,919.4,252.3,580.6,915.4,302.5,558.9
05131069,2106,521,1563,2447.7,598.7,1680.8,2439.0,602.1,1743.6
05131071,1102,384,700,1028.5,308.2,645.3,1087.3,409.6,619.7
05131079,617,212,395,661.6,226.3,398.0,653.8,209.0,410.1
05131081,1778,598,1135,1921.0,630.0,1125.0,1922.0,650.0,1173.0
05131082,468,140,319,517.0,187.0,285.0,517.0,165.0,338.0
05131083,1754,505,1227,1774.0,465.0,1140.0,1780.0,469.0,1216.0
05131084,954,323,592,705.0,222.0,410.0,705.0,238.0,426.0
05131086,463,139,309,483.0,144.0,299.0,481.0,136.0,321.0
05131087,527,181,338,501.0,151.0,272.0,495.0,171.0,273.0
05131088,971,289,670,762.0,207.0,491.0,760.0,221.0,506.0
05131091,837,252,575,931.8,248.1,609.3,933.8,250.0,659.6
05131096,5,1,4,682.9,183.6,450.4,682.9,179.9,475.9
05131097,768,253,491,477.0,179.0,241.0,471.0,191.0,238.0
05131098,1039,182,841,991.0,139.0,798.0,980.0,188.0,755.0
05131099,319,61,248,226.9,26.2,194.9,225.0,34.9,181.3
051310100,324,98,215,232.0,51.0,164.0,225.0,71.0,143.0
051310101,120,28,88,110.8,17.5,87.8,108.6,32.1,74.3
051310102,257,65,181,159.0,26.0,124.0,158.0,33.0,119.0
051310103,300,61,234,261.4,47.2,201.6,258.4,66.8,183.4
051310104,296,69,221,430.3,79.5,333.5,427.4,99.7,317.2
051310105,416,144,263,484.0,142.0,316.0,485.0,148.0,308.0
051310106,329,65,255,221.0,50.0,162.0,222.0,62.0,146.0
051310107,1089,256,794,1097.0,310.0,715.0,1096.0,261.0,800.0
051310108,155,53,99,172.0,74.2,86.0,172.7,72.8,92.6
051310109,34,6,28,69.0,14.0,50.0,69.0,16.0,50.0
051310110,13,2,11,14.2,3.9,8.8,14.2,5.4,8.8
051310111,1250,343,885,1198.0,321.0,782.0,1191.0,358.0,770.0
051310112,33,11,21,46.2,10.3,34.1,45.8,8.9,35.4
051310113,3,1,2,1.2,0.0,1.2,1.2,0.0,1.0
051310114,70,13,56,91.0,17.0,73.0,91.0,18.0,69.0
051310115,263,84,171,192.4,34.0,150.4,192.4,39.1,146.4
051310116,222,71,145,184.1,25.9,147.3,187.1,30.9,147.3
051310117,39,7,32,67.0,5.0,56.0,67.0,6.0,54.0
051310118,754,138,607,1040.9,178.5,803.8,1045.3,211.1,796.0
051310119,178,42,133,296.1,65.6,217.6,294.4,60.2,226.8
051310120,420,77,338,684.0,107.0,546.0,683.0,115.0,554.0
051310121,42,8,33,68.5,2.2,64.1,68.5,7.2,58.4
051310122,302,61,237,699.8,102.4,561.9,696.5,123.9,541.7
051310123,45,9,35,104.0,21.0,83.0,104.0,28.0,74.0
051310124,1728,348,1355,3637.0,567.2,2859.3,3632.0,712.8,2733.6
051310125,83,17,65,203.9,28.9,164.2,203.0,39.6,154.5
0513301,172,42,124,174.3,28.8,138.3,167.5,33.7,124.0
0513302,209,51,151,210.7,34.8,167.2,202.6,40.7,149.9
0513303,61,7,51,55.5,5.6,45.8,55.3,7.7,45.5
0513304,373,81,279,346.1,74.9,254.6,333.4,86.6,229.4
0513305,529,134,382,540.2,127.3,387.9,516.0,114.4,372.9
0513306,37,7,29,47.0,8.0,38.0,44.0,6.0,37.0
0513307,150,45,100,147.6,30.9,113.2,140.5,33.1,99.5
0513308,228,42,176,255.0,26.0,218.0,239.0,33.0,198.0
0513309,209,44,158,220.7,34.7,180.6,206.1,39.7,160.5
05133010,293,62,221,308.8,48.5,252.6,288.3,55.5,224.6
05133011,544,164,363,534.4,112.1,409.8,508.5,119.9,360.4
05133013,163,53,108,159.0,27.0,126.0,155.0,31.0,117.0
05133014,91,18,66,90.0,13.0,71.0,86.0,16.0,67.0
05133015,156,64,86,138.0,52.0,79.0,135.0,50.0,80.0
05133016,195,71,112,162.3,61.0,89.7,145.3,50.2,85.2
05133017,423,144,263,422.3,130.4,267.4,400.6,129.7,256.6
05133018,289,142,141,297.3,145.7,125.3,282.7,119.5,140.9
05133019,192,70,109,190.3,78.5,100.7,175.6,66.5,99.8
05133020,195,35,154,201.5,31.8,161.8,185.6,31.8,145.9
0513321,71,15,52,61.0,4.0,55.0,54.0,11.0,42.0
0513501,120,52,65,101.0,25.0,72.0,100.0,26.0,68.0
0513502,180,71,105,184.0,33.0,142.5,182.1,33.0,140.6
0513503,78,19,47,52.0,8.0,42.0,50.0,12.0,37.0
0513504,1271,416,809,1829.2,450.2,1274.0,1782.3,470.1,1235.7
0513505,588,243,321,433.2,104.6,306.7,413.1,104.6,285.7
0513506,323,138,167,240.0,52.0,177.0,233.0,54.0,163.0
0513507,131,50,75,121.0,20.0,97.0,115.0,25.0,81.0
0513508,491,174,306,514.8,83.6,406.4,502.9,94.6,381.7
0513509,421,157,247,806.0,170.0,597.0,782.0,176.0,575.0
05135010,112,33,79,99.0,17.0,78.0,99.0,16.0,82.0
05135011,181,69,104,132.0,29.0,98.0,129.0,41.0,82.0
05135012,19,6,13,25.0,7.0,17.0,24.0,7.0,16.0
05135013,198,48,142,164.0,26.0,136.0,157.0,27.0,125.0
05135014,82,38,40,89.0,21.0,64.0,86.0,20.0,62.0
05135015,52,12,40,54.0,15.0,34.0,48.0,15.0,33.0
05135016,490,155,309,448.0,89.0,341.0,431.0,101.0,310.0
05135017,114,27,87,63.0,16.0,45.0,59.0,13.0,41.0
05135018,125,50,74,88.0,12.0,72.0,87.0,16.0,66.0
05135019,235,98,134,200.0,40.0,153.0,192.0,37.0,152.0
05135020,221,56,159,176.0,24.0,144.0,170.0,28.0,136.0
05135021,94,27,59,84.0,12.0,67.0,85.0,14.0,66.0
05135022,96,40,55,70.0,11.0,51.0,74.0,19.0,50.0
05135023,232,61,157,162.0,17.0,140.0,161.0,20.0,135.0
05135025,1167,333,784,928.0,160.8,703.3,906.1,203.8,660.3
05135026,231,63,157,151.0,21.0,124.0,151.0,28.0,119.0
