GEOID20,Tot_2020_pres,D_2020_pres,R_2020_pres,Tot_2020_sen,D_2020_sen,R_2020_sen,Tot_2018_gov,D_2018_gov,R_2018_gov,Tot_2018_ag,D_2018_ag,R_2018_ag,Tot_2016_sen,D_2016_sen,R_2016_sen,Tot_2016_pres,D_2016_pres,R_2016_pres
19173173012,97,19,78,85,19,66,73,18,48,59,43,0,79,5,66,84,10,62
19173173010,109,23,86,103,24,78,83,19,57,66,52,0,90,8,74,99,14,66
19173173008,95,24,71,95,25,68,75,20,48,62,47,0,91,13,66,93,19,62
19173173009,182,39,140,179,41,133,146,39,96,121,87,0,161,20,131,164,32,131
19173173002,69,25,44,68,24,43,44,11,27,38,31,0,57,8,36,61,14,32
19173173004,76,22,54,73,21,52,54,13,31,46,35,0,63,12,42,66,16,36
19173173003,59,17,42,56,17,39,40,9,23,36,28,0,51,8,34,52,11,31
19173173001,65,20,45,62,20,42,43,12,27,38,31,0,50,11,33,51,13,32
19173173005,656,208,430,660,208,416,486,178,286,414,325,0,583,156,401,598,205,355
19173173015,772,143,621,756,146,585,579,169,372,438,322,0,710,131,516,728,157,514
19173173022,80,17,63,78,14,62,61,8,44,51,38,0,72,8,56,72,8,56
19173173020,28,3,25,26,3,23,25,2,18,18,16,0,33,2,24,33,2,22
19173173013,92,13,78,92,13,77,64,11,47,53,39,0,80,9,61,80,10,59
19173173016,64,11,51,64,11,51,54,8,40,44,34,0,61,8,48,61,8,47
19173173021,114,21,92,116,20,92,88,18,61,70,51,0,103,16,82,106,18,77
19173173014,49,10,39,48,10,37,35,7,26,29,24,0,44,7,32,44,7,32
19127127014,340,117,218,339,129,201,278,123,155,243,186,0,316,91,212,328,99,200
19127127015,527,183,327,521,196,304,421,183,231,361,281,0,485,140,321,496,162,305
19127127027,1269,706,535,1233,699,477,1013,606,386,914,802,0,1291,616,614,1306,685,545
19191191002,284,87,192,278,96,170,192,65,119,168,126,0,236,64,163,236,72,153
19191191008,162,49,112,162,57,103,123,40,76,104,82,0,149,39,102,149,42,96
19191191010,255,78,172,251,86,155,174,57,110,155,117,0,218,56,149,220,66,137
19191191007,261,79,175,258,90,158,183,62,112,165,124,0,229,61,159,229,69,146
19191191009,392,119,261,381,130,237,272,97,169,240,181,0,337,94,233,339,105,218
19191191001,120,36,83,123,42,77,94,30,56,76,59,0,112,30,75,112,31,71
19191191012,413,223,184,415,218,190,329,172,157,292,244,0,358,151,196,361,178,161
19191191014,281,154,126,282,151,129,247,126,109,223,186,0,270,108,145,270,130,112
19191191013,4599,2718,1795,4552,2633,1811,4164,2456,1586,3809,3204,0,4578,2282,2103,4673,2745,1642
19191191011,1146,616,509,1136,584,518,878,464,392,782,651,0,960,411,504,973,500,404
19191191023,295,85,208,288,89,194,234,68,162,210,162,0,271,64,196,272,76,173
19191191022,709,205,490,712,213,467,560,171,382,510,382,0,656,153,469,657,191,409
19151151015,112,31,81,116,31,84,91,30,60,79,63,0,103,20,80,103,26,73
19151151008,1023,292,720,1009,315,665,834,314,503,760,591,0,1025,243,760,1039,317,657
19151151013,64,16,48,59,12,47,65,15,41,53,39,0,67,6,53,67,9,53
19151151014,78,9,68,80,12,66,76,16,51,66,51,0,76,2,66,76,3,66
19151151019,382,106,262,372,106,245,310,97,198,256,198,0,375,81,267,375,94,259
19151151011,94,26,66,91,26,62,75,19,49,62,49,0,88,14,63,88,19,62
19151151018,79,25,54,77,25,51,68,18,43,49,43,0,74,10,49,74,18,49
19145145010,2378,798,1526,2356,789,1488,1714,634,1047,1420,1052,0,2177,545,1543,2200,687,1420
19145145009,259,65,189,262,63,183,180,47,131,135,100,0,210,31,166,212,47,164
19145145018,238,45,189,239,44,188,168,38,122,139,98,0,206,27,174,214,34,168
19145145003,120,19,101,117,18,98,92,18,67,70,55,0,107,6,94,112,12,92
19145145015,153,29,118,153,28,116,113,28,84,94,65,0,138,17,116,144,22,113
19145145005,80,14,64,77,13,62,55,13,40,44,32,0,64,8,57,69,10,55
19145145017,80,14,65,78,14,63,64,15,46,52,38,0,78,7,66,81,10,63
19145145006,300,57,236,295,57,232,215,51,158,174,129,0,261,25,217,272,40,215
19145145004,129,25,104,126,24,102,90,19,67,73,54,0,109,9,91,114,14,90
19145145014,115,24,89,114,24,86,77,19,57,64,41,0,97,12,80,100,14,77
19145145013,116,21,95,111,20,91,89,21,65,71,53,0,109,10,89,112,14,89
19145145008,48,8,40,47,8,38,36,7,25,28,18,0,44,7,38,46,7,36
19145145019,98,20,75,101,20,75,70,17,51,57,41,0,87,11,71,89,13,70
19145145011,117,28,89,113,27,83,89,21,65,66,51,0,103,15,87,103,21,87
19145145020,101,23,78,99,22,77,83,17,62,66,52,0,95,10,82,95,17,81
19145145007,114,28,85,112,27,83,90,20,73,75,56,0,109,11,87,111,20,86
19145145022,108,27,81,103,23,78,91,20,65,70,53,0,104,11,89,104,20,88
19145145021,119,35,83,116,29,82,81,20,58,60,44,0,96,14,79,97,20,79
19145145012,47,13,34,44,11,33,37,8,27,28,22,0,45,4,36,46,8,36
19145145016,2176,652,1491,2148,649,1438,1686,660,1003,1427,1091,0,2042,491,1495,2082,588,1400
19151151016,110,18,91,110,19,90,97,21,67,84,62,0,101,9,84,101,9,84
19151151017,199,28,168,199,31,162,179,35,127,154,113,0,188,21,159,190,21,157
19071071009,201,47,153,196,48,141,149,40,116,125,95,0,158,23,126,158,40,122
19071071015,73,14,58,72,15,52,70,13,49,52,41,0,76,9,53,76,13,50
19127127028,1554,776,743,1527,764,717,1282,669,601,1136,926,0,1535,607,880,1543,701,733
19127127012,277,76,195,278,73,191,243,66,165,193,139,0,256,59,193,264,64,180
19127127008,187,49,135,184,49,130,155,44,106,126,89,0,164,39,126,173,43,116
19127127026,1999,1002,954,1967,965,948,1653,852,776,1450,1206,0,1900,675,1161,1910,874,923
19127127020,350,114,232,347,130,209,300,134,167,267,192,0,338,103,222,345,112,209
19127127019,471,155,302,464,171,268,365,157,201,321,231,0,416,134,268,420,146,250
19127127018,163,52,110,160,61,97,141,66,83,127,89,0,155,44,105,160,47,101
19127127013,680,214,455,671,219,429,534,186,345,456,352,0,629,177,425,637,204,406
19127127005,538,185,338,538,193,329,437,155,275,379,299,0,528,128,368,529,145,332
19127127004,179,62,117,172,62,109,145,46,89,124,95,0,171,42,121,172,44,102
19151151001,717,174,523,709,198,477,534,162,369,456,344,0,725,148,541,740,176,508
19191191020,546,169,361,544,169,353,398,131,264,368,281,0,484,136,335,486,162,289
19191191017,173,54,118,172,54,115,137,40,93,129,100,0,162,41,113,162,55,101
19191191018,112,36,76,111,36,73,91,30,58,85,62,0,107,30,71,108,36,62
19191191019,33,11,22,33,11,22,25,9,15,24,17,0,28,9,19,28,9,17
19019019015,3362,1470,1821,3334,1496,1725,2646,1347,1240,2354,1881,0,3092,1083,1851,3127,1309,1544
19143143004,151,25,122,146,28,114,103,13,91,80,37,0,145,13,127,145,21,122
19143143005,75,12,63,76,13,63,63,5,53,49,30,0,74,7,60,77,7,60
19037037005,13,4,9,14,4,8,9,3,6,7,5,0,11,3,8,11,3,7
19127127002,144,43,99,141,45,93,126,43,73,96,73,0,154,37,96,154,40,95
19127127003,137,42,95,137,45,90,112,38,69,91,69,0,142,35,91,142,36,90
19127127007,166,52,107,163,52,102,125,50,78,105,77,0,153,38,106,153,42,103
19127127024,1734,862,825,1714,865,795,1414,756,638,1269,1031,0,1617,638,917,1646,758,780
19127127021,627,438,181,615,432,151,452,350,95,436,381,0,709,451,208,730,524,160
19127127011,1109,383,707,1094,385,674,886,365,511,740,563,0,1082,288,749,1082,331,665
19141141009,99,26,73,94,26,68,82,19,61,61,56,0,95,12,82,95,20,70
19141141001,183,27,148,182,33,144,135,18,117,95,61,0,161,8,146,161,24,133
19141141012,75,13,61,75,13,61,57,8,52,42,27,0,69,3,64,69,10,55
19141141011,2587,515,2038,2551,522,1981,2007,400,1577,1456,1018,0,2495,334,2099,2543,416,2004
19141141010,152,25,127,153,25,127,117,16,104,84,58,0,138,8,131,138,18,116
19141141019,200,47,152,198,51,145,154,40,100,115,83,0,190,24,154,190,26,153
19141141017,85,21,64,84,21,63,65,10,41,48,36,0,72,5,65,72,5,65
19141141020,368,82,268,357,86,250,277,72,193,210,153,0,345,55,279,345,64,271
19141141018,69,15,54,67,16,50,60,15,41,45,35,0,74,11,60,74,13,60
19145145002,122,27,95,120,31,89,94,17,68,77,56,0,115,17,94,116,22,82
19145145001,510,114,392,507,126,367,409,94,299,316,217,0,474,86,403,486,100,350
19143143008,124,22,102,123,24,99,102,13,82,71,51,0,136,12,105,136,18,104
19143143002,89,19,70,89,20,69,70,16,52,47,35,0,84,16,70,86,17,70
19143143010,1424,278,1119,1389,297,1040,1032,213,805,709,520,0,1349,189,1101,1374,249,1061
19143143011,372,43,326,369,55,305,262,37,215,211,143,0,348,28,303,351,43,297
19143143012,111,16,95,109,21,88,83,8,64,54,42,0,103,6,86,103,11,86
19131131012,854,284,550,846,301,521,660,250,400,577,416,0,770,187,568,792,244,495
19131131011,223,76,146,213,84,128,180,57,116,160,116,0,221,56,157,221,63,129
19131131001,205,69,134,207,76,128,150,49,104,138,92,0,179,49,138,179,55,116
19131131014,184,61,122,183,66,115,152,48,95,126,95,0,182,46,125,182,48,111
19131131013,246,85,160,245,89,152,184,57,119,161,113,0,218,52,161,218,66,142
19189189011,78,21,57,79,27,52,65,19,43,49,43,0,72,19,65,72,19,49
19189189001,192,57,132,191,66,121,162,52,101,131,102,0,200,51,158,200,53,129
19189189010,624,191,420,614,208,392,469,150,303,401,306,0,581,149,443,581,162,393
19131131019,1971,763,1164,1984,850,1055,1514,629,830,1326,1034,0,1807,610,1148,1836,747,943
19131131016,185,66,117,181,72,105,152,45,103,131,93,0,174,39,131,177,56,108
19131131015,356,123,229,359,141,210,274,83,178,236,174,0,336,82,233,336,89,204
19131131017,134,49,85,134,55,79,107,33,65,86,62,0,122,27,87,121,33,76
19065065023,2668,1348,1257,2646,1381,1142,2172,1168,933,1994,1657,0,2702,1140,1397,2729,1342,1175
19085085016,1076,320,749,1060,343,670,762,246,494,619,417,0,903,202,640,940,258,613
19127127022,827,500,302,807,487,274,580,353,206,529,441,0,840,413,386,861,504,294
19127127006,656,266,384,652,277,351,550,252,294,479,393,0,638,195,414,647,213,367
19065065020,279,89,185,273,95,169,209,83,113,173,146,0,247,57,161,247,71,147
19065065001,295,97,197,293,89,194,218,83,142,188,153,0,269,67,186,280,83,183
19089089005,2377,962,1384,2356,1072,1194,1719,760,889,1550,1234,0,2167,774,1291,2187,882,1167
19011011006,3091,1191,1837,3064,1189,1760,2470,1010,1382,2152,1641,0,2905,845,1930,2928,1091,1628
19011011013,1680,618,1028,1678,599,1024,1309,499,762,1143,825,0,1471,377,1022,1504,486,899
19011011018,1164,444,696,1143,453,660,902,388,490,776,597,0,1125,325,745,1131,377,661
19011011015,580,192,373,572,188,368,477,166,287,397,287,0,523,141,383,524,166,333
19011011010,120,38,82,116,38,78,106,34,67,89,67,0,116,31,89,116,34,74
19011011016,469,130,328,468,140,316,383,127,242,328,241,0,472,114,350,480,144,302
19011011012,1086,382,679,1063,404,626,860,328,496,759,528,0,1021,293,678,1036,345,615
19011011005,539,192,338,540,201,317,417,162,244,367,259,0,498,143,334,505,170,300
19113113010,1004,399,577,1001,419,550,662,307,340,577,424,0,764,243,481,771,297,420
19005005018,223,55,166,222,53,163,162,38,122,131,94,0,190,34,142,191,42,137
19005005016,158,38,119,156,37,114,124,27,93,101,73,0,145,27,108,147,30,104
19005005002,128,39,89,128,42,84,97,29,64,77,52,0,120,29,89,122,35,80
19005005003,439,129,306,429,135,282,324,101,206,247,155,0,398,94,289,406,113,263
19021021011,1122,329,775,1097,346,707,875,304,541,673,542,0,1077,216,836,1089,287,740
19021021010,95,26,69,97,30,67,85,27,54,68,54,0,104,21,85,104,27,73
19021021012,302,77,216,295,86,198,262,78,184,200,171,0,288,53,230,290,69,213
19021021013,180,49,131,181,57,119,155,46,102,109,96,0,165,34,131,167,44,127
19021021017,235,73,157,228,73,151,232,81,150,183,154,0,271,68,198,277,78,182
19021021019,3197,1657,1462,3092,1636,1353,2536,1402,1085,2211,1901,0,3273,1450,1688,3410,1714,1451
19021021006,211,48,162,212,55,154,184,47,124,138,112,0,202,33,160,208,44,156
19021021008,76,18,58,75,19,56,65,18,41,51,40,0,72,9,59,72,18,59
19021021001,72,19,53,67,19,47,58,15,35,43,32,0,62,9,46,62,15,46
19021021009,121,31,90,119,35,84,97,27,61,72,57,0,105,16,84,108,26,82
19021021004,389,93,288,387,96,274,293,79,202,219,173,0,341,60,267,346,72,260
19021021005,112,26,85,108,28,78,99,26,60,74,56,0,108,14,84,109,25,84
19021021002,178,40,137,178,44,130,159,38,101,116,93,0,177,27,135,179,36,133
19021021003,101,24,75,105,26,71,76,22,51,58,46,0,88,16,68,88,19,65
19011011004,1387,501,857,1362,497,823,1050,454,567,932,670,0,1230,374,781,1233,462,684
19061061002,540,147,386,527,149,366,415,109,293,335,253,0,467,97,343,469,121,318
19061061011,597,165,429,595,169,415,491,133,343,402,300,0,554,116,407,557,144,379
19061061001,376,100,269,369,105,256,302,83,209,251,181,0,340,73,253,342,92,237
19061061004,118,42,76,120,45,71,92,35,55,74,57,0,106,33,67,107,39,63
19061061041,795,515,249,781,514,227,596,408,156,548,445,0,696,393,259,727,470,210
19061061040,1458,785,638,1426,808,551,1027,617,373,914,734,0,1313,617,620,1338,688,546
19061061022,379,107,267,373,121,240,299,103,182,218,176,0,353,105,238,360,120,213
19061061014,1393,528,845,1375,543,789,1083,482,582,951,727,0,1191,403,744,1219,488,663
19061061010,288,111,177,284,113,164,223,103,122,199,153,0,244,83,156,253,103,134
19065065019,298,73,216,292,81,201,248,82,164,198,167,0,289,57,224,290,79,189
19065065011,173,45,127,169,50,117,137,45,95,107,96,0,162,36,129,162,42,106
19065065012,11,3,8,12,3,8,10,3,6,8,7,0,12,3,9,12,3,8
19089089012,270,88,178,267,99,157,228,84,124,193,155,0,262,79,172,269,94,159
19089089010,210,67,141,212,81,126,128,45,76,112,87,0,149,43,100,151,48,88
19089089011,164,52,112,164,59,102,139,47,78,116,93,0,155,45,104,158,55,93
19089089013,157,53,101,150,59,87,134,50,75,110,91,0,150,48,99,150,55,91
19025025003,334,80,253,331,77,250,309,63,229,244,195,0,322,41,264,317,60,237
19025025004,334,102,225,329,108,204,279,94,166,229,172,0,334,78,242,336,83,237
19021021016,126,31,95,125,31,94,115,28,83,84,67,0,130,19,113,134,27,90
19021021015,574,133,425,566,143,403,465,116,337,349,278,0,542,92,437,556,111,406
19155155023,217,61,155,211,62,147,159,43,110,124,92,0,193,33,142,198,43,138
19155155026,816,232,561,812,234,539,611,186,411,475,336,0,757,141,563,770,186,536
19155155014,112,33,79,107,34,73,92,24,62,68,51,0,112,17,80,112,24,78
19155155024,63,19,44,60,19,41,57,14,36,39,31,0,68,11,45,68,14,45
19155155043,1472,689,741,1454,696,695,1120,516,559,973,670,0,1361,497,768,1394,555,720
19155155025,105,24,80,106,24,80,85,20,60,63,40,0,101,14,85,102,21,77
19155155029,94,22,71,95,22,70,77,19,58,58,40,0,95,9,77,95,19,73
19155155012,78,16,61,77,16,59,62,9,44,46,33,0,73,7,62,73,9,59
19155155027,126,28,92,122,28,88,81,15,55,60,40,0,95,12,81,95,18,74
19155155028,121,29,90,121,30,89,97,23,71,72,48,0,114,18,97,114,23,89
19155155031,224,68,153,224,78,136,168,45,116,122,81,0,217,39,168,220,45,170
19065065017,135,30,105,135,36,97,114,27,84,100,74,0,135,25,102,134,36,86
19155155011,424,143,263,415,148,246,307,104,181,255,182,0,395,106,271,399,134,242
19155155010,82,28,54,84,30,54,70,22,46,58,46,0,85,22,60,85,24,54
19155155038,1156,508,627,1126,486,578,898,440,429,788,542,0,1167,407,648,1211,466,651
19155155013,238,73,163,233,65,158,196,57,136,161,107,0,238,47,170,239,53,162
19167167029,47,14,33,45,14,31,36,9,29,29,23,0,45,10,33,47,10,32
19167167013,38,12,26,36,12,24,30,8,22,22,19,0,36,9,28,36,10,26
19167167028,87,27,60,83,25,58,62,8,51,51,48,0,77,13,59,77,14,58
19167167014,145,26,119,143,26,117,113,8,100,73,48,0,138,14,120,138,14,113
19167167031,1166,360,789,1159,367,749,861,210,632,665,499,0,1044,245,780,1066,299,718
19167167030,34,10,24,34,11,23,25,6,19,20,15,0,34,7,25,34,10,22
19133133015,176,54,118,170,55,111,144,42,97,127,89,0,169,41,131,172,47,115
19133133010,96,27,69,102,28,69,81,23,55,73,51,0,103,21,75,103,27,71
19133133017,117,35,82,119,34,80,105,29,70,92,62,0,134,27,96,134,32,91
19133133012,57,19,38,53,17,36,45,15,32,43,31,0,61,14,44,61,15,43
19133133013,106,33,73,103,29,71,78,23,55,68,49,0,97,23,70,97,27,67
19133133001,67,15,52,68,16,50,59,15,44,51,36,0,72,13,52,72,14,51
19133133002,96,23,73,91,23,68,81,19,51,67,48,0,89,17,68,89,18,67
19133133005,123,37,86,122,37,84,93,30,64,76,56,0,111,23,77,111,30,76
19133133006,86,26,60,81,27,54,83,23,55,61,46,0,94,20,63,94,25,61
19133133007,647,193,438,644,195,421,516,161,353,415,295,0,611,144,439,615,169,415
19061061031,1711,848,830,1684,833,798,1415,697,676,1192,922,0,1608,654,903,1658,810,730
19061061025,1090,432,637,1073,430,610,798,356,435,687,560,0,900,294,569,909,378,471
19061061024,244,98,145,243,98,139,180,79,96,158,127,0,203,72,130,206,86,107
19061061023,240,99,140,239,99,136,178,81,100,156,126,0,201,68,127,201,88,107
19043043006,139,39,100,136,38,96,124,33,87,111,81,0,140,31,100,141,35,94
19043043014,576,172,394,572,172,383,477,144,312,411,294,0,529,123,381,531,152,355
19065065015,293,105,177,290,105,176,236,91,132,211,168,0,262,79,180,273,91,158
19065065004,139,45,91,140,45,92,108,37,75,100,75,0,129,23,105,129,37,86
19065065005,340,113,221,337,111,222,284,89,186,258,188,0,350,66,273,350,100,227
19017017016,905,325,552,897,326,547,704,282,415,614,438,0,824,240,555,829,289,482
19017017017,1154,425,712,1153,426,705,897,361,530,787,567,0,1058,306,719,1062,374,624
19193193029,678,184,479,669,197,446,478,157,318,398,277,0,573,128,443,588,154,393
19193193055,1276,569,670,1265,565,651,973,445,495,833,577,0,1310,447,785,1328,534,685
19193193046,1202,617,558,1176,617,516,925,456,437,798,619,0,1146,451,650,1162,521,563
19193193030,90,24,66,90,26,62,72,22,49,56,40,0,84,19,65,88,22,65
19193193016,378,99,269,371,101,254,298,97,198,239,163,0,349,79,256,356,88,256
19193193018,205,55,150,201,56,138,165,54,109,128,89,0,194,44,145,194,51,145
19193193017,2708,850,1824,2672,852,1750,1998,680,1269,1617,1118,0,2298,504,1715,2340,633,1598
19033033035,1423,724,675,1399,759,607,1162,564,570,1040,818,0,1328,546,732,1346,637,637
19033033007,216,69,141,209,76,125,166,60,107,143,117,0,192,44,141,205,58,128
19033033034,1075,518,538,1061,571,455,847,447,390,769,624,0,1089,402,619,1105,491,547
19033033025,1204,623,554,1188,666,484,987,506,448,886,713,0,1205,459,678,1211,541,577
19033033032,1784,871,877,1760,900,810,1480,720,726,1295,1033,0,1718,637,1019,1743,795,836
19033033033,855,489,346,844,514,288,640,395,237,587,495,0,797,326,396,800,417,302
19033033028,1672,923,732,1661,936,693,1397,725,660,1232,984,0,1577,627,896,1587,728,757
19033033020,223,68,148,218,79,130,179,57,127,170,114,0,209,54,143,209,58,141
19033033013,157,49,107,159,59,96,136,45,91,127,86,0,152,38,106,152,45,106
19033033019,598,216,373,586,233,332,476,206,261,409,323,0,547,178,346,552,218,307
19033033018,100,32,68,100,38,62,83,41,48,77,55,0,92,26,58,92,41,54
19167167004,1634,133,1484,1627,121,1488,1317,97,1210,768,441,0,1541,66,1456,1541,104,1374
19065065016,350,104,240,351,104,235,273,77,178,225,182,0,328,74,231,329,97,218
19065065008,161,49,112,159,47,112,125,35,78,102,80,0,148,35,107,148,45,102
19045045016,670,232,419,659,249,383,494,213,270,420,287,0,639,210,390,649,240,358
19045045026,1497,843,622,1469,860,545,1089,637,430,945,740,0,1362,651,641,1370,745,528
19045045007,461,158,302,454,159,286,360,137,217,291,214,0,432,110,291,435,129,274
19045045008,497,168,320,490,170,298,379,148,228,306,228,0,449,119,306,460,131,283
19045045029,1582,781,769,1560,793,714,1191,644,520,1049,805,0,1464,638,739,1485,699,681
19045045028,1699,800,864,1675,811,810,1263,657,591,1101,848,0,1577,676,845,1604,774,719
19113113133,1623,1026,529,1591,1023,476,1212,810,338,1118,907,0,1466,727,627,1487,867,456
19057057020,670,395,242,663,415,205,473,317,142,421,332,0,702,400,275,727,424,227
19057057015,1113,460,633,1091,494,562,865,422,436,723,536,0,1006,383,582,1039,405,557
19057057011,642,267,369,637,290,330,531,261,268,446,327,0,617,236,359,636,250,343
19025025008,107,23,81,103,25,75,92,25,57,72,42,0,101,17,80,101,24,74
19025025009,112,24,83,112,24,80,87,22,59,74,50,0,98,16,78,97,22,75
19025025011,85,19,66,83,20,63,76,19,54,65,45,0,81,11,68,81,16,65
19025025012,24,6,18,26,6,18,19,5,13,15,9,0,19,4,15,19,5,15
19025025015,66,16,50,65,17,48,61,15,38,56,32,0,68,12,56,68,15,56
19025025014,76,16,59,76,16,58,59,14,43,53,38,0,64,10,54,64,14,53
19167167019,253,25,228,251,28,220,185,10,163,128,80,0,226,15,200,231,20,189
19167167008,193,21,172,192,23,169,147,9,127,105,65,0,177,11,158,181,19,149
19167167020,407,36,360,405,45,351,328,31,292,228,144,0,392,35,352,402,41,337
19065065024,130,35,93,128,40,87,113,30,78,78,70,0,136,26,101,136,32,93
19065065025,3,1,2,3,1,2,1,0,1,1,1,0,2,0,1,2,0,1
19061061019,1126,436,674,1110,460,620,906,400,483,764,573,0,929,308,587,952,372,527
19061061018,2168,860,1270,2134,868,1214,1657,712,913,1403,1041,0,1961,613,1273,2018,754,1151
19061061020,226,88,138,218,91,126,185,86,99,154,120,0,188,61,122,192,81,112
19061061021,39,15,24,40,18,22,38,17,21,33,24,0,38,12,25,39,16,22
19061061008,1286,529,732,1270,531,713,1087,443,617,893,657,0,1160,366,754,1193,451,665
19061061016,2339,904,1403,2308,895,1356,1780,692,1055,1458,1075,0,1870,518,1303,1902,691,1095
19061061017,102,40,61,100,38,59,93,37,56,77,57,0,98,27,67,100,37,58
19061061045,1772,1033,713,1754,989,711,1538,882,625,1371,1091,0,1679,804,819,1721,939,646
19061061043,1116,761,322,1097,742,307,855,572,259,772,616,0,1077,569,439,1104,651,349
19061061027,2006,1100,877,1982,1040,907,1788,941,809,1556,1235,0,1870,800,1023,1892,969,815
19061061029,2289,1183,1059,2249,1138,1048,1793,948,809,1565,1227,0,2058,866,1112,2137,1062,946
19051051016,106,19,86,105,23,75,69,14,47,56,38,0,79,14,58,81,13,67
19051051014,112,19,93,108,23,83,93,21,69,75,49,0,107,21,75,111,15,93
19051051005,135,21,112,137,30,98,118,28,89,99,66,0,138,28,103,141,23,114
19051051015,197,30,162,189,39,139,153,34,116,132,86,0,179,34,136,182,30,148
19043043011,125,60,65,125,60,64,106,49,46,94,74,0,123,42,69,123,53,57
19043043012,1001,467,517,995,458,510,912,421,402,809,647,0,1030,374,597,1032,455,487
19043043015,1476,554,898,1463,576,852,1251,494,708,1113,830,0,1377,442,859,1401,494,809
19043043025,278,104,166,271,107,156,215,85,121,192,146,0,235,76,150,243,85,140
19043043024,32,12,20,31,12,19,27,10,16,24,18,0,28,9,18,28,10,17
19057057016,1498,756,706,1468,802,588,1111,699,389,990,824,0,1429,672,696,1449,733,623
19057057014,1511,761,716,1484,783,628,1162,701,453,1028,831,0,1457,637,764,1485,698,683
19057057023,1603,818,749,1565,843,660,1257,749,485,1079,859,0,1497,642,793,1527,721,702
19057057019,1304,670,601,1263,659,557,952,519,420,785,635,0,1236,556,645,1266,621,570
19057057013,488,172,306,476,182,278,377,161,215,303,224,0,454,153,285,462,159,270
19057057010,1321,512,785,1300,533,716,1040,507,520,859,643,0,1258,472,745,1280,507,707
19057057007,271,58,205,267,66,189,207,57,152,156,105,0,239,45,188,243,57,176
19057057001,177,37,139,175,43,131,140,41,101,104,75,0,161,28,130,163,41,125
19057057008,1031,273,743,1007,318,636,730,298,424,587,421,0,914,231,624,924,244,604
19057057009,184,71,111,177,73,99,127,63,64,104,81,0,153,56,92,156,63,88
19051051006,148,36,110,149,42,104,127,40,84,104,79,0,153,37,112,154,38,111
19051051013,157,36,121,156,42,114,141,45,90,107,85,0,167,36,118,169,36,117
19051051007,358,85,270,350,90,252,245,78,167,196,152,0,290,69,213,295,69,211
19051051008,1413,470,922,1383,525,795,1045,424,589,903,685,0,1320,427,847,1339,452,817
19131131005,106,36,70,102,40,61,64,29,33,53,47,0,76,29,48,76,29,46
19131131009,121,39,79,118,42,71,122,34,77,93,67,0,132,26,96,132,34,84
19131131010,102,33,68,101,38,61,98,29,70,89,64,0,113,23,88,114,35,73
19131131007,181,59,119,183,66,109,109,51,61,90,80,0,124,51,80,124,51,73
19131131006,52,18,34,51,20,31,42,18,20,34,30,0,47,18,30,47,18,28
19131131003,241,77,164,238,91,139,192,64,130,173,135,0,238,48,173,238,76,143
19131131008,196,65,128,201,72,120,151,65,82,134,110,0,180,65,111,180,69,105
19131131018,67,24,43,65,25,39,54,17,33,47,33,0,63,14,47,63,17,41
19167167006,312,36,268,307,35,267,248,32,210,174,106,0,307,27,277,308,29,262
19167167005,623,78,536,621,75,533,414,60,360,294,181,0,515,53,469,519,59,450
19167167022,162,39,123,161,39,122,108,21,90,79,57,0,138,15,118,138,28,105
19167167023,708,170,528,708,173,519,506,103,395,367,258,0,622,83,522,631,110,481
19167167018,299,67,231,290,55,235,254,42,207,177,121,0,314,35,270,317,51,234
19167167021,307,72,233,305,72,229,221,41,176,163,119,0,275,33,234,279,51,218
19061061044,1459,917,517,1444,876,521,1202,793,372,1113,912,0,1362,712,585,1400,826,454
19061061007,1810,718,1057,1779,716,1018,1426,574,818,1166,846,0,1539,498,994,1592,592,893
19051051011,149,33,114,147,35,107,113,31,66,94,58,0,130,25,103,131,25,96
19051051012,38,6,32,40,9,31,43,11,26,38,22,0,56,8,42,56,8,39
19051051010,93,20,73,92,23,69,73,22,51,62,43,0,85,18,67,86,18,65
19061061013,2380,766,1569,2347,766,1518,1931,633,1258,1611,1209,0,2148,573,1496,2192,719,1345
19061061015,912,336,569,892,368,500,673,279,376,583,451,0,787,240,504,796,304,442
19061061035,1753,983,722,1716,962,679,1374,835,488,1236,988,0,1680,822,778,1738,910,668
19073073015,106,34,72,106,35,69,80,20,49,72,49,0,99,19,72,99,20,69
19073073007,132,39,91,132,39,88,103,27,67,89,66,0,124,22,89,124,25,81
19073073013,136,40,92,133,40,90,120,37,79,103,78,0,140,29,102,140,32,93
19073073011,132,40,89,133,40,87,108,30,71,90,70,0,129,26,90,129,29,86
19073073006,113,35,78,112,35,76,92,27,59,79,57,0,106,23,79,106,25,72
19073073016,84,25,59,82,25,57,63,16,40,54,40,0,78,15,54,78,15,53
19073073012,2372,986,1354,2339,968,1310,1942,906,977,1658,1294,0,2231,715,1444,2279,922,1191
19083083014,135,34,98,134,34,95,117,34,78,92,66,0,133,31,92,133,35,88
19083083012,123,32,91,117,32,84,107,31,68,78,61,0,117,30,78,117,34,75
19083083015,391,105,276,386,102,270,334,98,225,264,195,0,382,96,263,382,111,255
19083083016,77,20,57,79,20,56,65,19,42,50,36,0,71,19,50,71,22,48
19083083017,237,61,168,235,60,163,184,57,124,148,108,0,210,57,147,210,62,138
19131131002,131,42,89,128,50,75,113,44,68,98,69,0,130,34,97,135,44,80
19131131004,267,84,176,263,104,148,192,79,114,172,132,0,250,65,170,252,90,143
